Year,Quarter,Predator,Prey,Predator.length.mean,Predator.weight,Predator.weight.1,Prey.length.mean,Prey.weight,N.samples,InputRelativeStomContent,UsedStomContent,EstimatedStomContent
1985,Q3,Whiting,Sandeel,313,0.235742,0.235742,88,0.00251,43,1.00E-06,0,0
1985,Q3,Whiting,Sandeel,313,0.235742,0.235742,110,0.0047,43,0.0270084,0,0
1985,Q3,Whiting,Sandeel,313,0.235742,0.235742,165,0.01476,43,0.0262862,0,0
1985,Q3,Whiting,Nor. pout,313,0.235742,0.235742,55,0.0014,43,0.00353662,0.325971,0.163034
1985,Q3,Whiting,Nor. pout,313,0.235742,0.235742,66,0.00232,43,1.00E-06,0,0
1985,Q3,Whiting,Nor. pout,313,0.235742,0.235742,77,0.00356,43,0.0113056,0,0
1985,Q3,Whiting,Nor. pout,313,0.235742,0.235742,88,0.00515,43,1.00E-06,0,0
1985,Q3,Whiting,Nor. pout,313,0.235742,0.235742,110,0.00954,43,0.311127,0,0
1985,Q3,Whiting,Sprat,313,0.235742,0.235742,110,0.01025,43,0.00241571,0.00241571,0.0435159
1985,Q3,Whiting,Other,362,0.361821,0.361821,-1,-1,16,0.0386223,0.0386223,0.350799
1985,Q3,Whiting,Haddock,362,0.361821,0.361821,77,0.0049,16,0.0636412,0.0636412,0.00330754
1985,Q3,Whiting,Herring,362,0.361821,0.361821,110,0.01659,16,0.0515489,0.231899,0.323723
1985,Q3,Whiting,Herring,362,0.361821,0.361821,165,0.04915,16,0.0817757,0,0
1985,Q3,Whiting,Herring,362,0.361821,0.361821,220,0.10622,16,0.098574,0,0
1985,Q3,Whiting,Nor. pout,362,0.361821,0.361821,77,0.00356,16,0.0768367,0.649286,0.195785
1985,Q3,Whiting,Nor. pout,362,0.361821,0.361821,88,0.00515,16,1.00E-06,0,0
1985,Q3,Whiting,Nor. pout,362,0.361821,0.361821,110,0.00954,16,0.572448,0,0
1985,Q3,Whiting,Sprat,362,0.361821,0.361821,77,0.00372,16,0.00794181,0.0165523,0.126385
1985,Q3,Whiting,Sprat,362,0.361821,0.361821,88,0.00544,16,1.00E-06,0,0
1985,Q3,Whiting,Sprat,362,0.361821,0.361821,110,0.01025,16,0.00860946,0,0
1985,Q4,Fulmar,Other,500,5,5,-1,-1,50,0.950189,0.950189,0.846527
1985,Q4,Fulmar,Cod,500,5,5,60,0.00246,50,3.43E-05,0.0118245,0.047164
1985,Q4,Fulmar,Cod,500,5,5,70,0.00383,50,0.00017554,0,0
1985,Q4,Fulmar,Cod,500,5,5,86,0.00703,50,0.00158871,0,0
1985,Q4,Fulmar,Cod,500,5,5,112,0.01485,50,0.010026,0,0
1985,Q4,Fulmar,Whiting,500,5,5,70,0.00286,50,7.63E-05,0.0118062,0.0352976
1985,Q4,Fulmar,Whiting,500,5,5,87,0.0054,50,0.00099747,0,0
1985,Q4,Fulmar,Whiting,500,5,5,113,0.01185,50,0.0107325,0,0
1985,Q4,Fulmar,Herring,500,5,5,90,0.0066,50,5.27E-05,0.00719161,0.0210866
1985,Q4,Fulmar,Herring,500,5,5,125,0.0186,50,0.00333011,0,0
1985,Q4,Fulmar,Herring,500,5,5,166,0.04492,50,0.00380882,0,0
1985,Q4,Fulmar,Nor. pout,500,5,5,70,0.00353,50,0.00011907,0.0117867,0.0279787
1985,Q4,Fulmar,Nor. pout,500,5,5,87,0.00687,50,0.00387504,0,0
1985,Q4,Fulmar,Nor. pout,500,5,5,105,0.01208,50,0.00779256,0,0
1985,Q4,Fulmar,Sprat,500,5,5,60,0.00189,50,0.00018575,0.00720168,0.0219462
1985,Q4,Fulmar,Sprat,500,5,5,70,0.00304,50,0.00034176,0,0
1985,Q4,Fulmar,Sprat,500,5,5,86,0.00575,50,0.00204592,0,0
1985,Q4,Fulmar,Sprat,500,5,5,100,0.00914,50,0.00462825,0,0
1985,Q4,Guillemot,Other,500,5,5,-1,-1,50,0.00015632,0.00015632,0.018392
1985,Q4,Guillemot,Whiting,500,5,5,125,0.01633,50,0.0178807,0.149713,0.144154
1985,Q4,Guillemot,Whiting,500,5,5,169,0.03882,50,0.0502436,0,0
1985,Q4,Guillemot,Whiting,500,5,5,211,0.0744,50,0.0815888,0,0
1985,Q4,Guillemot,Herring,500,5,5,70,0.00304,50,0.00016243,0.276276,0.264386
1985,Q4,Guillemot,Herring,500,5,5,86,0.0059,50,0.00456866,0,0
1985,Q4,Guillemot,Herring,500,5,5,125,0.0186,50,0.211988,0,0
1985,Q4,Guillemot,Herring,500,5,5,150,0.03201,50,0.0595569,0,0
1985,Q4,Guillemot,Sandeel,500,5,5,70,0.00095,50,0.0005128,0.19986,0.42285
1985,Q4,Guillemot,Sandeel,500,5,5,87,0.00194,50,0.0263339,0,0
1985,Q4,Guillemot,Sandeel,500,5,5,114,0.00461,50,0.139154,0,0
1985,Q4,Guillemot,Sandeel,500,5,5,152,0.01131,50,0.03386,0,0
1985,Q4,Guillemot,Sprat,500,5,5,50,0.00107,50,0.00016693,0.373995,0.150218
1985,Q4,Guillemot,Sprat,500,5,5,60,0.00189,50,0.00213156,0,0
1985,Q4,Guillemot,Sprat,500,5,5,70,0.00304,50,0.00408263,0,0
1985,Q4,Guillemot,Sprat,500,5,5,86,0.00575,50,0.0235095,0,0
1985,Q4,Guillemot,Sprat,500,5,5,115,0.01449,50,0.344104,0,0
1985,Q4,Her. Gull,Other,500,5,5,-1,-1,50,0.946698,0.946698,0.872385
1985,Q4,Her. Gull,Whiting,500,5,5,60,0.00182,50,5.02E-05,0.032504,0.0473259
1985,Q4,Her. Gull,Whiting,500,5,5,70,0.00286,50,0.00020974,0,0
1985,Q4,Her. Gull,Whiting,500,5,5,87,0.0054,50,0.00274191,0,0
1985,Q4,Her. Gull,Whiting,500,5,5,113,0.01185,50,0.0295022,0,0
1985,Q4,Her. Gull,Haddock,500,5,5,89,0.00589,50,0.00024176,0.00650027,0.0115402
1985,Q4,Her. Gull,Haddock,500,5,5,113,0.01177,50,0.00625851,0,0
1985,Q4,Her. Gull,Herring,500,5,5,166,0.04479,50,0.00102345,0.00387039,0.0189013
1985,Q4,Her. Gull,Herring,500,5,5,218,0.10272,50,0.00211784,0,0
1985,Q4,Her. Gull,Herring,500,5,5,258,0.1719,50,0.0007291,0,0
1985,Q4,Her. Gull,Nor. pout,500,5,5,70,0.00353,50,6.55E-05,0.00646399,0.0334749
1985,Q4,Her. Gull,Nor. pout,500,5,5,87,0.00687,50,0.00213039,0,0
1985,Q4,Her. Gull,Nor. pout,500,5,5,104,0.01206,50,0.00426814,0,0
1985,Q4,Her. Gull,Sprat,500,5,5,60,0.00189,50,0.00010221,0.00396291,0.0163727
1985,Q4,Her. Gull,Sprat,500,5,5,70,0.00304,50,0.00018806,0,0
1985,Q4,Her. Gull,Sprat,500,5,5,86,0.00575,50,0.00112582,0,0
1985,Q4,Her. Gull,Sprat,500,5,5,100,0.00914,50,0.00254682,0,0
1985,Q4,Kittiwake,Other,500,5,5,-1,-1,50,0.814741,0.814741,0.640797
1985,Q4,Kittiwake,Cod,500,5,5,70,0.00383,50,0.00021387,0.0143648,0.0538041
1985,Q4,Kittiwake,Cod,500,5,5,86,0.00703,50,0.00193563,0,0
1985,Q4,Kittiwake,Cod,500,5,5,112,0.01485,50,0.0122153,0,0
1985,Q4,Kittiwake,Whiting,500,5,5,70,0.00286,50,9.30E-05,0.0143843,0.0402142
1985,Q4,Kittiwake,Whiting,500,5,5,87,0.0054,50,0.00121528,0,0
1985,Q4,Kittiwake,Whiting,500,5,5,113,0.01185,50,0.0130761,0,0
1985,Q4,Kittiwake,Haddock,500,5,5,90,0.00609,50,0.0004905,0.0143601,0.0267207
1985,Q4,Kittiwake,Haddock,500,5,5,113,0.01177,50,0.0138696,0,0
1985,Q4,Kittiwake,Herring,500,5,5,125,0.01861,50,0.0108088,0.0441682,0.0620038
1985,Q4,Kittiwake,Herring,500,5,5,166,0.04502,50,0.0123783,0,0
1985,Q4,Kittiwake,Herring,500,5,5,215,0.09769,50,0.0209812,0,0
1985,Q4,Kittiwake,Sandeel,500,5,5,87,0.00194,50,0.00152336,0.00954462,0.0632505
1985,Q4,Kittiwake,Sandeel,500,5,5,114,0.0046,50,0.00802126,0,0
1985,Q4,Kittiwake,Sprat,500,5,5,50,0.00107,50,0.00017724,0.0884366,0.113209
1985,Q4,Kittiwake,Sprat,500,5,5,60,0.00189,50,0.00226325,0,0
1985,Q4,Kittiwake,Sprat,500,5,5,70,0.00304,50,0.00433487,0,0
1985,Q4,Kittiwake,Sprat,500,5,5,86,0.00575,50,0.0249282,0,0
1985,Q4,Kittiwake,Sprat,500,5,5,100,0.00914,50,0.0567331,0,0
1985,Q4,GBB. Gull,Other,500,5,5,-1,-1,50,0.939093,0.939093,0.874867
1985,Q4,GBB. Gull,Cod,500,5,5,60,0.00246,50,3.39E-05,0.0116854,0.0234286
1985,Q4,GBB. Gull,Cod,500,5,5,70,0.00383,50,0.00017347,0,0
1985,Q4,GBB. Gull,Cod,500,5,5,86,0.00703,50,0.00157001,0,0
1985,Q4,GBB. Gull,Cod,500,5,5,112,0.01485,50,0.00990799,0,0
1985,Q4,GBB. Gull,Whiting,500,5,5,70,0.00286,50,7.54E-05,0.0116673,0.0245549
1985,Q4,GBB. Gull,Whiting,500,5,5,87,0.0054,50,0.00098573,0,0
1985,Q4,GBB. Gull,Whiting,500,5,5,113,0.01185,50,0.0106062,0,0
1985,Q4,GBB. Gull,Haddock,500,5,5,89,0.00589,50,0.00043456,0.0116844,0.0138789
1985,Q4,GBB. Gull,Haddock,500,5,5,113,0.01177,50,0.0112499,0,0
1985,Q4,GBB. Gull,Herring,500,5,5,166,0.04492,50,0.00186608,0.00703863,0.0177378
1985,Q4,GBB. Gull,Herring,500,5,5,218,0.10272,50,0.00381042,0,0
1985,Q4,GBB. Gull,Herring,500,5,5,258,0.17166,50,0.00136213,0,0
1985,Q4,GBB. Gull,Nor. pout,500,5,5,70,0.00353,50,0.00011767,0.0116734,0.0264277
1985,Q4,GBB. Gull,Nor. pout,500,5,5,87,0.00687,50,0.00382944,0,0
1985,Q4,GBB. Gull,Nor. pout,500,5,5,105,0.01208,50,0.00772629,0,0
1985,Q4,GBB. Gull,Sprat,500,5,5,60,0.00189,50,0.0001839,0.00715778,0.0191056
1985,Q4,GBB. Gull,Sprat,500,5,5,70,0.00304,50,0.00033836,0,0
1985,Q4,GBB. Gull,Sprat,500,5,5,86,0.00575,50,0.00202558,0,0
1985,Q4,GBB. Gull,Sprat,500,5,5,100,0.00914,50,0.00460994,0,0
1985,Q4,Gannet,Other,500,5,5,-1,-1,50,0.800102,0.800102,0.78479
1985,Q4,Gannet,Herring,500,5,5,166,0.04505,50,0.0467396,0.199898,0.21521
1985,Q4,Gannet,Herring,500,5,5,218,0.10276,50,0.095686,0,0
1985,Q4,Gannet,Herring,500,5,5,264,0.18526,50,0.0500568,0,0
1985,Q4,Gannet,Herring,500,5,5,303,0.28094,50,0.00741555,0,0
1985,Q4,Puffin,Other,500,5,5,-1,-1,50,0.100117,0.100117,0.07563
1985,Q4,Puffin,Herring,500,5,5,70,0.00304,50,0.00195421,0.18773,0.26589
1985,Q4,Puffin,Herring,500,5,5,86,0.0059,50,0.054966,0,0
1985,Q4,Puffin,Herring,500,5,5,100,0.00914,50,0.130809,0,0
1985,Q4,Puffin,Sandeel,500,5,5,60,0.00058,50,7.98E-05,0.712154,0.65848
1985,Q4,Puffin,Sandeel,500,5,5,70,0.00095,50,0.00184266,0,0
1985,Q4,Puffin,Sandeel,500,5,5,87,0.00194,50,0.0946271,0,0
1985,Q4,Puffin,Sandeel,500,5,5,114,0.00461,50,0.500029,0,0
1985,Q4,Puffin,Sandeel,500,5,5,152,0.01107,50,0.115576,0,0
1985,Q4,Razorbill,Other,500,5,5,-1,-1,50,0.180239,0.180239,0.139673
1985,Q4,Razorbill,Whiting,500,5,5,90,0.006,50,8.87E-05,0.0157041,0.0227075
1985,Q4,Razorbill,Whiting,500,5,5,125,0.01632,50,0.00315371,0,0
1985,Q4,Razorbill,Whiting,500,5,5,169,0.03881,50,0.00908229,0,0
1985,Q4,Razorbill,Whiting,500,5,5,200,0.06302,50,0.00337945,0,0
1985,Q4,Razorbill,Herring,500,5,5,70,0.00304,50,0.00558182,0.536388,0.672677
1985,Q4,Razorbill,Herring,500,5,5,86,0.0059,50,0.156999,0,0
1985,Q4,Razorbill,Herring,500,5,5,100,0.00914,50,0.373807,0,0
1985,Q4,Razorbill,Sandeel,500,5,5,60,0.00058,50,0.00438047,0.105597,0.0334301
1985,Q4,Razorbill,Sandeel,500,5,5,70,0.00095,50,0.101217,0,0
1985,Q4,Razorbill,Nor. pout,500,5,5,87,0.00687,50,0.00503904,0.0157567,0.0206105
1985,Q4,Razorbill,Nor. pout,500,5,5,106,0.01266,50,0.0107176,0,0
1985,Q4,Razorbill,Sprat,500,5,5,50,0.00107,50,0.00382757,0.146315,0.110902
1985,Q4,Razorbill,Sprat,500,5,5,60,0.00189,50,0.0488752,0,0
1985,Q4,Razorbill,Sprat,500,5,5,70,0.00304,50,0.093612,0,0
1985,Q4,Grey seal,Other,1000,10,10,-1,-1,100,0.289133,0.289133,0.277815
1985,Q4,Grey seal,Cod,1000,10,10,77,0.00383,100,7.50E-07,0.0839084,0.120145
1985,Q4,Grey seal,Cod,1000,10,10,88,0.0056,100,2.93E-06,0,0
1985,Q4,Grey seal,Cod,1000,10,10,110,0.0106,100,8.85E-05,0,0
1985,Q4,Grey seal,Cod,1000,10,10,165,0.03377,100,0.00047641,0,0
1985,Q4,Grey seal,Cod,1000,10,10,220,0.07682,100,0.00143959,0,0
1985,Q4,Grey seal,Cod,1000,10,10,275,0.14534,100,0.00370018,0,0
1985,Q4,Grey seal,Cod,1000,10,10,330,0.24468,100,0.00646142,0,0
1985,Q4,Grey seal,Cod,1000,10,10,385,0.38008,100,0.00853738,0,0
1985,Q4,Grey seal,Cod,1000,10,10,440,0.55663,100,0.0284188,0,0
1985,Q4,Grey seal,Cod,1000,10,10,550,1.05306,100,0.0260007,0,0
1985,Q4,Grey seal,Cod,1000,10,10,660,1.77288,100,0.00737723,0,0
1985,Q4,Grey seal,Cod,1000,10,10,770,2.75393,100,0.00140447,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,66,0.00182,100,1.82E-06,0.0341494,0.0372506
1985,Q4,Grey seal,Whiting,1000,10,10,77,0.00286,100,3.69E-06,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,88,0.00424,100,6.74E-05,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,110,0.00818,100,0.0017297,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,165,0.02701,100,0.00799645,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,220,0.06302,100,0.0109423,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,275,0.1216,100,0.00749424,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,330,0.20805,100,0.00468724,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,385,0.32762,100,0.00109402,0,0
1985,Q4,Grey seal,Whiting,1000,10,10,440,0.4855,100,0.00013264,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,88,0.00437,100,1.82E-06,0.0128224,0.0436741
1985,Q4,Grey seal,Haddock,1000,10,10,110,0.0082,100,1.80E-05,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,165,0.02581,100,0.00019157,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,220,0.0582,100,0.0006716,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,275,0.10936,100,0.00174231,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,330,0.1831,100,0.00326372,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,385,0.28309,100,0.00360453,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,440,0.41292,100,0.00309999,0,0
1985,Q4,Grey seal,Haddock,1000,10,10,550,0.7759,100,0.00022886,0,0
1985,Q4,Grey seal,Herring,1000,10,10,165,0.03201,100,0.00014895,0.00626745,0.00543573
1985,Q4,Grey seal,Herring,1000,10,10,220,0.07788,100,0.00135153,0,0
1985,Q4,Grey seal,Herring,1000,10,10,275,0.15521,100,0.0026333,0,0
1985,Q4,Grey seal,Herring,1000,10,10,330,0.27265,100,0.00213367,0,0
1985,Q4,Grey seal,Sandeel,1000,10,10,88,0.00259,100,0.00021898,0.573215,0.50381
1985,Q4,Grey seal,Sandeel,1000,10,10,110,0.00543,100,0.0201034,0,0
1985,Q4,Grey seal,Sandeel,1000,10,10,165,0.02085,100,0.194544,0,0
1985,Q4,Grey seal,Sandeel,1000,10,10,220,0.05419,100,0.358349,0,0
1985,Q4,Grey seal,Nor. pout,1000,10,10,66,0.00221,100,1.31E-06,0.00050444,0.0118698
1985,Q4,Grey seal,Nor. pout,1000,10,10,77,0.00353,100,3.36E-06,0,0
1985,Q4,Grey seal,Nor. pout,1000,10,10,88,0.00529,100,1.43E-05,0,0
1985,Q4,Grey seal,Nor. pout,1000,10,10,110,0.01039,100,0.00017884,0,0
1985,Q4,Grey seal,Nor. pout,1000,10,10,165,0.03546,100,0.00026257,0,0
1985,Q4,Grey seal,Nor. pout,1000,10,10,220,0.08469,100,4.41E-05,0,0
1986,Q1,Fulmar,Other,500,5,5,-1,-1,50,0.95176,0.95176,0.912001
1986,Q1,Fulmar,Cod,500,5,5,111,0.0147,50,0.0104888,0.0104888,0.0205598
1986,Q1,Fulmar,Whiting,500,5,5,116,0.01278,50,0.0115476,0.0115476,0.017161
1986,Q1,Fulmar,Herring,500,5,5,90,0.0066,50,4.22E-05,0.00715796,0.0193389
1986,Q1,Fulmar,Herring,500,5,5,127,0.01992,50,0.00281109,0,0
1986,Q1,Fulmar,Herring,500,5,5,163,0.04229,50,0.00430465,0,0
1986,Q1,Fulmar,Nor. pout,500,5,5,88,0.00714,50,0.00132029,0.0117921,0.0182174
1986,Q1,Fulmar,Nor. pout,500,5,5,109,0.01344,50,0.0104718,0,0
1986,Q1,Fulmar,Sprat,500,5,5,50,0.00107,50,0.00027851,0.00725371,0.0127214
1986,Q1,Fulmar,Sprat,500,5,5,60,0.00189,50,0.00060396,0,0
1986,Q1,Fulmar,Sprat,500,5,5,70,0.00304,50,0.00091656,0,0
1986,Q1,Fulmar,Sprat,500,5,5,84,0.00549,50,0.00334461,0,0
1986,Q1,Fulmar,Sprat,500,5,5,100,0.00914,50,0.00211007,0,0
1986,Q1,Guillemot,Other,500,5,5,-1,-1,50,0.0402473,0.0402473,0.0187494
1986,Q1,Guillemot,Whiting,500,5,5,130,0.01836,50,0.0113076,0.0889451,0.104374
1986,Q1,Guillemot,Whiting,500,5,5,166,0.03718,50,0.0353542,0,0
1986,Q1,Guillemot,Whiting,500,5,5,212,0.07524,50,0.0422833,0,0
1986,Q1,Guillemot,Haddock,500,5,5,132,0.01803,50,0.00318619,0.0159745,0.0297492
1986,Q1,Guillemot,Haddock,500,5,5,166,0.03504,50,0.0127883,0,0
1986,Q1,Guillemot,Herring,500,5,5,70,0.00304,50,7.86E-05,0.273686,0.228869
1986,Q1,Guillemot,Herring,500,5,5,87,0.00607,50,0.00345652,0,0
1986,Q1,Guillemot,Herring,500,5,5,127,0.01991,50,0.189316,0,0
1986,Q1,Guillemot,Herring,500,5,5,150,0.03201,50,0.0808345,0,0
1986,Q1,Guillemot,Sandeel,500,5,5,70,0.00095,50,0.00085316,0.395941,0.535855
1986,Q1,Guillemot,Sandeel,500,5,5,87,0.0019,50,0.035048,0,0
1986,Q1,Guillemot,Sandeel,500,5,5,119,0.00526,50,0.283357,0,0
1986,Q1,Guillemot,Sandeel,500,5,5,159,0.01305,50,0.0766826,0,0
1986,Q1,Guillemot,Sprat,500,5,5,50,0.00107,50,0.0037543,0.185206,0.0824032
1986,Q1,Guillemot,Sprat,500,5,5,60,0.00189,50,0.00824121,0,0
1986,Q1,Guillemot,Sprat,500,5,5,70,0.00304,50,0.0123552,0,0
1986,Q1,Guillemot,Sprat,500,5,5,84,0.00549,50,0.0450851,0,0
1986,Q1,Guillemot,Sprat,500,5,5,113,0.01357,50,0.115771,0,0
1986,Q1,Her. Gull,Other,500,5,5,-1,-1,50,0.940679,0.940679,0.923345
1986,Q1,Her. Gull,Whiting,500,5,5,116,0.01278,50,0.0138534,0.0138534,0.022535
1986,Q1,Her. Gull,Haddock,500,5,5,117,0.01284,50,0.0141573,0.0141573,0.00304961
1986,Q1,Her. Gull,Herring,500,5,5,163,0.04201,50,0.0016162,0.00845308,0.0199123
1986,Q1,Her. Gull,Herring,500,5,5,222,0.10799,50,0.00481072,0,0
1986,Q1,Her. Gull,Herring,500,5,5,258,0.1725,50,0.00202616,0,0
1986,Q1,Her. Gull,Nor. pout,500,5,5,88,0.00714,50,0.00158392,0.0141467,0.0218343
1986,Q1,Her. Gull,Nor. pout,500,5,5,109,0.01344,50,0.0125628,0,0
1986,Q1,Her. Gull,Sprat,500,5,5,50,0.00107,50,0.00033443,0.00871013,0.00932389
1986,Q1,Her. Gull,Sprat,500,5,5,60,0.00189,50,0.00072523,0,0
1986,Q1,Her. Gull,Sprat,500,5,5,70,0.00304,50,0.00110059,0,0
1986,Q1,Her. Gull,Sprat,500,5,5,84,0.00549,50,0.00401615,0,0
1986,Q1,Her. Gull,Sprat,500,5,5,100,0.00914,50,0.00253373,0,0
1986,Q1,Kittiwake,Other,500,5,5,-1,-1,50,0.816828,0.816828,0.723635
1986,Q1,Kittiwake,Cod,500,5,5,111,0.0147,50,0.0127792,0.0127792,0.0246636
1986,Q1,Kittiwake,Whiting,500,5,5,116,0.01278,50,0.0140692,0.0140692,0.0204937
1986,Q1,Kittiwake,Haddock,500,5,5,117,0.01284,50,0.0143778,0.0143778,0.00751916
1986,Q1,Kittiwake,Herring,500,5,5,127,0.01996,50,0.00754159,0.0439825,0.0632966
1986,Q1,Kittiwake,Herring,500,5,5,163,0.04235,50,0.0114258,0,0
1986,Q1,Kittiwake,Herring,500,5,5,217,0.1012,50,0.0250151,0,0
1986,Q1,Kittiwake,Sandeel,500,5,5,87,0.0019,50,0.00103444,0.00949124,0.0920764
1986,Q1,Kittiwake,Sandeel,500,5,5,119,0.00525,50,0.0084568,0,0
1986,Q1,Kittiwake,Sprat,500,5,5,50,0.00107,50,0.00339347,0.0884721,0.0683157
1986,Q1,Kittiwake,Sprat,500,5,5,60,0.00189,50,0.00744915,0,0
1986,Q1,Kittiwake,Sprat,500,5,5,70,0.00304,50,0.0111678,0,0
1986,Q1,Kittiwake,Sprat,500,5,5,84,0.00549,50,0.0407519,0,0
1986,Q1,Kittiwake,Sprat,500,5,5,100,0.00914,50,0.0257098,0,0
1986,Q1,GBB. Gull,Other,500,5,5,-1,-1,50,0.843631,0.843631,0.848775
1986,Q1,GBB. Gull,Cod,500,5,5,111,0.0147,50,0.0118119,0.0118119,0.00919713
1986,Q1,GBB. Gull,Whiting,500,5,5,116,0.01278,50,0.0130043,0.0130043,0.0107505
1986,Q1,GBB. Gull,Haddock,500,5,5,117,0.01284,50,0.0132895,0.0132895,0.00336185
1986,Q1,GBB. Gull,Herring,500,5,5,163,0.04201,50,0.00151854,0.00802034,0.0170357
1986,Q1,GBB. Gull,Herring,500,5,5,221,0.10787,50,0.00454587,0,0
1986,Q1,GBB. Gull,Herring,500,5,5,258,0.17257,50,0.00195593,0,0
1986,Q1,GBB. Gull,Sandeel,500,5,5,70,0.00095,50,0.00023737,0.0887799,0.0854104
1986,Q1,GBB. Gull,Sandeel,500,5,5,87,0.00191,50,0.00973643,0,0
1986,Q1,GBB. Gull,Sandeel,500,5,5,119,0.00526,50,0.0788061,0,0
1986,Q1,GBB. Gull,Nor. pout,500,5,5,88,0.00714,50,0.00148683,0.0132796,0.0154959
1986,Q1,GBB. Gull,Nor. pout,500,5,5,109,0.01344,50,0.0117927,0,0
1986,Q1,GBB. Gull,Sprat,500,5,5,50,0.00107,50,0.00031422,0.0081838,0.00997313
1986,Q1,GBB. Gull,Sprat,500,5,5,60,0.00189,50,0.00068141,0,0
1986,Q1,GBB. Gull,Sprat,500,5,5,70,0.00304,50,0.00103409,0,0
1986,Q1,GBB. Gull,Sprat,500,5,5,84,0.00549,50,0.00377346,0,0
1986,Q1,GBB. Gull,Sprat,500,5,5,100,0.00914,50,0.00238062,0,0
1986,Q1,Gannet,Other,500,5,5,-1,-1,50,0.800027,0.800027,0.793468
1986,Q1,Gannet,Herring,500,5,5,163,0.04236,50,0.0362543,0.199973,0.206532
1986,Q1,Gannet,Herring,500,5,5,221,0.10772,50,0.104134,0,0
1986,Q1,Gannet,Herring,500,5,5,263,0.18213,50,0.0570486,0,0
1986,Q1,Gannet,Herring,500,5,5,302,0.27808,50,0.00253609,0,0
1986,Q1,Puffin,Other,500,5,5,-1,-1,50,0.100169,0.100169,0.0723159
1986,Q1,Puffin,Herring,500,5,5,70,0.00304,50,0.00146649,0.187578,0.166817
1986,Q1,Puffin,Herring,500,5,5,87,0.00607,50,0.0644908,0,0
1986,Q1,Puffin,Herring,500,5,5,100,0.00914,50,0.121621,0,0
1986,Q1,Puffin,Sandeel,500,5,5,70,0.00095,50,0.00157622,0.712253,0.760867
1986,Q1,Puffin,Sandeel,500,5,5,87,0.0019,50,0.0647513,0,0
1986,Q1,Puffin,Sandeel,500,5,5,119,0.00526,50,0.52344,0,0
1986,Q1,Puffin,Sandeel,500,5,5,157,0.01243,50,0.122486,0,0
1986,Q1,Razorbill,Other,500,5,5,-1,-1,50,0.180978,0.180978,0.207
1986,Q1,Razorbill,Whiting,500,5,5,131,0.01851,50,0.0032236,0.0157343,0.0232492
1986,Q1,Razorbill,Whiting,500,5,5,166,0.03722,50,0.0101435,0,0
1986,Q1,Razorbill,Whiting,500,5,5,200,0.06302,50,0.0023672,0,0
1986,Q1,Razorbill,Herring,500,5,5,70,0.00304,50,0.00420395,0.537726,0.654125
1986,Q1,Razorbill,Herring,500,5,5,87,0.00607,50,0.184874,0,0
1986,Q1,Razorbill,Herring,500,5,5,100,0.00914,50,0.348648,0,0
1986,Q1,Razorbill,Sandeel,500,5,5,70,0.00095,50,0.102852,0.102852,0.00825318
1986,Q1,Razorbill,Nor. pout,500,5,5,88,0.00714,50,0.00162679,0.0158187,0.0187436
1986,Q1,Razorbill,Nor. pout,500,5,5,110,0.01425,50,0.0141919,0,0
1986,Q1,Razorbill,Sprat,500,5,5,50,0.00107,50,0.0226471,0.146891,0.0886289
1986,Q1,Razorbill,Sprat,500,5,5,60,0.00189,50,0.0497136,0,0
1986,Q1,Razorbill,Sprat,500,5,5,70,0.00304,50,0.0745306,0,0
1986,Q1,Cod,Other,130,0.0224373,0.0224373,-1,-1,62,0.896274,0.896274,0.914925
1986,Q1,Cod,Sandeel,130,0.0224373,0.0224373,77,0.0012,62,0.0624437,0.103726,0.0850752
1986,Q1,Cod,Sandeel,130,0.0224373,0.0224373,88,0.00175,62,0.0334607,0,0
1986,Q1,Cod,Sandeel,130,0.0224373,0.0224373,110,0.00329,62,0.0078218,0,0
1986,Q1,Cod,Other,168,0.0466826,0.0466826,-1,-1,47,0.843727,0.843727,0.885357
1986,Q1,Cod,Herring,168,0.0466826,0.0466826,77,0.00386,47,0.00119575,0.0438576,0.0323175
1986,Q1,Cod,Herring,168,0.0466826,0.0466826,88,0.00551,47,0.0397771,0,0
1986,Q1,Cod,Herring,168,0.0466826,0.0466826,110,0.01002,47,0.00288475,0,0
1986,Q1,Cod,Sandeel,168,0.0466826,0.0466826,77,0.0012,47,0.00226935,0.112416,0.0823258
1986,Q1,Cod,Sandeel,168,0.0466826,0.0466826,88,0.00175,47,0.0781645,0,0
1986,Q1,Cod,Sandeel,168,0.0466826,0.0466826,110,0.00329,47,0.0319821,0,0
