Year Quarter Predator.no Predator.age Prey.no Prey.age Part.M2
1982 3 1 7 2 6 0.00443706
1982 3 1 7 2 7 0.00443706
1982 3 1 7 2 8 0.00301652
1982 3 1 7 3 0 0.016213
1982 3 1 7 3 1 0.0127461
1982 3 1 7 3 2 0.009689
1982 3 1 7 3 3 0.00890426
1982 3 1 7 3 4 0.00890426
1982 3 1 7 3 5 0.00855122
1982 3 1 7 3 6 0.00890426
1982 3 1 7 3 7 0.00890426
1982 3 1 8 2 0 0.0551657
1982 3 1 8 2 1 0.0300048
1982 3 1 8 2 2 0.0174782
1982 3 1 8 2 3 0.015888
1982 3 1 8 2 4 0.0137168
1982 3 1 8 2 5 0.0133406
1982 3 1 8 2 6 0.0115421
1982 3 1 8 2 7 0.0115421
1982 3 1 8 2 8 0.00826593
1982 3 1 8 3 0 0.0230311
1982 3 1 8 3 1 0.0218766
1982 3 1 8 3 2 0.0182804
1982 3 1 8 3 3 0.0172015
1982 3 1 8 3 4 0.0172015
1982 3 1 8 3 5 0.0166976
1982 3 1 8 3 6 0.0172015
1982 3 1 8 3 7 0.0172015
1982 3 1 9 2 0 0.0276561
1982 3 1 9 2 1 0.0203411
1982 3 1 9 2 2 0.0137823
1982 3 1 9 2 3 0.012818
1982 3 1 9 2 4 0.0114449
1982 3 1 9 2 5 0.0112
1982 3 1 9 2 6 0.00999768
1982 3 1 9 2 7 0.00999768
1982 3 1 9 2 8 0.00765716
1982 3 1 9 3 0 0.00913733
1982 3 1 9 3 1 0.0110794
1982 3 1 9 3 2 0.010461
1982 3 1 9 3 3 0.0101483
1982 3 1 9 3 4 0.0101483
1982 3 1 9 3 5 0.00998837
1982 3 1 9 3 6 0.0101483
1982 3 1 9 3 7 0.0101483
1982 3 1 10 2 0 0.0127535
1982 3 1 10 2 1 0.0120448
1982 3 1 10 2 2 0.00924978
1982 3 1 10 2 3 0.00876706
1982 3 1 10 2 4 0.00804916
1982 3 1 10 2 5 0.00791729
1982 3 1 10 2 6 0.00725277
1982 3 1 10 2 7 0.00725277
1982 3 1 10 2 8 0.00587265
1982 3 1 10 3 0 0.0034711
1982 3 1 10 3 1 0.00515245
1982 3 1 10 3 2 0.00538297
1982 3 1 10 3 3 0.00535569
1982 3 1 10 3 4 0.00535569
1982 3 1 10 3 5 0.00533209
1982 3 1 10 3 6 0.00535569
1982 3 1 10 3 7 0.00535569
1982 3 1 11 2 0 0.00652448
1982 3 1 11 2 1 0.00813645
1982 3 1 11 2 2 0.00718173
1982 3 1 11 2 3 0.00695175
1982 3 1 11 2 4 0.00658337
1982 3 1 11 2 5 0.00651244
1982 3 1 11 2 6 0.00614006
1982 3 1 11 2 7 0.00614006
1982 3 1 11 2 8 0.00528889
1982 3 1 11 3 1 0.0026607
1982 3 1 11 3 2 0.00311076
1982 3 1 11 3 3 0.00318316
1982 3 1 11 3 4 0.00318316
1982 3 1 11 3 5 0.00320981
1982 3 1 11 3 6 0.00318316
1982 3 1 11 3 7 0.00318316
1982 4 1 2 3 0 0.00361436
1982 4 1 3 2 0 0.0068398
1982 4 1 3 3 0 0.0063609
1982 4 1 3 3 1 0.00205746
1982 4 1 3 3 2 0.00148224
1982 4 1 3 3 3 0.00121954
1982 4 1 3 3 4 0.00121954
1982 4 1 3 3 7 0.00121954
1982 4 1 4 2 0 0.0289209
1982 4 1 4 2 1 0.00918358
1982 4 1 4 3 0 0.0215758
1982 4 1 4 3 1 0.00901897
1982 4 1 4 3 2 0.00692072
1982 4 1 4 3 3 0.00590194
1982 4 1 4 3 4 0.00590194
1982 4 1 4 3 5 0.00547874
1982 4 1 4 3 6 0.00547874
1982 4 1 4 3 7 0.00590194
1982 4 1 5 2 0 0.0260899
1982 4 1 5 2 1 0.0101831
1982 4 1 5 2 2 0.00500138
1982 4 1 5 2 3 0.00431036
1982 4 1 5 2 4 0.00314421
1982 4 1 5 3 0 0.016287
1982 4 1 5 3 1 0.0083768
1982 4 1 5 3 2 0.00676441
1982 4 1 5 3 3 0.00593825
1982 4 1 5 3 4 0.00593825
1982 4 1 5 3 5 0.00558545
1982 4 1 5 3 6 0.00558545
1982 4 1 5 3 7 0.00593825
1982 4 1 6 2 0 0.0430457
1982 4 1 6 2 1 0.0200116
1982 4 1 6 2 2 0.0109025
1982 4 1 6 2 3 0.00958401
1982 4 1 6 2 4 0.00727852
1982 4 1 6 2 5 0.00584288
1982 4 1 6 2 6 0.00514472
1982 4 1 6 2 7 0.00464314
1982 4 1 6 2 8 0.00314716
1982 4 1 6 3 0 0.0231053
1982 4 1 6 3 1 0.0141666
1982 4 1 6 3 2 0.0119452
1982 4 1 6 3 3 0.0107471
1982 4 1 6 3 4 0.0107471
1982 4 1 6 3 5 0.0102219
1982 4 1 6 3 6 0.0102219
1982 4 1 6 3 7 0.0107471
1982 4 1 7 2 0 0.0291639
1982 4 1 7 2 1 0.0157802
1982 4 1 7 2 2 0.00940681
1982 4 1 7 2 3 0.00841249
1982 4 1 7 2 4 0.00661618
1982 4 1 7 2 5 0.00545362
1982 4 1 7 2 6 0.00487362
1982 4 1 7 2 7 0.00445017
1982 4 1 7 2 8 0.00314719
1982 4 1 7 3 0 0.013731
1982 4 1 7 3 1 0.00980601
1982 4 1 7 3 2 0.00858462
1982 4 1 7 3 3 0.00788994
1982 4 1 7 3 4 0.00788994
1982 4 1 7 3 5 0.00757737
1982 4 1 7 3 6 0.00757737
1982 4 1 7 3 7 0.00788994
1982 4 1 8 2 0 0.0543987
1982 4 1 8 2 1 0.0348119
1982 4 1 8 2 2 0.0229231
1982 4 1 8 2 3 0.0208932
1982 4 1 8 2 4 0.0170796
1982 4 1 8 2 5 0.0144965
1982 4 1 8 2 6 0.0131687
1982 4 1 8 2 7 0.0121809
1982 4 1 8 2 8 0.00902841
1982 4 1 8 3 0 0.022157
1982 4 1 8 3 1 0.0187297
1982 4 1 8 3 2 0.0170914
1982 4 1 8 3 3 0.0160829
1982 4 1 8 3 4 0.0160829
1982 4 1 8 3 5 0.015612
1982 4 1 8 3 6 0.015612
1982 4 1 8 3 7 0.0160829
1982 4 1 9 2 0 0.0284044
1982 4 1 9 2 1 0.0225754
1982 4 1 9 2 2 0.0169039
1982 4 1 9 2 3 0.0157897
1982 4 1 9 2 4 0.0135684
1982 4 1 9 2 5 0.0119599
1982 4 1 9 2 6 0.0110966
1982 4 1 9 2 7 0.0104369
1982 4 1 9 2 8 0.00821926
1982 4 1 9 3 0 0.00959474
1982 4 1 9 3 1 0.0100838
1982 4 1 9 3 2 0.00970827
1982 4 1 9 3 3 0.00941775
1982 4 1 9 3 4 0.00941775
1982 4 1 9 3 5 0.00926915
1982 4 1 9 3 6 0.00926915
1982 4 1 9 3 7 0.00941775
1982 4 1 10 2 0 0.0134327
1982 4 1 10 2 1 0.0127839
1982 4 1 10 2 2 0.0106517
1982 4 1 10 2 3 0.0101546
1982 4 1 10 2 4 0.00909594
1982 4 1 10 2 5 0.00827351
1982 4 1 10 2 6 0.00781247
1982 4 1 10 2 7 0.00745067
1982 4 1 10 2 8 0.00617089
1982 4 1 10 3 0 0.00388359
1982 4 1 10 3 1 0.00489166
1982 4 1 10 3 2 0.00492406
1982 4 1 10 3 3 0.00489913
1982 4 1 10 3 4 0.00489913
1982 4 1 10 3 5 0.00487755
1982 4 1 10 3 6 0.00487755
1982 4 1 10 3 7 0.00489913
1982 4 1 11 2 0 0.00711893
1982 4 1 11 2 1 0.00828491
1982 4 1 11 2 2 0.00777778
1982 4 1 11 2 3 0.00758562
1982 4 1 11 2 4 0.00711717
1982 4 1 11 2 5 0.00670479
1982 4 1 11 2 6 0.0064567
1982 4 1 11 2 7 0.00625382
1982 4 1 11 2 8 0.0054795
1982 4 1 11 3 0 0.00172992
1982 4 1 11 3 1 0.00266717
1982 4 1 11 3 2 0.00282178
1982 4 1 11 3 3 0.00288795
1982 4 1 11 3 4 0.00288795
1982 4 1 11 3 5 0.00291235
1982 4 1 11 3 6 0.00291235
1982 4 1 11 3 7 0.00288795
1983 1 1 2 3 1 0.0100055
1983 1 1 3 2 1 0.00794954
1983 1 1 3 3 1 0.0111139
1983 1 1 3 3 2 0.0042228
1983 1 1 3 3 3 0.00293996
1983 1 1 3 3 4 0.00238809
1983 1 1 3 3 5 0.00216913
1983 1 1 4 2 1 0.0242322
1983 1 1 4 2 2 0.0085889
1983 1 1 4 3 1 0.0251608
1983 1 1 4 3 2 0.0121119
1983 1 1 4 3 3 0.00909957
1983 1 1 4 3 4 0.00770486
1983 1 1 4 3 5 0.00713073
1983 1 1 4 3 6 0.00662143
1983 1 1 4 3 7 0.00662143
1983 1 1 5 2 1 0.0271373
1983 1 1 5 2 2 0.0114549
1983 1 1 5 2 3 0.00523305
1983 1 1 5 2 4 0.00394315
1983 1 1 5 3 1 0.0226474
1983 1 1 5 3 2 0.0129709
1983 1 1 5 3 3 0.0103053
1983 1 1 5 3 4 0.00899601
1983 1 1 5 3 5 0.00844097
1983 1 1 5 3 6 0.00794001
1983 1 1 5 3 7 0.00794001
1983 1 1 6 2 1 0.0465113
1983 1 1 6 2 2 0.02279
1983 1 1 6 2 3 0.0116111
1983 1 1 6 2 4 0.0090654
1983 1 1 6 2 5 0.0070293
1983 1 1 6 2 6 0.00571293
1983 1 1 6 2 7 0.00544262
1983 1 1 6 2 8 0.00393717
1983 1 1 6 3 1 0.0322135
1983 1 1 6 3 2 0.0213989
1983 1 1 6 3 3 0.0178323
1983 1 1 6 3 4 0.0159772
1983 1 1 6 3 5 0.0151684
1983 1 1 6 3 6 0.0144264
1983 1 1 6 3 7 0.0144264
1983 1 1 7 2 1 0.0318479
1983 1 1 7 2 2 0.0178042
1983 1 1 7 2 3 0.0099891
1983 1 1 7 2 4 0.00804788
1983 1 1 7 2 5 0.00643429
1983 1 1 7 2 6 0.00535566
1983 1 1 7 2 7 0.00513014
1983 1 1 7 2 8 0.00384445
1983 1 1 7 3 1 0.0187056
1983 1 1 7 3 2 0.0141665
1983 1 1 7 3 3 0.0123141
1983 1 1 7 3 4 0.0112899
1983 1 1 7 3 5 0.0108302
1983 1 1 7 3 6 0.0104013
1983 1 1 7 3 7 0.0104013
1983 1 1 8 2 1 0.0657386
1983 1 1 8 2 2 0.0425066
1983 1 1 8 2 3 0.0265264
1983 1 1 8 2 4 0.0221252
1983 1 1 8 2 5 0.018297
1983 1 1 8 2 6 0.0156362
1983 1 1 8 2 7 0.0150682
1983 1 1 8 2 8 0.0117405
1983 1 1 8 3 1 0.0321882
1983 1 1 8 3 2 0.0281731
1983 1 1 8 3 3 0.0256564
1983 1 1 8 3 4 0.0241275
1983 1 1 8 3 5 0.0234118
1983 1 1 8 3 6 0.0227279
1983 1 1 8 3 7 0.0227279
1983 1 1 9 2 1 0.0361496
1983 1 1 9 2 2 0.0281369
1983 1 1 9 2 3 0.0201095
1983 1 1 9 2 4 0.0175306
1983 1 1 9 2 5 0.0151352
1983 1 1 9 2 6 0.0133758
1983 1 1 9 2 7 0.0129891
1983 1 1 9 2 8 0.0106357
1983 1 1 9 3 1 0.0140372
1983 1 1 9 3 2 0.0147744
1983 1 1 9 3 3 0.0142773
1983 1 1 9 3 4 0.0138682
1983 1 1 9 3 5 0.0136547
1983 1 1 9 3 6 0.0134388
1983 1 1 9 3 7 0.0134388
1983 1 1 10 2 1 0.0174803
1983 1 1 10 2 2 0.0158963
1983 1 1 10 2 3 0.0127305
1983 1 1 10 2 4 0.011517
1983 1 1 10 2 5 0.010309
1983 1 1 10 2 6 0.00937096
1983 1 1 10 2 7 0.0091588
1983 1 1 10 2 8 0.00781835
1983 1 1 10 3 1 0.00558771
1983 1 1 10 3 2 0.00686538
1983 1 1 10 3 3 0.00697308
1983 1 1 10 3 4 0.00695975
1983 1 1 10 3 5 0.00693706
1983 1 1 10 3 6 0.0069064
1983 1 1 10 3 7 0.0069064
1983 1 1 11 2 1 0.0100576
1983 1 1 11 2 2 0.0108928
1983 1 1 11 2 3 0.00991286
1983 1 1 11 2 4 0.00934919
1983 1 1 11 2 5 0.00871519
1983 1 1 11 2 6 0.00817678
1983 1 1 11 2 7 0.00804962
1983 1 1 11 2 8 0.00720066
1983 1 1 11 3 1 0.00258392
1983 1 1 11 3 2 0.00377736
1983 1 1 11 3 3 0.0040573
1983 1 1 11 3 4 0.00417498
1983 1 1 11 3 5 0.00421901
1983 1 1 11 3 6 0.004255
1983 1 1 11 3 7 0.004255
1983 2 1 2 3 1 0.0112345
1983 2 1 3 3 1 0.0225556
1983 2 1 3 3 2 0.00781826
1983 2 1 3 3 3 0.00557042
1983 2 1 3 3 4 0.00557042
1983 2 1 3 3 5 0.00457589
1983 2 1 3 3 6 0.00457589
1983 2 1 3 3 7 0.00457589
1983 2 1 4 2 1 0.00726247
1983 2 1 4 2 2 0.00538273
1983 2 1 4 3 1 0.0378063
1983 2 1 4 3 2 0.0166831
1983 2 1 4 3 3 0.0127001
1983 2 1 4 3 4 0.0127001
1983 2 1 4 3 5 0.0108222
1983 2 1 4 3 6 0.0108222
1983 2 1 4 3 7 0.0108222
1983 2 1 5 2 1 0.00880878
1983 2 1 5 2 2 0.00686535
1983 2 1 5 2 3 0.0029904
1983 2 1 5 2 4 0.00326884
1983 2 1 5 2 5 0.00222724
1983 2 1 5 3 1 0.0328763
1983 2 1 5 3 2 0.0176859
1983 2 1 5 3 3 0.0142151
1983 2 1 5 3 4 0.0142151
1983 2 1 5 3 5 0.012483
1983 2 1 5 3 6 0.012483
1983 2 1 5 3 7 0.012483
1983 2 1 6 2 1 0.0187853
1983 2 1 6 2 2 0.0152455
1983 2 1 6 2 3 0.00747458
1983 2 1 6 2 4 0.00807545
1983 2 1 6 2 5 0.00577929
1983 2 1 6 2 6 0.0046163
1983 2 1 6 2 7 0.00398267
1983 2 1 6 2 8 0.00291264
1983 2 1 6 3 1 0.0536328
1983 2 1 6 3 2 0.0338411
1983 2 1 6 3 3 0.0284159
1983 2 1 6 3 4 0.0284159
1983 2 1 6 3 5 0.0255651
1983 2 1 6 3 6 0.0255651
1983 2 1 6 3 7 0.0255651
1983 2 1 7 2 1 0.0142726
1983 2 1 7 2 2 0.0120038
1983 2 1 7 2 3 0.00653223
1983 2 1 7 2 4 0.0069849
1983 2 1 7 2 5 0.00522009
1983 2 1 7 2 6 0.00428517
1983 2 1 7 2 7 0.00376152
1983 2 1 7 2 8 0.00284933
1983 2 1 7 3 1 0.0321758
1983 2 1 7 3 2 0.0233676
1983 2 1 7 3 3 0.0203928
1983 2 1 7 3 4 0.0203928
1983 2 1 7 3 5 0.0187428
1983 2 1 7 3 6 0.0187428
1983 2 1 7 3 7 0.0187428
1983 2 1 8 2 1 0.0339034
1983 2 1 8 2 2 0.0296753
1983 2 1 8 2 3 0.0181474
1983 2 1 8 2 4 0.0191823
1983 2 1 8 2 5 0.0150474
1983 2 1 8 2 6 0.012736
1983 2 1 8 2 7 0.0113982
1983 2 1 8 2 8 0.00898036
1983 2 1 8 3 1 0.0586816
1983 2 1 8 3 2 0.0498782
1983 2 1 8 3 3 0.0454473
1983 2 1 8 3 4 0.0454473
1983 2 1 8 3 5 0.04278
1983 2 1 8 3 6 0.04278
1983 2 1 8 3 7 0.04278
1983 2 1 9 2 1 0.0223386
1983 2 1 9 2 2 0.0205565
1983 2 1 9 2 3 0.0145521
1983 2 1 9 2 4 0.0151608
1983 2 1 9 2 5 0.0126379
1983 2 1 9 2 6 0.0111148
1983 2 1 9 2 7 0.0101917
1983 2 1 9 2 8 0.00843584
1983 2 1 9 3 1 0.0277574
1983 2 1 9 3 2 0.0287393
1983 2 1 9 3 3 0.027642
1983 2 1 9 3 4 0.027642
1983 2 1 9 3 5 0.026811
1983 2 1 9 3 6 0.026811
1983 2 1 9 3 7 0.026811
1983 2 1 10 2 1 0.0119076
1983 2 1 10 2 2 0.0114321
1983 2 1 10 2 3 0.0091604
1983 2 1 10 2 4 0.0094273
1983 2 1 10 2 5 0.00827342
1983 2 1 10 2 6 0.00751651
1983 2 1 10 2 7 0.00703539
1983 2 1 10 2 8 0.00607162
1983 2 1 10 3 1 0.0111759
1983 2 1 10 3 2 0.013675
1983 2 1 10 3 3 0.0137694
1983 2 1 10 3 4 0.0137694
1983 2 1 10 3 5 0.0136985
1983 2 1 10 3 6 0.0136985
1983 2 1 10 3 7 0.0136985
1983 2 1 11 2 1 0.00794488
1983 2 1 11 2 2 0.00800188
1983 2 1 11 2 3 0.00737558
1983 2 1 11 2 4 0.00748604
1983 2 1 11 2 5 0.0069631
1983 2 1 11 2 6 0.00656254
1983 2 1 11 2 7 0.00628684
1983 2 1 11 2 8 0.00568782
1983 2 1 11 3 1 0.00543019
1983 2 1 11 3 2 0.00802518
1983 2 1 11 3 3 0.00850994
1983 2 1 11 3 4 0.00850994
1983 2 1 11 3 5 0.00871232
1983 2 1 11 3 6 0.00871232
1983 2 1 11 3 7 0.00871232
1983 3 1 2 3 0 0.00464932
1983 3 1 3 2 0 0.0105083
1983 3 1 3 3 0 0.011748
1983 3 1 3 3 1 0.0037522
1983 3 1 3 3 2 0.00262827
1983 3 1 3 3 3 0.0018761
1983 3 1 3 3 4 0.00154274
1983 3 1 3 3 5 0.00169708
1983 3 1 4 2 0 0.0286297
1983 3 1 4 2 1 0.00608783
1983 3 1 4 3 0 0.0246835
1983 3 1 4 3 1 0.010478
1983 3 1 4 3 2 0.0078901
1983 3 1 4 3 3 0.00600432
1983 3 1 4 3 4 0.00511551
1983 3 1 4 3 5 0.00553175
1983 3 1 4 3 6 0.00474662
1983 3 1 4 3 7 0.00474662
1983 3 1 5 2 0 0.0230423
1983 3 1 5 2 1 0.00657065
1983 3 1 5 2 2 0.00405169
1983 3 1 5 2 3 0.00210794
1983 3 1 5 3 0 0.0159261
1983 3 1 5 3 1 0.00861184
1983 3 1 5 3 2 0.00689663
1983 3 1 5 3 3 0.005542
1983 3 1 5 3 4 0.00486614
1983 3 1 5 3 5 0.00518597
1983 3 1 5 3 6 0.00457747
1983 3 1 5 3 7 0.00457747
1983 3 1 6 2 0 0.0421335
1983 3 1 6 2 1 0.0152615
1983 3 1 6 2 2 0.0100956
1983 3 1 6 2 3 0.0057173
1983 3 1 6 2 4 0.00528162
1983 3 1 6 2 5 0.0047182
1983 3 1 6 2 6 0.00389956
1983 3 1 6 2 7 0.00313641
1983 3 1 6 3 0 0.0243189
1983 3 1 6 3 1 0.0160186
1983 3 1 6 3 2 0.0134884
1983 3 1 6 3 3 0.011331
1983 3 1 6 3 4 0.0101967
1983 3 1 6 3 5 0.0107386
1983 3 1 6 3 6 0.00969943
1983 3 1 6 3 7 0.00969943
1983 3 1 7 2 0 0.0285291
1983 3 1 7 2 1 0.0126924
1983 3 1 7 2 2 0.00891859
1983 3 1 7 2 3 0.00543267
1983 3 1 7 2 4 0.00506633
1983 3 1 7 2 5 0.00458596
1983 3 1 7 2 6 0.00387322
1983 3 1 7 2 7 0.00319045
1983 3 1 7 2 8 0.00244614
1983 3 1 7 3 0 0.0141039
1983 3 1 7 3 1 0.011007
1983 3 1 7 3 2 0.00967684
1983 3 1 7 3 3 0.0084452
1983 3 1 7 3 4 0.00776205
1983 3 1 7 3 5 0.0080915
1983 3 1 7 3 6 0.00745466
1983 3 1 7 3 7 0.00745466
1983 3 1 8 2 0 0.0562422
1983 3 1 8 2 1 0.0315994
1983 3 1 8 2 2 0.0237791
1983 3 1 8 2 3 0.0157345
1983 3 1 8 2 4 0.0148317
1983 3 1 8 2 5 0.0136279
1983 3 1 8 2 6 0.0117963
1983 3 1 8 2 7 0.00998365
1983 3 1 8 2 8 0.00793026
1983 3 1 8 3 0 0.0233212
1983 3 1 8 3 1 0.0220641
1983 3 1 8 3 2 0.0203713
1983 3 1 8 3 3 0.0185653
1983 3 1 8 3 4 0.0174777
1983 3 1 8 3 5 0.0180096
1983 3 1 8 3 6 0.0169693
1983 3 1 8 3 7 0.0169693
1983 3 1 9 2 0 0.0297766
1983 3 1 9 2 1 0.022372
1983 3 1 9 2 2 0.018335
1983 3 1 9 2 3 0.0134491
1983 3 1 9 2 4 0.0128478
1983 3 1 9 2 5 0.0120273
1983 3 1 9 2 6 0.0107343
1983 3 1 9 2 7 0.00939646
1983 3 1 9 2 8 0.00780007
1983 3 1 9 3 0 0.00991925
1983 3 1 9 3 1 0.0119267
1983 3 1 9 3 2 0.0117039
1983 3 1 9 3 3 0.0112574
1983 3 1 9 3 4 0.0109191
1983 3 1 9 3 5 0.0110901
1983 3 1 9 3 6 0.0107462
1983 3 1 9 3 7 0.0107462
1983 3 1 10 2 0 0.0124715
1983 3 1 10 2 1 0.0119861
1983 3 1 10 2 2 0.0105598
1983 3 1 10 2 3 0.0084524
1983 3 1 10 2 4 0.00816641
1983 3 1 10 2 5 0.00776657
1983 3 1 10 2 6 0.00711374
1983 3 1 10 2 7 0.00640762
1983 3 1 10 2 8 0.00552133
1983 3 1 10 3 0 0.00345117
1983 3 1 10 3 1 0.00508405
1983 3 1 10 3 2 0.00525354
1983 3 1 10 3 3 0.00528932
1983 3 1 10 3 4 0.00526183
1983 3 1 10 3 5 0.00527931
1983 3 1 10 3 6 0.00523832
1983 3 1 10 3 7 0.00523832
1983 3 1 11 2 0 0.00650762
1983 3 1 11 2 1 0.00828183
1983 3 1 11 2 2 0.00792337
1983 3 1 11 2 3 0.00700608
1983 3 1 11 2 4 0.00685693
1983 3 1 11 2 5 0.00663975
1983 3 1 11 2 6 0.00626415
1983 3 1 11 2 7 0.00582926
1983 3 1 11 2 8 0.00524143
1983 3 1 11 3 1 0.00270663
1983 3 1 11 3 2 0.00296657
1983 3 1 11 3 3 0.00314653
1983 3 1 11 3 4 0.00322179
1983 3 1 11 3 5 0.00318774
1983 3 1 11 3 6 0.00324969
1983 3 1 11 3 7 0.00324969
1983 4 1 2 3 0 0.00314203
1983 4 1 3 2 0 0.00469566
1983 4 1 3 3 0 0.00434896
1983 4 1 3 3 1 0.00137884
1983 4 1 3 3 2 0.00111101
1983 4 1 3 3 3 0.000904603
1983 4 1 3 3 4 0.000822541
1983 4 1 4 2 0 0.0195468
1983 4 1 4 2 1 0.00641027
1983 4 1 4 2 2 0.0045281
1983 4 1 4 3 0 0.0145121
1983 4 1 4 3 1 0.00598068
1983 4 1 4 3 2 0.00502611
1983 4 1 4 3 3 0.00425318
1983 4 1 4 3 4 0.00393518
1983 4 1 4 3 5 0.00365318
1983 4 1 4 3 6 0.00340172
1983 4 1 4 3 7 0.00317639
1983 4 1 5 2 0 0.018373
1983 4 1 5 2 1 0.00737336
1983 4 1 5 2 2 0.00549469
1983 4 1 5 2 3 0.00328069
1983 4 1 5 2 4 0.00284056
1983 4 1 5 2 5 0.00208984
1983 4 1 5 3 0 0.0114166
1983 4 1 5 3 1 0.00581069
1983 4 1 5 3 2 0.00505149
1983 4 1 5 3 3 0.00440938
1983 4 1 5 3 4 0.00413719
1983 4 1 5 3 5 0.00389154
1983 4 1 5 3 6 0.00366887
1983 4 1 5 3 7 0.00346625
1983 4 1 6 2 0 0.0328422
1983 4 1 6 2 1 0.0156584
1983 4 1 6 2 2 0.012214
1983 4 1 6 2 3 0.00784506
1983 4 1 6 2 4 0.00692355
1983 4 1 6 2 5 0.00529687
1983 4 1 6 2 6 0.00443543
1983 4 1 6 2 7 0.00377257
1983 4 1 6 2 8 0.00325651
1983 4 1 6 3 0 0.0175317
1983 4 1 6 3 1 0.0106843
1983 4 1 6 3 2 0.00956072
1983 4 1 6 3 3 0.00856937
1983 4 1 6 3 4 0.008137
1983 4 1 6 3 5 0.0077402
1983 4 1 6 3 6 0.00737491
1983 4 1 6 3 7 0.00703767
1983 4 1 7 2 0 0.0242018
1983 4 1 7 2 1 0.0133748
1983 4 1 7 2 2 0.010849
1983 4 1 7 2 3 0.00741839
1983 4 1 7 2 4 0.006655
1983 4 1 7 2 5 0.00526492
1983 4 1 7 2 6 0.00450302
1983 4 1 7 2 7 0.00390227
1983 4 1 7 2 8 0.0034245
1983 4 1 7 3 0 0.0113426
1983 4 1 7 3 1 0.00806626
1983 4 1 7 3 2 0.00739904
1983 4 1 7 3 3 0.00678405
1983 4 1 7 3 4 0.00650802
1983 4 1 7 3 5 0.00625046
1983 4 1 7 3 6 0.0060097
1983 4 1 7 3 7 0.00578427
1983 4 1 8 2 0 0.0525538
1983 4 1 8 2 1 0.0343488
1983 4 1 8 2 2 0.0291292
1983 4 1 8 2 3 0.0213862
1983 4 1 8 2 4 0.0195456
1983 4 1 8 2 5 0.0160631
1983 4 1 8 2 6 0.0140732
1983 4 1 8 2 7 0.0124573
1983 4 1 8 2 8 0.0111389
1983 4 1 8 3 0 0.0212437
1983 4 1 8 3 1 0.0180041
1983 4 1 8 3 2 0.0169864
1983 4 1 8 3 3 0.0159814
1983 4 1 8 3 4 0.0155104
1983 4 1 8 3 5 0.0150602
1983 4 1 8 3 6 0.0146301
1983 4 1 8 3 7 0.0142192
1983 4 1 9 2 0 0.0306422
1983 4 1 9 2 1 0.0246561
1983 4 1 9 2 2 0.0220939
1983 4 1 9 2 3 0.0177154
1983 4 1 9 2 4 0.016568
1983 4 1 9 2 5 0.014274
1983 4 1 9 2 6 0.0128842
1983 4 1 9 2 7 0.0117087
1983 4 1 9 2 8 0.0107157
1983 4 1 9 3 0 0.0103121
1983 4 1 9 3 1 0.0108615
1983 4 1 9 3 2 0.0106113
1983 4 1 9 3 3 0.0103076
1983 4 1 9 3 4 0.0101491
1983 4 1 9 3 5 0.0099888
1983 4 1 9 3 6 0.00982814
1983 4 1 9 3 7 0.00966811
1983 4 1 10 2 0 0.013569
1983 4 1 10 2 1 0.0130131
1983 4 1 10 2 2 0.012216
1983 4 1 10 2 3 0.0105516
1983 4 1 10 2 4 0.010062
1983 4 1 10 2 5 0.0090211
1983 4 1 10 2 6 0.00835033
1983 4 1 10 2 7 0.0077589
1983 4 1 10 2 8 0.00724146
1983 4 1 10 3 0 0.00391181
1983 4 1 10 3 1 0.00495009
1983 4 1 10 3 2 0.00498055
1983 4 1 10 3 3 0.00497031
1983 4 1 10 3 4 0.00495378
1983 4 1 10 3 5 0.00493159
1983 4 1 10 3 6 0.00490483
1983 4 1 10 3 7 0.0048744
1983 4 1 11 2 0 0.00726217
1983 4 1 11 2 1 0.00852587
1983 4 1 11 2 2 0.00844441
1983 4 1 11 2 3 0.00794674
1983 4 1 11 2 4 0.00774982
1983 4 1 11 2 5 0.00727444
1983 4 1 11 2 6 0.00693172
1983 4 1 11 2 7 0.00660769
1983 4 1 11 2 8 0.00630796
1983 4 1 11 3 0 0.0017517
1983 4 1 11 3 1 0.00273861
1983 4 1 11 3 2 0.00285056
1983 4 1 11 3 3 0.00293452
1983 4 1 11 3 4 0.00296605
1983 4 1 11 3 5 0.00299191
1983 4 1 11 3 6 0.00301285
1983 4 1 11 3 7 0.00302953
1984 1 1 2 3 1 0.00950043
1984 1 1 3 2 1 0.00659175
1984 1 1 3 3 1 0.00893226
1984 1 1 3 3 2 0.00391605
1984 1 1 3 3 3 0.00237119
1984 1 1 3 3 4 0.00192524
1984 1 1 3 3 5 0.00174837
1984 1 1 4 2 1 0.016915
1984 1 1 4 2 2 0.0065031
1984 1 1 4 3 1 0.0171128
1984 1 1 4 3 2 0.00921662
1984 1 1 4 3 3 0.00621449
1984 1 1 4 3 4 0.00526142
1984 1 1 4 3 5 0.00486913
1984 1 1 4 3 6 0.00452116
1984 1 1 4 3 7 0.00452116
1984 1 1 5 2 1 0.0186891
1984 1 1 5 2 2 0.00846489
1984 1 1 5 2 3 0.00494177
1984 1 1 5 2 4 0.00287209
1984 1 1 5 2 5 0.00260675
1984 1 1 5 3 1 0.0152655
1984 1 1 5 3 2 0.00955857
1984 1 1 5 3 3 0.00697319
1984 1 1 5 3 4 0.00608752
1984 1 1 5 3 5 0.00571205
