Species.n Year Quarter Age N west consum size
1 1986 4 7 67154 0.587959 0.396 369
1 1986 4 8 92127 0.966176 0.571 433
1 1986 4 9 38349 1.82895 0.919 533
1 1986 4 10 16459 3.0923 1.361 633
1 1986 4 11 8686 5.67899 2.08 762
1 1987 1 1 375126 0.003646 0.004 50
1 1987 1 2 1.10763e+006 0.021233 0.03 120
1 1987 1 3 383330 0.055534 0.066 168
1 1987 1 4 408920 0.124121 0.122 220
1 1987 1 5 219650 0.225321 0.192 269
1 1987 1 6 183192 0.369953 0.278 316
1 1987 1 7 65618 0.58702 0.396 369
1 1987 1 8 86391 0.964243 0.568 432
1 1987 1 9 33543 1.82336 0.919 533
1 1987 1 10 13821 3.09069 1.361 633
1 1987 1 11 7346 5.69669 2.08 762
1 1987 2 1 114992 0.003646 0.004 50
1 1987 2 2 614783 0.023415 0.033 124
1 1987 2 3 458952 0.056355 0.066 169
1 1987 2 4 392013 0.120482 0.119 218
1 1987 2 5 196675 0.226531 0.194 270
1 1987 2 6 198715 0.371972 0.28 317
1 1987 2 7 70184 0.585661 0.396 369
1 1987 2 8 81027 0.958387 0.568 432
1 1987 2 9 28563 1.81477 0.915 532
1 1987 2 10 10884 3.08602 1.361 633
1 1987 2 11 5703 5.70609 2.087 763
1 1987 3 0 -1 -1 0 -1
1 1987 3 1 1.91314e+006 0.003646 0.004 50
1 1987 3 2 284916 0.02438 0.034 126
1 1987 3 3 348376 0.057603 0.067 170
1 1987 3 4 419313 0.120334 0.119 218
1 1987 3 5 181026 0.226085 0.192 269
1 1987 3 6 197936 0.375312 0.282 318
1 1987 3 7 80414 0.586113 0.396 369
1 1987 3 8 88698 0.951526 0.565 431
1 1987 3 9 28921 1.81094 0.915 532
1 1987 3 10 10496 3.08219 1.356 632
1 1987 3 11 5453 5.71968 2.087 763
1 1987 4 0 -1 -1 0 -1
1 1987 4 1 907372 0.003646 0.004 50
1 1987 4 2 605651 0.017359 0.025 111
1 1987 4 3 210953 0.058299 0.068 171
1 1987 4 4 369930 0.123256 0.12 219
1 1987 4 5 184196 0.225646 0.192 269
1 1987 4 6 191533 0.375972 0.282 318
1 1987 4 7 85822 0.587376 0.396 369
1 1987 4 8 101365 0.950055 0.562 430
1 1987 4 9 31213 1.80793 0.911 531
1 1987 4 10 10934 3.07854 1.356 632
1 1987 4 11 5624 5.73367 2.093 764
1 1988 1 1 234569 0.003646 0.004 50
1 1988 1 2 693447 0.021242 0.03 120
1 1988 1 3 243844 0.055619 0.066 168
1 1988 1 4 279548 0.124927 0.122 220
1 1988 1 5 171397 0.22633 0.192 269
1 1988 1 6 181980 0.375137 0.282 318
1 1988 1 7 81033 0.587915 0.396 369
1 1988 1 8 102764 0.952726 0.565 431
1 1988 1 9 30020 1.79926 0.911 531
1 1988 1 10 9673 3.07159 1.356 632
1 1988 1 11 4778 5.73776 2.093 764
1 1988 2 1 71936 0.003646 0.004 50
1 1988 2 2 384808 0.023419 0.033 124
1 1988 2 3 288815 0.056383 0.066 169
1 1988 2 4 256804 0.121117 0.119 218
1 1988 2 5 141791 0.227148 0.194 270
1 1988 2 6 168492 0.376033 0.282 318
1 1988 2 7 75412 0.587765 0.396 369
1 1988 2 8 98212 0.956773 0.565 431
1 1988 2 9 28529 1.78971 0.907 530
1 1988 2 10 8170 3.0613 1.352 631
1 1988 2 11 3764 5.72753 2.087 763
1 1988 3 0 -1 -1 0 -1
1 1988 3 1 1.91957e+006 0.003646 0.004 50
1 1988 3 2 179352 0.024314 0.034 126
1 1988 3 3 218678 0.057615 0.067 170
1 1988 3 4 268059 0.120661 0.119 218
1 1988 3 5 123673 0.226571 0.194 270
1 1988 3 6 152279 0.378139 0.284 319
1 1988 3 7 74102 0.588125 0.396 369
1 1988 3 8 99926 0.960565 0.568 432
1 1988 3 9 30866 1.78895 0.907 530
1 1988 3 10 8317 3.05193 1.347 630
1 1988 3 11 3585 5.71559 2.087 763
1 1988 4 0 -1 -1 0 -1
1 1988 4 1 911720 0.003646 0.004 50
1 1988 4 2 564243 0.016701 0.025 110
1 1988 4 3 133370 0.058229 0.068 171
1 1988 4 4 234346 0.123419 0.12 219
1 1988 4 5 121075 0.225972 0.192 269
1 1988 4 6 137900 0.378197 0.284 319
1 1988 4 7 70995 0.58895 0.396 369
1 1988 4 8 102939 0.964786 0.571 433
1 1988 4 9 34390 1.79349 0.907 530
1 1988 4 10 9234 3.04445 1.347 630
1 1988 4 11 3726 5.69911 2.08 762
1 1989 1 1 234699 0.003646 0.004 50
1 1989 1 2 679646 0.021112 0.03 119
1 1989 1 3 203631 0.05492 0.066 168
1 1989 1 4 181091 0.124393 0.122 220
1 1989 1 5 110810 0.226522 0.194 270
1 1989 1 6 125228 0.37685 0.282 318
1 1989 1 7 62442 0.589214 0.396 369
1 1989 1 8 95774 0.969137 0.571 433
1 1989 1 9 34052 1.79735 0.907 530
1 1989 1 10 9209 3.03788 1.342 629
1 1989 1 11 3419 5.66697 2.074 761
1 1989 2 1 71591 0.003646 0.004 50
1 1989 2 2 379081 0.023364 0.033 124
1 1989 2 3 269678 0.056143 0.066 169
1 1989 2 4 193564 0.118728 0.118 217
1 1989 2 5 91091 0.227078 0.194 270
1 1989 2 6 110900 0.377036 0.282 318
1 1989 2 7 53585 0.588758 0.396 369
1 1989 2 8 81957 0.971811 0.574 434
1 1989 2 9 30464 1.79972 0.911 531
1 1989 2 10 8292 3.03322 1.342 629
1 1989 2 11 2811 5.61383 2.062 759
1 1989 3 0 -1 -1 0 -1
1 1989 3 1 1.42254e+006 0.003646 0.004 50
1 1989 3 2 175758 0.024328 0.034 126
1 1989 3 3 209398 0.05751 0.067 170
1 1989 3 4 230184 0.119041 0.118 217
1 1989 3 5 85465 0.225705 0.192 269
1 1989 3 6 98286 0.378226 0.284 319
1 1989 3 7 49519 0.588757 0.396 369
1 1989 3 8 75410 0.973047 0.574 434
1 1989 3 9 29550 1.80447 0.911 531
1 1989 3 10 8358 3.03353 1.342 629
1 1989 3 11 2687 5.56004 2.049 757
1 1989 4 0 -1 -1 0 -1
1 1989 4 1 675061 0.003646 0.004 50
1 1989 4 2 435350 0.017063 0.025 111
1 1989 4 3 127990 0.058218 0.068 171
1 1989 4 4 212844 0.122558 0.12 219
1 1989 4 5 95154 0.224998 0.192 269
1 1989 4 6 93311 0.376531 0.282 318
1 1989 4 7 46744 0.589263 0.396 369
1 1989 4 8 74079 0.975089 0.574 434
1 1989 4 9 30845 1.81127 0.915 532
1 1989 4 10 9343 3.03791 1.342 629
1 1989 4 11 2974 5.51644 2.037 755
1 1990 1 1 174156 0.003646 0.001 50
1 1990 1 2 509919 0.021181 0.014 119
1 1990 1 3 166322 0.055293 0.037 168
1 1990 1 4 166292 0.124264 0.077 220
1 1990 1 5 94595 0.225865 0.132 269
1 1990 1 6 92193 0.373913 0.208 318
1 1990 1 7 41132 0.588822 0.311 369
1 1990 1 8 64949 0.97598 0.484 434
1 1990 1 9 27664 1.81505 0.84 532
1 1990 1 10 8800 3.042 1.329 630
1 1990 1 11 2781 5.47122 2.165 754
1 1990 2 1 53269 0.003646 0.001 50
1 1990 2 2 283598 0.023393 0.016 124
1 1990 2 3 207393 0.056266 0.037 169
1 1990 2 4 165349 0.119834 0.074 217
1 1990 2 5 81351 0.226767 0.133 270
1 1990 2 6 89492 0.374443 0.208 318
1 1990 2 7 37576 0.587611 0.311 369
1 1990 2 8 54242 0.973339 0.484 434
1 1990 2 9 22688 1.81555 0.84 532
1 1990 2 10 7381 3.04541 1.329 630
1 1990 2 11 2323 5.42592 2.149 752
1 1990 3 0 -1 -1 0 -1
1 1990 3 1 2.81749e+006 0.003646 0.001 50
1 1990 3 2 133996 0.024123 0.016 125
1 1990 3 3 158880 0.057563 0.038 170
1 1990 3 4 184050 0.119804 0.074 217
1 1990 3 5 74978 0.225957 0.132 269
1 1990 3 6 84065 0.376624 0.208 318
1 1990 3 7 37944 0.587526 0.311 369
1 1990 3 8 51581 0.968721 0.48 433
1 1990 3 9 21124 1.81754 0.84 532
1 1990 3 10 7111 3.05042 1.329 630
1 1990 3 11 2293 5.40008 2.141 751
1 1990 4 0 -1 -1 0 -1
1 1990 4 1 1.33973e+006 0.003646 0.001 50
1 1990 4 2 775287 0.016073 0.011 109
1 1990 4 3 99203 0.057995 0.039 171
1 1990 4 4 165254 0.122946 0.076 219
1 1990 4 5 78554 0.225375 0.132 269
1 1990 4 6 79782 0.376222 0.208 318
1 1990 4 7 37590 0.588263 0.311 369
1 1990 4 8 52260 0.966223 0.48 433
1 1990 4 9 20909 1.81969 0.844 533
1 1990 4 10 7323 3.05608 1.335 631
1 1990 4 11 2460 5.39015 2.141 751
1 1991 1 1 348669 0.003646 0.001 50
1 1991 1 2 979149 0.020948 0.014 119
1 1991 1 3 243965 0.054051 0.036 167
1 1991 1 4 137244 0.122528 0.076 219
1 1991 1 5 74221 0.22604 0.132 269
1 1991 1 6 75096 0.374493 0.208 318
1 1991 1 7 33294 0.588256 0.311 369
1 1991 1 8 46573 0.964558 0.48 433
1 1991 1 9 17467 1.81593 0.84 532
1 1991 1 10 6060 3.05846 1.335 631
1 1991 1 11 2079 5.38153 2.141 751
1 1991 2 1 114277 0.003646 0.001 50
1 1991 2 2 574434 0.023139 0.016 123
1 1991 2 3 357990 0.055698 0.037 168
1 1991 2 4 185866 0.115113 0.071 214
1 1991 2 5 63662 0.226426 0.133 270
1 1991 2 6 68942 0.374652 0.208 318
1 1991 2 7 29206 0.587538 0.311 369
1 1991 2 8 38998 0.962603 0.477 432
1 1991 2 9 13537 1.80739 0.836 531
1 1991 2 10 4413 3.05707 1.335 631
1 1991 2 11 1510 5.36861 2.134 750
1 1991 3 0 -1 -1 0 -1
1 1991 3 1 3.35481e+006 0.003646 0.001 50
1 1991 3 2 285226 0.024085 0.016 125
1 1991 3 3 302731 0.057161 0.038 170
1 1991 3 4 263903 0.116245 0.072 215
1 1991 3 5 67650 0.224243 0.132 269
1 1991 3 6 64420 0.375693 0.208 318
1 1991 3 7 28370 0.587458 0.311 369
1 1991 3 8 36954 0.961572 0.477 432
1 1991 3 9 12604 1.80352 0.836 531
1 1991 3 10 3943 3.05582 1.335 631
1 1991 3 11 1358 5.36698 2.134 750
1 1991 4 0 -1 -1 0 -1
1 1991 4 1 1.59399e+006 0.003646 0.001 50
1 1991 4 2 980642 0.016629 0.012 110
1 1991 4 3 201582 0.05787 0.039 171
1 1991 4 4 275453 0.120345 0.075 218
1 1991 4 5 90429 0.223239 0.131 268
1 1991 4 6 66630 0.372559 0.206 317
1 1991 4 7 28124 0.587923 0.311 369
1 1991 4 8 37617 0.961939 0.477 432
1 1991 4 9 13018 1.80429 0.836 531
1 1991 4 10 4046 3.05509 1.335 631
1 1991 4 11 1412 5.37351 2.134 750
1 1992 1 1 408760 0.003646 0.001 50
1 1992 1 2 1.18628e+006 0.021113 0.014 119
1 1992 1 3 345789 0.054713 0.036 167
1 1992 1 4 246346 0.121985 0.076 219
1 1992 1 5 109395 0.224484 0.132 269
1 1992 1 6 80484 0.368508 0.204 316
1 1992 1 7 28041 0.587213 0.311 369
1 1992 1 8 37117 0.962776 0.477 432
1 1992 1 9 12886 1.80431 0.836 531
1 1992 1 10 3958 3.05267 1.329 630
1 1992 1 11 1377 5.37916 2.141 751
1 1992 2 1 122425 0.003646 0.001 50
1 1992 2 2 654433 0.023398 0.016 124
1 1992 2 3 470167 0.05614 0.037 169
1 1992 2 4 311018 0.11697 0.072 215
1 1992 2 5 111131 0.225598 0.132 269
1 1992 2 6 97977 0.369848 0.204 316
1 1992 2 7 31822 0.585403 0.311 369
1 1992 2 8 37025 0.959894 0.477 432
1 1992 2 9 12597 1.8033 0.836 531
1 1992 2 10 3803 3.04978 1.329 630
1 1992 2 11 1303 5.38168 2.141 751
1 1992 3 0 -1 -1 0 -1
1 1992 3 1 2.28757e+006 0.003646 0.001 50
1 1992 3 2 298854 0.024366 0.017 126
1 1992 3 3 361434 0.057544 0.038 170
1 1992 3 4 393856 0.118566 0.073 216
1 1992 3 5 125400 0.224375 0.132 269
1 1992 3 6 108450 0.372413 0.206 317
1 1992 3 7 39051 0.585353 0.311 369
1 1992 3 8 41272 0.951522 0.474 431
1 1992 3 9 13251 1.80412 0.836 531
1 1992 3 10 4014 3.04911 1.329 630
1 1992 3 11 1369 5.38511 2.141 751
1 1992 4 0 -1 -1 0 -1
1 1992 4 1 1.08525e+006 0.003646 0.001 50
1 1992 4 2 705152 0.01713 0.012 111
1 1992 4 3 217500 0.05826 0.039 171
1 1992 4 4 365528 0.122529 0.076 219
1 1992 4 5 155513 0.224346 0.132 269
1 1992 4 6 123325 0.371139 0.206 317
1 1992 4 7 45325 0.58622 0.311 369
1 1992 4 8 48918 0.946393 0.472 430
1 1992 4 9 14533 1.80415 0.836 531
1 1992 4 10 4450 3.05006 1.329 630
1 1992 4 11 1525 5.38977 2.141 751
1 1993 1 1 277157 0.003646 0.001 50
1 1993 1 2 820401 0.021227 0.014 119
1 1993 1 3 274809 0.055369 0.037 168
1 1993 1 4 284424 0.124477 0.077 220
1 1993 1 5 163034 0.225755 0.132 269
1 1993 1 6 145794 0.370772 0.206 317
1 1993 1 7 51432 0.586104 0.311 369
1 1993 1 8 56623 0.946707 0.472 430
1 1993 1 9 15769 1.79881 0.836 531
1 1993 1 10 4717 3.05054 1.329 630
1 1993 1 11 1619 5.39096 2.141 751
1 1993 2 1 80501 0.003646 0.001 50
1 1993 2 2 441247 0.023513 0.016 124
1 1993 2 3 342190 0.056419 0.037 169
1 1993 2 4 288061 0.120043 0.074 217
1 1993 2 5 144299 0.226871 0.133 270
1 1993 2 6 158911 0.373842 0.208 318
1 1993 2 7 60867 0.585988 0.311 369
1 1993 2 8 66416 0.94753 0.472 430
1 1993 2 9 18072 1.7924 0.832 530
1 1993 2 10 5150 3.05008 1.329 630
1 1993 2 11 1769 5.3925 2.141 751
1 1993 3 0 -1 -1 0 -1
1 1993 3 1 1.9249e+006 0.003646 0.001 50
1 1993 3 2 196577 0.024412 0.017 126
1 1993 3 3 250620 0.057729 0.038 170
1 1993 3 4 315604 0.120503 0.075 218
1 1993 3 5 135221 0.226013 0.132 269
1 1993 3 6 153319 0.376835 0.208 318
1 1993 3 7 68294 0.586964 0.311 369
1 1993 3 8 78045 0.947893 0.472 430
1 1993 3 9 21144 1.78928 0.832 530
1 1993 3 10 5748 3.04727 1.329 630
1 1993 3 11 1962 5.39562 2.141 751
1 1993 4 0 -1 -1 0 -1
1 1993 4 1 913863 0.003646 0.001 50
1 1993 4 2 569713 0.016774 0.012 110
1 1993 4 3 146104 0.058351 0.039 171
1 1993 4 4 271081 0.123812 0.077 220
1 1993 4 5 140761 0.225699 0.132 269
1 1993 4 6 147712 0.376459 0.208 318
1 1993 4 7 69997 0.58819 0.311 369
1 1993 4 8 89350 0.952571 0.474 431
1 1993 4 9 24973 1.78813 0.832 530
1 1993 4 10 6557 3.04256 1.329 630
1 1993 4 11 2193 5.39772 2.141 751
1 1994 1 1 234502 0.00386 0.001 50
1 1994 1 2 682271 0.021464 0.014 119
1 1994 1 3 209742 0.054755 0.037 168
1 1994 1 4 202708 0.122021 0.077 220
1 1994 1 5 130144 0.218306 0.133 270
1 1994 1 6 144048 0.35772 0.208 318
1 1994 1 7 66756 0.554665 0.311 369
1 1994 1 8 92572 0.894282 0.477 432
1 1994 1 9 27641 1.64193 0.827 529
1 1994 1 10 7021 2.75658 1.324 629
1 1994 1 11 2255 4.82838 2.141 751
1 1994 2 1 70360 0.00386 0.001 50
1 1994 2 2 376481 0.023723 0.016 124
1 1994 2 3 274917 0.055905 0.037 169
1 1994 2 4 209788 0.116705 0.074 217
1 1994 2 5 106457 0.218983 0.133 270
1 1994 2 6 133483 0.359039 0.208 318
1 1994 2 7 63144 0.554483 0.311 369
1 1994 2 8 89420 0.898799 0.48 433
1 1994 2 9 28750 1.6427 0.832 530
1 1994 2 10 7108 2.75077 1.324 629
1 1994 2 11 2150 4.81348 2.141 751
1 1994 3 0 -1 -1 0 -1
1 1994 3 1 1.88615e+006 0.00386 0.001 50
1 1994 3 2 173056 0.024622 0.017 126
1 1994 3 3 210054 0.057221 0.038 170
1 1994 3 4 242501 0.116895 0.074 217
1 1994 3 5 97797 0.217813 0.132 269
1 1994 3 6 119309 0.360784 0.21 319
1 1994 3 7 61496 0.554905 0.311 369
1 1994 3 8 90192 0.901803 0.48 433
1 1994 3 9 31611 1.64816 0.832 530
1 1994 3 10 8047 2.74833 1.324 629
1 1994 3 11 2338 4.79884 2.134 750
1 1994 4 0 -1 -1 0 -1
1 1994 4 1 895801 0.00386 0.001 50
1 1994 4 2 552215 0.017017 0.012 110
1 1994 4 3 127221 0.05784 0.039 171
1 1994 4 4 218770 0.120124 0.076 219
1 1994 4 5 104512 0.217155 0.132 269
1 1994 4 6 110316 0.359568 0.21 319
1 1994 4 7 57813 0.555599 0.311 369
1 1994 4 8 91033 0.905494 0.484 434
1 1994 4 9 34700 1.65509 0.836 531
1 1994 4 10 9421 2.74935 1.324 629
1 1994 4 11 2685 4.78425 2.126 749
1 1995 1 1 230282 0.00386 0.001 50
1 1995 1 2 666894 0.021438 0.014 119
1 1995 1 3 198346 0.054595 0.037 168
1 1995 1 4 171902 0.121241 0.077 220
1 1995 1 5 101561 0.217933 0.132 269
1 1995 1 6 107572 0.35767 0.208 318
1 1995 1 7 52155 0.555519 0.311 369
1 1995 1 8 85590 0.909535 0.484 434
1 1995 1 9 35013 1.66039 0.836 531
1 1995 1 10 10112 2.75206 1.324 629
1 1995 1 11 2851 4.76488 2.118 748
1 1995 2 1 69900 0.00386 0.001 50
1 1995 2 2 371140 0.023688 0.016 124
1 1995 2 3 265242 0.055832 0.037 169
1 1995 2 4 189653 0.115897 0.073 216
1 1995 2 5 87473 0.218622 0.133 270
1 1995 2 6 103466 0.358327 0.208 318
1 1995 2 7 48735 0.554892 0.311 369
1 1995 2 8 78291 0.911737 0.487 435
1 1995 2 9 33961 1.66484 0.84 532
1 1995 2 10 10393 2.75623 1.324 629
1 1995 2 11 2947 4.74549 2.118 748
1 1995 3 0 -1 -1 0 -1
1 1995 3 1 1.43439e+006 0.00386 0.001 50
1 1995 3 2 171779 0.024638 0.017 126
1 1995 3 3 205614 0.057166 0.038 170
1 1995 3 4 227631 0.116372 0.074 217
1 1995 3 5 84499 0.217392 0.132 269
1 1995 3 6 95937 0.359789 0.21 319
1 1995 3 7 47780 0.554896 0.311 369
1 1995 3 8 75339 0.91165 0.487 435
1 1995 3 9 34277 1.67034 0.84 532
1 1995 3 10 11244 2.76215 1.329 630
1 1995 3 11 3292 4.73481 2.11 747
1 1995 4 0 -1 -1 0 -1
1 1995 4 1 680757 0.00386 0.001 50
1 1995 4 2 436687 0.017366 0.012 111
1 1995 4 3 125343 0.057844 0.039 171
1 1995 4 4 209450 0.119728 0.076 219
1 1995 4 5 93889 0.216757 0.132 269
1 1995 4 6 91055 0.358163 0.208 318
1 1995 4 7 44834 0.555266 0.311 369
1 1995 4 8 71550 0.910796 0.484 434
1 1995 4 9 33207 1.6751 0.844 533
1 1995 4 10 11638 2.76832 1.329 630
1 1995 4 11 3559 4.73041 2.11 747
1 1996 1 1 178040 0.00386 0.001 50
1 1996 1 2 514779 0.021461 0.014 119
1 1996 1 3 164995 0.054986 0.037 168
1 1996 1 4 164871 0.121272 0.077 220
1 1996 1 5 93137 0.217554 0.132 269
1 1996 1 6 90415 0.355997 0.208 318
1 1996 1 7 40132 0.554899 0.311 369
1 1996 1 8 63038 0.909721 0.484 434
1 1996 1 9 28783 1.6764 0.844 533
1 1996 1 10 10462 2.77297 1.335 631
1 1996 1 11 3311 4.72607 2.11 747
1 1996 2 1 58536 0.00386 0.001 50
1 1996 2 2 299408 0.023545 0.016 123
1 1996 2 3 203926 0.055789 0.037 169
1 1996 2 4 159648 0.117472 0.074 217
1 1996 2 5 80950 0.218393 0.133 270
1 1996 2 6 87937 0.356404 0.208 318
1 1996 2 7 37104 0.554014 0.311 369
1 1996 2 8 54348 0.907451 0.484 434
1 1996 2 9 23956 1.67514 0.844 533
1 1996 2 10 8800 2.77638 1.335 631
1 1996 2 11 2866 4.72331 2.11 747
1 1996 3 0 -1 -1 0 -1
1 1996 3 1 2.6291e+006 0.00386 0.001 50
1 1996 3 2 149846 0.024349 0.016 125
1 1996 3 3 165169 0.056993 0.038 170
1 1996 3 4 175786 0.116671 0.074 217
1 1996 3 5 72575 0.217934 0.132 269
1 1996 3 6 82526 0.358276 0.208 318
1 1996 3 7 36752 0.553785 0.311 369
1 1996 3 8 50781 0.903981 0.48 433
1 1996 3 9 21677 1.67449 0.844 533
1 1996 3 10 8044 2.77982 1.335 631
1 1996 3 11 2717 4.7276 2.11 747
1 1996 4 0 -1 -1 0 -1
1 1996 4 1 1.2501e+006 0.00386 0.001 50
1 1996 4 2 737128 0.016598 0.011 109
1 1996 4 3 109586 0.057498 0.039 171
1 1996 4 4 164809 0.11912 0.076 219
1 1996 4 5 73108 0.217127 0.132 269
1 1996 4 6 75984 0.358514 0.208 318
1 1996 4 7 35587 0.55424 0.311 369
1 1996 4 8 48827 0.900534 0.48 433
1 1996 4 9 19977 1.67398 0.844 533
1 1996 4 10 7467 2.78258 1.335 631
1 1996 4 11 2617 4.73641 2.11 747
1 1997 1 1 326528 0.003558 0.001 50
1 1997 1 2 920308 0.020129 0.014 119
1 1997 1 3 239210 0.051648 0.036 167
1 1997 1 4 144256 0.115284 0.076 219
1 1997 1 5 72100 0.211997 0.132 269
1 1997 1 6 71794 0.350531 0.208 318
1 1997 1 7 32557 0.547699 0.311 369
1 1997 1 8 45169 0.893536 0.477 432
1 1997 1 9 17336 1.67602 0.844 533
1 1997 1 10 6355 2.81165 1.335 631
1 1997 1 11 2272 4.82861 2.118 748
1 1997 2 1 108701 0.003558 0.001 50
1 1997 2 2 543711 0.022171 0.016 123
1 1997 2 3 338832 0.053027 0.037 168
1 1997 2 4 186172 0.10954 0.072 215
1 1997 2 5 65931 0.2124 0.132 269
1 1997 2 6 68689 0.350112 0.208 318
1 1997 2 7 29721 0.547374 0.311 369
1 1997 2 8 40861 0.893103 0.477 432
1 1997 2 9 14846 1.67052 0.84 532
1 1997 2 10 5210 2.81057 1.335 631
1 1997 2 11 1875 4.83387 2.118 748
1 1997 3 0 -1 -1 0 -1
1 1997 3 1 2.67019e+006 0.003558 0.001 50
1 1997 3 2 272941 0.023096 0.016 125
1 1997 3 3 287482 0.054356 0.038 170
1 1997 3 4 252655 0.110155 0.072 215
1 1997 3 5 69150 0.21088 0.132 269
1 1997 3 6 65644 0.350639 0.208 318
1 1997 3 7 28541 0.547089 0.311 369
1 1997 3 8 38374 0.892996 0.477 432
1 1997 3 9 13612 1.66597 0.836 531
1 1997 3 10 4562 2.80883 1.335 631
1 1997 3 11 1646 4.84032 2.118 748
1 1997 4 0 -1 -1 0 -1
1 1997 4 1 1.26835e+006 0.003558 0.001 50
1 1997 4 2 802012 0.016221 0.012 110
1 1997 4 3 193024 0.055049 0.039 171
1 1997 4 4 261448 0.113639 0.075 218
1 1997 4 5 87218 0.209925 0.131 268
1 1997 4 6 66441 0.348344 0.206 317
1 1997 4 7 27529 0.547134 0.311 369
1 1997 4 8 36599 0.89202 0.477 432
1 1997 4 9 12796 1.66346 0.836 531
1 1997 4 10 4119 2.80609 1.335 631
1 1997 4 11 1479 4.84676 2.126 749
1 1998 1 1 330856 0.003558 0.001 50
1 1998 1 2 955607 0.020262 0.014 119
1 1998 1 3 291945 0.052332 0.037 168
1 1998 1 4 232493 0.115336 0.076 219
1 1998 1 5 102112 0.210808 0.132 269
1 1998 1 6 76026 0.345109 0.204 316
1 1998 1 7 26996 0.546599 0.311 369
1 1998 1 8 34837 0.890639 0.477 432
1 1998 1 9 11876 1.6614 0.836 531
1 1998 1 10 3664 2.80155 1.335 631
1 1998 1 11 1288 4.84938 2.126 749
1 1998 2 1 107619 0.003558 0.001 50
1 1998 2 2 552906 0.022285 0.016 123
1 1998 2 3 374123 0.05332 0.037 169
1 1998 2 4 259123 0.111728 0.073 216
1 1998 2 5 102494 0.211857 0.132 269
1 1998 2 6 88230 0.345508 0.204 316
1 1998 2 7 28871 0.545292 0.311 369
1 1998 2 8 33727 0.887739 0.477 432
1 1998 2 9 11066 1.65936 0.836 531
1 1998 2 10 3286 2.79657 1.329 630
1 1998 2 11 1116 4.84799 2.126 749
1 1998 3 0 -1 -1 0 -1
1 1998 3 1 2.74449e+006 0.003558 0.001 50
1 1998 3 2 271707 0.023176 0.016 125
1 1998 3 3 303216 0.05454 0.038 170
1 1998 3 4 308393 0.111903 0.073 216
1 1998 3 5 104976 0.211336 0.132 269
1 1998 3 6 94823 0.347734 0.206 317
1 1998 3 7 33041 0.54482 0.311 369
1 1998 3 8 34746 0.881161 0.472 430
1 1998 3 9 10634 1.65743 0.836 531
1 1998 3 10 3059 2.79233 1.329 630
1 1998 3 11 1002 4.84321 2.118 748
1 1998 4 0 -1 -1 0 -1
1 1998 4 1 1.30366e+006 0.003558 0.001 50
1 1998 4 2 818420 0.016169 0.012 110
1 1998 4 3 197036 0.055177 0.039 171
1 1998 4 4 295822 0.114842 0.075 218
1 1998 4 5 118430 0.210833 0.132 269
1 1998 4 6 98923 0.347816 0.206 317
1 1998 4 7 36303 0.54531 0.311 369
1 1998 4 8 36945 0.873781 0.469 429
1 1998 4 9 10093 1.6542 0.832 530
1 1998 4 10 2792 2.78818 1.329 630
1 1998 4 11 877 4.83375 2.118 748
1 1999 1 1 337134 0.003558 0.001 50
1 1999 1 2 978113 0.020274 0.014 119
1 1999 1 3 298488 0.052317 0.037 168
1 1999 1 4 248607 0.116169 0.076 219
1 1999 1 5 124538 0.211574 0.132 269
1 1999 1 6 106288 0.346679 0.206 317
1 1999 1 7 37686 0.545517 0.311 369
1 1999 1 8 38396 0.869384 0.469 429
1 1999 1 9 9040 1.64544 0.827 529
1 1999 1 10 2290 2.78164 1.324 629
1 1999 1 11 672 4.81405 2.11 747
1 1999 2 1 105153 0.003558 0.001 50
1 1999 2 2 552192 0.022369 0.016 124
1 1999 2 3 388135 0.053399 0.037 169
1 1999 2 4 275288 0.111848 0.073 216
1 1999 2 5 115526 0.212395 0.132 269
1 1999 2 6 112445 0.347694 0.206 317
1 1999 2 7 39908 0.545194 0.311 369
1 1999 2 8 40076 0.868646 0.469 429
1 1999 2 9 8490 1.63292 0.823 528
1 1999 2 10 1878 2.77325 1.324 629
1 1999 2 11 507 4.78741 2.103 746
1 1999 3 0 -1 -1 0 -1
1 1999 3 1 2.15308e+006 0.003558 0.001 50
1 1999 3 2 261620 0.023281 0.017 126
1 1999 3 3 305626 0.054654 0.038 170
1 1999 3 4 327982 0.112265 0.074 217
1 1999 3 5 115885 0.211535 0.132 269
1 1999 3 6 113476 0.349738 0.208 318
1 1999 3 7 44208 0.545503 0.311 369
1 1999 3 8 44977 0.869375 0.469 429
1 1999 3 9 9375 1.62593 0.819 527
1 1999 3 10 1856 2.76502 1.318 628
1 1999 3 11 465 4.76354 2.095 745
1 1999 4 0 -1 -1 0 -1
1 1999 4 1 1.022e+006 0.003558 0.001 50
1 1999 4 2 659634 0.016408 0.012 111
1 1999 4 3 191136 0.055316 0.039 171
1 1999 4 4 307211 0.115433 0.076 219
1 1999 4 5 131309 0.211074 0.132 269
1 1999 4 6 116236 0.349204 0.206 317
1 1999 4 7 47276 0.54632 0.311 369
1 1999 4 8 51536 0.871952 0.469 429
1 1999 4 9 11107 1.62503 0.819 527
1 1999 4 10 2076 2.75709 1.312 627
1 1999 4 11 484 4.74246 2.088 744
1 2000 1 1 267181 0.003493 0.001 50
1 2000 1 2 774939 0.01984 0.01 119
1 2000 1 3 251224 0.051349 0.03 168
