Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1974 1 1 1 1 6 300 318 0.27977 0 0 9999 -1 -1 -3.57437 26 0.474134 0.43857 1 1 1 1 1 1 4 7 0
1974 1 1 1 1 6 300 318 0.27977 2 2 77 0.00397 0.00397 0.0141902 26 0.469696 0.0178549 1 1 1 1 1 1 4 8 2
1974 1 1 1 1 6 300 318 0.27977 2 3 92 0.00677 0.00677 0.0241985 26 0 0.0477454 0 1 1 1 1 1 4 8 3
1974 1 1 1 1 6 300 318 0.27977 2 4 109 0.01127 0.01127 0.0402831 26 0 0.0853578 0 1 1 1 1 1 4 8 4
1974 1 1 1 1 6 300 318 0.27977 2 5 129 0.01868 0.01868 0.0667692 26 0 0.116628 0 1 1 1 1 1 4 8 5
1974 1 1 1 1 6 300 318 0.27977 2 6 149 0.02878 0.02878 0.10287 26 0 0.0904884 0 1 1 1 1 1 4 8 6
1974 1 1 1 1 6 300 318 0.27977 2 7 169 0.04199 0.04199 0.150088 26 0 0.0532488 0 1 1 1 1 1 4 8 7
1974 1 1 1 1 6 300 318 0.27977 2 8 189 0.05874 0.05874 0.209958 26 1e-008 1e-008 0 0 2 1 1 1 4 8 8
1974 1 1 1 1 6 300 318 0.27977 2 9 209 0.07943 0.07943 0.283912 26 0 0.0231415 0 1 1 1 1 1 4 8 9
1974 1 1 1 1 6 300 318 0.27977 2 10 229 0.10448 0.10448 0.37345 26 0.0737581 0.0737581 0 0 1 1 1 1 4 8 10
1974 1 1 1 1 6 300 318 0.27977 3 2 64 0.00228 0.00228 0.00814956 26 0.00045444 0.00045444 0 0 1 1 1 1 4 9 2
1974 1 1 1 1 6 300 318 0.27977 3 3 74 0.00353 0.00353 0.0126175 26 0.0561695 0.00198761 1 1 1 1 1 1 4 9 3
1974 1 1 1 1 6 300 318 0.27977 3 4 84 0.00516 0.00516 0.0184437 26 0 0.00544851 0 1 1 1 1 1 4 9 4
1974 1 1 1 1 6 300 318 0.27977 3 5 94 0.00723 0.00723 0.0258427 26 0 0.00697866 0 1 1 1 1 1 4 9 5
1974 1 1 1 1 6 300 318 0.27977 3 6 104 0.00979 0.00979 0.0349931 26 0 0.0148115 0 1 1 1 1 1 4 9 6
1974 1 1 1 1 6 300 318 0.27977 3 7 114 0.01289 0.01289 0.0460736 26 0 0.0140306 0 1 1 1 1 1 4 9 7
1974 1 1 1 1 6 300 318 0.27977 3 8 124 0.01659 0.01659 0.0592988 26 0 0.00747586 0 1 1 1 1 1 4 9 8
1974 1 1 1 1 6 300 318 0.27977 3 9 134 0.02093 0.02093 0.0748115 26 0 0.00122354 0 1 1 1 1 1 4 9 9
1974 1 1 1 1 6 300 318 0.27977 3 10 154 0.03177 0.03177 0.113558 26 0.00079642 0.00079642 0 0 1 1 1 1 4 9 10
1974 1 1 1 1 7 350 372 0.447866 0 0 9999 -1 -1 -2.23281 15 0.109646 0.109646 1 1 1 1 1 1 5 10 0
1974 1 1 1 1 7 350 372 0.447866 2 4 109 0.01127 0.01127 0.0251638 15 0.781058 0.781058 1 1 1 1 1 1 5 11 4
1974 1 1 1 1 7 350 372 0.447866 3 6 104 0.00979 0.00979 0.0218592 15 0.109296 0.109296 1 1 1 1 1 1 5 12 6
1974 1 1 1 1 8 400 446 0.771834 0 0 9999 -1 -1 -1.29562 51 0.107497 0.107497 1 1 1 1 1 1 6 13 0
1974 1 1 1 1 8 400 446 0.771834 2 3 92 0.00677 0.00677 0.00877132 51 0.790201 0.235247 1 1 1 1 1 1 6 14 3
1974 1 1 1 1 8 400 446 0.771834 2 4 109 0.01127 0.01127 0.0146016 51 1e-008 1e-008 0 0 2 1 1 1 6 14 4
1974 1 1 1 1 8 400 446 0.771834 2 5 129 0.01868 0.01868 0.0242021 51 1e-008 1e-008 0 0 2 1 1 1 6 14 5
1974 1 1 1 1 8 400 446 0.771834 2 6 149 0.02878 0.02878 0.0372878 51 0 0.554954 0 1 1 1 1 1 6 14 6
1974 1 1 1 1 8 400 446 0.771834 3 5 94 0.00723 0.00723 0.0093673 51 0.102302 0.0480893 1 1 1 1 1 1 6 15 5
1974 1 1 1 1 8 400 446 0.771834 3 6 104 0.00979 0.00979 0.0126841 51 0 0.0542129 0 1 1 1 1 1 6 15 6
1974 1 1 1 1 9 500 538 1.35477 0 0 9999 -1 -1 -0.738132 39 0.204242 0.203946 1 1 1 1 1 1 7 16 0
1974 1 1 1 1 9 500 538 1.35477 2 3 92 0.00677 0.00677 0.00499715 39 0.761805 0.0769092 1 1 1 1 1 1 7 17 3
1974 1 1 1 1 9 500 538 1.35477 2 4 109 0.01127 0.01127 0.00831875 39 0 0.496596 0 1 1 1 1 1 7 17 4
1974 1 1 1 1 9 500 538 1.35477 2 5 129 0.01868 0.01868 0.0137883 39 0 0.187198 0 1 1 1 1 1 7 17 5
1974 1 1 1 1 9 500 538 1.35477 3 3 74 0.00353 0.00353 0.00260561 39 0.00065576 0.00065576 0 0 1 1 1 1 7 18 3
1974 1 1 1 1 9 500 538 1.35477 3 4 84 0.00516 0.00516 0.00380876 39 0.0339524 0.00122159 1 1 1 1 1 1 7 18 4
1974 1 1 1 1 9 500 538 1.35477 3 5 94 0.00723 0.00723 0.00533669 39 0 0.00400122 0 1 1 1 1 1 7 18 5
1974 1 1 1 1 9 500 538 1.35477 3 6 104 0.00979 0.00979 0.00722631 39 0 0.00747555 0 1 1 1 1 1 7 18 6
1974 1 1 1 1 9 500 538 1.35477 3 7 114 0.01289 0.01289 0.00951452 39 0 0.0108459 0 1 1 1 1 1 7 18 7
1974 1 1 1 1 9 500 538 1.35477 3 8 124 0.01659 0.01659 0.0122456 39 0 0.00737629 0 1 1 1 1 1 7 18 8
1974 1 1 1 1 9 500 538 1.35477 3 9 134 0.02093 0.02093 0.0154491 39 0 0.00298267 0 1 1 1 1 1 7 18 9
1974 1 1 1 1 9 500 538 1.35477 3 10 154 0.03177 0.03177 0.0234504 39 0.00079199 0.00079199 0 0 1 1 1 1 7 18 10
1974 1 1 1 1 10 600 638 2.25934 0 0 9999 -1 -1 -0.442607 15 0.470302 0.470201 1 1 1 1 1 1 8 19 0
1974 1 1 1 1 10 600 638 2.25934 2 2 77 0.00397 0.00397 0.00175715 15 0.467025 0.00188562 1 1 1 1 1 1 8 20 2
1974 1 1 1 1 10 600 638 2.25934 2 3 92 0.00677 0.00677 0.00299645 15 0 0.00502989 0 1 1 1 1 1 8 20 3
1974 1 1 1 1 10 600 638 2.25934 2 4 109 0.01127 0.01127 0.00498819 15 0 0.0176816 0 1 1 1 1 1 8 20 4
1974 1 1 1 1 10 600 638 2.25934 2 5 129 0.01868 0.01868 0.00826791 15 0 0.0392665 0 1 1 1 1 1 8 20 5
1974 1 1 1 1 10 600 638 2.25934 2 6 149 0.02878 0.02878 0.0127382 15 0 0.0529145 0 1 1 1 1 1 8 20 6
1974 1 1 1 1 10 600 638 2.25934 2 7 169 0.04199 0.04199 0.0185851 15 0 0.091783 0 1 1 1 1 1 8 20 7
1974 1 1 1 1 10 600 638 2.25934 2 8 189 0.05874 0.05874 0.0259988 15 0 0.125906 0 1 1 1 1 1 8 20 8
1974 1 1 1 1 10 600 638 2.25934 2 9 209 0.07943 0.07943 0.0351563 15 0 0.0656353 0 1 1 1 1 1 8 20 9
1974 1 1 1 1 10 600 638 2.25934 2 10 229 0.10448 0.10448 0.0462436 15 0 0.0527859 0 1 1 1 1 1 8 20 10
1974 1 1 1 1 10 600 638 2.25934 2 11 249 0.13431 0.13431 0.0594466 15 0 0.0129354 0 1 1 1 1 1 8 20 11
1974 1 1 1 1 10 600 638 2.25934 2 12 286 0.20352 0.20352 0.0900795 15 0 0.00110069 0 1 1 1 1 1 8 20 12
1974 1 1 1 1 10 600 638 2.25934 3 2 64 0.00228 0.00228 0.00100914 15 0.00021577 0.00021577 0 0 1 1 1 1 8 21 2
1974 1 1 1 1 10 600 638 2.25934 3 3 74 0.00353 0.00353 0.0015624 15 0.0626728 0.00112252 1 1 1 1 1 1 8 21 3
1974 1 1 1 1 10 600 638 2.25934 3 4 84 0.00516 0.00516 0.00228385 15 0 0.00361364 0 1 1 1 1 1 8 21 4
1974 1 1 1 1 10 600 638 2.25934 3 5 94 0.00723 0.00723 0.00320005 15 0 0.0044665 0 1 1 1 1 1 8 21 5
1974 1 1 1 1 10 600 638 2.25934 3 6 104 0.00979 0.00979 0.00433313 15 0 0.0129679 0 1 1 1 1 1 8 21 6
1974 1 1 1 1 10 600 638 2.25934 3 7 114 0.01289 0.01289 0.00570521 15 0 0.0186846 0 1 1 1 1 1 8 21 7
1974 1 1 1 1 10 600 638 2.25934 3 8 124 0.01659 0.01659 0.00734286 15 0 0.0154522 0 1 1 1 1 1 8 21 8
1974 1 1 1 1 10 600 638 2.25934 3 9 134 0.02093 0.02093 0.00926377 15 0 0.00440065 0 1 1 1 1 1 8 21 9
1974 1 1 1 1 10 600 638 2.25934 3 10 154 0.03177 0.03177 0.0140616 15 0 0.00195125 0 1 1 1 1 1 8 21 10
1974 1 1 1 1 11 700 743 3.5685 0 0 9999 -1 -1 -0.28023 10 0.384447 0.384447 1 1 1 1 1 1 9 22 0
1974 1 1 1 1 11 700 743 3.5685 2 3 92 0.00677 0.00677 0.00189716 10 0.615553 0.10156 1 1 1 1 1 1 9 23 3
1974 1 1 1 1 11 700 743 3.5685 2 4 109 0.01127 0.01127 0.00315819 10 0 0.513993 0 1 1 1 1 1 9 23 4
1974 2 1 1 1 3 150 178 0.0490658 0 0 9999 -1 -1 -20.3808 22 1 1 1 1 1 1 2 2 10 24 0
1974 2 1 1 1 4 200 223 0.0964792 0 0 9999 -1 -1 -10.3649 35 0.665112 0.665112 1 1 1 1 2 2 11 25 0
1974 2 1 1 1 4 200 223 0.0964792 2 4 109 0.01127 0.01127 0.116813 35 0.334888 0.334888 1 1 1 1 2 2 11 26 4
1974 2 1 1 1 5 250 271 0.173152 0 0 9999 -1 -1 -5.77528 67 0.505077 0.504967 1 1 1 1 2 2 12 27 0
1974 2 1 1 1 5 250 271 0.173152 2 2 77 0.00397 0.00397 0.0229279 67 0.376249 0.060068 1 1 1 1 2 2 12 28 2
1974 2 1 1 1 5 250 271 0.173152 2 3 92 0.00677 0.00677 0.0390986 67 1e-008 1e-008 0 0 2 1 2 2 12 28 3
1974 2 1 1 1 5 250 271 0.173152 2 4 109 0.01127 0.01127 0.0650874 67 0 0.316099 0 1 1 1 2 2 12 28 4
1974 2 1 1 1 5 250 271 0.173152 3 2 64 0.00228 0.00228 0.0131676 67 0.00021819 0.00021819 0 0 1 1 2 2 12 29 2
1974 2 1 1 1 5 250 271 0.173152 3 3 74 0.00353 0.00353 0.0203867 67 0.118674 0.00592417 1 1 1 1 2 2 12 29 3
1974 2 1 1 1 5 250 271 0.173152 3 4 84 0.00516 0.00516 0.0298004 67 0 0.0283379 0 1 1 1 2 2 12 29 4
1974 2 1 1 1 5 250 271 0.173152 3 5 94 0.00723 0.00723 0.0417553 67 0 0.043732 0 1 1 1 2 2 12 29 5
1974 2 1 1 1 5 250 271 0.173152 3 6 104 0.00979 0.00979 0.05654 67 0 0.0324398 0 1 1 1 2 2 12 29 6
1974 2 1 1 1 5 250 271 0.173152 3 7 114 0.01289 0.01289 0.0744433 67 0 0.00821412 0 1 1 1 2 2 12 29 7
1974 2 1 1 1 6 300 319 0.282417 0 0 9999 -1 -1 -3.54086 45 0.231834 0.231347 1 1 1 1 2 2 13 30 0
1974 2 1 1 1 6 300 319 0.282417 2 3 92 0.00677 0.00677 0.0239716 45 0.525394 0.345346 1 1 1 1 2 2 13 31 3
1974 2 1 1 1 6 300 319 0.282417 2 4 109 0.01127 0.01127 0.0399055 45 1e-008 1e-008 0 0 2 1 2 2 13 31 4
1974 2 1 1 1 6 300 319 0.282417 2 5 129 0.01868 0.01868 0.0661433 45 0 0.178946 0 1 1 1 2 2 13 31 5
1974 2 1 1 1 6 300 319 0.282417 3 2 64 0.00228 0.00228 0.00807316 45 0.00081947 0.00081947 0 0 1 1 2 2 13 32 2
1974 2 1 1 1 6 300 319 0.282417 3 3 74 0.00353 0.00353 0.0124992 45 0.0008562 0.0008562 0 0 1 1 2 2 13 32 3
1974 2 1 1 1 6 300 319 0.282417 3 4 84 0.00516 0.00516 0.0182708 45 0.242772 0.0229961 1 1 1 1 2 2 13 32 4
1974 2 1 1 1 6 300 319 0.282417 3 5 94 0.00723 0.00723 0.0256004 45 0 0.070295 0 1 1 1 2 2 13 32 5
1974 2 1 1 1 6 300 319 0.282417 3 6 104 0.00979 0.00979 0.034665 45 0 0.0712571 0 1 1 1 2 2 13 32 6
1974 2 1 1 1 6 300 319 0.282417 3 7 114 0.01289 0.01289 0.0456417 45 0 0.0522733 0 1 1 1 2 2 13 32 7
1974 2 1 1 1 6 300 319 0.282417 3 8 124 0.01659 0.01659 0.0587429 45 0 0.0174074 0 1 1 1 2 2 13 32 8
1974 2 1 1 1 6 300 319 0.282417 3 9 134 0.02093 0.02093 0.0741102 45 0 0.0080341 0 1 1 1 2 2 13 32 9
1974 2 1 1 1 6 300 319 0.282417 3 10 154 0.03177 0.03177 0.112493 45 0.00042245 0.00042245 0 0 1 1 2 2 13 32 10
1974 2 1 1 1 7 350 368 0.433573 0 0 9999 -1 -1 -2.30641 35 0.197703 0.197703 1 1 1 1 2 2 14 33 0
1974 2 1 1 1 7 350 368 0.433573 2 3 92 0.00677 0.00677 0.0156144 35 0.590899 0.321144 1 1 1 1 2 2 14 34 3
1974 2 1 1 1 7 350 368 0.433573 2 4 109 0.01127 0.01127 0.0259933 35 0 0.143164 0 1 1 1 2 2 14 34 4
1974 2 1 1 1 7 350 368 0.433573 2 5 129 0.01868 0.01868 0.0430838 35 0 0.12659 0 1 1 1 2 2 14 34 5
1974 2 1 1 1 7 350 368 0.433573 3 5 94 0.00723 0.00723 0.0166754 35 0.211399 0.0615915 1 1 1 1 2 2 14 35 5
1974 2 1 1 1 7 350 368 0.433573 3 6 104 0.00979 0.00979 0.0225798 35 0 0.149807 0 1 1 1 2 2 14 35 6
1974 2 1 1 1 8 400 444 0.761497 0 0 9999 -1 -1 -1.3132 51 0.0658903 0.0658903 1 1 1 1 2 2 15 36 0
1974 2 1 1 1 8 400 444 0.761497 2 3 92 0.00677 0.00677 0.00889038 51 0.680852 0.100171 1 1 1 1 2 2 15 37 3
1974 2 1 1 1 8 400 444 0.761497 2 4 109 0.01127 0.01127 0.0147998 51 0 0.369382 0 1 1 1 2 2 15 37 4
1974 2 1 1 1 8 400 444 0.761497 2 5 129 0.01868 0.01868 0.0245306 51 0 0.211299 0 1 1 1 2 2 15 37 5
1974 2 1 1 1 8 400 444 0.761497 3 5 94 0.00723 0.00723 0.00949446 51 0.253257 0.00649326 1 1 1 1 2 2 15 38 5
1974 2 1 1 1 8 400 444 0.761497 3 6 104 0.00979 0.00979 0.0128563 51 0 0.0771282 0 1 1 1 2 2 15 38 6
1974 2 1 1 1 8 400 444 0.761497 3 7 114 0.01289 0.01289 0.0169272 51 0 0.107233 0 1 1 1 2 2 15 38 7
1974 2 1 1 1 8 400 444 0.761497 3 8 124 0.01659 0.01659 0.021786 51 0 0.0624034 0 1 1 1 2 2 15 38 8
1974 2 1 1 1 9 500 531 1.30258 0 0 9999 -1 -1 -0.76771 32 0.0760965 0.0760965 1 1 1 1 2 2 16 39 0
1974 2 1 1 1 9 500 531 1.30258 2 3 92 0.00677 0.00677 0.0051974 32 0.678435 0.157634 1 1 1 1 2 2 16 40 3
1974 2 1 1 1 9 500 531 1.30258 2 4 109 0.01127 0.01127 0.00865209 32 1e-008 1e-008 0 0 2 1 2 2 16 40 4
1974 2 1 1 1 9 500 531 1.30258 2 5 129 0.01868 0.01868 0.0143408 32 0 0.5208 0 1 1 1 2 2 16 40 5
1974 2 1 1 1 9 500 531 1.30258 3 7 114 0.01289 0.01289 0.00989578 32 0.245469 0.245469 1 1 1 1 2 2 16 41 7
1974 2 1 1 1 10 600 634 2.21711 0 0 9999 -1 -1 -0.451038 10 0.247405 0.247284 1 1 1 1 2 2 17 42 0
1974 2 1 1 1 10 600 634 2.21711 2 3 92 0.00677 0.00677 0.00305353 10 0.677394 0.0108514 1 1 1 1 2 2 17 43 3
1974 2 1 1 1 10 600 634 2.21711 2 4 109 0.01127 0.01127 0.0050832 10 0 0.0401994 0 1 1 1 2 2 17 43 4
1974 2 1 1 1 10 600 634 2.21711 2 5 129 0.01868 0.01868 0.00842539 10 0 0.0467209 0 1 1 1 2 2 17 43 5
1974 2 1 1 1 10 600 634 2.21711 2 6 149 0.02878 0.02878 0.0129809 10 0 0.0967464 0 1 1 1 2 2 17 43 6
1974 2 1 1 1 10 600 634 2.21711 2 7 169 0.04199 0.04199 0.0189391 10 0 0.105095 0 1 1 1 2 2 17 43 7
1974 2 1 1 1 10 600 634 2.21711 2 8 189 0.05874 0.05874 0.026494 10 0 0.148071 0 1 1 1 2 2 17 43 8
1974 2 1 1 1 10 600 634 2.21711 2 9 209 0.07943 0.07943 0.0358259 10 0 0.167595 0 1 1 1 2 2 17 43 9
1974 2 1 1 1 10 600 634 2.21711 2 10 229 0.10448 0.10448 0.0471244 10 0 0.0268506 0 1 1 1 2 2 17 43 10
1974 2 1 1 1 10 600 634 2.21711 2 11 249 0.13431 0.13431 0.0605789 10 1e-008 1e-008 0 0 2 1 2 2 17 43 11
1974 2 1 1 1 10 600 634 2.21711 2 12 286 0.20352 0.20352 0.0917952 10 0 0.0349314 0 1 1 1 2 2 17 43 12
1974 2 1 1 1 10 600 634 2.21711 3 2 64 0.00228 0.00228 0.00102837 10 0.00049008 0.00049008 0 0 1 1 2 2 17 44 2
1974 2 1 1 1 10 600 634 2.21711 3 3 74 0.00353 0.00353 0.00159216 10 0.075201 0.00199994 1 1 1 1 2 2 17 44 3
1974 2 1 1 1 10 600 634 2.21711 3 4 84 0.00516 0.00516 0.00232736 10 0 0.00298658 0 1 1 1 2 2 17 44 4
1974 2 1 1 1 10 600 634 2.21711 3 5 94 0.00723 0.00723 0.003261 10 0 0.00184048 0 1 1 1 2 2 17 44 5
1974 2 1 1 1 10 600 634 2.21711 3 6 104 0.00979 0.00979 0.00441566 10 0 0.00969559 0 1 1 1 2 2 17 44 6
1974 2 1 1 1 10 600 634 2.21711 3 7 114 0.01289 0.01289 0.00581388 10 0 0.0235201 0 1 1 1 2 2 17 44 7
1974 2 1 1 1 10 600 634 2.21711 3 8 124 0.01659 0.01659 0.00748272 10 0 0.0242809 0 1 1 1 2 2 17 44 8
1974 2 1 1 1 10 600 634 2.21711 3 9 134 0.02093 0.02093 0.00944022 10 0 0.00829414 0 1 1 1 2 2 17 44 9
1974 2 1 1 1 10 600 634 2.21711 3 10 154 0.03177 0.03177 0.0143295 10 0 0.00254638 0 1 1 1 2 2 17 44 10
1974 2 1 1 1 11 700 751 3.68501 0 0 9999 -1 -1 -0.271369 10 0.796314 0.796314 1 1 1 1 2 2 18 45 0
1974 2 1 1 1 11 700 751 3.68501 2 4 109 0.01127 0.01127 0.00305833 10 0.203686 0.00687615 1 1 1 1 2 2 18 46 4
1974 2 1 1 1 11 700 751 3.68501 2 5 129 0.01868 0.01868 0.00506918 10 0 0.0361646 0 1 1 1 2 2 18 46 5
1974 2 1 1 1 11 700 751 3.68501 2 6 149 0.02878 0.02878 0.00781001 10 0 0.0493425 0 1 1 1 2 2 18 46 6
1974 2 1 1 1 11 700 751 3.68501 2 7 169 0.04199 0.04199 0.0113948 10 0 0.012283 0 1 1 1 2 2 18 46 7
1974 2 1 1 1 11 700 751 3.68501 2 8 189 0.05874 0.05874 0.0159402 10 0 0.00819819 0 1 1 1 2 2 18 46 8
1974 2 1 1 1 11 700 751 3.68501 2 9 209 0.07943 0.07943 0.0215549 10 0 0.0849934 0 1 1 1 2 2 18 46 9
1974 2 1 1 1 11 700 751 3.68501 2 10 229 0.10448 0.10448 0.0283527 10 0 0.00582803 0 1 1 1 2 2 18 46 10
1974 4 1 1 1 4 200 229 0.104478 0 0 9999 -1 -1 -9.57137 10 1 1 1 1 1 1 3 3 19 47 0
1974 4 1 1 1 5 250 275 0.180933 0 0 9999 -1 -1 -5.52691 11 0.991567 0.988504 1 1 1 1 3 3 20 48 0
1974 4 1 1 1 5 250 275 0.180933 2 3 92 0.00677 0.00677 0.0374172 11 0.0084332 0.00201994 1 1 1 1 3 3 20 49 3
1974 4 1 1 1 5 250 275 0.180933 2 4 109 0.01127 0.01127 0.0622883 11 0.00060565 0.00060565 0 0 1 1 3 3 20 49 4
1974 4 1 1 1 5 250 275 0.180933 2 5 129 0.01868 0.01868 0.103243 11 0.00095452 0.00095452 0 0 1 1 3 3 20 49 5
1974 4 1 1 1 5 250 275 0.180933 2 6 149 0.02878 0.02878 0.159065 11 0 0.00638721 0 1 1 1 3 3 20 49 6
1974 4 1 1 1 5 250 275 0.180933 2 7 169 0.04199 0.04199 0.232075 11 1e-008 1e-008 0 0 2 1 3 3 20 49 7
1974 4 1 1 1 5 250 275 0.180933 2 8 189 0.05874 0.05874 0.324651 11 1e-008 1e-008 0 0 2 1 3 3 20 49 8
1974 4 1 1 1 5 250 275 0.180933 2 9 209 0.07943 0.07943 0.439003 11 0 0.00152833 0 0 1 1 3 3 20 49 9
1974 4 1 1 1 6 300 321 0.287763 0 0 9999 -1 -1 -3.47509 11 0.984867 0.981772 1 1 1 1 3 3 21 50 0
1974 4 1 1 1 6 300 321 0.287763 2 2 77 0.00397 0.00397 0.0137961 11 0.0001282 0.0001282 0 0 1 1 3 3 21 51 2
1974 4 1 1 1 6 300 321 0.287763 2 3 92 0.00677 0.00677 0.0235263 11 1e-008 1e-008 0 0 2 1 3 3 21 51 3
1974 4 1 1 1 6 300 321 0.287763 2 4 109 0.01127 0.01127 0.0391642 11 0.00089226 0.00089226 0 0 1 1 3 3 21 51 4
1974 4 1 1 1 6 300 321 0.287763 2 5 129 0.01868 0.01868 0.0649146 11 0.00034777 0.00034777 0 0 1 1 3 3 21 51 5
1974 4 1 1 1 6 300 321 0.287763 2 6 149 0.02878 0.02878 0.100013 11 0.00574168 0.00206739 1 1 1 1 3 3 21 51 6
1974 4 1 1 1 6 300 321 0.287763 2 7 169 0.04199 0.04199 0.145919 11 0 0.00365625 0 1 1 1 3 3 21 51 7
1974 4 1 1 1 6 300 321 0.287763 2 8 189 0.05874 0.05874 0.204127 11 0.00072076 0.00072076 0 0 1 1 3 3 21 51 8
1974 4 1 1 1 6 300 321 0.287763 3 2 64 0.00228 0.00228 0.0079232 11 0.00047514 0.00047514 0 0 1 1 3 3 21 52 2
1974 4 1 1 1 6 300 321 0.287763 3 3 74 0.00353 0.00353 0.0122671 11 0.00939151 0.00120913 1 1 1 1 3 3 21 52 3
1974 4 1 1 1 6 300 321 0.287763 3 4 84 0.00516 0.00516 0.0179314 11 0 0.00195975 0 1 1 1 3 3 21 52 4
1974 4 1 1 1 6 300 321 0.287763 3 5 94 0.00723 0.00723 0.0251249 11 0 0.00160664 0 1 1 1 3 3 21 52 5
1974 4 1 1 1 6 300 321 0.287763 3 6 104 0.00979 0.00979 0.0340211 11 0 0.00145016 0 1 1 1 3 3 21 52 6
1974 4 1 1 1 6 300 321 0.287763 3 7 114 0.01289 0.01289 0.0447939 11 0 0.0021119 0 1 1 1 3 3 21 52 7
1974 4 1 1 1 6 300 321 0.287763 3 8 124 0.01659 0.01659 0.0576517 11 0 0.00102442 0 1 1 1 3 3 21 52 8
1974 4 1 1 1 6 300 321 0.287763 3 9 134 0.02093 0.02093 0.0727336 11 0.00039025 0.00039025 0 0 1 1 3 3 21 52 9
