ParName   Value   Gradient
log_rec(2,1974)    0.0820387 -5.76173e-009
log_rec(2,1975)     0.652063 -3.65167e-009
log_rec(2,1976)     0.351372 -1.11507e-009
log_rec(2,1977)     0.720658 -5.9478e-009
log_rec(2,1978)     0.719373 -4.73597e-009
log_rec(2,1979)      1.04006 -4.45963e-009
log_rec(2,1980)      1.33418 -6.21319e-009
log_rec(2,1981)      1.37198 -3.86152e-009
log_rec(2,1982)      0.98864 -6.62396e-010
log_rec(2,1983)      1.10639 3.46748e-010
log_rec(2,1984)     0.685035 2.67875e-009
log_rec(2,1985)    0.0558223  1.0003e-009
log_rec(2,1986)     0.736462 1.70346e-009
log_rec(2,1987)    -0.179957 3.40736e-009
log_rec(2,1988)     0.162246 3.20282e-009
log_rec(2,1989)     0.330159 9.74876e-010
log_rec(2,1990)    0.0603908 -2.27834e-010
log_rec(2,1991)      0.27543 4.40857e-010
log_rec(2,1992)     0.261251  2.0603e-009
log_rec(2,1993)     0.133521 -4.17261e-010
log_rec(2,1994)     0.401599 -4.61889e-010
log_rec(2,1995)     0.175162 1.81171e-009
log_rec(2,1996)    -0.524234 -2.31246e-011
log_rec(2,1997)   -0.0679776 -7.10933e-010
log_rec(2,1998)    -0.601245 -9.45812e-011
log_rec(2,1999)   -0.0898545 1.27098e-010
log_rec(2,2000)    -0.308754 1.98439e-009
log_rec(2,2001)    -0.356914 -3.28627e-010
log_rec(2,2002)     0.353658 2.11631e-009
log_rec(2,2003)    -0.268428 2.61239e-010
log_rec(2,2004)    -0.642442 -8.45141e-010
log_rec(2,2005)   -0.0472345 6.12413e-009
log_rec(2,2006)    -0.225525 -4.81347e-009
log_rec(2,2007)     0.379476 2.85606e-009
log_rec(2,2008)    0.0551572 1.21472e-009
log_rec(2,2009)    -0.213084 -6.67064e-010
log_rec(2,2010)    -0.685514 2.37083e-009
log_rec(2,2011)     0.071361 1.49055e-010
log_rec(2,2012)     0.125332 -2.39788e-009
log_rec(2,2013)    -0.156599 -3.6898e-009
log_rec(2,2014)     0.816611 9.91141e-010
log_rec(2,2015)    -0.263453 2.25867e-009
log_rec(2,2016)     -0.06404 1.07652e-009
log_rec(2,2017)     0.334245 6.45953e-010
log_rec(2,2018)     0.247536 -8.05437e-009
log_rec(3,1974)    -0.444121 -2.24422e-009
log_rec(3,1975)      1.52562 -4.93588e-009
log_rec(3,1976)     0.428323 2.91869e-009
log_rec(3,1977)    -0.321659 -8.96543e-010
log_rec(3,1978)     0.536911 3.01485e-010
log_rec(3,1979)    0.0096042 1.13515e-009
log_rec(3,1980)      1.11818 1.15252e-009
log_rec(3,1981)     0.311415 -4.10653e-010
log_rec(3,1982)      1.44561 -3.50121e-009
