ParName   Value   Gradient
log_rec(16,1974)      2.64296 2.26138e-005
log_rec(16,1975)      2.05678 1.13523e-005
log_rec(16,1976)      3.38222 -3.55635e-005
log_rec(16,1977)       2.7462 -3.30762e-006
log_rec(16,1978)      3.16992 2.42943e-005
log_rec(16,1979)      2.54382 5.38368e-006
log_rec(16,1980)      2.63636 -2.40666e-006
log_rec(16,1981)      3.93489 -2.11832e-005
log_rec(16,1982)      2.95098 4.54285e-007
log_rec(16,1983)      2.78238 -2.49444e-005
log_rec(16,1984)      2.75463 1.21295e-005
log_rec(16,1985)      2.61038 -1.62994e-005
log_rec(16,1986)      2.29553 -1.32985e-005
log_rec(16,1987)      2.16358 -1.28283e-006
log_rec(16,1988)      2.00623 -1.00389e-005
log_rec(16,1989)      1.97693 3.13275e-006
log_rec(16,1990)      2.16367 -1.2795e-006
log_rec(16,1991)       2.2022 -1.23977e-005
log_rec(16,1992)      1.94745 4.13584e-006
log_rec(16,1993)      2.29774 -2.93739e-006
log_rec(16,1994)      2.32839 -7.3573e-006
log_rec(16,1995)      2.20056 -3.14912e-007
log_rec(16,1996)      2.63599 -1.47663e-005
log_rec(16,1997)      2.33909 1.89971e-005
log_rec(16,1998)      2.45539 2.72921e-006
log_rec(16,1999)      3.05168 -3.81101e-006
log_rec(16,2000)      2.06892 -6.20639e-006
log_rec(16,2001)      2.34821 -1.1835e-005
log_rec(16,2002)      2.73861 -1.29507e-005
log_rec(16,2003)      2.89034 -1.11186e-005
log_rec(16,2004)       2.6478 -1.07764e-005
log_rec(16,2005)      2.98759 -1.3024e-005
log_rec(16,2006)      2.61785 -1.7534e-006
log_rec(16,2007)      2.70175 -7.30393e-006
log_rec(16,2008)      2.78994 -3.06896e-006
log_rec(16,2009)      2.55748 -1.84236e-006
log_rec(16,2010)      2.39407 -7.26554e-007
log_rec(16,2011)      3.04958 -1.02436e-005
log_rec(16,2012)      3.17139 6.43673e-007
log_rec(16,2013)      3.21909 2.97598e-006
log_rec(16,2014)      2.90391 9.21489e-007
log_rec(16,2015)      2.86197 -1.21329e-006
log_rec(16,2016)      2.99174 1.74132e-007
log_rec(17,1974)      2.45909 2.87759e-005
log_rec(17,1975)       2.4378 2.31498e-005
log_rec(17,1976)      2.53916 -1.72776e-005
log_rec(17,1977)      2.41648 3.69854e-006
log_rec(17,1978)      2.62981 2.10569e-005
log_rec(17,1979)      2.16883 -8.68953e-007
log_rec(17,1980)      1.99426 -2.7382e-006
log_rec(17,1981)      2.30448 -6.28386e-006
log_rec(17,1982)      1.69432 -2.56906e-006
log_rec(17,1983)      1.69164 -1.34192e-005
log_rec(17,1984)       1.9338  5.7065e-006
log_rec(17,1985)      1.94699 -2.21123e-005
log_rec(17,1986)      2.11067 -2.47027e-005
log_rec(17,1987)      2.03401 6.90611e-006
log_rec(17,1988)      2.20103 -2.84808e-005
log_rec(17,1989)      1.92581 -1.39464e-006
log_rec(17,1990)      1.89574 -9.60105e-006
log_rec(17,1991)      1.53275 -1.11419e-005
log_rec(17,1992)      1.92435 -2.27599e-006
log_rec(17,1993)      1.71039 -9.17848e-006
log_rec(17,1994)      1.57162 -1.35328e-005
log_rec(17,1995)       1.5433 -4.23326e-006
log_rec(17,1996)     0.855022 -9.61386e-007
log_rec(17,1997)       1.6616 1.25808e-005
log_rec(17,1998)      2.15635 7.24932e-006
log_rec(17,1999)      2.19154 -7.59135e-006
log_rec(17,2000)      2.06084 -1.24242e-005
log_rec(17,2001)      2.05737 -1.67803e-005
log_rec(17,2002)      1.44082 2.81308e-007
log_rec(17,2003)      1.59338  3.8364e-006
log_rec(17,2004)      1.64476 -3.19939e-007
log_rec(17,2005)       1.4724 7.11342e-007
log_rec(17,2006)      1.47357 6.38974e-006
log_rec(17,2007)      1.88403 -2.30367e-006
log_rec(17,2008)      1.65369 -2.49601e-006
log_rec(17,2009)      1.11738 -2.27303e-006
log_rec(17,2010)      1.80025 -4.39361e-007
log_rec(17,2011)      1.86502 1.67684e-006
log_rec(17,2012)       1.3043 -1.20669e-006
log_rec(17,2013)        1.631 1.33114e-006
log_rec(17,2014)      1.67745 -6.31645e-008
log_rec(17,2015)      2.00533 -3.6893e-006
log_rec(17,2016)      2.05143 -1.06762e-006
log_rec(18,1974)      3.21166 4.20272e-005
log_rec(18,1975)     0.891237 1.15305e-006
log_rec(18,1976)      1.52523 -6.11616e-006
log_rec(18,1977)      2.11735 2.39633e-006
log_rec(18,1978)      2.43046 6.26434e-006
log_rec(18,1979)      2.99017 -1.77744e-005
log_rec(18,1980)      2.42359 -9.40312e-006
log_rec(18,1981)      2.62882 -2.2253e-006
log_rec(18,1982)      2.01055 3.64758e-006
log_rec(18,1983)      2.31306 -1.94973e-006
log_rec(18,1984)      1.28494 8.01613e-006
log_rec(18,1985)      1.35978 2.30272e-006
log_rec(18,1986)      2.14202 3.22605e-007
log_rec(18,1987)     0.316776 2.67161e-006
log_rec(18,1988)    -0.026737   2.584e-006
log_rec(18,1989)     0.729867 3.29827e-007
log_rec(18,1990)      1.38137 -3.00106e-006
log_rec(18,1991)      1.45921 9.07831e-006
log_rec(18,1992)      1.76126 7.37675e-006
log_rec(18,1993)      0.75035 4.80421e-006
log_rec(18,1994)      2.30517 3.21455e-007
log_rec(18,1995)      1.38379 1.26595e-005
log_rec(18,1996)      1.16944 8.74153e-006
log_rec(18,1997)     0.811281  1.6074e-005
log_rec(18,1998)      0.17229 7.86413e-006
log_rec(18,1999)      2.49284 1.58782e-005
log_rec(18,2000)      1.23832 8.01606e-006
log_rec(18,2001)    -0.342831 7.64059e-006
log_rec(18,2002)    0.0797257 1.28064e-005
log_rec(18,2003)     0.273511 1.63356e-005
log_rec(18,2004)   -0.0579905 2.03715e-005
log_rec(18,2005)       1.8627 2.94598e-005
log_rec(18,2006)     0.353402  1.6606e-005
log_rec(18,2007)      -0.1326 1.47527e-005
log_rec(18,2008)    -0.730363 9.44913e-006
log_rec(18,2009)      1.02739 1.26091e-005
log_rec(18,2010)    -0.984026 5.02339e-006
log_rec(18,2011)     -1.58246 6.21275e-006
log_rec(18,2012)    -0.574757 4.86711e-006
log_rec(18,2013)    -0.826523 7.86141e-006
log_rec(18,2014)      1.01159 3.62849e-006
log_rec(18,2015)    -0.182558   3.659e-006
log_rec(18,2016)     0.348618 1.14776e-006
log_rec(19,1974)    -0.101699 -2.04519e-006
log_rec(19,1975)    -0.679643 -2.47014e-006
log_rec(19,1976)    -0.419632 -3.0122e-006
log_rec(19,1977)    -0.618476 -4.69418e-006
log_rec(19,1978)     0.208749 -2.19353e-005
log_rec(19,1979)   -0.0456427 -2.31159e-005
log_rec(19,1980)   -0.0547072 -2.66223e-005
log_rec(19,1981)    -0.167571 -2.5101e-005
log_rec(19,1982)   0.00581957 -2.86265e-005
log_rec(19,1983)       0.6597 -4.26619e-005
log_rec(19,1984)  -0.00914548 -2.72346e-005
log_rec(19,1985)     -0.15598 -2.93865e-005
log_rec(19,1986)    -0.639817 -1.83658e-005
