"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Amblyraja radiata",1992,2,"Cod",8,2.0159083525568
"Amblyraja radiata",1993,2,"Cod",8,3.0367216309248
"Amblyraja radiata",1994,2,"Cod",8,1.4144580439704
"Amblyraja radiata",1995,2,"Cod",8,1.9881672791266
"Amblyraja radiata",1996,2,"Cod",8,2.8005811343718
"Amblyraja radiata",1997,2,"Cod",8,0.86481876868816
"Amblyraja radiata",1998,2,"Cod",8,1.3305615753066
"Amblyraja radiata",1999,2,"Cod",8,1.6814685915456
"Amblyraja radiata",2000,2,"Cod",8,0.94810592118866
"Amblyraja radiata",2001,2,"Cod",8,0.9040006917253
"Amblyraja radiata",2002,2,"Cod",8,0.8792116995935
"Amblyraja radiata",2003,2,"Cod",8,1.299614377022
"Amblyraja radiata",2004,2,"Cod",8,0.9015726354648
"Amblyraja radiata",2005,2,"Cod",8,1.4299558692588
"Amblyraja radiata",2006,2,"Cod",8,0.7899597755816
"Amblyraja radiata",2007,2,"Cod",8,0.974762684532
"Amblyraja radiata",2008,2,"Cod",8,0.967896157904
"Amblyraja radiata",2009,2,"Cod",8,0.73023972706932
"Amblyraja radiata",2010,2,"Cod",8,0.39150963490275
"Amblyraja radiata",2011,2,"Cod",8,0.93313179270792
"Amblyraja radiata",2012,2,"Cod",8,1.2184828648421
"Amblyraja radiata",2013,2,"Cod",8,0.53988321600304
"Amblyraja radiata",2014,2,"Cod",8,0.44637029229624
"Amblyraja radiata",2015,2,"Cod",8,0.426677909796476
"Amblyraja radiata",2016,2,"Cod",8,0.4350843970174
"Amblyraja radiata",2017,2,"Cod",8,0.217985289118506
"Amblyraja radiata",2018,2,"Cod",8,0.23846559950993
"Amblyraja radiata",2019,2,"Cod",8,0.122979949609504
"Amblyraja radiata",2020,2,"Cod",8,0.108732010206352
"Amblyraja radiata",2021,2,"Cod",8,0.15122788979636
"Amblyraja radiata",2022,2,"Cod",8,0.36712315411616
"Grey gurnard",1974,3,"Cod",8,6.24403089938232
"Grey gurnard",1975,3,"Cod",8,2.90312177489415
"Grey gurnard",1976,3,"Cod",8,18.588324122055
"Grey gurnard",1977,3,"Cod",8,1.58820810045119
"Grey gurnard",1978,3,"Cod",8,12.5516765372266
"Grey gurnard",1979,3,"Cod",8,0.552400067529642
"Grey gurnard",1980,3,"Cod",8,1.16466027830006
"Grey gurnard",1981,3,"Cod",8,47.6798467972974
"Grey gurnard",1982,3,"Cod",8,8.49333473883474
"Grey gurnard",1983,3,"Cod",8,7.37302550956444
"Grey gurnard",1984,3,"Cod",8,9.6543007931388
"Grey gurnard",1985,3,"Cod",8,4.27637316223232
"Grey gurnard",1986,3,"Cod",8,4.98854220425868
"Grey gurnard",1987,3,"Cod",8,2.96216677145205
"Grey gurnard",1988,3,"Cod",8,1.690156649871
"Grey gurnard",1989,3,"Cod",8,2.55819509426304
"Grey gurnard",1990,3,"Cod",8,4.6779170292438
"Grey gurnard",1991,3,"Cod",8,4.61153105365355
"Grey gurnard",1992,3,"Cod",8,3.81573342150014
"Grey gurnard",1993,3,"Cod",8,6.24332810512782
"Grey gurnard",1994,3,"Cod",8,7.09525990267416
"Grey gurnard",1995,3,"Cod",8,9.1694709070686
"Grey gurnard",1996,3,"Cod",8,13.122119238605
"Grey gurnard",1997,3,"Cod",8,5.19898732777556
"Grey gurnard",1998,3,"Cod",8,9.3466183876111
"Grey gurnard",1999,3,"Cod",8,21.9111157251453
"Grey gurnard",2000,3,"Cod",8,6.03537033218146
"Grey gurnard",2001,3,"Cod",8,6.3181013204565
"Grey gurnard",2002,3,"Cod",8,7.333241182869
"Grey gurnard",2003,3,"Cod",8,13.0799709977376
"Grey gurnard",2004,3,"Cod",8,9.4378771034944
"Grey gurnard",2005,3,"Cod",8,16.6512977495705
"Grey gurnard",2006,3,"Cod",8,8.9922358733729
"Grey gurnard",2007,3,"Cod",8,9.703962003143
"Grey gurnard",2008,3,"Cod",8,9.5296170650756
"Grey gurnard",2009,3,"Cod",8,7.27271936868002
"Grey gurnard",2010,3,"Cod",8,7.548752759985
"Grey gurnard",2011,3,"Cod",8,17.4857893672536
"Grey gurnard",2012,3,"Cod",8,26.205466126675
"Grey gurnard",2013,3,"Cod",8,18.4549889787016
"Grey gurnard",2014,3,"Cod",8,10.118486410236
"Grey gurnard",2015,3,"Cod",8,7.99098506444724
"Grey gurnard",2016,3,"Cod",8,11.0188136561888
"Grey gurnard",2017,3,"Cod",8,5.81092599695028
"Grey gurnard",2018,3,"Cod",8,4.43364894540206
"Grey gurnard",2019,3,"Cod",8,3.72915073688581
"Grey gurnard",2020,3,"Cod",8,2.81793876150826
"Grey gurnard",2021,3,"Cod",8,4.94974114481724
"Grey gurnard",2022,3,"Cod",8,4.5683910629833
"Grey seal",1974,5,"Cod",8,2.08936005333593
"Grey seal",1975,5,"Cod",8,3.58937559353086
"Grey seal",1976,5,"Cod",8,4.41128563249773
"Grey seal",1977,5,"Cod",8,6.51290020252006
"Grey seal",1978,5,"Cod",8,6.467947326958
"Grey seal",1979,5,"Cod",8,6.14399647275183
"Grey seal",1980,5,"Cod",8,6.13425105936982
"Grey seal",1981,5,"Cod",8,7.0322562526862
"Grey seal",1982,5,"Cod",8,6.90945907873357
"Grey seal",1983,5,"Cod",8,6.41315686464121
"Grey seal",1984,5,"Cod",8,6.81258188192005
"Grey seal",1985,5,"Cod",8,6.42452152722131
"Grey seal",1986,5,"Cod",8,6.73191113870878
"Grey seal",1987,5,"Cod",8,7.45621323378001
"Grey seal",1988,5,"Cod",8,7.71612525499746
"Grey seal",1989,5,"Cod",8,7.61874448259306
"Grey seal",1990,5,"Cod",8,8.08107266039854
"Grey seal",1991,5,"Cod",8,6.89422723379873
"Grey seal",1992,5,"Cod",8,6.66114613207544
"Grey seal",1993,5,"Cod",8,6.64814183442394
"Grey seal",1994,5,"Cod",8,7.306144227499
"Grey seal",1995,5,"Cod",8,9.05638680480097
"Grey seal",1996,5,"Cod",8,8.66236284009713
"Grey seal",1997,5,"Cod",8,8.40182927308995
"Grey seal",1998,5,"Cod",8,9.70887381996738
"Grey seal",1999,5,"Cod",8,6.34971076905827
"Grey seal",2000,5,"Cod",8,6.51921461111629
"Grey seal",2001,5,"Cod",8,8.80679052722691
"Grey seal",2002,5,"Cod",8,9.95751185487093
"Grey seal",2003,5,"Cod",8,11.2117012491715
"Grey seal",2004,5,"Cod",8,14.2423717754713
"Grey seal",2005,5,"Cod",8,15.422407606981
"Grey seal",2006,5,"Cod",8,16.8822817787273
"Grey seal",2007,5,"Cod",8,17.549587770715
"Grey seal",2008,5,"Cod",8,18.2760106672735
"Grey seal",2009,5,"Cod",8,14.122245125389
"Grey seal",2010,5,"Cod",8,16.0644049115072
"Grey seal",2011,5,"Cod",8,20.8882102887481
"Grey seal",2012,5,"Cod",8,24.270313171654
"Grey seal",2013,5,"Cod",8,21.2035292632297
"Grey seal",2014,5,"Cod",8,22.6657267969711
"Grey seal",2015,5,"Cod",8,25.1216638516467
"Grey seal",2016,5,"Cod",8,18.0495008227448
"Grey seal",2017,5,"Cod",8,11.2369698869406
"Grey seal",2018,5,"Cod",8,11.5108011675335
"Grey seal",2019,5,"Cod",8,9.44447462585809
"Grey seal",2020,5,"Cod",8,9.14482572774355
"Grey seal",2021,5,"Cod",8,15.1008569990374
"Grey seal",2022,5,"Cod",8,20.4075234236924
"Harbour porpoise",1974,6,"Cod",8,43.849047423625
"Harbour porpoise",1975,6,"Cod",8,50.1096012155004
"Harbour porpoise",1976,6,"Cod",8,55.0524124082345
"Harbour porpoise",1977,6,"Cod",8,60.6608061590692
"Harbour porpoise",1978,6,"Cod",8,65.6734017052693
"Harbour porpoise",1979,6,"Cod",8,56.7631797557719
"Harbour porpoise",1980,6,"Cod",8,64.5699504798969
"Harbour porpoise",1981,6,"Cod",8,65.7533600028486
"Harbour porpoise",1982,6,"Cod",8,61.4726581704843
"Harbour porpoise",1983,6,"Cod",8,63.1681222031103
"Harbour porpoise",1984,6,"Cod",8,61.2038442541
"Harbour porpoise",1985,6,"Cod",8,58.770318507803
"Harbour porpoise",1986,6,"Cod",8,49.3610779688839
"Harbour porpoise",1987,6,"Cod",8,56.6653790979969
"Harbour porpoise",1988,6,"Cod",8,39.1326725064379
"Harbour porpoise",1989,6,"Cod",8,38.3797053333266
"Harbour porpoise",1990,6,"Cod",8,39.2396655584944
"Harbour porpoise",1991,6,"Cod",8,31.6762951073656
"Harbour porpoise",1992,6,"Cod",8,39.4695991130374
"Harbour porpoise",1993,6,"Cod",8,43.1532632341918
"Harbour porpoise",1994,6,"Cod",8,40.6104829920402
"Harbour porpoise",1995,6,"Cod",8,48.6469290917701
"Harbour porpoise",1996,6,"Cod",8,43.3171368293096
"Harbour porpoise",1997,6,"Cod",8,48.8969687841007
"Harbour porpoise",1998,6,"Cod",8,46.5620535058424
"Harbour porpoise",1999,6,"Cod",8,22.388414247492
"Harbour porpoise",2000,6,"Cod",8,27.6353320769893
"Harbour porpoise",2001,6,"Cod",8,27.1657069871782
"Harbour porpoise",2002,6,"Cod",8,17.202377363073
"Harbour porpoise",2003,6,"Cod",8,18.867814574172
"Harbour porpoise",2004,6,"Cod",8,21.7518988124229
"Harbour porpoise",2005,6,"Cod",8,26.750601896348
"Harbour porpoise",2006,6,"Cod",8,32.7090523389886
"Harbour porpoise",2007,6,"Cod",8,35.2900478635764
"Harbour porpoise",2008,6,"Cod",8,25.5686103070079
"Harbour porpoise",2009,6,"Cod",8,25.513654042
"Harbour porpoise",2010,6,"Cod",8,27.694272612738
"Harbour porpoise",2011,6,"Cod",8,29.9181200859386
"Harbour porpoise",2012,6,"Cod",8,25.4670917195213
"Harbour porpoise",2013,6,"Cod",8,33.3403646521139
"Harbour porpoise",2014,6,"Cod",8,35.8398401784959
"Harbour porpoise",2015,6,"Cod",8,29.5700100750104
"Harbour porpoise",2016,6,"Cod",8,18.7587117066504
"Harbour porpoise",2017,6,"Cod",8,19.0572576556464
"Harbour porpoise",2018,6,"Cod",8,20.3666356711697
"Harbour porpoise",2019,6,"Cod",8,13.1192548144222
"Harbour porpoise",2020,6,"Cod",8,16.7224136750708
"Harbour porpoise",2021,6,"Cod",8,18.1824598046208
"Harbour porpoise",2022,6,"Cod",8,17.6287705065512
"Cod",1974,8,"Cod",8,37.2634508444657
"Cod",1975,8,"Cod",8,38.1529994079839
"Cod",1976,8,"Cod",8,47.9880123023596
"Cod",1977,8,"Cod",8,68.4143916013967
"Cod",1978,8,"Cod",8,63.0788444149038
"Cod",1979,8,"Cod",8,55.9224098383878
"Cod",1980,8,"Cod",8,68.0990648155261
"Cod",1981,8,"Cod",8,67.4696693873349
"Cod",1982,8,"Cod",8,57.8110955562634
"Cod",1983,8,"Cod",8,43.9766880573559
"Cod",1984,8,"Cod",8,40.6616801548971
"Cod",1985,8,"Cod",8,34.8380129589769
"Cod",1986,8,"Cod",8,36.4176317819546
"Cod",1987,8,"Cod",8,30.5708665090977
"Cod",1988,8,"Cod",8,20.5177456071083
"Cod",1989,8,"Cod",8,20.4675496929091
"Cod",1990,8,"Cod",8,15.32792207542
"Cod",1991,8,"Cod",8,12.4612274893388
"Cod",1992,8,"Cod",8,13.9556771131312
"Cod",1993,8,"Cod",8,12.46572005331
"Cod",1994,8,"Cod",8,14.9310976394856
"Cod",1995,8,"Cod",8,16.4375282533108
"Cod",1996,8,"Cod",8,16.7153318788737
"Cod",1997,8,"Cod",8,21.2941599726378
"Cod",1998,8,"Cod",8,12.2965354625272
"Cod",1999,8,"Cod",8,6.14317131852946
"Cod",2000,8,"Cod",8,4.26277998187503
"Cod",2001,8,"Cod",8,3.30145308895849
"Cod",2002,8,"Cod",8,2.73988383528269
"Cod",2003,8,"Cod",8,2.46463041698826
"Cod",2004,8,"Cod",8,2.93888178373903
"Cod",2005,8,"Cod",8,3.62673736583076
"Cod",2006,8,"Cod",8,4.5600206890761
"Cod",2007,8,"Cod",8,4.61212880728328
"Cod",2008,8,"Cod",8,4.50101811925209
"Cod",2009,8,"Cod",8,4.51586320388781
"Cod",2010,8,"Cod",8,5.48302091576258
"Cod",2011,8,"Cod",8,6.34453870356331
"Cod",2012,8,"Cod",8,7.50075695124121
"Cod",2013,8,"Cod",8,9.66448399436611
"Cod",2014,8,"Cod",8,9.5834670952002
"Cod",2015,8,"Cod",8,8.17377958980731
"Cod",2016,8,"Cod",8,5.96835962954493
"Cod",2017,8,"Cod",8,6.33218583975461
"Cod",2018,8,"Cod",8,4.3187179050351
"Cod",2019,8,"Cod",8,2.81662461015683
"Cod",2020,8,"Cod",8,2.87084393893182
"Cod",2021,8,"Cod",8,3.47273989117098
"Cod",2022,8,"Cod",8,4.45350354414851
"Whiting",1974,9,"Cod",8,3.12685755705236
"Whiting",1975,9,"Cod",8,2.29278377444908
"Whiting",1976,9,"Cod",8,10.1263514181866
"Whiting",1977,9,"Cod",8,7.14105052462987
"Whiting",1978,9,"Cod",8,7.20214452428415
"Whiting",1979,9,"Cod",8,7.77343178318577
"Whiting",1980,9,"Cod",8,8.96192138389112
"Whiting",1981,9,"Cod",8,14.9962296033317
"Whiting",1982,9,"Cod",8,8.24844893846568
"Whiting",1983,9,"Cod",8,5.93879436435164
"Whiting",1984,9,"Cod",8,3.90521743040484
"Whiting",1985,9,"Cod",8,6.53589290719272
"Whiting",1986,9,"Cod",8,4.54566379407783
"Whiting",1987,9,"Cod",8,4.67737773020337
"Whiting",1988,9,"Cod",8,5.35173382059632
"Whiting",1989,9,"Cod",8,3.77543383080961
"Whiting",1990,9,"Cod",8,4.62591788199144
"Whiting",1991,9,"Cod",8,5.93624825703211
"Whiting",1992,9,"Cod",8,2.88238265542248
"Whiting",1993,9,"Cod",8,4.09592923216073
"Whiting",1994,9,"Cod",8,3.63002950367088
"Whiting",1995,9,"Cod",8,3.88599587037323
"Whiting",1996,9,"Cod",8,6.04488219918166
"Whiting",1997,9,"Cod",8,3.12980109129112
"Whiting",1998,9,"Cod",8,2.12601464223964
"Whiting",1999,9,"Cod",8,2.75723743074565
"Whiting",2000,9,"Cod",8,2.37584696064614
"Whiting",2001,9,"Cod",8,2.22132031843691
"Whiting",2002,9,"Cod",8,2.18463867938798
"Whiting",2003,9,"Cod",8,3.4557219719711
"Whiting",2004,9,"Cod",8,2.38959051447164
"Whiting",2005,9,"Cod",8,4.08292494801148
"Whiting",2006,9,"Cod",8,2.74981461264029
"Whiting",2007,9,"Cod",8,1.81448126517831
"Whiting",2008,9,"Cod",8,1.60183419393469
"Whiting",2009,9,"Cod",8,1.63563205991351
"Whiting",2010,9,"Cod",8,2.25122937844484
"Whiting",2011,9,"Cod",8,3.30239463137744
"Whiting",2012,9,"Cod",8,4.41789866925914
"Whiting",2013,9,"Cod",8,3.47143733989081
"Whiting",2014,9,"Cod",8,2.19851602996765
"Whiting",2015,9,"Cod",8,1.63760742190615
"Whiting",2016,9,"Cod",8,2.51041384387261
"Whiting",2017,9,"Cod",8,1.39595530291004
"Whiting",2018,9,"Cod",8,1.44667656009877
"Whiting",2019,9,"Cod",8,1.35767887329134
"Whiting",2020,9,"Cod",8,1.48324437150817
"Whiting",2021,9,"Cod",8,4.63702783342453
"Whiting",2022,9,"Cod",8,5.46128389000854
"Birds",1974,1,"Whiting",9,14.1444657948884
"Birds",1975,1,"Whiting",9,19.6390245149441
"Birds",1976,1,"Whiting",9,25.1987047675018
"Birds",1977,1,"Whiting",9,26.4362980670873
"Birds",1978,1,"Whiting",9,21.2818570544615
"Birds",1979,1,"Whiting",9,18.9420397871437
"Birds",1980,1,"Whiting",9,20.1006044529585
"Birds",1981,1,"Whiting",9,16.6337540800116
"Birds",1982,1,"Whiting",9,12.1197340332659
"Birds",1983,1,"Whiting",9,13.7619204172261
"Birds",1984,1,"Whiting",9,18.265793413081
"Birds",1985,1,"Whiting",9,17.3197552660177
"Birds",1986,1,"Whiting",9,21.401942330796
"Birds",1987,1,"Whiting",9,23.6943476110767
"Birds",1988,1,"Whiting",9,27.5485596445409
"Birds",1989,1,"Whiting",9,29.0087309336919
"Birds",1990,1,"Whiting",9,19.347676932135
"Birds",1991,1,"Whiting",9,16.9486827653288
"Birds",1992,1,"Whiting",9,17.1612343441171
"Birds",1993,1,"Whiting",9,15.2257769284063
"Birds",1994,1,"Whiting",9,13.4042630528171
"Birds",1995,1,"Whiting",9,13.9714182079048
"Birds",1996,1,"Whiting",9,10.2561747311964
"Birds",1997,1,"Whiting",9,9.80256680166566
"Birds",1998,1,"Whiting",9,17.606807058538
"Birds",1999,1,"Whiting",9,18.2212533378771
"Birds",2000,1,"Whiting",9,14.3303104217155
"Birds",2001,1,"Whiting",9,19.2514757336073
"Birds",2002,1,"Whiting",9,15.183625625512
"Birds",2003,1,"Whiting",9,11.1539529744957
"Birds",2004,1,"Whiting",9,8.17966302628937
"Birds",2005,1,"Whiting",9,9.30146836854028
"Birds",2006,1,"Whiting",9,9.80837477931762
"Birds",2007,1,"Whiting",9,11.1554266497368
"Birds",2008,1,"Whiting",9,10.9470308435451
"Birds",2009,1,"Whiting",9,6.90587085328419
"Birds",2010,1,"Whiting",9,6.92846977548499
"Birds",2011,1,"Whiting",9,9.0930364132626
"Birds",2012,1,"Whiting",9,8.87767398914392
"Birds",2013,1,"Whiting",9,8.15904790927843
"Birds",2014,1,"Whiting",9,6.78514043182619
"Birds",2015,1,"Whiting",9,8.43854645077443
"Birds",2016,1,"Whiting",9,12.6049353194039
"Birds",2017,1,"Whiting",9,11.6109471070213
"Birds",2018,1,"Whiting",9,12.4685851537487
"Birds",2019,1,"Whiting",9,16.9638743257437
"Birds",2020,1,"Whiting",9,26.0538147646967
"Birds",2021,1,"Whiting",9,18.9529227011426
"Birds",2022,1,"Whiting",9,7.70939535909187
"Amblyraja radiata",1974,2,"Whiting",9,2.090608175826
"Amblyraja radiata",1975,2,"Whiting",9,2.00554207065
"Amblyraja radiata",1976,2,"Whiting",9,2.164446889324
"Amblyraja radiata",1977,2,"Whiting",9,2.291444567165
"Amblyraja radiata",1978,2,"Whiting",9,1.977111098567
"Amblyraja radiata",1979,2,"Whiting",9,1.54918436134
"Amblyraja radiata",1980,2,"Whiting",9,1.3514105065817
"Amblyraja radiata",1981,2,"Whiting",9,1.302251781792
"Amblyraja radiata",1982,2,"Whiting",9,0.770517158464
"Amblyraja radiata",1983,2,"Whiting",9,1.887611565056
"Amblyraja radiata",1984,2,"Whiting",9,3.3581566109296
"Amblyraja radiata",1985,2,"Whiting",9,2.397907958571
"Amblyraja radiata",1986,2,"Whiting",9,4.76258144264
"Amblyraja radiata",1987,2,"Whiting",9,11.17476424425
"Amblyraja radiata",1988,2,"Whiting",9,2.576136428979
"Amblyraja radiata",1989,2,"Whiting",9,6.90118658104
"Amblyraja radiata",1990,2,"Whiting",9,3.6381315518724
"Amblyraja radiata",1991,2,"Whiting",9,3.1374618272492
"Amblyraja radiata",1992,2,"Whiting",9,6.444182185389
"Amblyraja radiata",1993,2,"Whiting",9,4.9441095105952
"Amblyraja radiata",1994,2,"Whiting",9,2.944472035791
"Amblyraja radiata",1995,2,"Whiting",9,3.2142609195438
"Amblyraja radiata",1996,2,"Whiting",9,1.594294678928
"Amblyraja radiata",1997,2,"Whiting",9,3.0187819459368
"Amblyraja radiata",1998,2,"Whiting",9,5.14906738445
"Amblyraja radiata",1999,2,"Whiting",9,3.39877907896
"Amblyraja radiata",2000,2,"Whiting",9,4.607250808575
"Amblyraja radiata",2001,2,"Whiting",9,4.991845203804
"Amblyraja radiata",2002,2,"Whiting",9,3.0177774864644
"Amblyraja radiata",2003,2,"Whiting",9,1.75047542712
"Amblyraja radiata",2004,2,"Whiting",9,1.709310361974
"Amblyraja radiata",2005,2,"Whiting",9,1.5380520300576
"Amblyraja radiata",2006,2,"Whiting",9,1.525468652634
"Amblyraja radiata",2007,2,"Whiting",9,2.908003655376
"Amblyraja radiata",2008,2,"Whiting",9,2.2855927382596
"Amblyraja radiata",2009,2,"Whiting",9,1.103571322375
"Amblyraja radiata",2010,2,"Whiting",9,1.21836391545
"Amblyraja radiata",2011,2,"Whiting",9,1.4649834602816
"Amblyraja radiata",2012,2,"Whiting",9,1.0605022961366
"Amblyraja radiata",2013,2,"Whiting",9,0.718313908515
"Amblyraja radiata",2014,2,"Whiting",9,1.0862369334817
"Amblyraja radiata",2015,2,"Whiting",9,1.777833056916
"Amblyraja radiata",2016,2,"Whiting",9,1.456778942525
"Amblyraja radiata",2017,2,"Whiting",9,1.186161193821
"Amblyraja radiata",2018,2,"Whiting",9,1.0295241509019
"Amblyraja radiata",2019,2,"Whiting",9,0.99103276125
"Amblyraja radiata",2020,2,"Whiting",9,1.022168096808
"Amblyraja radiata",2021,2,"Whiting",9,0.2710609624662
"Amblyraja radiata",2022,2,"Whiting",9,1.048403688572
"Grey gurnard",1974,3,"Whiting",9,88.036800181636
"Grey gurnard",1975,3,"Whiting",9,58.545395893141
"Grey gurnard",1976,3,"Whiting",9,125.64325610651
"Grey gurnard",1977,3,"Whiting",9,16.6361231098296
"Grey gurnard",1978,3,"Whiting",9,114.437919028253
"Grey gurnard",1979,3,"Whiting",9,3.30820221376236
"Grey gurnard",1980,3,"Whiting",9,7.69499515521913
"Grey gurnard",1981,3,"Whiting",9,126.124138195715
"Grey gurnard",1982,3,"Whiting",9,27.0550510056234
"Grey gurnard",1983,3,"Whiting",9,23.8110554565847
"Grey gurnard",1984,3,"Whiting",9,59.6904062307648
"Grey gurnard",1985,3,"Whiting",9,16.103729161686
"Grey gurnard",1986,3,"Whiting",9,37.1421619492043
"Grey gurnard",1987,3,"Whiting",9,23.5267397455774
"Grey gurnard",1988,3,"Whiting",9,17.2138720336021
"Grey gurnard",1989,3,"Whiting",9,33.4877939649715
"Grey gurnard",1990,3,"Whiting",9,34.3465979130193
"Grey gurnard",1991,3,"Whiting",9,25.0244916011613
"Grey gurnard",1992,3,"Whiting",9,50.5477302243968
"Grey gurnard",1993,3,"Whiting",9,46.1270459590124
"Grey gurnard",1994,3,"Whiting",9,56.3768719358122
"Grey gurnard",1995,3,"Whiting",9,57.7876242300399
"Grey gurnard",1996,3,"Whiting",9,31.0608234070252
"Grey gurnard",1997,3,"Whiting",9,59.5298495029591
"Grey gurnard",1998,3,"Whiting",9,116.468106267634
"Grey gurnard",1999,3,"Whiting",9,153.673473595485
"Grey gurnard",2000,3,"Whiting",9,103.583315773284
"Grey gurnard",2001,3,"Whiting",9,113.403889782109
"Grey gurnard",2002,3,"Whiting",9,100.717523548422
"Grey gurnard",2003,3,"Whiting",9,67.4690503258477
"Grey gurnard",2004,3,"Whiting",9,62.7908296606808
"Grey gurnard",2005,3,"Whiting",9,64.6111201197182
"Grey gurnard",2006,3,"Whiting",9,64.9631461246106
"Grey gurnard",2007,3,"Whiting",9,104.252656844552
"Grey gurnard",2008,3,"Whiting",9,82.8218710880477
"Grey gurnard",2009,3,"Whiting",9,43.56269220115
"Grey gurnard",2010,3,"Whiting",9,78.5402057125491
"Grey gurnard",2011,3,"Whiting",9,94.0681462294946
"Grey gurnard",2012,3,"Whiting",9,79.1530782050907
"Grey gurnard",2013,3,"Whiting",9,81.7654005639186
"Grey gurnard",2014,3,"Whiting",9,84.4985747125705
"Grey gurnard",2015,3,"Whiting",9,114.875545353938
"Grey gurnard",2016,3,"Whiting",9,126.761392788633
"Grey gurnard",2017,3,"Whiting",9,114.667515002883
"Grey gurnard",2018,3,"Whiting",9,70.7119044032748
"Grey gurnard",2019,3,"Whiting",9,108.549466124
"Grey gurnard",2020,3,"Whiting",9,106.598700424796
"Grey gurnard",2021,3,"Whiting",9,37.594740791459
"Grey gurnard",2022,3,"Whiting",9,56.45960240526
"Grey seal",1974,5,"Whiting",9,0.514954892627356
"Grey seal",1975,5,"Whiting",9,0.756771079356012
"Grey seal",1976,5,"Whiting",9,0.998326293079599
"Grey seal",1977,5,"Whiting",9,1.11850720516449
"Grey seal",1978,5,"Whiting",9,1.1547883145117
"Grey seal",1979,5,"Whiting",9,1.07329974178892
"Grey seal",1980,5,"Whiting",9,1.03298979394622
"Grey seal",1981,5,"Whiting",9,0.969634644719799
"Grey seal",1982,5,"Whiting",9,0.759739952672617
