"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Cod","Q4",1981,16,"Nor. pout",4,1,16,0,700,795,3.96153,3.96153,3664430,0,20.338,-12.3317,0,24,8,87,0.00457,0.00457,0,0,0,0,45,45,0,0,0,55455600,0,110373,0.435513,0,0,0.0457853,1,0,1,1,NA,1,3664429.557,0.0301201041753304,0.0156651958246696,"1977-81","Y1981"
"Cod","Q4",1981,16,"Nor. pout",4,1,16,0,700,795,3.96153,3.96153,3664430,0,20.338,-12.3317,0,24,9,113,0.01209,0.01209,0,0,0,0,45,45,0,0,0,62631200,0,329775,0.435513,0,0,0.0333959,1,0,1,1,NA,1,3664429.557,0.0899935432979044,-0.0565976432979044,"1977-81","Y1981"
"Cod","Q4",1981,16,"Nor. pout",4,1,16,0,700,795,3.96153,3.96153,3664430,0,20.338,-12.3317,0,24,10,167,0.03656,0.03656,0,0,0,0,45,45,0,0,0,4219840,0,67189.8,0.435513,0,0,0.0140072,1,0,1,1,NA,1,3664429.557,0.0183356778878858,-0.00432847788788578,"1977-81","Y1981"
"Cod","Q4",1981,16,"Sprat",4,1,16,0,700,795,3.96153,3.96153,3664430,0.268601,20.338,-12.3317,0,25,9,122,0.01214,0.01214,0,0,0,0,45,45,0.00746132,0.0132069,-0.00574554,11706800,48395.6,48395.6,0.340524,0.000610761,0,0.00746132,1,1,1,1,-0.232485142633639,1,3664429.557,0.0132068577788737,-0.00574553777887366,"1977-81","Y1981"
"Cod","Q4",1981,17,"Other",4,1,16,0,1000,1065,9.13407,9.13407,2291020,1.63324,3.74178,-2.37918,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.439078,0.436487,0.00259131,-1,1e+06,1e+06,1,0.0518721,0,0.439078,1,1,1,1,0.0113776470123962,1,2291019.937,0.436486817006691,0.0025911829933089,"1977-81","Y1981"
"Cod","Q4",1981,17,"Whiting",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0.190103,3.74178,-2.37918,0,17,12,267,0.15948,0.15948,0,0,0,0,10,10,0.105859,0.0508053,0.0550533,864464,116396,116396,0.844277,0.01017,0,0.105859,1,1,1,1,0.545912300657211,1,2291019.937,0.0508053195523108,0.0550536804476892,"1977-81","Y1981"
"Cod","Q4",1981,17,"Haddock",4,1,16,0,1000,1065,9.13407,9.13407,2291020,1.56777,3.74178,-2.37918,0,18,9,123,0.0154,0.0154,0,0,0,0,10,10,0.315947,0.418991,-0.103044,6882340,959917,183857,1.73469,0.0513388,0,0.0225465,1,1,1,1,-0.454778424027574,1,2291019.937,0.0802511567143992,-0.0577046567143992,"1977-81","Y1981"
"Cod","Q4",1981,17,"Haddock",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,18,10,167,0.04491,0.04491,0,0,0,0,10,10,0,0,0,3107220,0,242068,1.73469,0,0,1e-06,1,0,1,2,NA,1,2291019.937,0.105659490819176,-0.105658490819176,"1977-81","Y1981"
"Cod","Q4",1981,17,"Haddock",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,18,11,217,0.09597,0.09597,0,0,0,0,10,10,0,0,0,329177,0,54800.9,1.73469,0,0,0.0877112,1,0,1,1,NA,1,2291019.937,0.023919870410102,0.063791329589898,"1977-81","Y1981"
"Cod","Q4",1981,17,"Haddock",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,18,12,267,0.17298,0.17298,0,0,0,0,10,10,0,0,0,633583,0,190117,1.73469,0,0,1e-06,1,0,1,2,NA,1,2291019.937,0.0829835641888611,-0.0829825641888611,"1977-81","Y1981"
"Cod","Q4",1981,17,"Haddock",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,18,13,317,0.27991,0.27991,0,0,0,0,10,10,0,0,0,595344,0,289074,1.73469,0,0,0.205687,1,0,1,1,NA,1,2291019.937,0.126176990139392,0.0795100098606078,"1977-81","Y1981"
"Cod","Q4",1981,17,"N. sandeel",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0.170402,3.74178,-2.37918,0,22,8,81,0.00201,0.00201,0,0,0,0,10,10,0.118137,0.0455404,0.0725962,76260100,104334,24164.6,0.157647,0.00916669,0,0.0056844,1,1,1,1,0.758241614603294,1,2291019.937,0.0105475293382399,-0.00486312933823989,"1977-81","Y1981"
"Cod","Q4",1981,17,"N. sandeel",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,22,9,110,0.00534,0.00534,0,0,0,0,10,10,0,0,0,74620000,0,62817.8,0.157647,0,0,0.0131812,1,0,1,1,NA,1,2291019.937,0.0274191415733629,-0.0142379415733629,"1977-81","Y1981"
"Cod","Q4",1981,17,"N. sandeel",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,22,10,167,0.01623,0.01623,0,0,0,0,10,10,0,0,0,6430360,0,16452.8,0.157647,0,0,0.0531367,1,0,1,1,NA,1,2291019.937,0.00718143030284769,0.0459552696971523,"1977-81","Y1981"
"Cod","Q4",1981,17,"N. sandeel",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0,3.74178,-2.37918,0,22,11,220,0.03572,0.03572,0,0,0,0,10,10,0,0,0,159619,0,898.837,0.157647,0,0,0.0461342,1,0,1,1,NA,1,2291019.937,0.000392330501137843,0.0457418694988622,"1977-81","Y1981"
"Cod","Q4",1981,17,"Nor. pout",4,1,16,0,1000,1065,9.13407,9.13407,2291020,0.180266,3.74178,-2.37918,0,24,8,87,0.00457,0.00457,0,0,0,0,10,10,0.0209801,0.0481764,-0.0271963,55455600,110373,110373,0.435513,0.00967051,0,0.0209801,1,1,1,1,-0.276557304731457,1,2291019.937,0.0481763594534795,-0.0271962594534795,"1977-81","Y1981"
"Cod","Q4",1991,15,"Other",4,1,16,0,150,165,0.0443402,0.0443402,1e+06,40.7277,40.7277,0,0,0,0,-1,-1,-1,0,0,0,0,88,88,1,1,0,-1,1e+06,1e+06,1,0,0,1,1,1,1,1,NA,1,1e+06,1,0,"1982-93","Y1991"
"Cod","Q4",1991,16,"Other",4,1,16,0,200,223,0.104849,0.104849,1014220,20.9879,21.2864,-3.09892,0,0,0,-1,-1,-1,0,0,0,0,47,47,0.992627,0.985979,0.00664805,-1,1e+06,1e+06,1,0.000620289,0,0.992627,1,1,1,1,0.26692990833359,1,1014219.9,0.985979470527052,0.00664752947294767,"1982-93","Y1991"
"Cod","Q4",1991,16,"Sprat",4,1,16,0,200,223,0.104849,0.104849,1014220,0.298447,21.2864,-3.09892,0,25,11,73,0.00348,0.00348,0,0,0,0,47,47,0.00737253,0.0140206,-0.00664805,11999700,14219.9,14219.9,0.340524,0.000620289,0,0.00737253,1,1,1,1,-0.26692990833359,1,1014219.9,0.0140205294729476,-0.00664799947294763,"1982-93","Y1991"
"Cod","Q4",1991,17,"Other",4,1,16,0,250,271,0.183004,0.183004,1140640,17.4147,19.8638,-5.03907,0,0,0,-1,-1,-1,0,0,0,0,44,44,0.729335,0.876703,-0.147368,-1,1e+06,1e+06,1,0.00518096,0,0.729335,1,1,1,1,-2.04737817731483,1,1140637.13,0.876703005450997,-0.147368005450997,"1982-93","Y1991"
"Cod","Q4",1991,17,"Cod",4,1,16,0,250,271,0.183004,0.183004,1140640,0.141886,19.8638,-5.03907,0,16,12,87,0.00627,0.00627,0,0,0,0,44,44,0.0237498,0.00714294,0.0166069,85635.8,8147.5,1788.49,3.33091,0.000339914,0,0.00984197,1,1,1,1,0.900749530514707,1,1140637.13,0.00156797455821905,0.00827399544178095,"1982-93","Y1991"
"Cod","Q4",1991,17,"Cod",4,1,16,0,250,271,0.183004,0.183004,1140640,0,19.8638,-5.03907,0,16,13,107,0.0112,0.0112,0,0,0,0,44,44,0,0,0,170455,0,6359.02,3.33091,0,0,0.0139079,1,0,1,1,NA,1,1140637.13,0.005574971945723,0.008332928054277,"1982-93","Y1991"
"Cod","Q4",1991,17,"Whiting",4,1,16,0,250,271,0.183004,0.183004,1140640,0.136042,19.8638,-5.03907,0,17,13,107,0.01245,0.01245,0,0,0,0,44,44,0.0872718,0.00684875,0.0804231,743198,7811.94,7811.94,0.844277,0.000326011,0,0.0872718,1,1,1,1,4.45414840062867,1,1140637.13,0.00684875127640287,0.0804230487235971,"1982-93","Y1991"
"Cod","Q4",1991,17,"Haddock",4,1,16,0,250,271,0.183004,0.183004,1140640,0.386008,19.8638,-5.03907,0,18,12,87,0.00627,0.00627,0,0,0,0,44,44,0.0766011,0.0194327,0.0571684,317602,22165.7,3454.4,1.73469,0.000913306,0,0.0259508,1,1,1,1,1.89168091446826,1,1140637.13,0.00302848286202993,0.0229223171379701,"1982-93","Y1991"
"Cod","Q4",1991,17,"Haddock",4,1,16,0,250,271,0.183004,0.183004,1140640,0,19.8638,-5.03907,0,18,13,107,0.01155,0.01155,0,0,0,0,44,44,0,0,0,933895,0,18711.3,1.73469,0,0,0.0506503,1,0,1,1,NA,1,1140637.13,0.0164042529458952,0.0342460470541048,"1982-93","Y1991"
"Cod","Q4",1991,17,"N. sandeel",4,1,16,0,250,271,0.183004,0.183004,1140640,0.459975,19.8638,-5.03907,0,22,13,107,0.0041,0.0041,0,0,0,0,44,44,0.0143017,0.0231564,-0.00885472,40864800,26413.1,26413.1,0.157647,0.00108418,0,0.0143017,1,1,1,1,-0.26892064046743,1,1140637.13,0.0231564441532777,-0.00885474415327774,"1982-93","Y1991"
"Cod","Q4",1991,17,"Nor. pout",4,1,16,0,250,271,0.183004,0.183004,1140640,1.32524,19.8638,-5.03907,0,24,10,66,0.0023,0.0023,0,0,0,0,44,44,0.0687403,0.0667161,0.0020242,1451130,76098.9,1453.57,0.435513,0.00298435,0,0.00017856,1,1,1,1,0.0370534407960585,1,1140637.13,0.00127434918763341,-0.00109578918763341,"1982-93","Y1991"
"Cod","Q4",1991,17,"Nor. pout",4,1,16,0,250,271,0.183004,0.183004,1140640,0,19.8638,-5.03907,0,24,11,73,0.00352,0.00352,0,0,0,0,44,44,0,0,0,1932360,0,2962.31,0.435513,0,0,0.0123652,1,0,1,1,NA,1,1140637.13,0.00259706608007754,0.00976813391992246,"1982-93","Y1991"
"Cod","Q4",1991,17,"Nor. pout",4,1,16,0,250,271,0.183004,0.183004,1140640,0,19.8638,-5.03907,0,24,12,87,0.00509,0.00509,0,0,0,0,44,44,0,0,0,32336800,0,71683,0.435513,0,0,0.0561966,1,0,1,1,NA,1,1140637.13,0.0628447015397438,-0.00664810153974385,"1982-93","Y1991"
"Cod","Q4",1991,18,"Other",4,1,16,0,300,318,0.289007,0.289007,1487020,33.4475,49.7371,-13.0352,0,0,0,-1,-1,-1,0,0,0,0,107,107,0.697055,0.672485,0.0245693,-1,1e+06,1e+06,1,0.00434098,0,0.697055,1,1,1,1,0.37290558752635,1,1487021.515,0.672485226281343,0.0245697737186572,"1982-93","Y1991"
"Cod","Q4",1991,18,"Cod",4,1,16,0,300,318,0.289007,0.289007,1487020,0.906557,49.7371,-13.0352,0,16,12,87,0.00627,0.00627,0,0,0,0,107,107,0.0114835,0.018227,-0.0067435,85635.8,27103.9,1788.49,3.33091,0.000352696,0,0.00025084,1,1,1,1,-0.359074938451575,1,1487021.515,0.00120273310235192,-0.000951893102351919,"1982-93","Y1991"
"Cod","Q4",1991,18,"Cod",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,16,13,107,0.0112,0.0112,0,0,0,0,107,107,0,0,0,170455,0,6359.02,3.33091,0,0,0.00080605,1,0,1,1,NA,1,1487021.515,0.00427634700362758,-0.00347029700362758,"1982-93","Y1991"
"Cod","Q4",1991,18,"Cod",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,16,14,130,0.01799,0.01799,0,0,0,0,107,107,0,0,0,316346,0,18956.4,3.33091,0,0,0.0104266,1,0,1,1,NA,1,1487021.515,0.0127478989434796,-0.00232129894347965,"1982-93","Y1991"
"Cod","Q4",1991,18,"Whiting",4,1,16,0,300,318,0.289007,0.289007,1487020,2.26043,49.7371,-13.0352,0,17,15,167,0.03666,0.03666,0,0,0,0,107,107,0.00213045,0.0454475,-0.0433171,2183490,67581.5,67581.5,0.844277,0.000855037,0,0.00213045,1,1,1,1,-1.48138150956624,1,1487021.515,0.0454475603199326,-0.0433171103199326,"1982-93","Y1991"
"Cod","Q4",1991,18,"Haddock",4,1,16,0,300,318,0.289007,0.289007,1487020,2.45952,49.7371,-13.0352,0,18,11,73,0.00436,0.00436,0,0,0,0,107,107,0.127442,0.0494503,0.077992,39359.7,73533.7,297.688,1.73469,0.000926443,0,0.00168654,1,1,1,1,2.56236329907413,1,1487021.515,0.00020019078204124,0.00148634921795876,"1982-93","Y1991"
"Cod","Q4",1991,18,"Haddock",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,18,12,87,0.00627,0.00627,0,0,0,0,107,107,0,0,0,317602,0,3454.4,1.73469,0,0,0.0284815,1,0,1,1,NA,1,1487021.515,0.00232303296566627,0.0261584670343337,"1982-93","Y1991"
"Cod","Q4",1991,18,"Haddock",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,18,13,107,0.01155,0.01155,0,0,0,0,107,107,0,0,0,933895,0,18711.3,1.73469,0,0,1e-06,1,0,1,2,NA,1,1487021.515,0.0125830728145181,-0.0125820728145181,"1982-93","Y1991"
"Cod","Q4",1991,18,"Haddock",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,18,14,130,0.01901,0.01901,0,0,0,0,107,107,0,0,0,1548690,0,51070.4,1.73469,0,0,0.0972733,1,0,1,1,NA,1,1487021.515,0.0343440895002787,0.0629292104997213,"1982-93","Y1991"
"Cod","Q4",1991,18,"N. sandeel",4,1,16,0,300,318,0.289007,0.289007,1487020,0.800917,49.7371,-13.0352,0,22,9,53,0.00062,0.00062,0,0,0,0,107,107,0.00699668,0.016103,-0.00910634,2800740,23945.5,273.747,0.157647,0.000312271,0,0.00036379,1,1,1,1,-0.515321229565086,1,1487021.515,0.000184090813238839,0.000179699186761161,"1982-93","Y1991"
"Cod","Q4",1991,18,"N. sandeel",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,22,10,63,0.00102,0.00102,0,0,0,0,107,107,0,0,0,13002600,0,2090.82,0.157647,0,0,0.0005593,1,0,1,1,NA,1,1487021.515,0.00140604556081356,-0.000846745560813557,"1982-93","Y1991"
"Cod","Q4",1991,18,"N. sandeel",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,22,11,73,0.00155,0.00155,0,0,0,0,107,107,0,0,0,21979900,0,5370.84,0.157647,0,0,1e-06,1,0,1,2,NA,1,1487021.515,0.00361181055272089,-0.00361081055272089,"1982-93","Y1991"
"Cod","Q4",1991,18,"N. sandeel",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,22,12,87,0.00224,0.00224,0,0,0,0,107,107,0,0,0,45904200,0,16210.1,0.157647,0,0,0.00607259,1,0,1,1,NA,1,1487021.515,0.0109010527665432,-0.00482846276654319,"1982-93","Y1991"
"Cod","Q4",1991,18,"Nor. pout",4,1,16,0,300,318,0.289007,0.289007,1487020,8.31261,49.7371,-13.0352,0,24,11,73,0.00352,0.00352,0,0,0,0,107,107,0.146794,0.167131,-0.0203374,1932360,248528,2962.31,0.435513,0.00274352,0,0.00206871,1,1,1,1,-0.388276731639951,1,1487021.515,0.00199210971066548,7.66002893345156e-05,"1982-93","Y1991"
"Cod","Q4",1991,18,"Nor. pout",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,24,12,87,0.00509,0.00509,0,0,0,0,107,107,0,0,0,32336800,0,71683,0.435513,0,0,0.0739907,1,0,1,1,NA,1,1487021.515,0.0482057584755255,0.0257849415244745,"1982-93","Y1991"
"Cod","Q4",1991,18,"Nor. pout",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,24,13,107,0.00942,0.00942,0,0,0,0,107,107,0,0,0,35663000,0,146309,0.435513,0,0,0.068448,1,0,1,1,NA,1,1487021.515,0.098390640971997,-0.029942640971997,"1982-93","Y1991"
"Cod","Q4",1991,18,"Nor. pout",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,24,14,130,0.0156,0.0156,0,0,0,0,107,107,0,0,0,4058480,0,27573.4,0.435513,0,0,0.00228627,1,0,1,1,NA,1,1487021.515,0.018542704138346,-0.016256434138346,"1982-93","Y1991"
"Cod","Q4",1991,18,"Sprat",4,1,16,0,300,318,0.289007,0.289007,1487020,1.54959,49.7371,-13.0352,0,25,11,73,0.00348,0.00348,0,0,0,0,107,107,0.00809869,0.0311557,-0.023057,11999700,46329.1,14219.9,0.340524,0.000594929,0,0.0056296,1,1,1,1,-0.945301245129246,1,1487021.515,0.00956267266919806,-0.00393307266919806,"1982-93","Y1991"
"Cod","Q4",1991,18,"Sprat",4,1,16,0,300,318,0.289007,0.289007,1487020,0,49.7371,-13.0352,0,25,12,87,0.00508,0.00508,0,0,0,0,107,107,0,0,0,18561700,0,32109.2,0.340524,0,0,0.00246909,1,0,1,1,NA,1,1487021.515,0.0215929626277129,-0.0191238726277129,"1982-93","Y1991"
"Cod","Q4",1991,19,"Other",4,1,16,0,350,368,0.438639,0.438639,1563120,27.2689,42.6244,-15.2275,0,0,0,-1,-1,-1,0,0,0,0,92,92,0.835776,0.639748,0.196028,-1,1e+06,1e+06,1,0.00528306,0,0.835776,1,1,1,1,2.69696516812215,1,1563116.375,0.639747632353989,0.196028367646011,"1982-93","Y1991"
"Cod","Q4",1991,19,"Cod",4,1,16,0,350,368,0.438639,0.438639,1563120,0.0596592,42.6244,-15.2275,0,16,10,63,0.00297,0.00297,0,0,0,0,92,92,0.00232578,0.00139965,0.000926131,10137.9,2187.81,100.292,3.33091,3.20392e-05,0,9.841e-05,1,1,1,1,0.163618192121505,1,1563116.375,6.41615695440463e-05,3.42484304559537e-05,"1982-93","Y1991"
"Cod","Q4",1991,19,"Cod",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,16,11,77,0.00443,0.00443,0,0,0,0,92,92,0,0,0,20265.5,0,299.036,3.33091,0,0,1e-06,1,0,1,2,NA,1,1563116.375,0.000191307572988607,-0.000190307572988607,"1982-93","Y1991"
"Cod","Q4",1991,19,"Cod",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,16,12,87,0.00627,0.00627,0,0,0,0,92,92,0,0,0,85635.8,0,1788.49,3.33091,0,0,0.00222637,1,0,1,1,NA,1,1563116.375,0.00114418224298879,0.00108218775701121,"1982-93","Y1991"
"Cod","Q4",1991,19,"Whiting",4,1,16,0,350,368,0.438639,0.438639,1563120,0.213023,42.6244,-15.2275,0,17,13,107,0.01245,0.01245,0,0,0,0,92,92,0.0134286,0.00499767,0.00843093,743198,7811.94,7811.94,0.844277,0.000113989,0,0.0134286,1,1,1,1,0.789667040534173,1,1563116.375,0.00499767011909142,0.00843092988090858,"1982-93","Y1991"
"Cod","Q4",1991,19,"Haddock",4,1,16,0,350,368,0.438639,0.438639,1563120,3.88874,42.6244,-15.2275,0,18,12,87,0.00627,0.00627,0,0,0,0,92,92,0.0557545,0.0912327,-0.0354782,317602,142607,3454.4,1.73469,0.00190053,0,0.00707397,1,1,1,1,-0.813812231464882,1,1563116.375,0.00220994422120362,0.00486402577879638,"1982-93","Y1991"
"Cod","Q4",1991,19,"Haddock",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,18,13,107,0.01155,0.01155,0,0,0,0,92,92,0,0,0,933895,0,18711.3,1.73469,0,0,0.0278228,1,0,1,1,NA,1,1563116.375,0.0119705098732652,0.0158522901267348,"1982-93","Y1991"
"Cod","Q4",1991,19,"Haddock",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,18,14,130,0.01901,0.01901,0,0,0,0,92,92,0,0,0,1548690,0,51070.4,1.73469,0,0,0.00974751,1,0,1,1,NA,1,1563116.375,0.0326721674833712,-0.0229246574833712,"1982-93","Y1991"
"Cod","Q4",1991,19,"Haddock",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,18,15,167,0.03499,0.03499,0,0,0,0,92,92,0,0,0,1142910,0,69371.3,1.73469,0,0,0.0111103,1,0,1,1,NA,1,1563116.375,0.0443801249283183,-0.0332698249283183,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,2.28494,42.6244,-15.2275,0,22,9,53,0.00062,0.00062,0,0,0,0,92,92,0.00706502,0.0536063,-0.0465413,2800740,83792.8,273.747,0.157647,0.00116294,0,0.0001756,1,1,1,1,-1.36477122001872,1,1563116.375,0.000175128995114007,4.71004885992587e-07,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,22,10,63,0.00102,0.00102,0,0,0,0,92,92,0,0,0,13002600,0,2090.82,0.157647,0,0,1e-06,1,0,1,2,NA,1,1563116.375,0.00133759714467837,-0.00133659714467837,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,22,11,73,0.00155,0.00155,0,0,0,0,92,92,0,0,0,21979900,0,5370.84,0.157647,0,0,1e-06,1,0,1,2,NA,1,1563116.375,0.0034359821737521,-0.0034349821737521,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,22,12,87,0.00224,0.00224,0,0,0,0,92,92,0,0,0,45904200,0,16210.1,0.157647,0,0,0.00062806,1,0,1,1,NA,1,1563116.375,0.0103703730952214,-0.0097423130952214,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,22,13,107,0.0041,0.0041,0,0,0,0,92,92,0,0,0,40864800,0,26413.1,0.157647,0,0,0.00199852,1,0,1,1,NA,1,1563116.375,0.0168977181881291,-0.0148991981881291,"1982-93","Y1991"
"Cod","Q4",1991,19,"N. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,22,14,130,0.00674,0.00674,0,0,0,0,92,92,0,0,0,31466300,0,33434.2,0.157647,0,0,0.00426084,1,0,1,1,NA,1,1563116.375,0.0213894502896497,-0.0171286102896497,"1982-93","Y1991"
"Cod","Q4",1991,19,"S. sandeel",4,1,16,0,350,368,0.438639,0.438639,1563120,0.293152,42.6244,-15.2275,0,23,14,132,0.00604,0.00604,0,0,0,0,92,92,0.00192985,0.00687756,-0.00494771,20071100,10750.4,10750.4,0.0886781,0.00015657,0,0.00192985,1,1,1,1,-0.395412105102183,1,1563116.375,0.00687754294685832,-0.00494769294685832,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,6.82868,42.6244,-15.2275,0,24,9,53,0.00139,0.00139,0,0,0,0,92,92,0.0545033,0.160206,-0.105703,725565,250420,439.23,0.435513,0.00308405,0,5.139e-05,1,1,1,1,-1.90338484975737,1,1563116.375,0.000280996352558843,-0.000229606352558843,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,24,10,66,0.0023,0.0023,0,0,0,0,92,92,0,0,0,1451130,0,1453.57,0.435513,0,0,1e-06,1,0,1,2,NA,1,1563116.375,0.000929917965960788,-0.000928917965960788,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,24,11,73,0.00352,0.00352,0,0,0,0,92,92,0,0,0,1932360,0,2962.31,0.435513,0,0,0.00076631,1,0,1,1,NA,1,1563116.375,0.00189513080879855,-0.00112882080879855,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,24,12,87,0.00509,0.00509,0,0,0,0,92,92,0,0,0,32336800,0,71683,0.435513,0,0,0.0286706,1,0,1,1,NA,1,1563116.375,0.045859029530031,-0.017188429530031,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,24,13,107,0.00942,0.00942,0,0,0,0,92,92,0,0,0,35663000,0,146309,0.435513,0,0,0.0190383,1,0,1,1,NA,1,1563116.375,0.0936008363420798,-0.0745625363420798,"1982-93","Y1991"
"Cod","Q4",1991,19,"Nor. pout",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,24,14,130,0.0156,0.0156,0,0,0,0,92,92,0,0,0,4058480,0,27573.4,0.435513,0,0,0.00597566,1,0,1,1,NA,1,1563116.375,0.0176400173659495,-0.0116643573659495,"1982-93","Y1991"
"Cod","Q4",1991,19,"Sprat",4,1,16,0,350,368,0.438639,0.438639,1563120,1.78735,42.6244,-15.2275,0,25,12,87,0.00508,0.00508,0,0,0,0,92,92,0.029217,0.0419326,-0.0127156,18561700,65545.5,32109.2,0.340524,0.000920912,0,0.00219835,1,1,1,1,-0.4190132839747,1,1563116.375,0.0205417846767807,-0.0183434346767807,"1982-93","Y1991"
"Cod","Q4",1991,19,"Sprat",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,25,13,107,0.00958,0.00958,0,0,0,0,92,92,0,0,0,5475780,0,17863.2,0.340524,0,0,0.00789015,1,0,1,1,NA,1,1563116.375,0.0114279399062658,-0.00353778990626578,"1982-93","Y1991"
"Cod","Q4",1991,19,"Sprat",4,1,16,0,350,368,0.438639,0.438639,1563120,0,42.6244,-15.2275,0,25,14,130,0.01608,0.01608,0,0,0,0,92,92,0,0,0,2844080,0,15573.1,0.340524,0,0,0.0191285,1,0,1,1,NA,1,1563116.375,0.00996285385341191,0.00916564614658809,"1982-93","Y1991"
"Cod","Q4",1991,20,"Other",4,1,16,0,400,436,0.712034,0.712034,1857670,21.1583,39.3052,-16.6166,0,0,0,-1,-1,-1,0,0,0,0,85,85,0.683574,0.538308,0.145266,-1,1e+06,1e+06,1,0.00616627,0,0.683574,1,1,1,1,1.84991898560818,1,1857673.39,0.538307759255786,0.145266240744214,"1982-93","Y1991"
"Cod","Q4",1991,20,"Whiting",4,1,16,0,400,436,0.712034,0.712034,1857670,3.26287,39.3052,-16.6166,0,17,14,130,0.02023,0.02023,0,0,0,0,85,85,0.113753,0.0830137,0.0307396,1528060,154212,26098.9,0.844277,0.00188865,0,0.0246677,1,1,1,1,0.707330638810454,1,1857673.39,0.0140492403780408,0.0106184596219592,"1982-93","Y1991"
