Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1981 1 1 3 0 15 500 500 5 24 9 107 0.01305 0.01305 0.00261 50 0 0.0125667 0 1 1 1 1 3 3 18 9
1981 1 1 3 0 15 500 500 5 25 7 56 0.00152 0.00152 0.000304 50 0.00871279 0.00105998 1 1 1 1 1 3 3 19 7
1981 1 1 3 0 15 500 500 5 25 8 80 0.00467 0.00467 0.000934 50 0 0.00511831 0 1 1 1 1 3 3 19 8
1981 1 1 3 0 15 500 500 5 25 9 100 0.00914 0.00914 0.001828 50 0 0.0025345 0 1 1 1 1 3 3 19 9
1981 1 1 4 0 15 500 500 5 0 0 9999 -1 -1 -0.2 50 0.816771 0.816771 1 1 1 1 1 4 4 20 0
1981 1 1 4 0 15 500 500 5 16 9 110 0.01423 0.01423 0.002846 50 0.0127831 0.0127831 1 1 1 1 1 4 4 21 9
1981 1 1 4 0 15 500 500 5 17 9 115 0.01249 0.01249 0.002498 50 0.0140736 0.0140736 1 1 1 1 1 4 4 22 9
1981 1 1 4 0 15 500 500 5 18 9 116 0.01264 0.01264 0.002528 50 0.0143822 0.0143822 1 1 1 1 1 4 4 23 9
1981 1 1 4 0 15 500 500 5 21 9 126 0.01917 0.01917 0.003834 50 0.0439961 0.00754393 1 1 1 1 1 4 4 24 9
1981 1 1 4 0 15 500 500 5 21 10 163 0.04235 0.04235 0.00847 50 0 0.0114293 0 1 1 1 1 4 4 24 10
1981 1 1 4 0 15 500 500 5 21 11 217 0.1012 0.1012 0.02024 50 0 0.0250228 0 1 1 1 1 4 4 24 11
1981 1 1 4 0 15 500 500 5 22 8 87 0.0019 0.0019 0.00038 50 0.00474709 0.00051738 1 1 1 1 1 4 4 25 8
1981 1 1 4 0 15 500 500 5 22 9 115 0.00481 0.00481 0.000962 50 0 0.00422971 0 1 1 1 1 4 4 25 9
1981 1 1 4 0 15 500 500 5 23 8 87 0.0019 0.0019 0.00038 50 0.00474709 0.00051738 1 1 1 1 1 4 4 26 8
1981 1 1 4 0 15 500 500 5 23 9 115 0.00481 0.00481 0.000962 50 0 0.00422971 0 1 1 1 1 4 4 26 9
1981 1 1 4 0 15 500 500 5 25 7 56 0.00152 0.00152 0.000304 50 0.0884995 0.010846 1 1 1 1 1 4 4 27 7
1981 1 1 4 0 15 500 500 5 25 8 80 0.00467 0.00467 0.000934 50 0 0.0519358 0 1 1 1 1 4 4 27 8
1981 1 1 4 0 15 500 500 5 25 9 100 0.00914 0.00914 0.001828 50 0 0.0257178 0 1 1 1 1 4 4 27 9
1981 1 1 5 0 15 500 500 5 0 0 9999 -1 -1 -0.2 50 0.843628 0.843628 1 1 1 1 1 5 5 28 0
1981 1 1 5 0 15 500 500 5 16 9 110 0.01423 0.01423 0.002846 50 0.0118152 0.0118152 1 1 1 1 1 5 5 29 9
1981 1 1 5 0 15 500 500 5 17 9 115 0.01249 0.01249 0.002498 50 0.013008 0.013008 1 1 1 1 1 5 5 30 9
1981 1 1 5 0 15 500 500 5 18 9 116 0.01264 0.01264 0.002528 50 0.0132933 0.0132933 1 1 1 1 1 5 5 31 9
1981 1 1 5 0 15 500 500 5 21 10 163 0.04201 0.04201 0.008402 50 0.00802266 0.00151898 1 1 1 1 1 5 5 32 10
1981 1 1 5 0 15 500 500 5 21 11 221 0.10787 0.10787 0.021574 50 0 0.00454718 0 1 1 1 1 5 5 32 11
1981 1 1 5 0 15 500 500 5 21 12 258 0.17257 0.17257 0.034514 50 0 0.0019565 0 1 1 1 1 5 5 32 12
1981 1 1 5 0 15 500 500 5 22 8 86 0.00186 0.00186 0.000372 50 0.0443815 0.00498833 1 1 1 1 1 5 5 33 8
1981 1 1 5 0 15 500 500 5 22 9 115 0.00482 0.00482 0.000964 50 0 0.0393931 0 1 1 1 1 5 5 33 9
1981 1 1 5 0 15 500 500 5 23 8 86 0.00186 0.00186 0.000372 50 0.0443815 0.00498833 1 1 1 1 1 5 5 34 8
1981 1 1 5 0 15 500 500 5 23 9 115 0.00482 0.00482 0.000964 50 0 0.0393931 0 1 1 1 1 5 5 34 9
1981 1 1 5 0 15 500 500 5 24 8 88 0.00714 0.00714 0.001428 50 0.0132834 0.00148725 1 1 1 1 1 5 5 35 8
1981 1 1 5 0 15 500 500 5 24 9 107 0.01305 0.01305 0.00261 50 0 0.0117961 0 1 1 1 1 5 5 35 9
1981 1 1 5 0 15 500 500 5 25 7 56 0.00152 0.00152 0.000304 50 0.00818614 0.00099591 1 1 1 1 1 5 5 36 7
1981 1 1 5 0 15 500 500 5 25 8 80 0.00467 0.00467 0.000934 50 0 0.00480893 0 1 1 1 1 5 5 36 8
1981 1 1 5 0 15 500 500 5 25 9 100 0.00914 0.00914 0.001828 50 0 0.0023813 0 1 1 1 1 5 5 36 9
1981 1 1 6 0 15 500 500 5 0 0 9999 -1 -1 -0.2 50 0.800027 0.800027 1 1 1 1 1 6 6 37 0
1981 1 1 6 0 15 500 500 5 21 10 163 0.04236 0.04236 0.008472 50 0.199973 0.0362543 1 1 1 1 1 6 6 38 10
1981 1 1 6 0 15 500 500 5 21 11 221 0.10772 0.10772 0.021544 50 0 0.104134 0 1 1 1 1 6 6 38 11
1981 1 1 6 0 15 500 500 5 21 12 263 0.18213 0.18213 0.036426 50 0 0.0570486 0 1 1 1 1 6 6 38 12
1981 1 1 6 0 15 500 500 5 21 13 302 0.27808 0.27808 0.055616 50 0 0.00253609 0 1 1 1 1 6 6 38 13
1981 1 1 7 0 15 500 500 5 0 0 9999 -1 -1 -0.2 50 0.10036 0.10036 1 1 1 1 1 7 7 39 0
1981 1 1 7 0 15 500 500 5 21 8 87 0.00594 0.00594 0.001188 50 0.187578 0.0659573 1 1 1 1 1 7 7 40 8
1981 1 1 7 0 15 500 500 5 21 9 100 0.00914 0.00914 0.001828 50 0 0.121621 0 1 1 1 1 7 7 40 9
1981 1 1 7 0 15 500 500 5 22 8 86 0.00186 0.00186 0.000372 50 0.356031 0.0331149 1 1 1 1 1 7 7 41 8
1981 1 1 7 0 15 500 500 5 22 9 115 0.00482 0.00482 0.000964 50 0 0.26172 0 1 1 1 1 7 7 41 9
1981 1 1 7 0 15 500 500 5 22 10 157 0.01243 0.01243 0.002486 50 0 0.0611963 0 1 1 1 1 7 7 41 10
1981 1 1 7 0 15 500 500 5 23 8 86 0.00186 0.00186 0.000372 50 0.356031 0.0331149 1 1 1 1 1 7 7 42 8
1981 1 1 7 0 15 500 500 5 23 9 115 0.00482 0.00482 0.000964 50 0 0.26172 0 1 1 1 1 7 7 42 9
1981 1 1 7 0 15 500 500 5 23 10 157 0.01243 0.01243 0.002486 50 0 0.0611963 0 1 1 1 1 7 7 42 10
1981 1 1 8 0 15 500 500 5 0 0 9999 -1 -1 -0.2 50 0.180978 0.180978 1 1 1 1 1 8 8 43 0
1981 1 1 8 0 15 500 500 5 17 9 131 0.01824 0.01824 0.003648 50 0.0157343 0.0032236 1 1 1 1 1 8 8 44 9
1981 1 1 8 0 15 500 500 5 17 10 166 0.03722 0.03722 0.007444 50 0 0.0101435 0 1 1 1 1 8 8 44 10
1981 1 1 8 0 15 500 500 5 17 11 200 0.06302 0.06302 0.012604 50 0 0.0023672 0 1 1 1 1 8 8 44 11
1981 1 1 8 0 15 500 500 5 21 8 87 0.00594 0.00594 0.001188 50 0.537726 0.189078 1 1 1 1 1 8 8 45 8
1981 1 1 8 0 15 500 500 5 21 9 100 0.00914 0.00914 0.001828 50 0 0.348648 0 1 1 1 1 8 8 45 9
1981 1 1 8 0 15 500 500 5 22 8 70 0.00095 0.00095 0.00019 50 0.0514259 0.0514259 1 1 1 1 1 8 8 46 8
1981 1 1 8 0 15 500 500 5 23 8 70 0.00095 0.00095 0.00019 50 0.0514259 0.0514259 1 1 1 1 1 8 8 47 8
1981 1 1 8 0 15 500 500 5 24 8 88 0.00714 0.00714 0.001428 50 0.0158187 0.00162679 1 1 1 1 1 8 8 48 8
1981 1 1 8 0 15 500 500 5 24 9 109 0.01359 0.01359 0.002718 50 0 0.0141919 0 1 1 1 1 8 8 48 9
1981 1 1 8 0 15 500 500 5 25 7 56 0.00152 0.00152 0.000304 50 0.146891 0.0723608 1 1 1 1 1 8 8 49 7
1981 1 1 8 0 15 500 500 5 25 8 70 0.00304 0.00304 0.000608 50 0 0.0745306 0 1 1 1 1 8 8 49 8
1981 1 1 16 0 10 150 168 0.0466826 0 0 9999 -1 -1 -21.4213 47 0.96836 0.96836 1 1 1 1 1 9 9 50 0
1981 1 1 16 0 10 150 168 0.0466826 23 8 86 0.00138 0.00138 0.0295613 47 0.00388103 0.00388103 1 1 1 1 1 9 9 51 8
1981 1 1 16 0 10 150 168 0.0466826 25 8 85 0.00418 0.00418 0.0895409 47 0.0277595 0.0277595 1 1 1 1 1 9 9 52 8
1981 1 1 16 0 11 200 218 0.0982716 0 0 9999 -1 -1 -10.1759 68 0.875683 0.875683 1 1 1 1 1 9 10 53 0
1981 1 1 16 0 11 200 218 0.0982716 23 8 86 0.00138 0.00138 0.0140427 68 0.0117153 0.00539907 1 1 1 1 1 9 10 54 8
1981 1 1 16 0 11 200 218 0.0982716 23 9 120 0.00399 0.00399 0.0406018 68 0 0.0063162 0 1 1 1 1 9 10 54 9
1981 1 1 16 0 11 200 218 0.0982716 24 8 87 0.0037 0.0037 0.0376508 68 0.0115012 0.0115012 1 1 1 1 1 9 10 55 8
1981 1 1 16 0 11 200 218 0.0982716 25 7 53 0.0017 0.0017 0.017299 68 0.101101 0.030556 1 1 1 1 1 9 10 56 7
1981 1 1 16 0 11 200 218 0.0982716 25 8 85 0.00418 0.00418 0.0425352 68 0 0.0705448 0 1 1 1 1 9 10 56 8
1981 1 1 16 0 12 250 270 0.181081 0 0 9999 -1 -1 -5.52238 75 0.917053 0.917053 1 1 1 1 1 9 11 57 0
1981 1 1 16 0 12 250 270 0.181081 21 9 125 0.0126 0.0126 0.0695821 75 0.00461031 0.00461031 1 1 1 1 1 9 11 58 9
1981 1 1 16 0 12 250 270 0.181081 22 8 83 0.00169 0.00169 0.00933283 75 0.00145224 0.00145224 1 1 1 1 1 9 11 59 8
1981 1 1 16 0 12 250 270 0.181081 23 8 86 0.00138 0.00138 0.00762089 75 0.00156955 0.00156955 1 1 1 1 1 9 11 60 8
1981 1 1 16 0 12 250 270 0.181081 24 8 87 0.0037 0.0037 0.0204328 75 0.0393905 0.0393905 1 1 1 1 1 9 11 61 8
1981 1 1 16 0 12 250 270 0.181081 25 7 53 0.0017 0.0017 0.00938805 75 0.0359246 0.00801648 1 1 1 1 1 9 11 62 7
1981 1 1 16 0 12 250 270 0.181081 25 8 85 0.00418 0.00418 0.0230836 75 0 0.0166289 0 1 1 1 1 9 11 62 8
1981 1 1 16 0 12 250 270 0.181081 25 9 123 0.01087 0.01087 0.0600283 75 0 0.0112792 0 1 1 1 1 9 11 62 9
1981 1 1 16 0 13 300 339 0.346942 0 0 9999 -1 -1 -2.88232 95 0.794127 0.794127 1 1 1 1 1 9 12 63 0
1981 1 1 16 0 13 300 339 0.346942 16 9 130 0.01429 0.01429 0.0411884 95 0.00191139 0.00191139 1 1 1 1 1 9 12 64 9
1981 1 1 16 0 13 300 339 0.346942 17 9 126 0.01357 0.01357 0.0391131 95 0.0457244 0.0333459 1 1 1 1 1 9 12 65 9
1981 1 1 16 0 13 300 339 0.346942 17 10 167 0.03845 0.03845 0.110825 95 0 0.0123784 0 1 1 1 1 9 12 65 10
1981 1 1 16 0 13 300 339 0.346942 18 9 128 0.01144 0.01144 0.0329738 95 0.0213108 0.0213108 1 1 1 1 1 9 12 66 9
1981 1 1 16 0 13 300 339 0.346942 21 9 125 0.0126 0.0126 0.0363173 95 0.00979503 0.00979503 1 1 1 1 1 9 12 67 9
1981 1 1 16 0 13 300 339 0.346942 22 8 83 0.00169 0.00169 0.00487112 95 0.0161825 0.00205264 1 1 1 1 1 9 12 68 8
1981 1 1 16 0 13 300 339 0.346942 22 9 118 0.0045 0.0045 0.0129705 95 0 0.00719322 0 1 1 1 1 9 12 68 9
1981 1 1 16 0 13 300 339 0.346942 22 10 167 0.01367 0.01367 0.0394013 95 0 0.00189709 0 1 1 1 1 9 12 68 10
1981 1 1 16 0 13 300 339 0.346942 22 11 220 0.03009 0.03009 0.0867291 95 0 0.00503958 0 1 1 1 1 9 12 68 11
1981 1 1 16 0 13 300 339 0.346942 23 8 86 0.00138 0.00138 0.0039776 95 0.0152966 0.00168984 1 1 1 1 1 9 12 69 8
1981 1 1 16 0 13 300 339 0.346942 23 9 120 0.00399 0.00399 0.0115005 95 0 0.0120945 0 1 1 1 1 9 12 69 9
1981 1 1 16 0 13 300 339 0.346942 23 10 167 0.01331 0.01331 0.0383637 95 0 0.00151229 0 1 1 1 1 9 12 69 10
1981 1 1 16 0 13 300 339 0.346942 24 8 87 0.0037 0.0037 0.0106646 95 0.0200512 0.00738444 1 1 1 1 1 9 12 70 8
1981 1 1 16 0 13 300 339 0.346942 24 9 116 0.00979 0.00979 0.0282179 95 0 0.0126667 0 1 1 1 1 9 12 70 9
1981 1 1 16 0 13 300 339 0.346942 25 7 53 0.0017 0.0017 0.00489995 95 0.0756012 0.00229324 1 1 1 1 1 9 12 71 7
1981 1 1 16 0 13 300 339 0.346942 25 8 85 0.00418 0.00418 0.0120481 95 0 0.0284235 0 1 1 1 1 9 12 71 8
1981 1 1 16 0 13 300 339 0.346942 25 9 123 0.01087 0.01087 0.0313308 95 0 0.0448844 0 1 1 1 1 9 12 71 9
1981 1 1 16 0 14 400 439 0.726121 0 0 9999 -1 -1 -1.37718 68 0.799732 0.799732 1 1 1 1 1 9 13 72 0
1981 1 1 16 0 14 400 439 0.726121 16 9 130 0.01429 0.01429 0.0196799 68 0.00353914 0.00187298 1 1 1 1 1 9 13 73 9
1981 1 1 16 0 14 400 439 0.726121 16 10 167 0.03998 0.03998 0.0550597 68 0 0.00166616 0 1 1 1 1 9 13 73 10
1981 1 1 16 0 14 400 439 0.726121 17 9 126 0.01357 0.01357 0.0186883 68 0.0420678 0.00968891 1 1 1 1 1 9 13 74 9
1981 1 1 16 0 14 400 439 0.726121 17 10 167 0.03845 0.03845 0.0529526 68 0 0.00251426 0 1 1 1 1 9 13 74 10
1981 1 1 16 0 14 400 439 0.726121 17 11 217 0.0805 0.0805 0.110863 68 0 0.0298646 0 1 1 1 1 9 13 74 11
1981 1 1 16 0 14 400 439 0.726121 18 9 128 0.01144 0.01144 0.0157549 68 0.031739 0.0205953 1 1 1 1 1 9 13 75 9
1981 1 1 16 0 14 400 439 0.726121 18 10 167 0.03336 0.03336 0.0459427 68 0 0.0111437 0 1 1 1 1 9 13 75 10
1981 1 1 16 0 14 400 439 0.726121 21 8 86 0.00528 0.00528 0.00727151 68 0.0245726 0.00039789 1 1 1 1 1 9 13 76 8
1981 1 1 16 0 14 400 439 0.726121 21 9 125 0.0126 0.0126 0.0173525 68 0 0.0184406 0 1 1 1 1 9 13 76 9
1981 1 1 16 0 14 400 439 0.726121 21 10 167 0.03386 0.03386 0.0466313 68 0 1e-06 0 1 2 1 1 9 13 76 10
1981 1 1 16 0 14 400 439 0.726121 21 11 217 0.06827 0.06827 0.0940201 68 0 1e-06 0 1 2 1 1 9 13 76 11
1981 1 1 16 0 14 400 439 0.726121 21 12 267 0.11761 0.11761 0.16197 68 0 0.00573218 0 1 1 1 1 9 13 76 12
1981 1 1 16 0 14 400 439 0.726121 22 8 83 0.00169 0.00169 0.00232743 68 0.0150172 0.0018436 1 1 1 1 1 9 13 77 8
1981 1 1 16 0 14 400 439 0.726121 22 9 118 0.0045 0.0045 0.00619731 68 0 0.00678593 0 1 1 1 1 9 13 77 9
1981 1 1 16 0 14 400 439 0.726121 22 10 167 0.01367 0.01367 0.0188261 68 0 0.00299422 0 1 1 1 1 9 13 77 10
1981 1 1 16 0 14 400 439 0.726121 22 11 220 0.03009 0.03009 0.0414393 68 0 0.00339345 0 1 1 1 1 9 13 77 11
1981 1 1 16 0 14 400 439 0.726121 23 8 86 0.00138 0.00138 0.00190051 68 0.0126867 0.00474733 1 1 1 1 1 9 13 78 8
1981 1 1 16 0 14 400 439 0.726121 23 9 120 0.00399 0.00399 0.00549495 68 0 0.00686645 0 1 1 1 1 9 13 78 9
1981 1 1 16 0 14 400 439 0.726121 23 10 167 0.01331 0.01331 0.0183303 68 0 0.00107289 0 1 1 1 1 9 13 78 10
1981 1 1 16 0 14 400 439 0.726121 24 8 87 0.0037 0.0037 0.00509557 68 0.0278888 0.00473602 1 1 1 1 1 9 13 79 8
1981 1 1 16 0 14 400 439 0.726121 24 9 116 0.00979 0.00979 0.0134826 68 0 0.020325 0 1 1 1 1 9 13 79 9
1981 1 1 16 0 14 400 439 0.726121 24 10 167 0.02959 0.02959 0.0407508 68 0 0.00282777 0 1 1 1 1 9 13 79 10
1981 1 1 16 0 14 400 439 0.726121 25 7 53 0.0017 0.0017 0.00234121 68 0.042757 0.0049018 1 1 1 1 1 9 13 80 7
1981 1 1 16 0 14 400 439 0.726121 25 8 85 0.00418 0.00418 0.00575661 68 0 0.0135102 0 1 1 1 1 9 13 80 8
1981 1 1 16 0 14 400 439 0.726121 25 9 123 0.01087 0.01087 0.0149699 68 0 0.0243449 0 1 1 1 1 9 13 80 9
1981 1 1 16 0 15 500 576 1.57771 0 0 9999 -1 -1 -0.63383 89 0.512186 0.512186 1 1 1 1 1 9 14 81 0
1981 1 1 16 0 15 500 576 1.57771 16 9 130 0.01429 0.01429 0.00905744 89 0.0177384 0.00076629 1 1 1 1 1 9 14 82 9
1981 1 1 16 0 15 500 576 1.57771 16 10 167 0.03998 0.03998 0.0253405 89 0 0.00101359 0 1 1 1 1 9 14 82 10
1981 1 1 16 0 15 500 576 1.57771 16 11 217 0.08297 0.08297 0.0525889 89 0 0.00316128 0 1 1 1 1 9 14 82 11
1981 1 1 16 0 15 500 576 1.57771 16 12 267 0.14616 0.14616 0.0926406 89 0 0.00927443 0 1 1 1 1 9 14 82 12
1981 1 1 16 0 15 500 576 1.57771 16 13 367 0.23214 0.23214 0.147137 89 0 0.00352285 0 1 1 1 1 9 14 82 13
1981 1 1 16 0 15 500 576 1.57771 17 9 126 0.01357 0.01357 0.00860108 89 0.150921 0.00937555 1 1 1 1 1 9 14 83 9
1981 1 1 16 0 15 500 576 1.57771 17 10 167 0.03845 0.03845 0.0243708 89 0 0.0205229 0 1 1 1 1 9 14 83 10
1981 1 1 16 0 15 500 576 1.57771 17 11 217 0.0805 0.0805 0.0510233 89 0 0.0553273 0 1 1 1 1 9 14 83 11
1981 1 1 16 0 15 500 576 1.57771 17 12 267 0.14282 0.14282 0.0905236 89 0 0.0383985 0 1 1 1 1 9 14 83 12
1981 1 1 16 0 15 500 576 1.57771 17 13 317 0.22814 0.22814 0.144602 89 0 0.0272969 0 1 1 1 1 9 14 83 13
1981 1 1 16 0 15 500 576 1.57771 18 9 128 0.01144 0.01144 0.00725102 89 0.103303 0.0172108 1 1 1 1 1 9 14 84 9
1981 1 1 16 0 15 500 576 1.57771 18 10 167 0.03336 0.03336 0.0211446 89 0 0.0383064 0 1 1 1 1 9 14 84 10
1981 1 1 16 0 15 500 576 1.57771 18 11 217 0.07129 0.07129 0.0451858 89 0 0.0421101 0 1 1 1 1 9 14 84 11
1981 1 1 16 0 15 500 576 1.57771 18 12 267 0.12848 0.12848 0.0814345 89 0 0.00567605 0 1 1 1 1 9 14 84 12
1981 1 1 16 0 15 500 576 1.57771 21 9 125 0.0126 0.0126 0.00798626 89 0.0514746 0.00580495 1 1 1 1 1 9 14 85 9
1981 1 1 16 0 15 500 576 1.57771 21 10 167 0.03386 0.03386 0.0214615 89 0 0.0175405 0 1 1 1 1 9 14 85 10
1981 1 1 16 0 15 500 576 1.57771 21 11 217 0.06827 0.06827 0.0432716 89 0 0.00957118 0 1 1 1 1 9 14 85 11
1981 1 1 16 0 15 500 576 1.57771 21 12 267 0.11761 0.11761 0.0745448 89 0 0.0185579 0 1 1 1 1 9 14 85 12
1981 1 1 16 0 15 500 576 1.57771 22 8 83 0.00169 0.00169 0.00107117 89 0.0528769 0.00579187 1 1 1 1 1 9 14 86 8
1981 1 1 16 0 15 500 576 1.57771 22 9 118 0.0045 0.0045 0.00285224 89 0 0.0101802 0 1 1 1 1 9 14 86 9
1981 1 1 16 0 15 500 576 1.57771 22 10 167 0.01367 0.01367 0.00866446 89 0 0.0131593 0 1 1 1 1 9 14 86 10
1981 1 1 16 0 15 500 576 1.57771 22 11 220 0.03009 0.03009 0.019072 89 0 0.0237455 0 1 1 1 1 9 14 86 11
1981 1 1 16 0 15 500 576 1.57771 23 8 86 0.00138 0.00138 0.000874686 89 0.0027369 1.854e-05 1 1 1 1 1 9 14 87 8
1981 1 1 16 0 15 500 576 1.57771 23 9 120 0.00399 0.00399 0.00252898 89 0 0.00108207 0 1 1 1 1 9 14 87 9
1981 1 1 16 0 15 500 576 1.57771 23 10 167 0.01331 0.01331 0.00843628 89 0 0.00097883 0 1 1 1 1 9 14 87 10
1981 1 1 16 0 15 500 576 1.57771 23 11 220 0.0313 0.0313 0.0198389 89 0 0.00065746 0 1 1 1 1 9 14 87 11
1981 1 1 16 0 15 500 576 1.57771 24 8 87 0.0037 0.0037 0.00234517 89 0.0835728 0.0214464 1 1 1 1 1 9 14 88 8
1981 1 1 16 0 15 500 576 1.57771 24 9 116 0.00979 0.00979 0.0062052 89 0 0.0358823 0 1 1 1 1 9 14 88 9
1981 1 1 16 0 15 500 576 1.57771 24 10 167 0.02959 0.02959 0.018755 89 0 0.0262441 0 1 1 1 1 9 14 88 10
1981 1 1 16 0 15 500 576 1.57771 25 7 53 0.0017 0.0017 0.00107751 89 0.0251903 0.00069187 1 1 1 1 1 9 14 89 7
1981 1 1 16 0 15 500 576 1.57771 25 8 85 0.00418 0.00418 0.00264941 89 0 0.00188643 0 1 1 1 1 9 14 89 8
1981 1 1 16 0 15 500 576 1.57771 25 9 123 0.01087 0.01087 0.00688974 89 0 0.022612 0 1 1 1 1 9 14 89 9
1981 1 1 16 0 16 700 822 4.35817 0 0 9999 -1 -1 -0.229454 94 0.377707 0.377707 1 1 1 1 1 9 15 90 0
1981 1 1 16 0 16 700 822 4.35817 16 9 130 0.01429 0.01429 0.0032789 94 0.0711351 0.00039516 1 1 1 1 1 9 15 91 9
