ParName   Value   Gradient
log_rec(18,1974)      2.21848  2.75027e-05
log_rec(18,1975)      1.99437 -7.63036e-05
log_rec(18,1976)      3.26143   -3.939e-05
log_rec(18,1977)      3.03904  1.45027e-05
log_rec(18,1978)      3.06622  8.38351e-05
log_rec(18,1979)      2.72425  -0.00013605
log_rec(18,1980)       2.8632 -3.80199e-05
log_rec(18,1981)      3.91258   0.00011723
log_rec(18,1982)      3.08963 -5.09626e-05
log_rec(18,1983)      2.77787 -1.39891e-05
log_rec(18,1984)      2.71876 -7.73587e-06
log_rec(18,1985)      2.71581  2.55705e-05
log_rec(18,1986)       2.3647 -3.56754e-05
log_rec(18,1987)      2.20527  4.42887e-05
log_rec(18,1988)      2.14013 -7.57617e-05
log_rec(18,1989)      2.01111  1.11534e-05
log_rec(18,1990)      2.01289  2.44392e-05
log_rec(18,1991)      2.14291 -2.20164e-05
log_rec(18,1992)      1.73859 -2.67283e-06
log_rec(18,1993)      2.26584  1.76535e-05
log_rec(18,1994)      2.13487  -9.7332e-07
log_rec(18,1995)      2.10411 -4.34949e-06
log_rec(18,1996)       2.4303  2.24589e-05
log_rec(18,1997)      1.82431 -2.23923e-05
log_rec(18,1998)      2.08875 -2.74395e-06
log_rec(18,1999)      2.58453  2.70584e-06
log_rec(18,2000)      1.58362  2.00057e-05
log_rec(18,2001)      1.87491 -3.21133e-05
log_rec(18,2002)      1.93652 -5.55747e-05
log_rec(18,2003)      2.33468 -7.74975e-05
log_rec(18,2004)      1.84115  2.04894e-05
log_rec(18,2005)      2.37214  8.57169e-05
log_rec(18,2006)      1.83203  7.64539e-05
log_rec(18,2007)      2.02035 -6.11943e-05
log_rec(18,2008)      1.83677 -4.74182e-05
log_rec(18,2009)      1.94283 -4.33166e-05
log_rec(18,2010)      1.71224 -6.18398e-07
log_rec(18,2011)      2.70612 -2.74957e-06
log_rec(18,2012)      2.72127  3.25009e-06
log_rec(18,2013)      2.36121 -4.05713e-07
log_rec(19,1974)      2.29569   1.3694e-05
log_rec(19,1975)      2.43735 -2.08267e-05
log_rec(19,1976)      2.44285 -1.85828e-05
log_rec(19,1977)      2.57465  3.80841e-05
log_rec(19,1978)      2.62126  6.01655e-05
log_rec(19,1979)      2.26662 -8.27485e-05
log_rec(19,1980)      2.03553 -1.14738e-05
log_rec(19,1981)      2.42898  5.14838e-05
log_rec(19,1982)      1.79954 -2.60378e-06
log_rec(19,1983)      1.77041 -1.81102e-05
log_rec(19,1984)        2.095 -9.21417e-06
log_rec(19,1985)      2.02753 -9.41061e-06
log_rec(19,1986)      2.18041  -3.3489e-05
log_rec(19,1987)      2.02494   2.0667e-05
log_rec(19,1988)      2.32214 -6.86779e-05
log_rec(19,1989)      2.08041  3.36838e-06
log_rec(19,1990)      1.97433  6.96849e-06
log_rec(19,1991)      1.61785 -2.01808e-05
log_rec(19,1992)       1.9909  -2.3125e-05
log_rec(19,1993)      1.89738  1.75634e-05
log_rec(19,1994)      1.77765  9.14946e-06
log_rec(19,1995)      1.74116   2.3871e-06
log_rec(19,1996)     0.942297  1.77231e-08
log_rec(19,1997)       1.8043 -1.75802e-06
log_rec(19,1998)      2.21853  2.43853e-05
log_rec(19,1999)      2.34728 -3.49235e-05
log_rec(19,2000)      2.20813 -9.91915e-05
log_rec(19,2001)      2.23017 -0.000172039
log_rec(19,2002)       1.7404 -5.55842e-05
log_rec(19,2003)      1.88793 -2.55342e-05
log_rec(19,2004)      1.80939  2.87762e-05
log_rec(19,2005)      1.67441  4.71168e-05
log_rec(19,2006)      1.59985  4.17369e-05
log_rec(19,2007)      2.13562 -6.97269e-05
log_rec(19,2008)      1.74262 -5.57045e-05
log_rec(19,2009)      1.40449 -4.34079e-05
log_rec(19,2010)      1.91422  -3.4033e-05
log_rec(19,2011)      1.90511  1.17066e-05
log_rec(19,2012)      1.16387  6.73261e-06
log_rec(19,2013)      1.35235  2.91389e-06
log_rec(20,1974)      3.19855  1.29607e-05
log_rec(20,1975)     0.970781    5.425e-06
log_rec(20,1976)      1.52045  2.34716e-05
log_rec(20,1977)      2.41952   3.8925e-05
log_rec(20,1978)      2.50751   1.1778e-05
log_rec(20,1979)      2.98832 -5.97702e-05
log_rec(20,1980)      2.46476  1.97121e-05
