

Observed catches

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         1      7008       315      1959      1630       371        44         0         0
         2      9966     39643      6325     10417     11659     11992      5961      2532
         3     10397     10820     37427     10771     13354     19788     25290     26180
         4      9606      6407      5996     26548      8530      8379     10213     20217
         5     10943      5706      2928      3278     13623      5070      3878      5430
         6      1617      5479      2393      1652      1817      6436      1934      1930
         7      1577       819      2613      1591       907       983      3506      1533
         8       724       725       448      1532       809       431       562      2158
         9       373       498       491       312      1196       283       232       238
        10       553       541       459       864       690       765       744       492

Yield          11501     14586     13777     13727     12543     11478     11610     13138

Stock numbers

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    867045   1229450    860556   2180062   1617162   1389076   1946251   1198771
         2    198850    165303    288370    166553    414570    232332    258376    381395
         3     25855     38099     36151     60929     36085     76708     55532     52966
         4     35118      9572     13418     11654     19667     10148     26559     17394
         5     10273     14968      3902      5087      4423      6667      4093      9806
         6      2393      4614      6453      1574      2054      1609      2846      1611
         7       903      1071      1982      2592       633       744       684      1115
         8       910       403       458       793      1037       228       315       267
         9       571       406       172       183       317       374        97       123
        10       485       471       375       219       161       172       231       128

TSB           475142    442165    462316    479258    553669    490713    555746    579023
SSB           212981    193553    171570    146444    144605    137257    164918    173637


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   1935282   1173943   1650725    650223   1725884    863076    712098    915048
         2    158163    296824    165608    317941     91406    322845    154755    113123
         3     74194     27339     48355     32351     58959     16487     60689     28463
         4     16309     20837      7964     14848     10006     16355      4685     16951
         5      6334      5516      7253      2898      5446      3347      5584      1581
         6      3811      2300      2057      2817      1134      1958      1226      2023
         7       623      1377       854       795      1097       406       714       442
         8       430       224       509       329       308       391       147       256
         9       103       155        83       196       127       110       142        53
        10        97        72        84        64       101        81        69        76

TSB           514021    447080    394784    406342    367998    372567    323582    266918
SSB           166225    139651    122153    125132    120764    109708    115166    102908


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    482145    497562    748109    380607    735298    504383    418173    807604
         2    179455     86795    101429    168003     99232    188982    126188     93128
         3     19577     30775     15767     18726     40191     23885     40363     26214
         4      7759      5488      9066      4737      5549     11928      6289     10621
         5      5606      2649      1943      3256      1544      1810      3484      1843
         6       562      2053      1003       746      1059       503       527      1018
         7       716       205       774       383       248       353       150       158
         8       156       260        77       294       135        88       113        48
         9        90        56        97        29       104        48        28        36
        10        45        49        40        52        29        47        30        19

TSB           249775    203185    200944    214717    230737    261142    237006    214795
SSB            96280     89801     82676     84713     94797    107098    105976     93184


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    209334    320102    441906    184663    229908    146282    213209    149587
         2    217650     43532     76248    136085     53010     65232     37288     53673
         3     20210     41267      8541     15527     29771     12197     11735      6809
         4      7359      4883     10393      2104      3905      8672      2976      3236
         5      3276      1988      1381      2864       591      1265      2419       935
         6       567       882       561       379       802       191       352       758
         7       321       157       256       158       109       265        55       113
         8        53        95        49        77        49        38        81        19
         9        16        16        30        15        24        17        12        28
        10        18        10         8        11         8        11         9         7

TSB           233773    165748    132436    146800    128569    109518     82796     75261
SSB            95617     84406     60590     61474     65897     58751     45015     38432


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    348879    179136    194884    195191    251699    165845    316871    313686
         2     36710     93852     45136     47004     54149     78354     47579     74813
         3      9742      7879     22133      9824     11121     14649     23537     14083
         4      1942      3362      2989      7488      3695      4476      6882     12678
         5      1059       749      1403      1120      3071      1603      2250      3960
         6       305       407       312       525       459      1331       805      1293
         7       253       120       173       119       218       202       676       467
         8        40       104        53        69        52       100       106       401
         9         7        16        46        21        30        24        53        63
        10        12         8        11        23        19        23        24        46

TSB            76495     99974    104391     93665    101043    120200    140944    168607
SSB            35861     45717     60037     54556     56638     67912     84129    104991
Species: Whiting    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   4582097   8498807   8924345   6620544   9296843   7974085   8721576   4862273
         2   2617176   1014760   2370167   2246691   1540273   1983017   2118484   2458318
         3    529452    758456    325314    775644    732348    556839    723861    787047
         4     73260    144224    213790     91607    236724    231345    180178    227855
         5     23318     17397     35427     51211     25443     67829     66314     49674
         6      1284      6115      4636      8837     15155      7658     19703     17535
         7     12366       255       987       888      1903      3176      1732      4114
         8       638      2786       669       347       316       577      1064       674

TSB           688402    735013    834565    853500    823470    807802    881007    790220
SSB           503185    429872    501100    601234    485374    511192    557096    596868


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   4035078   3461299   4646497   3628466   6137949   5863080   4169511   8222715
         2    809807    848531    750473   1381976    822777   1683682   1591272    864841
         3    877665    300003    301441    267521    512081    297307    616867    601460
         4    253565    308203     99364     91947     88162    144888     83157    191027
         5     66931     82162     91371     26376     26948     21420     34162     22778
         6     14498     21391     23568     23366      7619      6271      4825      9010
         7      3856      4447      4775      4360      5091      1471       942       984
         8      1273      1817      1698      1494      1527      1417       572       390

TSB           595042    467709    439049    440140    517746    567234    537810    625213
SSB           446886    339082    270265    300376    296470    346890    377174    331154


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1   3962372   4018101   3218109   3953986   3630817   3249486   2569006   1476708
         2   2185991    864793    933349    864068   1016529    974622    878994    590575
         3    334515    871501    339853    394470    326509    384901    396662    349752
         4    176975    107771    305992    130599    137577    113660    148230    149206
         5     48591     49864     32616    102093     38204     40699     38041     49246
         6      5569     13172     13474      9877     26279     10044     12293     11548
         7      1549      1136      3365      3885      2386      6517      2923      3660
         8       260       486       384      1014      1072       798      1950      1417

TSB           557729    502180    427811    440341    417984    406979    369488    284125
SSB           398336    354064    306777    294457    281793    284443    271528    226963


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   2377711   3680579   3461438   3325846   3397427   1333236   1473998   1638425
         2    420586    573767    893895   1071929    917148    814989    250414    253713
         3    257044    186071    235619    380253    502536    435525    386269    114209
         4    146319    112688     70650     91606    174709    236898    203002    179081
         5     56482     58796     38067     23779     38558     77791    108200     89444
         6     17310     21384     18289     11561      9348     16322     34223     46035
         7      3913      6351      6416      5279      4393      3859      7034     14282
         8      1625      1933      2312      2308      2711      2809      2773      3977

TSB           271602    312220    341683    394281    421764    330840    266106    212340
SSB           184866    178730    212598    268122    294668    276413    212440    152933


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   1403138   1301968   2240941   1771636   1650512   2284192   1381647    710709
         2    353095    347758    317209    577758    540343    566263    682007    327760
         3    112392    147332    139616    120891    241233    237935    248610    273424
         4     51885     47218     62943     57786     54311    114954    117484    113781
         5     77190     20320     19154     24446     24388     24334     54054     51457
         6     37323     28690      7872      7192      9946     12066     12721     27201
         7     19041     13919     10648      2879      3358      4203      5438      5423
         8      7239      9299      8202      6459      3550      3000      3396      4006

TSB           183562    170600    202929    214358    243304    293990    291745    232599
SSB           131328    121931    121974    147087    180611    209043    236968    204653
Species: Haddock    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   8090118  16267603   1331766   1840762   3933203   5594917  10282894   3710437
         2    512194   1464978   3582821    277306    308989    544424   1064700   2370537
         3    808953    127370    346340    930789     69550     82207    138440    314612
         4    119845    188416     27086     82481    217818     15684     19406     36173
         5      4222     30382     44017      6856     23434     50456      4156      6036
         6      3316      1443      8252     12514      2103      7301     14545      1407
         7     39834      1165       459      2600      4083       664      2310      5019
         8       984     14189       364       157       898      1341       217       826
         9       127       368      4401       124        56       305       438        78
        10       181       116       157      1520       591       223       174       220

TSB           932853   1344680    951472    545562    425629    501825    873014    850381
SSB           336630    243457    370248    309536    149574    112937    153251    293183


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   6119205   2951988   6119622   1894701   2051813   4647401    597493    612513
         2    484581    866057    488239   1642983    394687    521519   1289458    120572
         3    772505    156009    284724    154956    552751    123218    172334    380730
         4    104250    274349     43854     75490     45894    159739     31784     46079
         5     13493     42558     92852     12831     22261     12656     41188      8013
         6      2623      6047     15623     29209      4157      6946      3596     11196
         7       635      1221      2359      5352     10376      1432      2173      1126
         8      2239       299       478       808      1980      3607       454       693
         9       374      1044       119       168       301       700      1150       145
        10       135       240       506       220       145       157       273       455

TSB           891333    626416    695151    594616    476915    534643    411489    247731
SSB           380741    307763    250592    249384    245676    185927    186667    153697


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    833291   2152987   2470048   3887353   1372380   6256240   1888709   2061308
         2    137838    213074    543255    648133   1012363    357805   1645259    401608
         3     39338     47896     69662    202763    231783    351376    140976    570175
         4    101117     11144     12947     21068     56427     66911    112931     40267
         5     12406     26138      2827      3842      5455     14856     20223     29279
         6      2379      3674      7081       905      1094      1617      4998      5887
         7      3602       793      1135      2425       287       359       591      1578
         8       374      1233       253       401       776        95       133       188
         9       231       129       396        90       129       258        36        44
        10       201       150        90       173        85        71       123        52

TSB           154571    213012    295287    450867    408140    594012    548563    443510
SSB            79694     59776     79014    126703    169128    164182    208294    215818


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   1442650    794478  10034561   2356947    335105    554039    709910    493327
         2    569614    323315    207949   3250357    638594     84059    118618    108073
         3    162516    222217    101243     65061   1312049    279280     43717     57283
         4    196888     53223     54982     21424     20606    518797    142874     21991
         5     13667     59300     12238     10554      6535      8347    267058     69127
         6     10412      4594     14597      2623      3517      2831      4741    133220
         7      2339      3832      1286      3490       943      1612      1689      2650
         8       633       884      1107       320      1276       435       966       966
         9        77       239       252       275       118       593       262       553
        10        39        44        83        84       132       116       427       394

TSB           358835    247544    676740    795042    594496    360680    264118    189347
SSB           176120    134279     88559    236920    366434    265282    191414    138855


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   4747428   1034904    639719    375711   2501630    289394    159028    399635
         2     96374   1073974    241135    159893    127396    955249     87185     42526
         3     52531     39317    466555    110621     82794     67700    480998     42516
         4     27749     18842     16350    258354     59883     47822     37057    288925
         5     10593      9531      7472      8959    142144     33871     25576     22196
         6     33877      3849      3974      4272      5444     81781     18470     15484
         7     67640     13038      1726      2382      2692      3346     48048     12216
         8      1444     26225      5882      1042      1514      1696      2022     32852
         9       531       592     11945      3537       664       960      1038      1408
        10       521       433       473      7471      6991      4857      3560      3206

TSB           376198    326926    288849    213344    311107    337084    323724    271737
SSB            97746    124748    171761    148472    141578    185538    243473    221690
Species: Saithe     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    394573    192736    115309    139086    102159    248640    213243    207752
         2    192297    323049    157799     94407    113874     83641    203569    174588
         3    115918    157440    264490    129195     77294     93232     68480    166669
         4     80125     66514     85046    137601     62734     45494     55526     38737
         5     50590     37843     28611     34515     50190     30819     22761     25651
         6     70097     25436     17514     12576     13802     26131     16307     11222
         7     47253     37027     12472      8199      5407      7523     14451      8463
         8     20058     25586     18689      6026      3656      3016      4254      7696
         9      5599     11341     13586      9543      2863      2123      1773      2370
        10      7363      7329      9914     11999     10237      7606      5718      4173

TSB           927735    853941    718105    588968    454544    468110    451520    517883
SSB           617724    523572    382943    299300    263394    254200    236732    235494


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1    221023    277544    396957    216419    192433    113170    125571    181352
         2    170093    180959    227234    325001    177189    157551     92655    102809
         3    142941    139260    148156    186043    266088    145070    128992     75860
         4     95421     81979     69631     78327     95553    121620     71208     62237
         5     18232     45032     31289     28971     31162     31737     45109     25718
         6     12857      9160     18745     14059     12512     11468     12880     17880
         7      5911      6787      4083      8951      6478      4993      4997      5495
         8      4571      3199      3131      2010      4260      2692      2254      2212
         9      4341      2583      1567      1626      1013      1901      1294      1064
        10      3691      4539      3490      2625      2142      1408      1590      1361

TSB           536313    533290    472790    450025    462235    377854    327375    279784
SSB           196457    203185    181681    156237    143703    140486    133114    117903


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    150692    194997    149189    389092    173642    234707    105971    212334
         2    148478    123376    159650    122145    318561    142166    192162     86761
         3     84173    121564    101012    130710    100004    260816    116396    157329
         4     38610     44653     64563     71799     86024     69445    172121     79989
         5     24415     16149     18710     36680     33431     46015     32565     89623
         6     10969     11022      7302      8962     13120     14658     16632     13725
         7      8147      5260      5293      3677      3464      6099      5719      7459
         8      2588      4026      2603      2597      1365      1562      2287      2483
         9      1104      1348      2100      1294       983       625       597      1009
        10      1210      1206      1333      1706      1136       970       610       533

TSB           268669    280726    303702    366326    372466    541185    484738    461629
SSB           110958    101996     97396    119606    114676    144340    142242    184477


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    148066    329391    275926    184461    145299    265042     89773    145273
         2    173845    121227    269682    225909    151024    118961    216998     73500
         3     71034    142332     99252    220797    184959    123648     97397    177663
         4    113728     51394     99335     72352    164897    132416     89906     72341
         5     47466     67644     27850     60242     46710     95441     79776     57227
         6     45758     24317     30228     14680     34806     22991     49824     45145
         7      7324     24493     11500     16604      8763     17967     12518     29186
         8      3890      3832     11247      6183      9744      4413      9571      7202
         9      1310      2058      1785      6111      3659      4968      2376      5556
        10       813      1123      1482      1776      4668      4245      4961      4259

TSB           401500    420027    478137    531192    563719    510095    545129    519010
SSB           182652    191504    188103    201703    215471    232675    278475    270036


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    105790     91990    187713     83331    129211     95919    182254    179809
         2    118940     86613     75315    153686     68226    105789     78531    149217
         3     60177     97380     70913     61663    125828     55859     86613     64296
         4    131702     43974     72715     52117     43515     89356     39095     62904
         5     45816     80373     28378     45037     29062     24664     48778     23482
         6     32146     24373     46411     15428     20989     13872     11141     25351
         7     26269     17805     14541     26217      7579     10537      6625      6042
         8     16674     14247     10444      8052     12531      3706      4889      3514
         9      4152      9138      8428      5841      3901      6208      1744      2622
        10      5659      5377      8586      9515      7440      5619      5566      3921

TSB           484851    430401    435777    390106    390967    360809    325916    332906
SSB           263627    255136    254381    233495    210213    177876    167256    160404
Species: Herring    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   2349201   5157576   1651443   1309847   2422052   1825044   4358601   8604594
         2   1869864    789192   1490587    538383    506361   1013203    870914   1767775
         3   1127286    550480    171262    468478    267820    325660    687020    572473
         4    249633    269698     88338     46813    226805    180212    222434    455015
         5    100496     81430     68016     31964     25215    153742    125587    150155
         6     50929     35337     22680     27056     18023     17788    110283     90479
         7     18593     24565     16786     15949     25461     31669     36586    106309

TSB           363324    246812    181750    129991    142024    194610    274263    425339
SSB           309891    174267    141810    107004    106124    159031    210203    298219


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  10159389  14850226  14366827  14500676  23562949  29355544  21396480  11873163
         2   2356357   3701237   6257367   5913485   5150657   8425564  11196536   7493673
         3    926332   1349093   1953185   3333301   2735032   2454015   4312830   5451794
         4    297048    542440    714985   1056361   1547785   1412191   1305704   2183705
         5    247731    177023    284335    381094    483407    785048    737254    655891
         6     93860    160546     98476    155469    181677    255254    426372    383779
         7    126931    148104    175703    152870    152034    177837    240491    354783

TSB           527136    772011   1064827   1270837   1342104   1670084   2017028   1883156
SSB           373412    543842    807951    963775    962774   1191434   1598988   1601242


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  10109415   9444360   9573808  14899081  13382803  10691302  11362251  16062737
         2   4648770   3914382   3877467   3635961   4962367   5025532   4151656   5147644
         3   4028436   2580737   2054916   1853608   1450264   2304090   2291690   2354503
         4   2960235   2248084   1435571    982588    728737    666027   1037866   1312250
         5   1185189   1634833   1225161    671769    373822    327358    285739    595654
         6    365492    674597    909980    593397    269553    177020    149637    169092
         7    414903    452575    637702    766964    559204    397812    273577    262013

TSB          1683784   1480358   1310821   1152746   1012011   1023154    982649   1210150
SSB          1516952   1322905   1048126    744848    739052    756998    719503    861882


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   8503410   7893290  24593003  14697309  43763432  16325013   9036596  10810260
         2   8212905   4368924   3923465  13911848   7560649  22271636   7376916   4161933
         3   3093829   4718644   2734631   2617090   8855674   4673369  13388793   4267891
         4   1436560   1652033   2813174   1715986   1615610   5490293   2853473   7838953
         5    813436    740314    965638   1657967   1054555   1026730   3348551   1629094
         6    381620    391621    413381    535247    999937    661504    601751   1872748
         7    278554    327424    410761    470883    620883   1024997   1034376    927355

TSB          1526099   1449980   1603310   2206485   2803031   3648186   3452570   2785166
SSB          1162492   1203996   1198290   1765642   2173070   2461899   2629879   2516343


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   7275680   8668186  10358361   9282280  12476654  11558472   8568340   9867190
         2   4872162   3629520   4313530   5551815   5425333   7528227   6125936   4067891
         3   2269922   2932903   2164789   2727273   3880057   3760182   4958102   3819699
         4   2369252   1312726   1744408   1333678   1896171   2703340   2475857   3034747
         5   4210800   1375832    753914   1061152    919970   1308247   1762182   1478534
         6    843066   2342416    764739    447483    719641    625164    840712   1015861
         7   1476017   1305370   2121324   1762342   1533830   1563877   1446316   1348378

TSB          2132576   1749920   1583435   1601742   1825187   2123348   2176486   1949108
SSB          1882477   1526552   1327835   1330912   1502434   1759030   1869582   1676519
Species: N. sandeel 



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1 135717325  74730524  55740171  84897203  56337789  81471046 149818906  80568977
         2  11264920  23667977   6153849   8317824  12461724  10506018  21180056  20031529
         3   5471254   2335016   2687541   1030683   1220238   2718211   3420035   3624734
         4   1247286   2092500   1180090    808652    341399    455226   1452434   1537381

TSB          1109647    851297    502680    661776    529280    691861   1280649    852543
SSB           294722    353476    163691    148431    169110    192138    356469    331250


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  90542102  93846110 118059888  53163680 124693560 152851276  38886237 119553303
         2  11125304  15890466  23317999  24301542  11695314  24644154  27505461   7067083
         3   3488692   2479589   4778665   6272780   6391607   2551973   5699686   5269903
         4   1160872   1461399   1518313   2654720   3000257   2674977   1817051   1750632

TSB           790625    857070   1143419    824473   1117351   1359066    741011    970593
SSB           236810    270792    396517    449339    364837    407647    439269    260755


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  51136123 107507390 110669515 118283240 119647157 159724859  79181214 350931483
         2  17477498   8888388  22298312  25818369  22335301  18537509  28541530  16912513
         3   1035395   2991481   1962454   6128855   5839328   3262665   3868803   6881689
         4   1247244    471527    956301   1017889   2194144   1382156   1438895   1550529

TSB           581400    836298   1012458   1188370   1182188   1303295    950246   2523589
SSB           237150    190860    311074    433151    428888    329372    413040    450734


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  49134057  64848675 174368148 144592326  79270792  36526120  45478704  24918046
         2  85003282   8840019  14506045  26400354  21414433  11286112   3898941   6845791
         3   4231239  16358407   2271230   2752210   4526690   3243651   1252623    648990
         4   2463839   1514099   5473706   2820131   1224067    993267    560998    367070

TSB          1494792    878934   1441050   1338631    870873    454608    365663    258874
SSB           972278    479826    393950    429939    353184    212081     92234     95822


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  54131815  82163913  78437157 138681582 192539418  23485633  15846320  57704557
         2   4874356  11725926  17800032  18574060  23133372  63532486   6006421   3795228
         3   1799897   1437165   3414083   5462887   8223688   9207223  21742375   1904120
         4    336825    937540    861343   1584017   3550076   5962768   6016944  10769891

TSB           434819    698829    788489   1226550   1722516   1279041    786418    747015
SSB           108709    191679    285771    373971    546294    964906    678080    403319
Species: S. sandeel 



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1  42732054 105378508  53872588  84640246 201424590 106241860 123233380  80939595
         2  22377569  16869958  39188547  16690630  27294666  59441599  30608115  36933634
         3   3280923   8528548   5758899  10050368   4244473   6369369  10989797   7176855
         4   8723069   4901238   4882219   2786736   3373910   1773787   1398739   2954266

TSB           659223    971734    863037    835787   1548989   1326633   1188573    983508
SSB           379297    347207    491288    328774    363745    624139    439551    462656


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1 254043403  26160765 261482442  79956690 296549319  65080112  36939894 167753623
         2  17446333  50982932   6873360  55281774  16442602  92938261  20020388   9594340
         3   7621841   2308231  10723641   1062327   7119471   4720122  28305881   4153016
         4   2117557   1204645    762003   1687161    330467   2277805   2346584   6780501

TSB          1777157    716154   1732169   1061205   1976135   1413933    829293   1230789
SSB           311437    480773    242559    514407    271910    886563    586149    266231


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  92985020 107308558 136186779  32015274 124046359 166741247  50452133 281679122
         2  36836592  20082929  28868286  35669713   9867456  38514148  56652533  12566106
         3   1596632   5950682   4519632   6381965  10383614   2765982  12802132  10637607
         4   1830801    550443   1523268   1338372   2352022   3632259   2228650   2692808

TSB           959509    909654   1161910    651511    991416   1446904   1069541   1936704
SSB           370747    268704    342667    409333    273407    438417    687140    323176


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  39858142  62618912  85155378  95582568 182365778  15277412  90511522  45545612
         2  95656170  10842811  11671805  23146181  17836440  39792532   3106153  17982073
         3   4166972  23358384   1638930   2805857   2933202   3203583   7565511    530956
         4   4452686   2097534   3627591   1247578    453481    582297    752718   1453221

TSB          1324308    814970    690288    842693   1278196    542035    666083    475174
SSB           934818    442454    188980    262755    216905    387375    149210    186894


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  87188357  65136350 152270691  67149915 374015726  43527374  46511517 112995663
         2  10095985  18810620  16645171  37070175  12989273 114306610  10173770  11041280
         3   3128582   1499074   4672602   3254391   4255593   3971997  31696334   3251061
         4    414372    626520    627320   1187723    568632   1604566   1745310  13008215

TSB           653087    595788   1118539    824308   2353926   1484455    820157   1019931
SSB           142995    195365    229380    381157    217815   1042208    539823    362362
Species: Nor. pout  



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1 161069101  80923475 130516167 117582066  45642609  72582413  97985293  37843247
         2   2462300   7233670   4504457   5421255   8899372   2920397   6547233   8827474
         3    320083     25094    148424    102337    284590    353124    144664    379526

TSB          1523983    910157   1293194   1197863    644651    740377   1051335    576457
SSB           364285    327508    353477    351273    316025    217783    345841    303986


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  63999906  76469107  75386302  35466710  34115035  48162545  13190972  43207584
         2   2737133   5489699   8452060   7606923   2992409   3635475   5709680   1816829
         3    542423    128642    341519    440806    386591    270714    362704    849214

TSB           666124    830610    903439    527006    397309    535178    275969    468258
SSB           205325    280033    360658    271645    151681    188408    180994    157163


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  31285951  41438682  49930181  30830801  28479520  90325170  38615435  61959253
         2   5935762   4321683   5975123   9337717   4418069   4524817  18634204   7029413
         3    246495    573059    380196    913870    919419    546519    897079   3639674

TSB           439827    503913    613958    547475    403544    947908    849277    878956
SSB           214569    205554    254460    325493    198492    297566    571246    432849


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  19010066  40382233  55799124  29334022  41111757  23791682   9861460  18441020
         2  14239596   3644364   6830062  13928209   4588510   5138684   2952759   1399448
         3   1603312   2947410    608135   1742195   3344821    635561    694248    474405

TSB           591213    572446    697269    681899    618511    368015    190342    219932
SSB           454341    281694    295515    470694    322507    196715    119339     87156


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  32374843  32689487  39458297  55329830  52290238  16056848  17466800  64011889
         2   2470756   5668932   5713932   7733093  14526852  11684335   2819895   3290201
         3    227699    455517   1298451   1305775   2282340   3091321   2831682    654849

TSB           362250    454149    549911    743527    925077    560273    340966    684556
SSB           129152    218785    265811    345152    548587    444664    215205    223670
Species: Sprat      



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1 230043582 141679944 191123399  77463445  70442252 164279902  84551286  56230297
         2  10527346  20910157  10580266  19546812   9074963   8458041  20270839   5813531
         3    691889    462402    639320    328142    909496    430789    365837    647643

TSB           717044   1277595   2268743   1163940    931248   1937739   1253623    719108
SSB           396466    647570   1014898    621277    456756    861555    663699    343652


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  28290096  12820500  18294905  29267471  11407744  33331040  15786868  31966331
         2   4145368   3238673   1035959   2143630   3094794    914940   4416514   2064864
         3    204110    289472    106790     89342    238658    134570    157271    668544

TSB           378962    197091    218393    355601    178413    381269    245796    394663
SSB           187440    107027     98272    162424     97813    164677    134133    183706


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  26808709  35050572  22697202  50324699  78488163  56668016  16300478  31393249
         2   5030881   1357629   3696603   3618197   6335187  12490765   5837863   2849790
         3    625152    141109    139571    565142    350927    669103    725202    882060

TSB           384757    407232    309497    618063    965061    830680    284673    404900
SSB           200333    178575    155028    285627    445570    437333     99835    192763


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  38154377  52178224  41536276  34345815  36364318  30436409  24461276  55716978
         2   5893027   4375678   8752809   5075974   3252478   2893470   2919422   2179217
         3    567887    391539    533002    593612    245509    113007    135870    108250

TSB           521386    647138    603249    467237    453729    380763    316319    645509
SSB           365802    389707    291466    244910    194670    100501    182441    125357


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  26726980  31983124  23134881  48593888  42067044  51388844  38860022  25790605
         2   9759441   3258304   3922530   3262008  11075149   8024493   6013945   4518876
         3    286862    793214    315703    316135    604764   1772968   1093118    950485
