Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1985 1 1 18 0 14 250 270 0.181081 25 11 110 0.00784 0.00784 0.0432955 67 0 0.055745 0 1 1 2 5 64 161 764 11
1985 1 1 18 0 14 250 270 0.181081 25 12 165 0.02404 0.02404 0.132758 67 0 0.0631061 0 1 1 2 5 64 161 764 12
1985 1 1 18 0 14 250 270 0.181081 26 9 55 0.00117 0.00117 0.00646119 67 0.012362 0.0061192 1 1 1 2 5 64 161 765 9
1985 1 1 18 0 14 250 270 0.181081 26 10 77 0.00304 0.00304 0.0167881 67 0 0.00624285 0 1 1 2 5 64 161 765 10
1985 1 1 18 0 15 300 319 0.291611 0 0 9999 -1 -1 -3.42922 85 0.616013 0.616013 1 1 1 2 5 64 162 766 0
1985 1 1 18 0 15 300 319 0.291611 19 11 110 0.01087 0.01087 0.0372757 85 0.0169853 0.0169853 1 1 1 2 5 64 162 767 11
1985 1 1 18 0 15 300 319 0.291611 20 11 110 0.00907 0.00907 0.0311031 85 0.0469795 0.0199128 1 1 1 2 5 64 162 768 11
1985 1 1 18 0 15 300 319 0.291611 20 12 165 0.0275 0.0275 0.0943036 85 0 0.0270667 0 1 1 2 5 64 162 768 12
1985 1 1 18 0 15 300 319 0.291611 22 10 77 0.00386 0.00386 0.0132368 85 0.031025 0.00024306 1 1 1 2 5 64 162 769 10
1985 1 1 18 0 15 300 319 0.291611 22 11 110 0.01002 0.01002 0.0343608 85 0 0.0217514 0 1 1 2 5 64 162 769 11
1985 1 1 18 0 15 300 319 0.291611 22 12 165 0.0297 0.0297 0.101848 85 0 0.00903054 0 1 1 2 5 64 162 769 12
1985 1 1 18 0 15 300 319 0.291611 23 10 77 0.0013 0.0013 0.00445799 85 0.020233 0.00280773 1 1 1 2 5 64 162 770 10
1985 1 1 18 0 15 300 319 0.291611 23 11 110 0.00344 0.00344 0.0117965 85 0 0.00759126 0 1 1 2 5 64 162 770 11
1985 1 1 18 0 15 300 319 0.291611 23 12 165 0.01036 0.01036 0.0355268 85 0 0.00983402 0 1 1 2 5 64 162 770 12
1985 1 1 18 0 15 300 319 0.291611 24 11 110 0.0032 0.0032 0.0109735 85 0.00905855 0.00585856 1 1 1 2 5 64 162 771 11
1985 1 1 18 0 15 300 319 0.291611 24 12 165 0.01052 0.01052 0.0360754 85 0 0.00319999 0 1 1 2 5 64 162 771 12
1985 1 1 18 0 15 300 319 0.291611 25 10 77 0.00292 0.00292 0.0100133 85 0.259706 0.00779864 1 1 1 2 5 64 162 772 10
1985 1 1 18 0 15 300 319 0.291611 25 11 110 0.00784 0.00784 0.0268851 85 0 0.22017 0 1 1 2 5 64 162 772 11
1985 1 1 18 0 15 300 319 0.291611 25 12 165 0.02404 0.02404 0.0824385 85 0 0.0317376 0 1 1 2 5 64 162 772 12
1985 1 1 18 0 16 350 367 0.435243 0 0 9999 -1 -1 -2.29757 73 0.505265 0.505265 1 1 1 2 5 64 163 773 0
1985 1 1 18 0 16 350 367 0.435243 18 12 165 0.02929 0.02929 0.0672958 73 0.0197406 0.0197406 1 1 1 2 5 64 163 774 12
1985 1 1 18 0 16 350 367 0.435243 19 11 110 0.01087 0.01087 0.0249746 73 0.102113 0.00282602 1 1 1 2 5 64 163 775 11
1985 1 1 18 0 16 350 367 0.435243 19 12 165 0.03202 0.03202 0.0735682 73 0 0.0992866 0 1 1 2 5 64 163 775 12
1985 1 1 18 0 16 350 367 0.435243 20 11 110 0.00907 0.00907 0.020839 73 0.165175 0.102767 1 1 1 2 5 64 163 776 11
1985 1 1 18 0 16 350 367 0.435243 20 12 165 0.0275 0.0275 0.0631832 73 0 0.0624082 0 1 1 2 5 64 163 776 12
1985 1 1 18 0 16 350 367 0.435243 22 10 77 0.00386 0.00386 0.00886862 73 0.0302765 0.0033636 1 1 1 2 5 64 163 777 10
1985 1 1 18 0 16 350 367 0.435243 22 11 110 0.01002 0.01002 0.0230216 73 0 0.0105786 0 1 1 2 5 64 163 777 11
1985 1 1 18 0 16 350 367 0.435243 22 12 165 0.0297 0.0297 0.0682378 73 0 1e-06 0 1 2 2 5 64 163 777 12
1985 1 1 18 0 16 350 367 0.435243 22 13 220 0.06418 0.06418 0.147458 73 0 0.0163334 0 1 1 2 5 64 163 777 13
1985 1 1 18 0 16 350 367 0.435243 23 10 77 0.0013 0.0013 0.00298684 73 0.0238201 0.00371252 1 1 1 2 5 64 163 778 10
1985 1 1 18 0 16 350 367 0.435243 23 11 110 0.00344 0.00344 0.00790364 73 0 0.0137815 0 1 1 2 5 64 163 778 11
1985 1 1 18 0 16 350 367 0.435243 23 12 165 0.01036 0.01036 0.0238028 73 0 0.00632611 0 1 1 2 5 64 163 778 12
1985 1 1 18 0 16 350 367 0.435243 24 11 110 0.0032 0.0032 0.00735222 73 0.0290854 0.00792371 1 1 1 2 5 64 163 779 11
1985 1 1 18 0 16 350 367 0.435243 24 12 165 0.01052 0.01052 0.0241704 73 0 0.0147364 0 1 1 2 5 64 163 779 12
1985 1 1 18 0 16 350 367 0.435243 24 13 220 0.02448 0.02448 0.0562445 73 0 0.00642528 0 1 1 2 5 64 163 779 13
1985 1 1 18 0 16 350 367 0.435243 25 10 77 0.00292 0.00292 0.0067089 73 0.122109 0.00134489 1 1 1 2 5 64 163 780 10
1985 1 1 18 0 16 350 367 0.435243 25 11 110 0.00784 0.00784 0.0180129 73 0 0.0965474 0 1 1 2 5 64 163 780 11
1985 1 1 18 0 16 350 367 0.435243 25 12 165 0.02404 0.02404 0.0552336 73 0 0.0242169 0 1 1 2 5 64 163 780 12
1985 1 1 18 0 16 350 367 0.435243 26 9 55 0.00117 0.00117 0.00268816 73 0.00241578 0.00090794 1 1 1 2 5 64 163 781 9
1985 1 1 18 0 16 350 367 0.435243 26 10 77 0.00304 0.00304 0.00698461 73 0 1e-06 0 1 2 2 5 64 163 781 10
1985 1 1 18 0 16 350 367 0.435243 26 11 110 0.00837 0.00837 0.0192307 73 0 0.00150684 0 1 1 2 5 64 163 781 11
1985 1 1 18 0 17 400 439 0.726121 0 0 9999 -1 -1 -1.37718 75 0.607531 0.607531 1 1 1 2 5 64 164 782 0
1985 1 1 18 0 17 400 439 0.726121 19 11 110 0.01087 0.01087 0.0149699 75 0.00802857 0.00132751 1 1 1 2 5 64 164 783 11
1985 1 1 18 0 17 400 439 0.726121 19 12 165 0.03202 0.03202 0.0440973 75 0 0.00670106 0 1 1 2 5 64 164 783 12
1985 1 1 18 0 17 400 439 0.726121 20 11 110 0.00907 0.00907 0.012491 75 0.0600854 0.0541304 1 1 1 2 5 64 164 784 11
1985 1 1 18 0 17 400 439 0.726121 20 12 165 0.0275 0.0275 0.0378725 75 0 0.00595502 0 1 1 2 5 64 164 784 12
1985 1 1 18 0 17 400 439 0.726121 22 10 77 0.00386 0.00386 0.00531591 75 0.147414 0.00401553 1 1 1 2 5 64 164 785 10
1985 1 1 18 0 17 400 439 0.726121 22 11 110 0.01002 0.01002 0.0137993 75 0 0.0770624 0 1 1 2 5 64 164 785 11
1985 1 1 18 0 17 400 439 0.726121 22 12 165 0.0297 0.0297 0.0409022 75 0 0.0106394 0 1 1 2 5 64 164 785 12
1985 1 1 18 0 17 400 439 0.726121 22 13 220 0.06418 0.06418 0.0883874 75 0 0.0556965 0 1 1 2 5 64 164 785 13
1985 1 1 18 0 17 400 439 0.726121 23 10 77 0.0013 0.0013 0.00179033 75 0.018817 0.00215987 1 1 1 2 5 64 164 786 10
1985 1 1 18 0 17 400 439 0.726121 23 11 110 0.00344 0.00344 0.0047375 75 0 0.0130461 0 1 1 2 5 64 164 786 11
1985 1 1 18 0 17 400 439 0.726121 23 12 165 0.01036 0.01036 0.0142676 75 0 0.00361106 0 1 1 2 5 64 164 786 12
1985 1 1 18 0 17 400 439 0.726121 24 10 77 0.00112 0.00112 0.00154244 75 0.0168744 0.0002479 1 1 1 2 5 64 164 787 10
1985 1 1 18 0 17 400 439 0.726121 24 11 110 0.0032 0.0032 0.00440698 75 0 0.0129375 0 1 1 2 5 64 164 787 11
1985 1 1 18 0 17 400 439 0.726121 24 12 165 0.01052 0.01052 0.0144879 75 0 0.00368901 0 1 1 2 5 64 164 787 12
1985 1 1 18 0 17 400 439 0.726121 25 10 77 0.00292 0.00292 0.00402137 75 0.127975 0.00404294 1 1 1 2 5 64 164 788 10
1985 1 1 18 0 17 400 439 0.726121 25 11 110 0.00784 0.00784 0.0107971 75 0 0.0855333 0 1 1 2 5 64 164 788 11
1985 1 1 18 0 17 400 439 0.726121 25 12 165 0.02404 0.02404 0.0331074 75 0 0.0383992 0 1 1 2 5 64 164 788 12
1985 1 1 18 0 17 400 439 0.726121 26 9 55 0.00117 0.00117 0.0016113 75 0.0132741 0.00022711 1 1 1 2 5 64 164 789 9
1985 1 1 18 0 17 400 439 0.726121 26 10 77 0.00304 0.00304 0.00418663 75 0 0.00195237 0 1 1 2 5 64 164 789 10
1985 1 1 18 0 17 400 439 0.726121 26 11 110 0.00837 0.00837 0.011527 75 0 0.0110946 0 1 1 2 5 64 164 789 11
1985 1 1 18 0 18 500 538 1.2982 0 0 9999 -1 -1 -0.770297 49 0.382997 0.382997 1 1 1 2 5 64 165 790 0
1985 1 1 18 0 18 500 538 1.2982 19 12 165 0.03202 0.03202 0.0246649 49 0.105206 0.0252226 1 1 1 2 5 64 165 791 12
1985 1 1 18 0 18 500 538 1.2982 19 13 220 0.0689 0.0689 0.0530734 49 0 0.0628015 0 1 1 2 5 64 165 791 13
1985 1 1 18 0 18 500 538 1.2982 19 14 275 0.12487 0.12487 0.096187 49 0 0.0171818 0 1 1 2 5 64 165 791 14
1985 1 1 18 0 18 500 538 1.2982 20 11 110 0.00907 0.00907 0.00698659 49 0.110726 0.00563935 1 1 1 2 5 64 165 792 11
1985 1 1 18 0 18 500 538 1.2982 20 12 165 0.0275 0.0275 0.0211832 49 0 0.00729164 0 1 1 2 5 64 165 792 12
1985 1 1 18 0 18 500 538 1.2982 20 13 220 0.06038 0.06038 0.0465105 49 0 0.0754434 0 1 1 2 5 64 165 792 13
1985 1 1 18 0 18 500 538 1.2982 20 14 275 0.11113 0.11113 0.0856031 49 0 0.0223518 0 1 1 2 5 64 165 792 14
1985 1 1 18 0 18 500 538 1.2982 22 10 77 0.00386 0.00386 0.00297335 49 0.191681 0.00478537 1 1 1 2 5 64 165 793 10
1985 1 1 18 0 18 500 538 1.2982 22 11 110 0.01002 0.01002 0.00771837 49 0 0.0208025 0 1 1 2 5 64 165 793 11
1985 1 1 18 0 18 500 538 1.2982 22 12 165 0.0297 0.0297 0.0228778 49 0 0.0627723 0 1 1 2 5 64 165 793 12
1985 1 1 18 0 18 500 538 1.2982 22 13 220 0.06418 0.06418 0.0494376 49 0 0.0981818 0 1 1 2 5 64 165 793 13
1985 1 1 18 0 18 500 538 1.2982 22 14 275 0.11669 0.11669 0.0898859 49 0 0.00513887 0 1 1 2 5 64 165 793 14
1985 1 1 18 0 18 500 538 1.2982 23 10 77 0.0013 0.0013 0.00100139 49 0.00528768 0.00407074 1 1 1 2 5 64 165 794 10
1985 1 1 18 0 18 500 538 1.2982 23 11 110 0.00344 0.00344 0.00264982 49 0 0.00121694 0 1 1 2 5 64 165 794 11
1985 1 1 18 0 18 500 538 1.2982 24 11 110 0.0032 0.0032 0.00246495 49 0.0300017 0.020042 1 1 1 2 5 64 165 795 11
1985 1 1 18 0 18 500 538 1.2982 24 12 165 0.01052 0.01052 0.00810352 49 0 0.00961857 0 1 1 2 5 64 165 795 12
1985 1 1 18 0 18 500 538 1.2982 24 13 220 0.02448 0.02448 0.0188569 49 0 0.0003411 0 1 1 2 5 64 165 795 13
1985 1 1 18 0 18 500 538 1.2982 25 10 77 0.00292 0.00292 0.00224927 49 0.174101 0.00098128 1 1 1 2 5 64 165 796 10
1985 1 1 18 0 18 500 538 1.2982 25 11 110 0.00784 0.00784 0.00603913 49 0 0.165676 0 1 1 2 5 64 165 796 11
1985 1 1 18 0 18 500 538 1.2982 25 12 165 0.02404 0.02404 0.0185179 49 0 0.00744346 0 1 1 2 5 64 165 796 12
1985 1 1 18 0 19 600 639 2.12237 0 0 9999 -1 -1 -0.471172 43 0.355599 0.355599 1 1 1 2 5 64 166 797 0
1985 1 1 18 0 19 600 639 2.12237 18 11 110 0.0102 0.0102 0.00480596 43 0.0614665 0.00421552 1 1 1 2 5 64 166 798 11
1985 1 1 18 0 19 600 639 2.12237 18 12 165 0.02929 0.02929 0.0138006 43 0 0.00145943 0 1 1 2 5 64 166 798 12
1985 1 1 18 0 19 600 639 2.12237 18 13 220 0.06191 0.06191 0.0291703 43 0 1e-06 0 1 2 2 5 64 166 798 13
1985 1 1 18 0 19 600 639 2.12237 18 14 275 0.11061 0.11061 0.0521163 43 0 0.0539829 0 1 1 2 5 64 166 798 14
1985 1 1 18 0 19 600 639 2.12237 18 15 330 0.17772 0.17772 0.0837367 43 0 0.00180764 0 1 1 2 5 64 166 798 15
1985 1 1 18 0 19 600 639 2.12237 19 11 110 0.01087 0.01087 0.00512164 43 0.0732468 0.00158814 1 1 1 2 5 64 166 799 11
1985 1 1 18 0 19 600 639 2.12237 19 12 165 0.03202 0.03202 0.0150869 43 0 0.00269058 0 1 1 2 5 64 166 799 12
1985 1 1 18 0 19 600 639 2.12237 19 13 220 0.0689 0.0689 0.0324638 43 0 0.0479608 0 1 1 2 5 64 166 799 13
1985 1 1 18 0 19 600 639 2.12237 19 14 275 0.12487 0.12487 0.0588353 43 0 0.0124358 0 1 1 2 5 64 166 799 14
1985 1 1 18 0 19 600 639 2.12237 19 15 330 0.20296 0.20296 0.0956291 43 0 0.00857142 0 1 1 2 5 64 166 799 15
1985 1 1 18 0 19 600 639 2.12237 20 11 110 0.00907 0.00907 0.00427353 43 0.0426935 0.00306745 1 1 1 2 5 64 166 800 11
1985 1 1 18 0 19 600 639 2.12237 20 12 165 0.0275 0.0275 0.0129572 43 0 0.012734 0 1 1 2 5 64 166 800 12
1985 1 1 18 0 19 600 639 2.12237 20 13 220 0.06038 0.06038 0.0284494 43 0 0.00819787 0 1 1 2 5 64 166 800 13
1985 1 1 18 0 19 600 639 2.12237 20 14 275 0.11113 0.11113 0.0523614 43 0 0.0186942 0 1 1 2 5 64 166 800 14
1985 1 1 18 0 19 600 639 2.12237 22 10 77 0.00386 0.00386 0.00181872 43 0.0990124 0.00032902 1 1 1 2 5 64 166 801 10
1985 1 1 18 0 19 600 639 2.12237 22 11 110 0.01002 0.01002 0.00472114 43 0 0.0148986 0 1 1 2 5 64 166 801 11
1985 1 1 18 0 19 600 639 2.12237 22 12 165 0.0297 0.0297 0.0139938 43 0 0.0125447 0 1 1 2 5 64 166 801 12
1985 1 1 18 0 19 600 639 2.12237 22 13 220 0.06418 0.06418 0.0302398 43 0 0.0558127 0 1 1 2 5 64 166 801 13
1985 1 1 18 0 19 600 639 2.12237 22 14 275 0.11669 0.11669 0.0549811 43 0 0.0154273 0 1 1 2 5 64 166 801 14
1985 1 1 18 0 19 600 639 2.12237 23 11 110 0.00344 0.00344 0.00162083 43 0.00931607 0.00053236 1 1 1 2 5 64 166 802 11
1985 1 1 18 0 19 600 639 2.12237 23 12 165 0.01036 0.01036 0.00488134 43 0 0.00878371 0 1 1 2 5 64 166 802 12
1985 1 1 18 0 19 600 639 2.12237 24 11 110 0.0032 0.0032 0.00150775 43 0.0172433 0.0042191 1 1 1 2 5 64 166 803 11
1985 1 1 18 0 19 600 639 2.12237 24 12 165 0.01052 0.01052 0.00495673 43 0 0.0102814 0 1 1 2 5 64 166 803 12
1985 1 1 18 0 19 600 639 2.12237 24 13 220 0.02448 0.02448 0.0115343 43 0 0.00274277 0 1 1 2 5 64 166 803 13
1985 1 1 18 0 19 600 639 2.12237 25 11 110 0.00784 0.00784 0.00369399 43 0.334734 0.170385 1 1 1 2 5 64 166 804 11
1985 1 1 18 0 19 600 639 2.12237 25 12 165 0.02404 0.02404 0.011327 43 0 0.164349 0 1 1 2 5 64 166 804 12
1985 1 1 18 0 19 600 639 2.12237 26 10 77 0.00304 0.00304 0.00143236 43 0.00668818 1e-06 1 1 2 2 5 64 166 805 10
1985 1 1 18 0 19 600 639 2.12237 26 11 110 0.00837 0.00837 0.00394371 43 0 0.00668718 0 1 1 2 5 64 166 805 11
1985 1 1 18 0 20 700 739 3.21535 0 0 9999 -1 -1 -0.311008 58 0.447839 0.447839 1 1 1 2 5 64 167 806 0
1985 1 1 18 0 20 700 739 3.21535 18 12 165 0.02929 0.02929 0.00910943 58 0.00949962 0.00916254 1 1 1 2 5 64 167 807 12
1985 1 1 18 0 20 700 739 3.21535 18 13 220 0.06191 0.06191 0.0192545 58 0 1e-06 0 1 2 2 5 64 167 807 13
1985 1 1 18 0 20 700 739 3.21535 18 14 275 0.11061 0.11061 0.0344006 58 0 0.00033608 0 1 1 2 5 64 167 807 14
1985 1 1 18 0 20 700 739 3.21535 19 11 110 0.01087 0.01087 0.00338066 58 0.0752162 0.00162217 1 1 1 2 5 64 167 808 11
1985 1 1 18 0 20 700 739 3.21535 19 12 165 0.03202 0.03202 0.00995849 58 0 0.0186766 0 1 1 2 5 64 167 808 12
1985 1 1 18 0 20 700 739 3.21535 19 13 220 0.0689 0.0689 0.0214285 58 0 0.0490659 0 1 1 2 5 64 167 808 13
1985 1 1 18 0 20 700 739 3.21535 19 14 275 0.12487 0.12487 0.0388356 58 0 0.00585156 0 1 1 2 5 64 167 808 14
1985 1 1 18 0 20 700 739 3.21535 20 11 110 0.00907 0.00907 0.00282085 58 0.0878186 0.00084223 1 1 1 2 5 64 167 809 11
1985 1 1 18 0 20 700 739 3.21535 20 12 165 0.0275 0.0275 0.00855273 58 0 0.0198155 0 1 1 2 5 64 167 809 12
1985 1 1 18 0 20 700 739 3.21535 20 13 220 0.06038 0.06038 0.0187787 58 0 0.0545812 0 1 1 2 5 64 167 809 13
1985 1 1 18 0 20 700 739 3.21535 20 14 275 0.11113 0.11113 0.0345624 58 0 0.0125796 0 1 1 2 5 64 167 809 14
1985 1 1 18 0 20 700 739 3.21535 22 10 77 0.00386 0.00386 0.00120049 58 0.157571 0.00056088 1 1 1 2 5 64 167 810 10
1985 1 1 18 0 20 700 739 3.21535 22 11 110 0.01002 0.01002 0.0031163 58 0 0.0207241 0 1 1 2 5 64 167 810 11
1985 1 1 18 0 20 700 739 3.21535 22 12 165 0.0297 0.0297 0.00923695 58 0 0.0100511 0 1 1 2 5 64 167 810 12
1985 1 1 18 0 20 700 739 3.21535 22 13 220 0.06418 0.06418 0.0199605 58 0 0.0842598 0 1 1 2 5 64 167 810 13
1985 1 1 18 0 20 700 739 3.21535 22 14 275 0.11669 0.11669 0.0362916 58 0 0.0419754 0 1 1 2 5 64 167 810 14
1985 1 1 18 0 20 700 739 3.21535 23 11 110 0.00344 0.00344 0.00106987 58 0.0133577 0.00871266 1 1 1 2 5 64 167 811 11
1985 1 1 18 0 20 700 739 3.21535 23 12 165 0.01036 0.01036 0.00322205 58 0 0.00464499 0 1 1 2 5 64 167 811 12
1985 1 1 18 0 20 700 739 3.21535 25 11 110 0.00784 0.00784 0.00243831 58 0.198923 0.121262 1 1 1 2 5 64 167 812 11
1985 1 1 18 0 20 700 739 3.21535 25 12 165 0.02404 0.02404 0.00747664 58 0 0.0776604 0 1 1 2 5 64 167 812 12
1985 1 1 18 0 20 700 739 3.21535 26 9 55 0.00117 0.00117 0.00036388 58 0.00977527 0.0068332 1 1 1 2 5 64 167 813 9
1985 1 1 18 0 20 700 739 3.21535 26 10 77 0.00304 0.00304 0.000945465 58 0 0.00294207 0 1 1 2 5 64 167 813 10
1985 1 1 18 0 21 800 880 5.29548 0 0 9999 -1 -1 -0.18884 44 0.461571 0.461571 1 1 1 2 5 64 168 814 0
1985 1 1 18 0 21 800 880 5.29548 18 13 220 0.06191 0.06191 0.0116911 44 0.0134516 0.00985271 1 1 1 2 5 64 168 815 13
1985 1 1 18 0 21 800 880 5.29548 18 14 275 0.11061 0.11061 0.0208876 44 0 0.00359884 0 1 1 2 5 64 168 815 14
1985 1 1 18 0 21 800 880 5.29548 19 11 110 0.01087 0.01087 0.00205269 44 0.0680439 0.00429206 1 1 1 2 5 64 168 816 11
1985 1 1 18 0 21 800 880 5.29548 19 12 165 0.03202 0.03202 0.00604667 44 0 0.0302842 0 1 1 2 5 64 168 816 12
1985 1 1 18 0 21 800 880 5.29548 19 13 220 0.0689 0.0689 0.0130111 44 0 0.0128764 0 1 1 2 5 64 168 816 13
1985 1 1 18 0 21 800 880 5.29548 19 14 275 0.12487 0.12487 0.0235805 44 0 0.0205911 0 1 1 2 5 64 168 816 14
1985 1 1 18 0 21 800 880 5.29548 20 11 110 0.00907 0.00907 0.00171278 44 0.0902845 0.000458 1 1 1 2 5 64 168 817 11
1985 1 1 18 0 21 800 880 5.29548 20 12 165 0.0275 0.0275 0.00519311 44 0 0.00415881 0 1 1 2 5 64 168 817 12
1985 1 1 18 0 21 800 880 5.29548 20 13 220 0.06038 0.06038 0.0114022 44 0 0.0416349 0 1 1 2 5 64 168 817 13
1985 1 1 18 0 21 800 880 5.29548 20 14 275 0.11113 0.11113 0.0209858 44 0 0.0404526 0 1 1 2 5 64 168 817 14
1985 1 1 18 0 21 800 880 5.29548 20 15 330 0.18294 0.18294 0.0345464 44 0 0.00358014 0 1 1 2 5 64 168 817 15
1985 1 1 18 0 21 800 880 5.29548 22 11 110 0.01002 0.01002 0.00189218 44 0.243196 0.0384307 1 1 1 2 5 64 168 818 11
1985 1 1 18 0 21 800 880 5.29548 22 12 165 0.0297 0.0297 0.00560856 44 0 0.0290882 0 1 1 2 5 64 168 818 12
1985 1 1 18 0 21 800 880 5.29548 22 13 220 0.06418 0.06418 0.0121198 44 0 0.0953401 0 1 1 2 5 64 168 818 13
1985 1 1 18 0 21 800 880 5.29548 22 14 275 0.11669 0.11669 0.0220358 44 0 0.0783563 0 1 1 2 5 64 168 818 14
1985 1 1 18 0 21 800 880 5.29548 22 15 330 0.19017 0.19017 0.0359118 44 0 0.00198033 0 1 1 2 5 64 168 818 15
1985 1 1 18 0 21 800 880 5.29548 24 11 110 0.0032 0.0032 0.000604289 44 0.00200618 0.00200618 1 1 1 2 5 64 168 819 11
1985 1 1 18 0 21 800 880 5.29548 25 10 77 0.00292 0.00292 0.000551414 44 0.116089 3.408e-05 1 1 1 2 5 64 168 820 10
1985 1 1 18 0 21 800 880 5.29548 25 11 110 0.00784 0.00784 0.00148051 44 0 0.0874518 0 1 1 2 5 64 168 820 11
1985 1 1 18 0 21 800 880 5.29548 25 12 165 0.02404 0.02404 0.00453972 44 0 0.0286032 0 1 1 2 5 64 168 820 12
1985 1 1 18 0 21 800 880 5.29548 26 11 110 0.00837 0.00837 0.00158059 44 0.00535839 0.00535839 1 1 1 2 5 64 168 821 11
1985 1 1 18 0 22 1000 1053 8.84309 0 0 9999 -1 -1 -0.113083 20 0.784275 0.784275 1 1 1 2 5 64 169 822 0
1985 1 1 18 0 22 1000 1053 8.84309 18 13 220 0.06191 0.06191 0.00700095 20 0.017504 0.00233967 1 1 1 2 5 64 169 823 13
1985 1 1 18 0 22 1000 1053 8.84309 18 14 275 0.11061 0.11061 0.0125081 20 0 0.0151643 0 1 1 2 5 64 169 823 14
1985 1 1 18 0 22 1000 1053 8.84309 19 11 110 0.01087 0.01087 0.00122921 20 0.142773 0.00327081 1 1 1 2 5 64 169 824 11
1985 1 1 18 0 22 1000 1053 8.84309 19 12 165 0.03202 0.03202 0.00362091 20 0 1e-06 0 1 2 2 5 64 169 824 12
1985 1 1 18 0 22 1000 1053 8.84309 19 13 220 0.0689 0.0689 0.00779139 20 0 0.108172 0 1 1 2 5 64 169 824 13
1985 1 1 18 0 22 1000 1053 8.84309 19 14 275 0.12487 0.12487 0.0141206 20 0 0.0189725 0 1 1 2 5 64 169 824 14
1985 1 1 18 0 22 1000 1053 8.84309 19 15 330 0.20296 0.20296 0.0229513 20 0 0.0123566 0 1 1 2 5 64 169 824 15
1985 1 1 18 0 22 1000 1053 8.84309 22 11 110 0.01002 0.01002 0.00113309 20 0.0528056 0.0240628 1 1 1 2 5 64 169 825 11
1985 1 1 18 0 22 1000 1053 8.84309 22 12 165 0.0297 0.0297 0.00335855 20 0 0.0137047 0 1 1 2 5 64 169 825 12
1985 1 1 18 0 22 1000 1053 8.84309 22 13 220 0.06418 0.06418 0.00725764 20 0 0.0150381 0 1 1 2 5 64 169 825 13
1985 1 1 18 0 22 1000 1053 8.84309 25 11 110 0.00784 0.00784 0.000886568 20 0.00113711 0.00113711 1 1 1 2 5 64 169 826 11
1985 1 1 18 0 22 1000 1053 8.84309 26 11 110 0.00837 0.00837 0.000946502 20 0.00150582 0.00150582 1 1 1 2 5 64 169 827 11
1985 1 1 19 0 11 100 130 0.0177171 0 0 9999 -1 -1 -56.4426 87 0.846771 0.846771 1 1 1 2 5 65 170 828 0
1985 1 1 19 0 11 100 130 0.0177171 23 10 77 0.0015 0.0015 0.0846639 87 0.0230036 0.0230036 1 1 1 2 5 65 170 829 10
1985 1 1 19 0 11 100 130 0.0177171 26 9 55 0.00113 0.00113 0.0637801 87 0.130225 0.10343 1 1 1 2 5 65 170 830 9
1985 1 1 19 0 11 100 130 0.0177171 26 10 77 0.00293 0.00293 0.165377 87 0 0.0267953 0 1 1 2 5 65 170 830 10
1985 1 1 19 0 12 150 166 0.0364009 0 0 9999 -1 -1 -27.4719 94 0.658461 0.658461 1 1 1 2 5 65 171 831 0
1985 1 1 19 0 12 150 166 0.0364009 23 10 77 0.0015 0.0015 0.0412078 94 0.0476613 0.0188175 1 1 1 2 5 65 171 832 10
1985 1 1 19 0 12 150 166 0.0364009 23 11 110 0.00396 0.00396 0.108789 94 0 0.0288438 0 1 1 2 5 65 171 832 11
1985 1 1 19 0 12 150 166 0.0364009 24 10 77 0.00152 0.00152 0.0417572 94 0.0184356 0.00359641 1 1 1 2 5 65 171 833 10
1985 1 1 19 0 12 150 166 0.0364009 24 11 110 0.00434 0.00434 0.119228 94 0 0.0148392 0 1 1 2 5 65 171 833 11
1985 1 1 19 0 12 150 166 0.0364009 25 10 77 0.00263 0.00263 0.072251 94 0.0321265 0.0321265 1 1 1 2 5 65 171 834 10
1985 1 1 19 0 12 150 166 0.0364009 26 9 55 0.00113 0.00113 0.0310432 94 0.243316 0.156262 1 1 1 2 5 65 171 835 9
1985 1 1 19 0 12 150 166 0.0364009 26 10 77 0.00293 0.00293 0.0804926 94 0 0.0870535 0 1 1 2 5 65 171 835 10
1985 1 1 19 0 13 200 224 0.0879938 0 0 9999 -1 -1 -11.3644 104 0.350509 0.350509 1 1 1 2 5 65 172 836 0
1985 1 1 19 0 13 200 224 0.0879938 19 11 110 0.01138 0.01138 0.129327 104 0.0224325 0.0224325 1 1 1 2 5 65 172 837 11
1985 1 1 19 0 13 200 224 0.0879938 22 10 77 0.00475 0.00475 0.0539811 104 0.0196401 0.0196401 1 1 1 2 5 65 172 838 10
1985 1 1 19 0 13 200 224 0.0879938 23 10 77 0.0015 0.0015 0.0170467 104 0.0456695 0.0320288 1 1 1 2 5 65 172 839 10
1985 1 1 19 0 13 200 224 0.0879938 23 11 110 0.00396 0.00396 0.0450032 104 0 0.0120243 0 1 1 2 5 65 172 839 11
1985 1 1 19 0 13 200 224 0.0879938 23 12 165 0.01195 0.01195 0.135805 104 0 0.00161642 0 1 1 2 5 65 172 839 12
1985 1 1 19 0 13 200 224 0.0879938 24 10 77 0.00152 0.00152 0.0172739 104 0.014193 0.00081226 1 1 1 2 5 65 172 840 10
