Species.n Year Quarter Age N west consum
9 1981 4 2 22307 0.134943 0.125
9 1981 4 3 121057 0.584813 0.306
9 1982 1 1 11313 0.030052 0.036
9 1982 1 2 24588 0.134943 0.063
9 1982 1 3 104110 0.584813 0.148
9 1982 2 1 4728 0.030052 0.035
9 1982 2 2 12879 0.134943 0.066
9 1982 2 3 70310 0.584813 0.142
9 1982 3 0 0 -1 0
9 1982 3 1 6408 0.030052 0.042
9 1982 3 2 19712 0.134943 0.095
9 1982 3 3 80817 0.584813 0.184
9 1982 4 0 0 -1 0
9 1982 4 1 9690 0.030052 0.059
9 1982 4 2 22307 0.134943 0.125
9 1982 4 3 121057 0.584813 0.306
9 1983 1 1 3689 0.030052 0.036
9 1983 1 2 17617 0.134943 0.063
9 1983 1 3 113104 0.584813 0.148
9 1983 2 1 1542 0.030052 0.035
9 1983 2 2 9228 0.134943 0.066
9 1983 2 3 76384 0.584813 0.142
9 1983 3 0 0 -1 0
9 1983 3 1 2089 0.030052 0.042
9 1983 3 2 14123 0.134943 0.095
9 1983 3 3 87799 0.584813 0.184
9 1983 4 0 0 -1 0
9 1983 4 1 3160 0.030052 0.059
9 1983 4 2 15983 0.134943 0.125
9 1983 4 3 131516 0.584813 0.306
9 1984 1 1 15560 0.030052 0.036
9 1984 1 2 22275 0.134943 0.063
9 1984 1 3 172076 0.584813 0.148
9 1984 2 1 6503 0.030052 0.035
9 1984 2 2 11668 0.134943 0.066
9 1984 2 3 116211 0.584813 0.142
9 1984 3 0 0 -1 0
9 1984 3 1 8814 0.030052 0.042
9 1984 3 2 17858 0.134943 0.095
9 1984 3 3 133578 0.584813 0.184
9 1984 4 0 0 -1 0
9 1984 4 1 13328 0.030052 0.059
9 1984 4 2 20209 0.134943 0.125
9 1984 4 3 200088 0.584813 0.306
9 1985 1 1 2523 0.030052 0.036
9 1985 1 2 7572 0.134943 0.063
9 1985 1 3 112798 0.584813 0.148
9 1985 2 1 1054 0.030052 0.035
9 1985 2 2 3966 0.134943 0.066
9 1985 2 3 76178 0.584813 0.142
9 1985 3 0 0 -1 0
9 1985 3 1 1429 0.030052 0.042
9 1985 3 2 6071 0.134943 0.095
9 1985 3 3 87562 0.584813 0.184
9 1985 4 0 0 -1 0
9 1985 4 1 2161 0.030052 0.059
9 1985 4 2 6870 0.134943 0.125
9 1985 4 3 131160 0.584813 0.306
9 1986 1 1 9923 0.030052 0.036
9 1986 1 2 21725 0.134943 0.063
9 1986 1 3 195263 0.584813 0.148
9 1986 2 1 4147 0.030052 0.035
9 1986 2 2 11379 0.134943 0.066
9 1986 2 3 131869 0.584813 0.142
9 1986 3 0 0 -1 0
9 1986 3 1 5621 0.030052 0.042
9 1986 3 2 17417 0.134943 0.095
9 1986 3 3 151576 0.584813 0.184
9 1986 4 0 0 -1 0
9 1986 4 1 8499 0.030052 0.059
9 1986 4 2 19710 0.134943 0.125
9 1986 4 3 227049 0.584813 0.306
9 1987 1 1 28602 0.030052 0.036
9 1987 1 2 75769 0.134943 0.063
9 1987 1 3 392032 0.584813 0.148
9 1987 2 1 11954 0.030052 0.035
9 1987 2 2 39687 0.134943 0.066
9 1987 2 3 264756 0.584813 0.142
9 1987 3 0 0 -1 0
9 1987 3 1 16202 0.030052 0.042
9 1987 3 2 60743 0.134943 0.095
9 1987 3 3 304323 0.584813 0.184
9 1987 4 0 0 -1 0
9 1987 4 1 24500 0.030052 0.059
9 1987 4 2 68741 0.134943 0.125
9 1987 4 3 455850 0.584813 0.306
9 1988 1 1 11259 0.030052 0.036
9 1988 1 2 30266 0.134943 0.063
9 1988 1 3 124647 0.584813 0.148
9 1988 2 1 4705 0.030052 0.035
9 1988 2 2 15853 0.134943 0.066
9 1988 2 3 84180 0.584813 0.142
9 1988 3 0 0 -1 0
9 1988 3 1 6377 0.030052 0.042
9 1988 3 2 24264 0.134943 0.095
9 1988 3 3 96760 0.584813 0.184
9 1988 4 0 0 -1 0
9 1988 4 1 9644 0.030052 0.059
9 1988 4 2 27459 0.134943 0.125
9 1988 4 3 144938 0.584813 0.306
9 1989 1 1 25290 0.030052 0.036
9 1989 1 2 39782 0.134943 0.063
9 1989 1 3 309149 0.584813 0.148
9 1989 2 1 10570 0.030052 0.035
9 1989 2 2 20837 0.134943 0.066
9 1989 2 3 208782 0.584813 0.142
9 1989 3 0 0 -1 0
9 1989 3 1 14326 0.030052 0.042
9 1989 3 2 31893 0.134943 0.095
9 1989 3 3 239983 0.584813 0.184
9 1989 4 0 0 -1 0
9 1989 4 1 21663 0.030052 0.059
9 1989 4 2 36092 0.134943 0.125
9 1989 4 3 359475 0.584813 0.306
9 1990 1 1 16694 0.030052 0.036
9 1990 1 2 49837 0.134943 0.063
9 1990 1 3 225281 0.584813 0.148
9 1990 2 1 6977 0.030052 0.035
9 1990 2 2 26104 0.134943 0.066
9 1990 2 3 152142 0.584813 0.142
9 1990 3 0 0 -1 0
9 1990 3 1 9457 0.030052 0.042
9 1990 3 2 39954 0.134943 0.095
9 1990 3 3 174879 0.584813 0.184
9 1990 4 0 0 -1 0
9 1990 4 1 14300 0.030052 0.059
9 1990 4 2 45214 0.134943 0.125
9 1990 4 3 261954 0.584813 0.306
9 1991 1 1 19933 0.030052 0.036
9 1991 1 2 48720 0.134943 0.063
9 1991 1 3 229935 0.584813 0.148
9 1991 2 1 8331 0.030052 0.035
9 1991 2 2 25519 0.134943 0.066
9 1991 2 3 155285 0.584813 0.142
9 1991 3 0 0 -1 0
9 1991 3 1 11291 0.030052 0.042
9 1991 3 2 39058 0.134943 0.095
9 1991 3 3 178491 0.584813 0.184
9 1991 4 0 0 -1 0
9 1991 4 1 17074 0.030052 0.059
9 1991 4 2 44201 0.134943 0.125
9 1991 4 3 267365 0.584813 0.306
9 1992 1 1 18945 0.030052 0.036
9 1992 1 2 81493 0.134943 0.063
9 1992 1 3 376240 0.584813 0.148
9 1992 2 1 7918 0.030052 0.035
9 1992 2 2 42685 0.134943 0.066
9 1992 2 3 254091 0.584813 0.142
9 1992 3 0 0 -1 0
9 1992 3 1 10731 0.030052 0.042
9 1992 3 2 65332 0.134943 0.095
9 1992 3 3 292064 0.584813 0.184
9 1992 4 0 0 -1 0
9 1992 4 1 16228 0.030052 0.059
9 1992 4 2 73934 0.134943 0.125
9 1992 4 3 437487 0.584813 0.306
9 1993 1 1 21954 0.030052 0.036
9 1993 1 2 69524 0.134943 0.063
9 1993 1 3 358805 0.584813 0.148
9 1993 2 1 9175 0.030052 0.035
9 1993 2 2 36416 0.134943 0.066
9 1993 2 3 242317 0.584813 0.142
9 1993 3 0 0 -1 0
9 1993 3 1 12436 0.030052 0.042
9 1993 3 2 55736 0.134943 0.095
9 1993 3 3 278529 0.584813 0.184
9 1993 4 0 0 -1 0
9 1993 4 1 18805 0.030052 0.059
9 1993 4 2 63074 0.134943 0.125
9 1993 4 3 417214 0.584813 0.306
9 1994 1 1 40356 0.030052 0.036
9 1994 1 2 48748 0.134943 0.063
9 1994 1 3 234981 0.584813 0.148
9 1994 2 1 16866 0.030052 0.035
9 1994 2 2 25534 0.134943 0.066
9 1994 2 3 158693 0.584813 0.142
9 1994 3 0 0 -1 0
9 1994 3 1 22860 0.030052 0.042
9 1994 3 2 39081 0.134943 0.095
9 1994 3 3 182409 0.584813 0.184
9 1994 4 0 0 -1 0
9 1994 4 1 34568 0.030052 0.059
9 1994 4 2 44226 0.134943 0.125
9 1994 4 3 273233 0.584813 0.306
9 1995 1 1 35281 0.030052 0.036
9 1995 1 2 49106 0.134943 0.063
9 1995 1 3 259126 0.584813 0.148
9 1995 2 1 14745 0.030052 0.035
9 1995 2 2 25721 0.134943 0.066
9 1995 2 3 174999 0.584813 0.142
9 1995 3 0 0 -1 0
9 1995 3 1 19985 0.030052 0.042
9 1995 3 2 39368 0.134943 0.095
9 1995 3 3 201151 0.584813 0.184
9 1995 4 0 0 -1 0
9 1995 4 1 30221 0.030052 0.059
9 1995 4 2 44551 0.134943 0.125
9 1995 4 3 301308 0.584813 0.306
9 1996 1 1 27130 0.030052 0.036
9 1996 1 2 52619 0.134943 0.063
9 1996 1 3 238398 0.584813 0.148
9 1996 2 1 11339 0.030052 0.035
9 1996 2 2 27561 0.134943 0.066
9 1996 2 3 161000 0.584813 0.142
9 1996 3 0 0 -1 0
9 1996 3 1 15368 0.030052 0.042
9 1996 3 2 42184 0.134943 0.095
9 1996 3 3 185061 0.584813 0.184
9 1996 4 0 0 -1 0
9 1996 4 1 23239 0.030052 0.059
9 1996 4 2 47738 0.134943 0.125
9 1996 4 3 277206 0.584813 0.306
9 1997 1 1 30760 0.030052 0.036
9 1997 1 2 44443 0.134943 0.063
9 1997 1 3 250980 0.584813 0.148
9 1997 2 1 12855 0.030052 0.035
9 1997 2 2 23279 0.134943 0.066
9 1997 2 3 169498 0.584813 0.142
9 1997 3 0 0 -1 0
9 1997 3 1 17424 0.030052 0.042
9 1997 3 2 35629 0.134943 0.095
9 1997 3 3 194828 0.584813 0.184
9 1997 4 0 0 -1 0
9 1997 4 1 26348 0.030052 0.059
9 1997 4 2 40320 0.134943 0.125
9 1997 4 3 291836 0.584813 0.306
9 1998 1 1 23669 0.030052 0.036
9 1998 1 2 32526 0.134943 0.063
9 1998 1 3 194811 0.584813 0.148
9 1998 2 1 9892 0.030052 0.035
9 1998 2 2 17037 0.134943 0.066
9 1998 2 3 131565 0.584813 0.142
9 1998 3 0 0 -1 0
9 1998 3 1 13407 0.030052 0.042
9 1998 3 2 26075 0.134943 0.095
9 1998 3 3 151226 0.584813 0.184
9 1998 4 0 0 -1 0
9 1998 4 1 20274 0.030052 0.059
9 1998 4 2 29509 0.134943 0.125
9 1998 4 3 226524 0.584813 0.306
9 1999 1 1 41381 0.030052 0.036
9 1999 1 2 59372 0.134943 0.063
9 1999 1 3 192718 0.584813 0.148
9 1999 2 1 17295 0.030052 0.035
9 1999 2 2 31098 0.134943 0.066
9 1999 2 3 130151 0.584813 0.142
9 1999 3 0 0 -1 0
9 1999 3 1 23441 0.030052 0.042
9 1999 3 2 47598 0.134943 0.095
9 1999 3 3 149601 0.584813 0.184
9 1999 4 0 0 -1 0
9 1999 4 1 35446 0.030052 0.059
9 1999 4 2 53864 0.134943 0.125
9 1999 4 3 224090 0.584813 0.306
9 2000 1 1 55013 0.030052 0.036
9 2000 1 2 63932 0.134943 0.063
9 2000 1 3 243224 0.584813 0.148
9 2000 2 1 22992 0.030052 0.035
9 2000 2 2 33487 0.134943 0.066
9 2000 2 3 164260 0.584813 0.142
9 2000 3 0 0 -1 0
9 2000 3 1 31163 0.030052 0.042
9 2000 3 2 51253 0.134943 0.095
9 2000 3 3 188807 0.584813 0.184
9 2000 4 0 0 -1 0
9 2000 4 1 47124 0.030052 0.059
9 2000 4 2 58001 0.134943 0.125
9 2000 4 3 282818 0.584813 0.306
9 2001 1 1 43586 0.030052 0.036
9 2001 1 2 89555 0.134943 0.063
9 2001 1 3 183924 0.584813 0.148
9 2001 2 1 18216 0.030052 0.035
9 2001 2 2 46908 0.134943 0.066
9 2001 2 3 124212 0.584813 0.142
9 2001 3 0 0 -1 0
9 2001 3 1 24689 0.030052 0.042
9 2001 3 2 71795 0.134943 0.095
9 2001 3 3 142774 0.584813 0.184
9 2001 4 0 0 -1 0
9 2001 4 1 37335 0.030052 0.059
9 2001 4 2 81247 0.134943 0.125
9 2001 4 3 213864 0.584813 0.306
9 2002 1 1 41924 0.030052 0.036
9 2002 1 2 63947 0.134943 0.063
9 2002 1 3 147084 0.584813 0.148
9 2002 2 1 17521 0.030052 0.035
9 2002 2 2 33495 0.134943 0.066
9 2002 2 3 99333 0.584813 0.142
9 2002 3 0 0 -1 0
9 2002 3 1 23748 0.030052 0.042
9 2002 3 2 51265 0.134943 0.095
9 2002 3 3 114177 0.584813 0.184
9 2002 4 0 0 -1 0
9 2002 4 1 35911 0.030052 0.059
9 2002 4 2 58015 0.134943 0.125
9 2002 4 3 171028 0.584813 0.306
9 2003 1 1 26859 0.030052 0.036
9 2003 1 2 59339 0.134943 0.063
9 2003 1 3 141644 0.584813 0.148
9 2003 2 1 11225 0.030052 0.035
9 2003 2 2 31081 0.134943 0.066
9 2003 2 3 95658 0.584813 0.142
9 2003 3 0 0 -1 0
9 2003 3 1 15214 0.030052 0.042
9 2003 3 2 47571 0.134943 0.095
9 2003 3 3 109954 0.584813 0.184
9 2003 4 0 0 -1 0
9 2003 4 1 23007 0.030052 0.059
9 2003 4 2 53835 0.134943 0.125
9 2003 4 3 164702 0.584813 0.306
9 2004 1 1 21944 0.030052 0.036
9 2004 1 2 58900 0.134943 0.063
9 2004 1 3 118232 0.584813 0.148
9 2004 2 1 9171 0.030052 0.035
9 2004 2 2 30851 0.134943 0.066
9 2004 2 3 79847 0.584813 0.142
9 2004 3 0 0 -1 0
9 2004 3 1 12430 0.030052 0.042
9 2004 3 2 47219 0.134943 0.095
9 2004 3 3 91780 0.584813 0.184
9 2004 4 0 0 -1 0
9 2004 4 1 18797 0.030052 0.059
9 2004 4 2 53436 0.134943 0.125
9 2004 4 3 137479 0.584813 0.306
9 2005 1 1 15003 0.030052 0.036
9 2005 1 2 46824 0.134943 0.063
9 2005 1 3 116735 0.584813 0.148
9 2005 2 1 6270 0.030052 0.035
9 2005 2 2 24526 0.134943 0.066
9 2005 2 3 78836 0.584813 0.142
9 2005 3 0 0 -1 0
9 2005 3 1 8499 0.030052 0.042
9 2005 3 2 37538 0.134943 0.095
9 2005 3 3 90618 0.584813 0.184
9 2005 4 0 0 -1 0
9 2005 4 1 12852 0.030052 0.059
9 2005 4 2 42481 0.134943 0.125
9 2005 4 3 135738 0.584813 0.306
9 2006 1 1 10837 0.030052 0.036
9 2006 1 2 30492 0.134943 0.063
9 2006 1 3 105463 0.584813 0.148
9 2006 2 1 4529 0.030052 0.035
9 2006 2 2 15971 0.134943 0.066
9 2006 2 3 71224 0.584813 0.142
9 2006 3 0 0 -1 0
9 2006 3 1 6138 0.030052 0.042
9 2006 3 2 24445 0.134943 0.095
9 2006 3 3 81868 0.584813 0.184
9 2006 4 0 0 -1 0
9 2006 4 1 9282 0.030052 0.059
9 2006 4 2 27663 0.134943 0.125
9 2006 4 3 122631 0.584813 0.306
9 2007 1 1 12982 0.030052 0.036
9 2007 1 2 28170 0.134943 0.063
9 2007 1 3 175577 0.584813 0.148
9 2007 2 1 5426 0.030052 0.035
9 2007 2 2 14755 0.134943 0.066
9 2007 2 3 118575 0.584813 0.142
9 2007 3 0 0 -1 0
9 2007 3 1 7354 0.030052 0.042
9 2007 3 2 22583 0.134943 0.095
9 2007 3 3 136295 0.584813 0.184
9 2007 4 0 0 -1 0
9 2007 4 1 11120 0.030052 0.059
9 2007 4 2 25557 0.134943 0.125
9 2007 4 3 204159 0.584813 0.306
9 2008 1 1 2637 0.030052 0.036
9 2008 1 2 13508 0.134943 0.063
9 2008 1 3 142386 0.584813 0.148
9 2008 2 1 1102 0.030052 0.035
9 2008 2 2 7075 0.134943 0.066
9 2008 2 3 96159 0.584813 0.142
9 2008 3 0 0 -1 0
9 2008 3 1 1494 0.030052 0.042
9 2008 3 2 10829 0.134943 0.095
9 2008 3 3 110530 0.584813 0.184
9 2008 4 0 0 -1 0
9 2008 4 1 2259 0.030052 0.059
9 2008 4 2 12255 0.134943 0.125
9 2008 4 3 165564 0.584813 0.306
9 2009 1 1 5328 0.030052 0.036
9 2009 1 2 8928 0.134943 0.063
9 2009 1 3 112647 0.584813 0.148
9 2009 2 1 2227 0.030052 0.035
9 2009 2 2 4677 0.134943 0.066
9 2009 2 3 76076 0.584813 0.142
9 2009 3 0 0 -1 0
9 2009 3 1 3018 0.030052 0.042
9 2009 3 2 7158 0.134943 0.095
9 2009 3 3 87445 0.584813 0.184
9 2009 4 0 0 -1 0
9 2009 4 1 4564 0.030052 0.059
9 2009 4 2 8100 0.134943 0.125
9 2009 4 3 130985 0.584813 0.306
9 2010 1 1 8285 0.030052 0.036
9 2010 1 2 5783 0.134943 0.063
9 2010 1 3 84074 0.584813 0.148
9 2010 2 1 3463 0.030052 0.035
9 2010 2 2 3029 0.134943 0.066
9 2010 2 3 56779 0.584813 0.142
9 2010 3 0 0 -1 0
9 2010 3 1 4693 0.030052 0.042
9 2010 3 2 4636 0.134943 0.095
9 2010 3 3 65264 0.584813 0.184
9 2010 4 0 0 -1 0
9 2010 4 1 7097 0.030052 0.059
9 2010 4 2 5246 0.134943 0.125
9 2010 4 3 97760 0.584813 0.306
9 2011 1 1 10330 0.030052 0.036
9 2011 1 2 10048 0.134943 0.063
9 2011 1 3 87993 0.584813 0.148
9 2011 2 1 4317 0.030052 0.035
9 2011 2 2 5263 0.134943 0.066
9 2011 2 3 59425 0.584813 0.142
9 2011 3 0 0 -1 0
9 2011 3 1 5851 0.030052 0.042
9 2011 3 2 8055 0.134943 0.095
9 2011 3 3 68306 0.584813 0.184
9 2011 4 0 0 -1 0
9 2011 4 1 8848 0.030052 0.059
9 2011 4 2 9116 0.134943 0.125
9 2011 4 3 102317 0.584813 0.306
9 2012 1 1 9974 0.030052 0.036
9 2012 1 2 18919 0.134943 0.063
9 2012 1 3 82355 0.584813 0.148
9 2012 2 1 4168 0.030052 0.035
9 2012 2 2 9910 0.134943 0.066
9 2012 2 3 55618 0.584813 0.142
9 2012 3 0 0 -1 0
9 2012 3 1 5650 0.030052 0.042
9 2012 3 2 15167 0.134943 0.095
9 2012 3 3 63930 0.584813 0.184
9 2012 4 0 0 -1 0
9 2012 4 1 8543 0.030052 0.059
9 2012 4 2 17164 0.134943 0.125
9 2012 4 3 95762 0.584813 0.306
9 2013 1 1 7432 0.030052 0.036
9 2013 1 2 15750 0.134943 0.063
9 2013 1 3 51383 0.584813 0.148
9 2013 2 1 3106 0.030052 0.035
9 2013 2 2 8250 0.134943 0.066
9 2013 2 3 34701 0.584813 0.142
9 2013 3 0 0 -1 0
9 2013 3 1 4210 0.030052 0.042
9 2013 3 2 12627 0.134943 0.095
9 2013 3 3 39887 0.584813 0.184
9 2013 4 0 0 -1 0
9 2013 4 1 6366 0.030052 0.059
9 2013 4 2 14289 0.134943 0.125
9 2013 4 3 59747 0.584813 0.306
10 1974 1 1 1940 0.00424 0.028
10 1974 1 2 315251 0.043542 0.035
10 1974 1 3 373995 0.124202 0.062
10 1974 1 4 52382 0.347154 0.197
10 1974 2 1 1081 0.00424 0.028
10 1974 2 2 228363 0.043542 0.063
10 1974 2 3 230191 0.124202 0.13
10 1974 2 4 25181 0.347154 0.326
10 1974 3 0 0 -1 0
10 1974 3 1 546 0.00424 0.028
10 1974 3 2 255418 0.043542 0.09
10 1974 3 3 313902 0.124202 0.179
10 1974 3 4 39245 0.347154 0.383
10 1974 4 0 0 -1 0
10 1974 4 1 5281 0.00424 0.028
10 1974 4 2 418836 0.043542 0.053
10 1974 4 3 620709 0.124202 0.118
10 1974 4 4 91249 0.347154 0.264
10 1975 1 1 932 0.00424 0.028
10 1975 1 2 219827 0.043542 0.035
10 1975 1 3 281742 0.124202 0.062
10 1975 1 4 58243 0.347154 0.197
10 1975 2 1 519 0.00424 0.028
10 1975 2 2 159239 0.043542 0.063
10 1975 2 3 173410 0.124202 0.13
10 1975 2 4 27998 0.347154 0.326
10 1975 3 0 0 -1 0
10 1975 3 1 263 0.00424 0.028
10 1975 3 2 178105 0.043542 0.09
10 1975 3 3 236472 0.124202 0.179
10 1975 3 4 43637 0.347154 0.383
10 1975 4 0 0 -1 0
10 1975 4 1 2538 0.00424 0.028
10 1975 4 2 292058 0.043542 0.053
10 1975 4 3 467599 0.124202 0.118
10 1975 4 4 101459 0.347154 0.264
10 1976 1 1 14327 0.00424 0.028
10 1976 1 2 480877 0.043542 0.035
10 1976 1 3 477494 0.124202 0.062
10 1976 1 4 192701 0.347154 0.197
10 1976 2 1 7983 0.00424 0.028
10 1976 2 2 348339 0.043542 0.063
10 1976 2 3 293894 0.124202 0.13
10 1976 2 4 92634 0.347154 0.326
10 1976 3 0 0 -1 0
10 1976 3 1 4034 0.00424 0.028
10 1976 3 2 389609 0.043542 0.09
10 1976 3 3 400771 0.124202 0.179
10 1976 3 4 144375 0.347154 0.383
10 1976 4 0 0 -1 0
10 1976 4 1 39000 0.00424 0.028
10 1976 4 2 638883 0.043542 0.053
10 1976 4 3 792484 0.124202 0.118
10 1976 4 4 335684 0.347154 0.264
10 1977 1 1 4594 0.00424 0.028
10 1977 1 2 69453 0.043542 0.035
10 1977 1 3 98468 0.124202 0.062
10 1977 1 4 13169 0.347154 0.197
10 1977 2 1 2560 0.00424 0.028
10 1977 2 2 50311 0.043542 0.063
10 1977 2 3 60606 0.124202 0.13
10 1977 2 4 6330 0.347154 0.326
10 1977 3 0 0 -1 0
10 1977 3 1 1294 0.00424 0.028
10 1977 3 2 56271 0.043542 0.09
10 1977 3 3 82646 0.124202 0.179
10 1977 3 4 9866 0.347154 0.383
10 1977 4 0 0 -1 0
10 1977 4 1 12507 0.00424 0.028
10 1977 4 2 92274 0.043542 0.053
10 1977 4 3 163425 0.124202 0.118
10 1977 4 4 22940 0.347154 0.264
10 1978 1 1 3019 0.00424 0.028
10 1978 1 2 413006 0.043542 0.035
10 1978 1 3 873039 0.124202 0.062
10 1978 1 4 85296 0.347154 0.197
10 1978 2 1 1682 0.00424 0.028
10 1978 2 2 299175 0.043542 0.063
10 1978 2 3 537349 0.124202 0.13
10 1978 2 4 41003 0.347154 0.326
10 1978 3 0 0 -1 0
10 1978 3 1 850 0.00424 0.028
10 1978 3 2 334620 0.043542 0.09
10 1978 3 3 732760 0.124202 0.179
10 1978 3 4 63906 0.347154 0.383
10 1978 4 0 0 -1 0
10 1978 4 1 8217 0.00424 0.028
10 1978 4 2 548711 0.043542 0.053
10 1978 4 3 1.44896e+06 0.124202 0.118
10 1978 4 4 148585 0.347154 0.264
10 1979 1 1 5897 0.00424 0.028
10 1979 1 2 43074 0.043542 0.035
10 1979 1 3 23441 0.124202 0.062
10 1979 1 4 5832 0.347154 0.197
10 1979 2 1 3286 0.00424 0.028
10 1979 2 2 31202 0.043542 0.063
10 1979 2 3 14428 0.124202 0.13
10 1979 2 4 2804 0.347154 0.326
10 1979 3 0 0 -1 0
10 1979 3 1 1661 0.00424 0.028
10 1979 3 2 34899 0.043542 0.09
10 1979 3 3 19675 0.124202 0.179
10 1979 3 4 4369 0.347154 0.383
10 1979 4 0 0 -1 0
10 1979 4 1 16052 0.00424 0.028
10 1979 4 2 57227 0.043542 0.053
10 1979 4 3 38905 0.124202 0.118
10 1979 4 4 10159 0.347154 0.264
10 1980 1 1 1792 0.00424 0.028
10 1980 1 2 45140 0.043542 0.035
10 1980 1 3 101995 0.124202 0.062
10 1980 1 4 11865 0.347154 0.197
10 1980 2 1 999 0.00424 0.028
10 1980 2 2 32698 0.043542 0.063
10 1980 2 3 62777 0.124202 0.13
10 1980 2 4 5703 0.347154 0.326
10 1980 3 0 0 -1 0
10 1980 3 1 505 0.00424 0.028
10 1980 3 2 36572 0.043542 0.09
10 1980 3 3 85607 0.124202 0.179
10 1980 3 4 8889 0.347154 0.383
10 1980 4 0 0 -1 0
10 1980 4 1 4879 0.00424 0.028
10 1980 4 2 59972 0.043542 0.053
10 1980 4 3 169279 0.124202 0.118
10 1980 4 4 20668 0.347154 0.264
10 1981 1 1 428 0.00424 0.028
10 1981 1 2 649044 0.043542 0.035
10 1981 1 3 2.41551e+06 0.124202 0.062
10 1981 1 4 186151 0.347154 0.197
10 1981 2 1 238 0.00424 0.028
10 1981 2 2 470156 0.043542 0.063
10 1981 2 3 1.48673e+06 0.124202 0.13
10 1981 2 4 89486 0.347154 0.326
10 1981 3 0 0 -1 0
10 1981 3 1 120 0.00424 0.028
10 1981 3 2 525858 0.043542 0.09
10 1981 3 3 2.02739e+06 0.124202 0.179
10 1981 3 4 139468 0.347154 0.383
10 1981 4 0 0 -1 0
10 1981 4 1 1165 0.00424 0.028
10 1981 4 2 862305 0.043542 0.053
10 1981 4 3 4.00896e+06 0.124202 0.118
10 1981 4 4 324274 0.347154 0.264
10 1982 1 1 25517 0.00424 0.028
10 1982 1 2 103664 0.043542 0.035
10 1982 1 3 686485 0.124202 0.062
10 1982 1 4 73280 0.347154 0.197
10 1982 2 1 14218 0.00424 0.028
10 1982 2 2 75092 0.043542 0.063
10 1982 2 3 422526 0.124202 0.13
10 1982 2 4 35227 0.347154 0.326
10 1982 3 0 0 -1 0
10 1982 3 1 7186 0.00424 0.028
10 1982 3 2 83989 0.043542 0.09
10 1982 3 3 576181 0.124202 0.179
10 1982 3 4 54903 0.347154 0.383
10 1982 4 0 0 -1 0
10 1982 4 1 69462 0.00424 0.028
10 1982 4 2 137725 0.043542 0.053
10 1982 4 3 1.13934e+06 0.124202 0.118
10 1982 4 4 127654 0.347154 0.264
10 1983 1 1 5072 0.00424 0.028
10 1983 1 2 233553 0.043542 0.035
10 1983 1 3 457367 0.124202 0.062
10 1983 1 4 55190 0.347154 0.197
10 1983 2 1 2826 0.00424 0.028
10 1983 2 2 169182 0.043542 0.063
10 1983 2 3 281506 0.124202 0.13
10 1983 2 4 26531 0.347154 0.326
10 1983 3 0 0 -1 0
10 1983 3 1 1428 0.00424 0.028
10 1983 3 2 189225 0.043542 0.09
10 1983 3 3 383878 0.124202 0.179
10 1983 3 4 41349 0.347154 0.383
10 1983 4 0 0 -1 0
10 1983 4 1 13808 0.00424 0.028
10 1983 4 2 310293 0.043542 0.053
10 1983 4 3 759080 0.124202 0.118
10 1983 4 4 96140 0.347154 0.264
10 1984 1 1 5464 0.00424 0.028
10 1984 1 2 340052 0.043542 0.035
10 1984 1 3 979900 0.124202 0.062
10 1984 1 4 147805 0.347154 0.197
10 1984 2 1 3045 0.00424 0.028
10 1984 2 2 246328 0.043542 0.063
10 1984 2 3 603122 0.124202 0.13
10 1984 2 4 71052 0.347154 0.326
10 1984 3 0 0 -1 0
10 1984 3 1 1539 0.00424 0.028
10 1984 3 2 275512 0.043542 0.09
10 1984 3 3 822451 0.124202 0.179
10 1984 3 4 110739 0.347154 0.383
10 1984 4 0 0 -1 0
10 1984 4 1 14875 0.00424 0.028
10 1984 4 2 451785 0.043542 0.053
10 1984 4 3 1.62631e+06 0.124202 0.118
10 1984 4 4 257476 0.347154 0.264
10 1985 1 1 11630 0.00424 0.028
10 1985 1 2 69332 0.043542 0.035
10 1985 1 3 166414 0.124202 0.062
10 1985 1 4 43860 0.347154 0.197
10 1985 2 1 6480 0.00424 0.028
10 1985 2 2 50223 0.043542 0.063
10 1985 2 3 102426 0.124202 0.13
10 1985 2 4 21084 0.347154 0.326
10 1985 3 0 0 -1 0
10 1985 3 1 3275 0.00424 0.028
10 1985 3 2 56173 0.043542 0.09
10 1985 3 3 139675 0.124202 0.179
10 1985 3 4 32861 0.347154 0.383
10 1985 4 0 0 -1 0
10 1985 4 1 31658 0.00424 0.028
10 1985 4 2 92113 0.043542 0.053
10 1985 4 3 276193 0.124202 0.118
10 1985 4 4 76403 0.347154 0.264
10 1986 1 1 1504 0.00424 0.028
10 1986 1 2 183320 0.043542 0.035
10 1986 1 3 489158 0.124202 0.062
10 1986 1 4 95482 0.347154 0.197
10 1986 2 1 838 0.00424 0.028
10 1986 2 2 132794 0.043542 0.063
10 1986 2 3 301073 0.124202 0.13
10 1986 2 4 45900 0.347154 0.326
10 1986 3 0 0 -1 0
10 1986 3 1 424 0.00424 0.028
10 1986 3 2 148527 0.043542 0.09
10 1986 3 3 410561 0.124202 0.179
10 1986 3 4 71537 0.347154 0.383
10 1986 4 0 0 -1 0
10 1986 4 1 4094 0.00424 0.028
10 1986 4 2 243555 0.043542 0.053
10 1986 4 3 811843 0.124202 0.118
10 1986 4 4 166329 0.347154 0.264
10 1987 1 1 1264 0.00424 0.028
10 1987 1 2 102774 0.043542 0.035
