year,meantemp
1,0.8409925527450368
2,0.8887906841677418
3,1.3696288823143326
4,1.4442053824720706
5,1.2527473654072385
6,1.0530406068055258
7,0.8937626529389284
8,0.8570565572340116
9,1.229485077125825
10,1.4665946894391273
11,1.3726936035523691
12,1.1328973180218125
13,0.9582318600308878
14,0.8282701302344698
16,1.3948721211618487
17,1.4323721067134643
18,1.2235382649039026
19,1.0373351309675276
20,0.8849064229386245
21,0.8599897232185587
22,1.2633071562457598
23,1.4637120111631223
24,1.3553903890845482
25,1.114047138488403
26,0.9447155524473947
27,0.8253399141209331
28,1.1066503117576814
29,1.4223257471892004
30,1.4211615879086141
31,1.196462954622766
32,1.020292595728419
33,0.8706284658963055
34,0.8647666739458483
35,1.2930055001153178
36,1.4674610200576665
37,1.3366963365264255
38,1.0974030644265418
39,0.9288023285518643
40,0.8325318480570914
41,1.1392863522057501
42,1.4410405161134285
43,1.402713218431621
44,1.1786942287043338
45,1.000638466456334
46,0.8557691200951115
47,0.8739446102193271
48,1.3260631575505828
49,1.4622212227670361
50,1.3139165317388382
51,1.0798772725077714
52,0.9136166477197698
53,0.848692238936187
54,1.179923763103269
55,1.454025524642542
56,1.3797263796552552
57,1.15941361308907
58,0.9797381436035439
59,0.8439527153095201
60,0.8871772344119432
61,1.3626563925636326
62,1.447026780438179
63,1.2618916909002826
64,1.0582810402896121
65,0.8981974728057306
66,0.8561562346541611
67,1.2193956615257973
68,1.4670207325166216
69,1.3743253202334091
70,1.1386284336211863
71,0.9620913729284051
72,0.8309778435212114
73,0.8866434807626673
74,1.3873399482644377
75,1.436172696118186
76,1.2315641749080195
77,1.0416968839995127
78,0.8880151819336808
79,0.8591720439831051
80,1.254211657632507
81,1.464833817993004
82,1.361658988199261
83,1.1193753457329771
84,0.9489007955562604
85,0.8247462730245868
86,1.0988467908039437
87,1.4142480638485828
88,1.4241255596686655
89,1.2041504063824588
90,1.0254943249825608
91,0.8751100989685905
92,0.86267227910826
93,1.2849779521404783
94,1.4655126937678964
95,1.3418829208600145
96,1.1019534102573112
97,0.9331204013776943
98,0.828528746894781
99,1.128820972697019
100,1.4367856818799842
101,1.40836867963061
102,1.183853410120881
103,1.0061247554426769
104,0.8596998398661942
105,0.8709264382107788
106,1.3160511137664128
107,1.464292542912208
108,1.3248599184276877
109,1.0867450635037867
110,0.9179830045067262
111,0.8436143693683719
112,1.167854950547754
113,1.4504063275050783
114,1.3841857432414504
115,1.1655078661234815
116,0.98635664019028
117,0.8469128778740037
118,0.8830914535383162
119,1.352127321523311
120,1.450734769978867
121,1.2710360163933268
122,1.0635214737736982
123,0.9026322926725326
124,0.8552017841940976
125,1.2082498308108736
126,1.4650323824865643
127,1.375957036914449
128,1.1443595492205598
129,0.9659508858259226
130,0.8349837272107415
131,0.8875023621246971
132,1.3800876169403822
133,1.439973285522908
134,1.239590084912136
135,1.0460586370314977
136,0.8903141703357799
137,0.8583258492834677
138,1.2446192005258667
139,1.4659556248228856
140,1.3679275873139733
141,1.1247035529775515
142,0.9526332213461113
143,0.82615581590854
