survey,year,species,type,inpN,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5,sizebin6,sizebin7,sizebin8,sizebin9,sizebin10
BTS_fall_allbox_effic1,24,Blue_whiting,0,1000,-999,-999,-999,0.007760232806984209,0.19309579287378623,0.3751012530375911,0.3491104733141994,0.07107213216396492,0.003820114603438103,4.000120003600108e-5
BTS_fall_allbox_effic1,25,Blue_whiting,0,1000,-999,-999,-999,0.007840078400784007,0.19325193251932518,0.36391363913639135,0.3533835338353383,0.07710077100771008,0.004440044400444004,7.000070000700007e-5
BTS_fall_allbox_effic1,26,Blue_whiting,0,1000,-999,-999,-999,0.007980079800798009,0.1949019490194902,0.3539535395353954,0.3550335503355034,0.08290082900829009,0.005130051300513005,1.000010000100001e-4
BTS_fall_allbox_effic1,27,Blue_whiting,0,1000,-999,-999,-999,0.007699538027718337,0.19412835229886208,0.3492590444573326,0.35578865268083915,0.08722476651400916,0.005769653820770754,1.2999220046797192e-4
BTS_fall_allbox_effic1,28,Blue_whiting,0,1000,-999,-999,-999,0.008070484229053744,0.19680180810848652,0.3448506910414625,0.35477128627717663,0.08928535712142728,0.006090365421925315,1.300078004680281e-4
BTS_fall_allbox_effic1,29,Blue_whiting,0,1000,-999,-999,-999,0.008120812081208122,0.19716971697169716,0.3394439443944394,0.35553555355535554,0.09294929492949294,0.006650665066506651,1.3001300130013e-4
BTS_fall_allbox_effic1,30,Blue_whiting,0,1000,-999,-999,-999,0.008220493229593775,0.19769186151169071,0.3410104606276377,0.35394123647418846,0.09233554013240794,0.006660399623977438,1.4000840050403025e-4
BTS_fall_allbox_effic1,31,Blue_whiting,0,1000,-999,-999,-999,0.008170571940035802,0.1985438980728651,0.3426139829788085,0.3521846529257048,0.09169641874931245,0.0066404648325382775,1.5001050073505144e-4
BTS_fall_allbox_effic1,32,Blue_whiting,0,1000,-999,-999,-999,0.008070564939545768,0.19694378606502455,0.3384236896582761,0.35469482863800467,0.09468662806396448,0.007010490734351405,1.7001190083305832e-4
BTS_fall_allbox_effic1,33,Blue_whiting,0,1000,-999,-999,-999,0.008149837003259934,0.19690606187876242,0.3342033159336813,0.35594288114237715,0.09723805523889523,0.007369852602947941,1.8999620007599847e-4
BTS_fall_allbox_effic1,34,Blue_whiting,0,1000,-999,-999,-999,0.008000320012800512,0.19626785071402855,0.33284331373254933,0.3561742469698788,0.09887395495819833,0.007640305612224489,2.000080003200128e-4
BTS_fall_allbox_effic1,35,Blue_whiting,0,1000,-999,-999,-999,0.00847957602119894,0.19898005099745011,0.32962351882405877,0.3552622368881556,0.09962501874906254,0.007819609019549022,2.0998950052497376e-4
BTS_fall_allbox_effic1,36,Blue_whiting,0,1000,-999,-999,-999,0.008419410641255112,0.19818612697111201,0.332346735728499,0.3541652084354095,0.09888307818452709,0.007779455438119332,2.1998460107792455e-4
BTS_fall_allbox_effic1,37,Blue_whiting,0,1000,-999,-999,-999,0.007690538337683638,0.19394357605032353,0.3333333333333333,0.3562449371456002,0.1006070424929745,0.007960557239006731,2.2001540107807546e-4
BTS_fall_allbox_effic1,38,Blue_whiting,0,1000,-999,-999,-999,0.007869763907082787,0.19481415557533274,0.333539993800186,0.35649930502084937,0.09927702168934932,0.00778976630701079,2.0999370018899433e-4
BTS_fall_allbox_effic1,39,Blue_whiting,0,1000,-999,-999,-999,0.007959840803183937,0.19470610587788245,0.33312333753324935,0.3572828543429131,0.09903801923961521,0.007689846203075938,1.999960000799984e-4
BTS_fall_allbox_effic1,40,Blue_whiting,0,1000,-999,-999,-999,0.00809040452022601,0.19655982799139957,0.3314465723286164,0.3562778138906945,0.09963498174908746,0.0077803890194509725,2.1001050052502624e-4
BTS_fall_allbox_effic1,41,Blue_whiting,0,1000,-999,-999,-999,0.008420168403368067,0.20243404868097362,0.33344666893337865,0.3502170043400868,0.09761195223904479,0.0076701534030680614,2.000040000800016e-4
BTS_fall_allbox_effic1,42,Blue_whiting,0,1000,-999,-999,-999,0.007000140002800056,0.1747534950699014,0.3340766815336307,0.373037460749215,0.10294205884117683,0.007970159403188064,2.2000440008800175e-4
BTS_fall_allbox_effic1,43,Blue_whiting,0,1000,-999,-999,-999,0.00613061306130613,0.15685568556855686,0.323962396239624,0.39163916391639164,0.1123012301230123,0.008860886088608862,2.5002500250025e-4
BTS_fall_allbox_effic1,44,Blue_whiting,0,1000,-999,-999,-999,0.005580390627343914,0.14553018711309793,0.314942045943216,0.40382826797875854,0.1201184082885802,0.009730681147680338,2.700189013230926e-4
BTS_fall_allbox_effic1,45,Blue_whiting,0,1000,-999,-999,-999,0.005520220808832354,0.13964558582343295,0.30982239289571584,0.4104864194567783,0.12411496459858394,0.010120404816192648,2.900116004640186e-4
BTS_fall_allbox_effic1,46,Blue_whiting,0,1000,-999,-999,-999,0.005400648077769333,0.13462615513861664,0.3063067568108173,0.4154498539824779,0.12741528983478018,0.010511261351362164,2.9003480417650116e-4
BTS_fall_allbox_effic1,47,Blue_whiting,0,1000,-999,-999,-999,0.005120460841475733,0.1282815453390805,0.30665759918392654,0.4209878889100019,0.12820153813843246,0.010450940584652619,3.000270024302187e-4
BTS_fall_allbox_effic1,48,Blue_whiting,0,1000,-999,-999,-999,0.004810384830786463,0.12338987118969517,0.3039743179454356,0.4255540443235459,0.13111048883910714,0.01084086726938155,3.2002560204816386e-4
BTS_fall_allbox_effic1,49,Blue_whiting,0,1000,-999,-999,-999,0.005080304818289097,0.12303738224293458,0.3047082824969498,0.4268656119367162,0.12952777166629997,0.010470628237694261,3.10018601116067e-4
BTS_fall_allbox_effic1,50,Blue_whiting,0,1000,-999,-999,-999,0.005081016203240648,0.12398479695939188,0.3103520704140828,0.42476495299059813,0.12563512702540508,0.009921984396879377,2.6005201040208044e-4
BTS_fall_allbox_effic1,51,Blue_whiting,0,1000,-999,-999,-999,0.00456050165518207,0.12005320585264379,0.31632479572753003,0.42631689485843444,0.12302353258858474,0.009471041814599606,2.500275030253328e-4
BTS_fall_allbox_effic1,52,Blue_whiting,0,1000,-999,-999,-999,0.004379956200437996,0.11721882781172188,0.3126268737312627,0.43096569034309656,0.12494875051249488,0.009609903900960991,2.4999750002499977e-4
BTS_fall_allbox_effic1,53,Blue_whiting,0,1000,-999,-999,-999,0.004290171606864275,0.11513460538421537,0.3082823312932517,0.43506740269610783,0.12727509100364015,0.009710388415536621,2.4000960038401536e-4
BTS_fall_allbox_effic1,54,Blue_whiting,0,1000,-999,-999,-999,0.0047498575042748716,0.11989640310790677,0.3157205283841485,0.4296671099867004,0.12082637520874374,0.00890973270801876,2.2999310020699378e-4
BTS_fall_allbox_effic1,55,Blue_whiting,0,1000,-999,-999,-999,0.004670373629890391,0.12026962156972558,0.3230758460676854,0.4265941275302024,0.11678934314745179,0.008420673653892312,1.8001440115209216e-4
BTS_fall_allbox_effic1,56,Blue_whiting,0,1000,-999,-999,-999,0.004710188407536301,0.11965478619144766,0.32546301852074083,0.42699707988319535,0.11485459418376735,0.00814032561302452,1.8000720028801153e-4
BTS_fall_allbox_effic1,57,Blue_whiting,0,1000,-999,-999,-999,0.004520180807232289,0.1171246849873995,0.32741309652386097,0.42907716308652344,0.11381455258210328,0.007880315212608504,1.7000680027201088e-4
BTS_fall_allbox_effic1,58,Blue_whiting,0,1000,-999,-999,-999,0.004460356828546284,0.11744939595167614,0.3290263221057685,0.42852428194255543,0.11263901112088967,0.007730618449475958,1.7001360108808705e-4
BTS_fall_allbox_effic1,59,Blue_whiting,0,1000,-999,-999,-999,0.004460267616056964,0.11816709002540153,0.32934976098565916,0.4282856971418285,0.11192671560293617,0.00764045842750565,1.7001020061203673e-4
BTS_fall_allbox_effic1,60,Blue_whiting,0,1000,-999,-999,-999,0.004830386430914473,0.12034962797023761,0.32940635250820066,0.42721417713417076,0.11058884710776862,0.007450596047683815,1.6001280102408193e-4
BTS_fall_allbox_effic1,61,Blue_whiting,0,1000,-999,-999,-999,0.00472,0.1192,0.33234,0.42677,0.10947,0.00734,1.6e-4
BTS_fall_allbox_effic1,62,Blue_whiting,0,1000,-999,-999,-999,0.0044902694161649695,0.1185171110266616,0.33355001300078,0.42661559693581613,0.10933656019361161,0.0073204392263535815,1.7001020061203673e-4
BTS_fall_allbox_effic1,63,Blue_whiting,0,1000,-999,-999,-999,0.004619815207391705,0.11888524459021639,0.3341666333346666,0.4265829366825327,0.10842566297348107,0.007159713611455541,1.5999360025598975e-4
BTS_fall_allbox_effic1,64,Blue_whiting,0,1000,-999,-999,-999,0.004360348827906232,0.11673933914713178,0.33386670933674695,0.42844427554204334,0.10919873589887191,0.007230578446275702,1.6001280102408193e-4
BTS_fall_allbox_effic1,65,Blue_whiting,0,1000,-999,-999,-999,0.0044100882017640355,0.11783235664713294,0.3344066881337627,0.42760855217104343,0.10845216904338087,0.007140142802856057,1.500030000600012e-4
BTS_fall_allbox_effic1,66,Blue_whiting,0,1000,-999,-999,-999,0.004370305921414499,0.1163181422699589,0.33375336273539147,0.4291400398027862,0.10908763613452942,0.007180502635184463,1.5001050073505144e-4
BTS_fall_allbox_effic1,67,Blue_whiting,0,1000,-999,-999,-999,0.004600092001840037,0.12116242324846498,0.32871657433148666,0.42679853597071943,0.1110722214444289,0.00749014980299606,1.600032000640013e-4
BTS_fall_allbox_effic1,68,Blue_whiting,0,1000,-999,-999,-999,0.004770333923374636,0.12501875131259188,0.32631284189893295,0.4240196813776964,0.11205784404908344,0.007650535537487624,1.7001190083305832e-4
BTS_fall_allbox_effic1,69,Blue_whiting,0,1000,-999,-999,-999,0.00536,0.13287,0.33673,0.41376,0.10428,0.00687,1.3e-4
BTS_fall_allbox_effic1,70,Blue_whiting,0,1000,-999,-999,-999,0.004940444640017602,0.13053174785730715,0.3369203228290546,0.41475732815953437,0.10564950845576102,0.007040633657029133,1.6001440129611666e-4
BTS_fall_allbox_effic1,71,Blue_whiting,0,1000,-999,-999,-999,0.005180414433154652,0.13343067445395632,0.337977038163053,0.41247299783982716,0.10391831346507721,0.006870549643971518,1.500120009600768e-4
BTS_fall_allbox_effic1,72,Blue_whiting,0,1000,-999,-999,-999,0.005260368225775804,0.1353094716630164,0.33809366655665896,0.41093876571359994,0.10343724060684248,0.006830478133469343,1.300091006370446e-4
BTS_fall_allbox_effic1,73,Blue_whiting,0,1000,-999,-999,-999,0.005200572062926922,0.13602496274590206,0.3367470421746392,0.4106851753692906,0.10429147206192681,0.006920761283741211,1.3001430157317306e-4
BTS_fall_allbox_effic1,74,Blue_whiting,0,1000,-999,-999,-999,0.0056501130022600455,0.1376727534550691,0.3328366567331347,0.4111182223644473,0.10551211024220485,0.007080141602832057,1.3000260005200103e-4
BTS_fall_allbox_effic1,75,Blue_whiting,0,1000,-999,-999,-999,0.005460436834946796,0.13809104728378271,0.33501680134410755,0.40871269701576124,0.10538843107448596,0.007180574445955676,1.500120009600768e-4
BTS_fall_allbox_effic1,76,Blue_whiting,0,1000,-999,-999,-999,0.005240157204716141,0.1364640939228177,0.33194995849875497,0.4109323279698391,0.10780323409702292,0.007450223506705201,1.6000480014400433e-4
BTS_fall_allbox_effic1,77,Blue_whiting,0,1000,-999,-999,-999,0.005170310218613117,0.1351981118867132,0.32895973758425506,0.4128947736864212,0.10992659559573574,0.007670460227613657,1.800108006480389e-4
BTS_fall_allbox_effic1,78,Blue_whiting,0,1000,-999,-999,-999,0.0054900549005490054,0.13657136571365713,0.32492324923249233,0.4134641346413464,0.1114611146111461,0.007910079100791008,1.8000180001800017e-4
BTS_fall_allbox_effic1,79,Blue_whiting,0,1000,-999,-999,-999,0.006270062700627006,0.14214142141421415,0.33275332753327536,0.4059240592405924,0.10545105451054511,0.007300073000730007,1.6000160001600016e-4
BTS_fall_allbox_effic1,80,Blue_whiting,0,1000,-999,-999,-999,0.005410541054105411,0.13907390739073908,0.3369236923692369,0.40558055805580556,0.1055005500550055,0.007340734073407341,1.7001700170017002e-4
BTS_fall_allbox_effic1,81,Blue_whiting,0,1000,-999,-999,-999,0.0058303498209892595,0.1399183951037062,0.3310698641918515,0.4086445186711203,0.1069364161849711,0.007430445826749605,1.7001020061203673e-4
BTS_fall_allbox_effic1,1,Capelin,0,1000,-999,-999,0.00528026401320066,0.5989099454972748,0.36299814990749535,0.029731486574328718,0.0030101505075253764,7.000350017500875e-5,-999,-999
BTS_fall_allbox_effic1,2,Capelin,0,1000,-999,-999,0.00523,0.56896,0.36359,0.05722,0.00491,9e-5,-999,-999
BTS_fall_allbox_effic1,3,Capelin,0,1000,-999,-999,0.005270105402108042,0.5707314146282926,0.3613172263445269,0.05696113922278446,0.005590111802236045,1.3000260005200103e-4,-999,-999
BTS_fall_allbox_effic1,4,Capelin,0,1000,-999,-999,0.005270105402108042,0.5840116802336047,0.3626872537450749,0.04380087601752035,0.004140082801656033,9.000180003600073e-5,-999,-999
BTS_fall_allbox_effic1,5,Capelin,0,1000,-999,-999,0.004960297617857072,0.5613636818209092,0.3680220813248795,0.05993359601576095,0.0056003360201612095,1.2000720043202592e-4,-999,-999
BTS_fall_allbox_effic1,6,Capelin,0,1000,-999,-999,0.005199792008319667,0.5749870005199792,0.36280548778048877,0.051657933682652694,0.005219791208351666,1.2999480020799167e-4,-999,-999
BTS_fall_allbox_effic1,7,Capelin,0,1000,-999,-999,0.00541,0.59962,0.36103,0.03113,0.00275,6e-5,-999,-999
BTS_fall_allbox_effic1,8,Capelin,0,1000,-999,-999,0.0028200564011280228,0.5206904138082762,0.4377187543750875,0.03609072181443629,0.002640052801056021,4.000080001600032e-5,-999,-999
BTS_fall_allbox_effic1,9,Capelin,0,1000,-999,-999,-999,0.0079,0.41539,0.52129,0.05434,0.00108,-999,-999
BTS_fall_allbox_effic1,10,Capelin,0,1000,-999,-999,0.005830116602332047,0.630242604852097,0.3505970119402388,0.010960219204384088,0.0022600452009040183,1.1000220004400088e-4,-999,-999
BTS_fall_allbox_effic1,11,Capelin,0,1000,-999,-999,0.004680234011700585,0.5537576878843942,0.3766088304415221,0.06023301165058253,0.004650232511625581,7.000350017500875e-5,-999,-999
BTS_fall_allbox_effic1,12,Capelin,0,1000,-999,-999,0.00527,0.58362,0.36212,0.04451,0.00438,1e-4,-999,-999
BTS_fall_allbox_effic1,13,Capelin,0,1000,-999,-999,0.004500225011250562,0.503485174258713,0.37396869843492175,0.10741537076853842,0.010410520526026302,2.200110005500275e-4,-999,-999
BTS_fall_allbox_effic1,14,Capelin,0,1000,-999,-999,0.005349893002139957,0.5939181216375673,0.3602027959440811,0.03628927421451571,0.004129917401651967,1.0999780004399912e-4,-999,-999
BTS_fall_allbox_effic1,15,Capelin,0,1000,-999,-999,0.00533,0.58057,0.36173,0.04808,0.0042,9e-5,-999,-999
BTS_fall_allbox_effic1,16,Capelin,0,1000,-999,-999,0.005260263013150658,0.5936996849842492,0.36370818540927047,0.034201710085504274,0.003070153507675384,6.0003000150007503e-5,-999,-999
BTS_fall_allbox_effic1,17,Capelin,0,1000,-999,-999,0.004530226511325566,0.5010950547527376,0.37410870543527175,0.10991549577478874,0.01016050802540127,1.9000950047502374e-4,-999,-999
BTS_fall_allbox_effic1,18,Capelin,0,1000,-999,-999,0.005460109202184043,0.6132422648452969,0.3599571991439829,0.019310386207724156,0.001970039400788016,6.000120002400048e-5,-999,-999
BTS_fall_allbox_effic1,19,Capelin,0,1000,-999,-999,0.0052001040020800415,0.5675113502270045,0.3646972939458789,0.057831156623132464,0.004690093801876037,7.000140002800056e-5,-999,-999
BTS_fall_allbox_effic1,20,Capelin,0,1000,-999,-999,0.00502010040200804,0.5680113602272046,0.36620732414648294,0.05498109962199244,0.0056401128022560455,1.4000280005600112e-4,-999,-999
BTS_fall_allbox_effic1,21,Capelin,0,1000,-999,-999,0.005250105002100042,0.5835616712334246,0.3626272525450509,0.04417088341766835,0.004280085601712034,1.1000220004400088e-4,-999,-999
BTS_fall_allbox_effic1,22,Capelin,0,1000,-999,-999,0.005240104802096042,0.5899917998359967,0.3638572771455429,0.0374407488149763,0.003400068001360027,7.000140002800056e-5,-999,-999
BTS_fall_allbox_effic1,23,Capelin,0,1000,-999,-999,0.005640169205076153,0.593247797433923,0.3554506635199056,0.04185125553766613,0.003740112203366101,7.00021000630019e-5,-999,-999
BTS_fall_allbox_effic1,24,Capelin,0,1000,-999,-999,0.00523031381882913,0.5905554333259996,0.36444186651199073,0.03650219013140788,0.0032101926115566935,6.000360021601296e-5,-999,-999
BTS_fall_allbox_effic1,25,Capelin,0,1000,-999,-999,0.0046803276229336055,0.5251467602732192,0.3717160201214085,0.0898062864400508,0.00848059364155491,1.7001190083305832e-4,-999,-999
BTS_fall_allbox_effic1,26,Capelin,0,1000,-999,-999,0.005240157204716141,0.5897376921307639,0.36219086572597176,0.038371151134534036,0.004340130203906117,1.2000360010800324e-4,-999,-999
BTS_fall_allbox_effic1,27,Capelin,0,1000,-999,-999,0.005090152704581137,0.5705671170135104,0.3658309749292479,0.05349160474814244,0.004910147304419132,1.1000330009900296e-4,-999,-999
BTS_fall_allbox_effic1,28,Capelin,0,1000,-999,-999,0.005510110202204044,0.5931718634372688,0.35756715134302686,0.039840796815936316,0.0038300766015320308,8.000160003200064e-5,-999,-999
BTS_fall_allbox_effic1,29,Capelin,0,1000,-999,-999,0.00504010080201604,0.5647312946258926,0.3666973339466789,0.05801116022320446,0.005410108202164044,1.1000220004400088e-4,-999,-999
BTS_fall_allbox_effic1,30,Capelin,0,1000,-999,-999,0.005120102402048041,0.5869017380347606,0.3661473229464589,0.03811076221524431,0.003640072801456029,8.000160003200064e-5,-999,-999
BTS_fall_allbox_effic1,31,Capelin,0,1000,-999,-999,0.005050202008080323,0.5686227449097964,0.3665746629865195,0.054602184087363496,0.005040201608064322,1.1000440017600704e-4,-999,-999
BTS_fall_allbox_effic1,32,Capelin,0,1000,-999,-999,0.005410162304869146,0.5875776273288199,0.3593907817234517,0.04328129843895317,0.004240127203816115,1.000030000900027e-4,-999,-999
BTS_fall_allbox_effic1,33,Capelin,0,1000,-999,-999,0.005109948900510995,0.5683643163568365,0.3651763482365176,0.05597944020559795,0.005249947500524995,1.1999880001199988e-4,-999,-999
BTS_fall_allbox_effic1,34,Capelin,0,1000,-999,-999,0.005040050400504005,0.5749757497574975,0.36645366453664535,0.048460484604846046,0.004950049500495005,1.2000120001200012e-4,-999,-999
BTS_fall_allbox_effic1,35,Capelin,0,1000,-999,-999,0.005289841304760857,0.5870523884283472,0.3624891253262402,0.04119876403707889,0.0038698839034828954,9.99970000899973e-5,-999,-999
BTS_fall_allbox_effic1,36,Capelin,0,1000,-999,-999,0.005100153004590138,0.5614468434053022,0.36465093952818584,0.0627318819564587,0.005950178505355161,1.2000360010800324e-4,-999,-999
BTS_fall_allbox_effic1,37,Capelin,0,1000,-999,-999,0.005500165004950148,0.5969179075372261,0.3581507445223357,0.03586107583227497,0.0035001050031500947,7.00021000630019e-5,-999,-999
BTS_fall_allbox_effic1,38,Capelin,0,1000,-999,-999,0.00491,0.56182,0.36955,0.0583,0.00532,1e-4,-999,-999
BTS_fall_allbox_effic1,39,Capelin,0,1000,-999,-999,0.005340053400534005,0.5945459454594546,0.36152361523615234,0.03509035090350904,0.0034300343003430033,7.000070000700007e-5,-999,-999
BTS_fall_allbox_effic1,40,Capelin,0,1000,-999,-999,0.004800096001920038,0.5523110462209244,0.371357427148543,0.06544130882617652,0.005980119602392048,1.1000220004400088e-4,-999,-999
BTS_fall_allbox_effic1,41,Capelin,0,1000,-999,-999,0.005570278513925696,0.6032001600080004,0.3567578378918946,0.031321566078303914,0.003080154007700385,7.000350017500875e-5,-999,-999
BTS_fall_allbox_effic1,42,Capelin,0,1000,-999,-999,0.004900098001960039,0.5532410648212964,0.36947738954779097,0.06632132642652853,0.005950119002380048,1.1000220004400088e-4,-999,-999
BTS_fall_allbox_effic1,43,Capelin,0,1000,-999,-999,0.0049299014019719605,0.5490690186196276,0.36602267954640905,0.07195856082878342,0.0078098438031239375,2.0999580008399833e-4,-999,-999
BTS_fall_allbox_effic1,44,Capelin,0,1000,-999,-999,0.00512025601280064,0.576418820941047,0.3641482074103705,0.04890244512225611,0.005270263513175659,1.400070003500175e-4,-999,-999
BTS_fall_allbox_effic1,45,Capelin,0,1000,-999,-999,0.0051701551046531395,0.5691470744122323,0.3636309089272678,0.05652169565086953,0.005410162304869146,1.2000360010800324e-4,-999,-999
BTS_fall_allbox_effic1,46,Capelin,0,1000,-999,-999,0.00522,0.58345,0.36341,0.04361,0.00421,1e-4,-999,-999
BTS_fall_allbox_effic1,47,Capelin,0,1000,-999,-999,0.004890048900489005,0.5536855368553686,0.3688836888368884,0.06609066090660906,0.0063200632006320066,1.3000130001300012e-4,-999,-999
BTS_fall_allbox_effic1,48,Capelin,0,1000,-999,-999,0.00518984430467086,0.5768326950191495,0.36316910492685217,0.04965851024469266,0.005019849404517864,1.299961001169965e-4,-999,-999
BTS_fall_allbox_effic1,49,Capelin,0,1000,-999,-999,0.005460054600546005,0.5928259282592826,0.35902359023590236,0.03903039030390304,0.0035900359003590036,7.000070000700007e-5,-999,-999
BTS_fall_allbox_effic1,50,Capelin,0,1000,-999,-999,0.005000050000500005,0.5684256842568426,0.3680636806368064,0.05355053550535505,0.004860048600486005,1.000010000100001e-4,-999,-999
BTS_fall_allbox_effic1,51,Capelin,0,1000,-999,-999,0.0052699473005269944,0.5794742052579475,0.3621163788362116,0.04833951660483395,0.004699953000469995,9.99990000099999e-5,-999,-999
BTS_fall_allbox_effic1,52,Capelin,0,1000,-999,-999,0.00454,0.5118,0.37296,0.1004,0.01006,2.4e-4,-999,-999
BTS_fall_allbox_effic1,53,Capelin,0,1000,-999,-999,0.005250052500525005,0.6033460334603346,0.3636736367363674,0.024930249302493025,0.0027300273002730025,7.000070000700007e-5,-999,-999
BTS_fall_allbox_effic1,54,Capelin,0,1000,-999,-999,0.00488,0.5534,0.37006,0.06581,0.00574,1.1e-4,-999,-999
BTS_fall_allbox_effic1,55,Capelin,0,1000,-999,-999,0.005130102602052041,0.5676713534270685,0.3633072661453229,0.05765115302306046,0.006080121602432049,1.600032000640013e-4,-999,-999
BTS_fall_allbox_effic1,56,Capelin,0,1000,-999,-999,0.0054901647049411485,0.595807874236227,0.3583907517225517,0.036721101633048994,0.003510105303159095,8.000240007200216e-5,-999,-999
BTS_fall_allbox_effic1,57,Capelin,0,1000,-999,-999,0.0048100481004810045,0.5424054240542405,0.37049370493704936,0.07521075210752108,0.006950069500695007,1.3000130001300012e-4,-999,-999
BTS_fall_allbox_effic1,58,Capelin,0,1000,-999,-999,0.005379946200537994,0.6046639533604664,0.3615163848361516,0.025839741602583975,0.0025299747002529975,6.999930000699993e-5,-999,-999
BTS_fall_allbox_effic1,59,Capelin,0,1000,-999,-999,0.004640139204176125,0.5296958908767263,0.3737112113363401,0.08429252877586328,0.007520225606768203,1.400042001260038e-4,-999,-999
