Year Quarter Predator.no Predator.age Prey.no Prey.age Part.M2
1978 3 1 8 2 7 0.0109058
1978 3 1 8 2 8 0.00830273
1978 3 1 8 3 0 0.0302329
1978 3 1 8 3 1 0.0276067
1978 3 1 8 3 2 0.023535
1978 3 1 8 3 3 0.0209043
1978 3 1 8 3 4 0.0201265
1978 3 1 8 3 5 0.0201265
1978 3 1 8 3 6 0.0201265
1978 3 1 8 3 7 0.019394
1978 3 1 9 2 0 0.0260651
1978 3 1 9 2 1 0.0155056
1978 3 1 9 2 2 0.0100045
1978 3 1 9 2 3 0.0102824
1978 3 1 9 2 4 0.0108783
1978 3 1 9 2 5 0.0108783
1978 3 1 9 2 6 0.00856954
1978 3 1 9 2 7 0.00856954
1978 3 1 9 2 8 0.00689362
1978 3 1 9 3 0 0.0103562
1978 3 1 9 3 1 0.0122113
1978 3 1 9 3 2 0.0115823
1978 3 1 9 3 3 0.0109105
1978 3 1 9 3 4 0.0106828
1978 3 1 9 3 5 0.0106828
1978 3 1 9 3 6 0.0106828
1978 3 1 9 3 7 0.0104572
1978 3 1 10 2 0 0.0128819
1978 3 1 10 2 1 0.0100424
1978 3 1 10 2 2 0.00727818
1978 3 1 10 2 3 0.00743279
1978 3 1 10 2 4 0.00775877
1978 3 1 10 2 5 0.00775877
1978 3 1 10 2 6 0.00645296
1978 3 1 10 2 7 0.00645296
1978 3 1 10 2 8 0.00542824
1978 3 1 10 3 0 0.00397647
1978 3 1 10 3 1 0.00576933
1978 3 1 10 3 2 0.00596684
1978 3 1 10 3 3 0.00589529
1978 3 1 10 3 4 0.00585152
1978 3 1 10 3 5 0.00585152
1978 3 1 10 3 6 0.00585152
1978 3 1 10 3 7 0.00580151
1978 3 1 11 2 0 0.0068717
1978 3 1 11 2 1 0.00717845
1978 3 1 11 2 2 0.00590004
1978 3 1 11 2 3 0.00598392
1978 3 1 11 2 4 0.00615633
1978 3 1 11 2 5 0.00615633
1978 3 1 11 2 6 0.00542999
1978 3 1 11 2 7 0.00542999
1978 3 1 11 2 8 0.00479412
1978 3 1 11 3 0 0.00161408
1978 3 1 11 3 1 0.00293118
1978 3 1 11 3 2 0.00332924
1978 3 1 11 3 3 0.00346356
1978 3 1 11 3 4 0.00348899
1978 3 1 11 3 5 0.00348899
1978 3 1 11 3 6 0.00348899
1978 3 1 11 3 7 0.00350729
1978 4 1 3 2 0 0.00875564
1978 4 1 3 3 0 0.00911063
1978 4 1 3 3 1 0.00297566
1978 4 1 3 3 3 0.00245302
1978 4 1 4 2 0 0.0447884
1978 4 1 4 2 1 0.0107551
1978 4 1 4 3 0 0.0372587
1978 4 1 4 3 1 0.0154169
1978 4 1 4 3 2 0.0119102
1978 4 1 4 3 3 0.0131728
1978 4 1 4 3 4 0.0108262
1978 4 1 4 3 5 0.0119102
1978 4 1 4 3 6 0.0108262
1978 4 1 4 3 7 0.0098876
1978 4 1 5 2 0 0.0406978
1978 4 1 5 2 1 0.0123729
1978 4 1 5 2 2 0.00603345
1978 4 1 5 2 3 0.00548542
1978 4 1 5 2 4 0.00472378
1978 4 1 5 2 5 0.00410898
1978 4 1 5 2 6 0.00360531
1978 4 1 5 3 0 0.0281979
1978 4 1 5 3 1 0.0141555
1978 4 1 5 3 2 0.0114671
1978 4 1 5 3 3 0.0124543
1978 4 1 5 3 4 0.0106003
1978 4 1 5 3 5 0.0114671
1978 4 1 5 3 6 0.0106003
1978 4 1 5 3 7 0.00983409
1978 4 1 6 2 0 0.0802059
1978 4 1 6 2 1 0.0297256
1978 4 1 6 2 2 0.0159475
1978 4 1 6 2 3 0.014671
1978 4 1 6 2 4 0.0128656
1978 4 1 6 2 5 0.0113783
1978 4 1 6 2 6 0.0101371
1978 4 1 6 2 7 0.00889957
1978 4 1 6 2 8 0.00627693
1978 4 1 6 3 0 0.0476614
1978 4 1 6 3 1 0.0281422
1978 4 1 6 3 2 0.023724
1978 4 1 6 3 3 0.0253764
1978 4 1 6 3 4 0.0222427
1978 4 1 6 3 5 0.023724
1978 4 1 6 3 6 0.0222427
1978 4 1 6 3 7 0.0209082
1978 4 1 7 2 0 0.0491492
1978 4 1 7 2 1 0.0216876
1978 4 1 7 2 2 0.012656
1978 4 1 7 2 3 0.0117646
1978 4 1 7 2 4 0.0104832
1978 4 1 7 2 5 0.00940778
1978 4 1 7 2 6 0.00849489
1978 4 1 7 2 7 0.00756925
1978 4 1 7 2 8 0.00554662
1978 4 1 7 3 0 0.0255119
1978 4 1 7 3 1 0.0173786
1978 4 1 7 3 2 0.0151734
1978 4 1 7 3 3 0.0160136
1978 4 1 7 3 4 0.0144041
1978 4 1 7 3 5 0.0151734
1978 4 1 7 3 6 0.0144041
1978 4 1 7 3 7 0.0136976
1978 4 1 8 2 0 0.0753828
1978 4 1 8 2 1 0.0400269
1978 4 1 8 2 2 0.0255379
1978 4 1 8 2 3 0.0240021
1978 4 1 8 2 4 0.0217541
1978 4 1 8 2 5 0.0198273
1978 4 1 8 2 6 0.0181605
1978 4 1 8 2 7 0.0164381
1978 4 1 8 2 8 0.012544
1978 4 1 8 3 0 0.033899
1978 4 1 8 3 1 0.0268731
1978 4 1 8 3 2 0.0243532
1978 4 1 8 3 3 0.0253379
1978 4 1 8 3 4 0.0234256
1978 4 1 8 3 5 0.0243532
1978 4 1 8 3 6 0.0234256
1978 4 1 8 3 7 0.0225521
1978 4 1 9 2 0 0.0331279
1978 4 1 9 2 1 0.0226659
1978 4 1 9 2 2 0.0163409
1978 4 1 9 2 3 0.0155918
1978 4 1 9 2 4 0.0144639
1978 4 1 9 2 5 0.0134656
1978 4 1 9 2 6 0.0125768
1978 4 1 9 2 7 0.0116318
1978 4 1 9 2 8 0.0093832
1978 4 1 9 3 0 0.0122395
1978 4 1 9 3 1 0.0119427
1978 4 1 9 3 2 0.0113889
1978 4 1 9 3 3 0.0116203
1978 4 1 9 3 4 0.011155
1978 4 1 9 3 5 0.0113889
1978 4 1 9 3 6 0.011155
1978 4 1 9 3 7 0.0109213
1978 4 1 10 2 0 0.0163419
1978 4 1 10 2 1 0.013747
1978 4 1 10 2 2 0.0109487
1978 4 1 10 2 3 0.0105761
1978 4 1 10 2 4 0.00999873
1978 4 1 10 2 5 0.00947107
1978 4 1 10 2 6 0.00898779
1978 4 1 10 2 7 0.00845971
1978 4 1 10 2 8 0.00714026
1978 4 1 10 3 0 0.00514422
1978 4 1 10 3 1 0.00594526
1978 4 1 10 3 2 0.00591018
1978 4 1 10 3 3 0.00593504
1978 4 1 10 3 4 0.0058747
1978 4 1 10 3 5 0.00591018
1978 4 1 10 3 6 0.0058747
1978 4 1 10 3 7 0.00583108
1978 4 1 11 2 0 0.00940003
1978 4 1 11 2 1 0.00990271
1978 4 1 11 2 2 0.00879045
1978 4 1 11 2 3 0.00860581
1978 4 1 11 2 4 0.00830565
1978 4 1 11 2 5 0.00801696
1978 4 1 11 2 6 0.00774089
1978 4 1 11 2 7 0.0074267
1978 4 1 11 2 8 0.00658506
1978 4 1 11 3 0 0.00248541
1978 4 1 11 3 1 0.00345392
1978 4 1 11 3 2 0.00359249
1978 4 1 11 3 3 0.00354562
1978 4 1 11 3 4 0.00362869
1978 4 1 11 3 5 0.00359249
1978 4 1 11 3 6 0.00362869
1978 4 1 11 3 7 0.00365595
1979 1 1 2 3 1 0.0124623
1979 1 1 3 2 1 0.0114039
1979 1 1 3 3 1 0.0215411
1979 1 1 3 3 2 0.00604084
1979 1 1 4 2 1 0.0454889
1979 1 1 4 3 1 0.0610413
1979 1 1 4 3 2 0.0228641
1979 1 1 4 3 3 0.0185993
1979 1 1 4 3 4 0.016915
1979 1 1 4 3 5 0.0141821
1979 1 1 4 3 6 0.0141821
1979 1 1 4 3 7 0.0154558
1979 1 1 5 2 1 0.0537446
1979 1 1 5 2 2 0.0118599
1979 1 1 5 2 3 0.00725923
1979 1 1 5 3 1 0.0561189
1979 1 1 5 3 2 0.0259932
1979 1 1 5 3 3 0.0219428
1979 1 1 5 3 4 0.0202864
1979 1 1 5 3 5 0.01752
1979 1 1 5 3 6 0.01752
1979 1 1 5 3 7 0.0188221
1979 1 1 6 2 1 0.0677015
1979 1 1 6 2 2 0.0186841
1979 1 1 6 2 3 0.012137
1979 1 1 6 2 4 0.00966858
1979 1 1 6 2 5 0.00836438
1979 1 1 6 2 6 0.00836438
1979 1 1 6 2 7 0.00543795
1979 1 1 6 3 1 0.0571495
1979 1 1 6 3 2 0.0316917
1979 1 1 6 3 3 0.0276069
1979 1 1 6 3 4 0.0258809
1979 1 1 6 3 5 0.0229198
1979 1 1 6 3 6 0.0229198
1979 1 1 6 3 7 0.0243263
1979 1 1 7 2 1 0.0411547
1979 1 1 7 2 2 0.0138932
1979 1 1 7 2 3 0.00952154
1979 1 1 7 2 4 0.00778891
1979 1 1 7 2 5 0.00684945
1979 1 1 7 2 6 0.00684945
1979 1 1 7 2 7 0.00466492
1979 1 1 7 2 8 0.00280938
1979 1 1 7 3 1 0.028683
1979 1 1 7 3 2 0.0187066
1979 1 1 7 3 3 0.0167631
1979 1 1 7 3 4 0.0159136
1979 1 1 7 3 5 0.0144152
1979 1 1 7 3 6 0.0144152
1979 1 1 7 3 7 0.0151335
1979 1 1 8 2 1 0.0692769
1979 1 1 8 2 2 0.0289463
1979 1 1 8 2 3 0.0209956
1979 1 1 8 2 4 0.0176639
1979 1 1 8 2 5 0.0158048
1979 1 1 8 2 6 0.0158048
1979 1 1 8 2 7 0.0113069
1979 1 1 8 2 8 0.00723096
1979 1 1 8 3 1 0.0394202
1979 1 1 8 3 2 0.0305241
1979 1 1 8 3 3 0.0281844
1979 1 1 8 3 4 0.0271139
1979 1 1 8 3 5 0.025156
1979 1 1 8 3 6 0.025156
1979 1 1 8 3 7 0.0261057
1979 1 1 9 2 1 0.0290271
1979 1 1 9 2 2 0.016145
1979 1 1 9 2 3 0.0126359
1979 1 1 9 2 4 0.0110386
1979 1 1 9 2 5 0.0101089
1979 1 1 9 2 6 0.0101089
1979 1 1 9 2 7 0.00772535
1979 1 1 9 2 8 0.00535497
1979 1 1 9 3 1 0.0125837
1979 1 1 9 3 2 0.0122667
1979 1 1 9 3 3 0.0117906
1979 1 1 9 3 4 0.0115467
1979 1 1 9 3 5 0.0110624
1979 1 1 9 3 6 0.0110624
1979 1 1 9 3 7 0.0113033
1979 1 1 10 2 1 0.0134371
1979 1 1 10 2 2 0.00948672
1979 1 1 10 2 3 0.0079109
1979 1 1 10 2 4 0.00713126
1979 1 1 10 2 5 0.00665842
1979 1 1 10 2 6 0.00665842
1979 1 1 10 2 7 0.00537623
1979 1 1 10 2 8 0.00398554
1979 1 1 10 3 1 0.0046432
1979 1 1 10 3 2 0.00548415
1979 1 1 10 3 3 0.00545084
1979 1 1 10 3 4 0.00541799
1979 1 1 10 3 5 0.00533159
1979 1 1 10 3 6 0.00533159
1979 1 1 10 3 7 0.00537765
1979 1 1 11 2 1 0.00794293
1979 1 1 11 2 2 0.0072782
1979 1 1 11 2 3 0.00650493
1979 1 1 11 2 4 0.00606856
1979 1 1 11 2 5 0.00578745
1979 1 1 11 2 6 0.00578745
1979 1 1 11 2 7 0.00496266
1979 1 1 11 2 8 0.00395926
1979 1 1 11 3 1 0.00214201
1979 1 1 11 3 2 0.00312073
1979 1 1 11 3 3 0.00321744
1979 1 1 11 3 4 0.00325042
1979 1 1 11 3 5 0.00329358
1979 1 1 11 3 6 0.00329358
1979 1 1 11 3 7 0.00327537
1979 2 1 2 3 1 0.0134887
1979 2 1 3 3 1 0.0446995
1979 2 1 4 2 1 0.0103242
1979 2 1 4 3 1 0.0835438
1979 2 1 4 3 2 0.027541
1979 2 1 4 3 3 0.0250273
1979 2 1 4 3 4 0.027541
1979 2 1 4 3 5 0.0209541
1979 2 1 4 3 6 0.0209541
1979 2 1 4 3 7 0.0228516
1979 2 1 5 2 1 0.0134919
1979 2 1 5 2 2 0.00359805
1979 2 1 5 2 3 0.00258059
1979 2 1 5 2 4 0.00320149
1979 2 1 5 2 5 0.00302709
1979 2 1 5 2 6 0.0025157
1979 2 1 5 3 1 0.077711
1979 2 1 5 3 2 0.032538
1979 2 1 5 3 3 0.0300858
1979 2 1 5 3 4 0.032538
1979 2 1 5 3 5 0.0259893
1979 2 1 5 3 6 0.0259893
1979 2 1 5 3 7 0.0279176
1979 2 1 6 2 1 0.0190702
1979 2 1 6 2 2 0.00608384
1979 2 1 6 2 3 0.00453672
1979 2 1 6 2 4 0.00548907
1979 2 1 6 2 5 0.00522433
1979 2 1 6 2 6 0.00443553
1979 2 1 6 2 7 0.00381365
1979 2 1 6 2 8 0.00310018
1979 2 1 6 3 1 0.0836559
1979 2 1 6 3 2 0.0424214
1979 2 1 6 3 3 0.0397733
1979 2 1 6 3 4 0.0424214
1979 2 1 6 3 5 0.0352291
1979 2 1 6 3 6 0.0352291
1979 2 1 6 3 7 0.0373877
1979 2 1 7 2 1 0.0129594
1979 2 1 7 2 2 0.00485385
1979 2 1 7 2 3 0.00374793
1979 2 1 7 2 4 0.00443416
1979 2 1 7 2 5 0.00424525
1979 2 1 7 2 6 0.00367389
1979 2 1 7 2 7 0.00321352
1979 2 1 7 2 8 0.00267272
1979 2 1 7 3 1 0.0445495
1979 2 1 7 3 2 0.0268165
1979 2 1 7 3 3 0.0254573
1979 2 1 7 3 4 0.0268165
1979 2 1 7 3 5 0.02306
1979 2 1 7 3 6 0.02306
1979 2 1 7 3 7 0.0242092
1979 2 1 8 2 1 0.0255048
1979 2 1 8 2 2 0.0113618
1979 2 1 8 2 3 0.00911006
1979 2 1 8 2 4 0.01052
1979 2 1 8 2 5 0.0101361
1979 2 1 8 2 6 0.00895525
1979 2 1 8 2 7 0.00797985
1979 2 1 8 2 8 0.00680298
1979 2 1 8 3 1 0.0673624
1979 2 1 8 3 2 0.0488068
1979 2 1 8 3 3 0.0469606
1979 2 1 8 3 4 0.0488068
1979 2 1 8 3 5 0.0435819
1979 2 1 8 3 6 0.0435819
1979 2 1 8 3 7 0.045221
1979 2 1 9 2 1 0.0126177
1979 2 1 9 2 2 0.00704502
1979 2 1 9 2 3 0.00593293
1979 2 1 9 2 4 0.00663829
1979 2 1 9 2 5 0.00644934
1979 2 1 9 2 6 0.00585352
1979 2 1 9 2 7 0.00534358
1979 2 1 9 2 8 0.00470446
1979 2 1 9 3 1 0.0236449
1979 2 1 9 3 2 0.0218083
1979 2 1 9 3 3 0.0213541
1979 2 1 9 3 4 0.0218083
1979 2 1 9 3 5 0.0204531
1979 2 1 9 3 6 0.0204531
1979 2 1 9 3 7 0.0209011
1979 2 1 10 2 1 0.00611371
1979 2 1 10 2 2 0.00413932
1979 2 1 10 2 3 0.00363504
1979 2 1 10 2 4 0.00395909
1979 2 1 10 2 5 0.00387374
1979 2 1 10 2 6 0.00359762
1979 2 1 10 2 7 0.00335268
1979 2 1 10 2 8 0.00303387
1979 2 1 10 3 1 0.00854744
1979 2 1 10 3 2 0.00968724
1979 2 1 10 3 3 0.00962838
1979 2 1 10 3 4 0.00968724
1979 2 1 10 3 5 0.00947398
1979 2 1 10 3 6 0.00947398
1979 2 1 10 3 7 0.00955625
1979 2 1 11 2 1 0.00424507
1979 2 1 11 2 2 0.00355287
1979 2 1 11 2 3 0.00326714
1979 2 1 11 2 4 0.00345452
1979 2 1 11 2 5 0.00340646
1979 2 1 11 2 6 0.00324465
1979 2 1 11 2 7 0.00309314
1979 2 1 11 2 8 0.00288485
1979 2 1 11 3 1 0.00430036
1979 2 1 11 3 2 0.00611324
1979 2 1 11 3 3 0.00617682
1979 2 1 11 3 4 0.00611324
1979 2 1 11 3 5 0.00626053
1979 2 1 11 3 6 0.00626053
1979 2 1 11 3 7 0.00622511
1979 3 1 2 3 0 0.00540843
1979 3 1 3 2 0 0.0108526
1979 3 1 3 3 0 0.0207775
1979 3 1 3 3 1 0.0061847
1979 3 1 3 3 2 0.00351474
1979 3 1 4 2 0 0.037056
1979 3 1 4 2 1 0.00556832
1979 3 1 4 3 0 0.0507464
1979 3 1 4 3 1 0.0202258
1979 3 1 4 3 2 0.0128313
1979 3 1 4 3 3 0.00863945
1979 3 1 4 3 4 0.00863945
1979 3 1 4 3 5 0.00792093
1979 3 1 4 3 6 0.00729015
1979 3 1 4 3 7 0.00729015
1979 3 1 5 2 0 0.0350538
1979 3 1 5 2 1 0.00727644
1979 3 1 5 2 2 0.00257612
1979 3 1 5 2 4 0.00257612
1979 3 1 5 3 0 0.0360704
1979 3 1 5 3 1 0.0184416
1979 3 1 5 3 2 0.012851
1979 3 1 5 3 3 0.00930908
1979 3 1 5 3 4 0.00930908
1979 3 1 5 3 5 0.00866573
1979 3 1 5 3 6 0.00809046
1979 3 1 5 3 7 0.00809046
1979 3 1 6 2 0 0.0795331
1979 3 1 6 2 1 0.0214423
1979 3 1 6 2 2 0.00864038
1979 3 1 6 2 3 0.00809989
1979 3 1 6 2 4 0.00864038
1979 3 1 6 2 5 0.00793099
1979 3 1 6 2 6 0.00688394
1979 3 1 6 2 7 0.00637599
1979 3 1 6 2 8 0.00409222
1979 3 1 6 3 0 0.0649415
1979 3 1 6 3 1 0.0406143
1979 3 1 6 3 2 0.0305355
1979 3 1 6 3 3 0.0234678
1979 3 1 6 3 4 0.0234678
1979 3 1 6 3 5 0.0221166
1979 3 1 6 3 6 0.0208886
1979 3 1 6 3 7 0.0208886
1979 3 1 7 2 0 0.0521598
1979 3 1 7 2 1 0.0176428
1979 3 1 7 2 2 0.00795424
1979 3 1 7 2 3 0.00751093
1979 3 1 7 2 4 0.00795424
1979 3 1 7 2 5 0.0073716
1979 3 1 7 2 6 0.00649876
1979 3 1 7 2 7 0.00606926
1979 3 1 7 2 8 0.00407891
1979 3 1 7 3 0 0.0348471
1979 3 1 7 3 1 0.0259565
1979 3 1 7 3 2 0.0208446
1979 3 1 7 3 3 0.0168638
1979 3 1 7 3 4 0.0168638
1979 3 1 7 3 5 0.0160635
1979 3 1 7 3 6 0.0153246
1979 3 1 7 3 7 0.0153246
1979 3 1 8 2 0 0.0915003
1979 3 1 8 2 1 0.0397514
1979 3 1 8 2 2 0.0202863
1979 3 1 8 2 3 0.0193095
1979 3 1 8 2 4 0.0202863
1979 3 1 8 2 5 0.0190005
1979 3 1 8 2 6 0.0170409
1979 3 1 8 2 7 0.0160607
1979 3 1 8 2 8 0.0113563
1979 3 1 8 3 0 0.0489883
1979 3 1 8 3 1 0.0442537
1979 3 1 8 3 2 0.0382191
1979 3 1 8 3 3 0.0327224
1979 3 1 8 3 4 0.0327224
1979 3 1 8 3 5 0.0315391
1979 3 1 8 3 6 0.0304234
1979 3 1 8 3 7 0.0304234
1979 3 1 9 2 0 0.0383693
1979 3 1 9 2 1 0.0229833
1979 3 1 9 2 2 0.0137508
1979 3 1 9 2 3 0.0132238
1979 3 1 9 2 4 0.0137508
1979 3 1 9 2 5 0.0130555
1979 3 1 9 2 6 0.01197
1979 3 1 9 2 7 0.0114145
1979 3 1 9 2 8 0.00861484
1979 3 1 9 3 0 0.0154613
1979 3 1 9 3 1 0.0178904
1979 3 1 9 3 2 0.0169623
1979 3 1 9 3 3 0.0156178
1979 3 1 9 3 4 0.0156178
1979 3 1 9 3 5 0.0152825
1979 3 1 9 3 6 0.0149528
1979 3 1 9 3 7 0.0149528
1979 3 1 10 2 0 0.0142353
1979 3 1 10 2 1 0.0112367
1979 3 1 10 2 2 0.00770708
1979 3 1 10 2 3 0.00747737
1979 3 1 10 2 4 0.00770708
1979 3 1 10 2 5 0.00740332
1979 3 1 10 2 6 0.00691749
1979 3 1 10 2 7 0.00666323
1979 3 1 10 2 8 0.00531869
1979 3 1 10 3 0 0.00449377
1979 3 1 10 3 1 0.0064321
1979 3 1 10 3 2 0.0066075
1979 3 1 10 3 3 0.00647587
1979 3 1 10 3 4 0.00647587
1979 3 1 10 3 5 0.00641971
1979 3 1 10 3 6 0.00635838
1979 3 1 10 3 7 0.00635838
1979 3 1 11 2 0 0.00774438
1979 3 1 11 2 1 0.00831686
1979 3 1 11 2 2 0.00664361
1979 3 1 11 2 3 0.00650933
1979 3 1 11 2 4 0.00664361
1979 3 1 11 2 5 0.00646544
1979 3 1 11 2 6 0.00617012
1979 3 1 11 2 7 0.00601048
1979 3 1 11 2 8 0.00510704
1979 3 1 11 3 0 0.00186189
1979 3 1 11 3 1 0.00337864
1979 3 1 11 3 2 0.00379554
1979 3 1 11 3 3 0.00398836
1979 3 1 11 3 4 0.00398836
1979 3 1 11 3 5 0.00401152
1979 3 1 11 3 6 0.00402767
1979 3 1 11 3 7 0.00402767
1979 4 1 3 2 0 0.00567902
1979 4 1 3 3 0 0.00593343
1979 4 1 3 3 1 0.00186476
1979 4 1 4 2 0 0.0306168
1979 4 1 4 2 1 0.0076691
1979 4 1 4 3 0 0.0254685
1979 4 1 4 3 1 0.010251
1979 4 1 4 3 2 0.00732289
1979 4 1 4 3 3 0.00668915
1979 4 1 4 3 4 0.00668915
1979 4 1 4 3 5 0.00565043
1979 4 1 4 3 6 0.00668915
1979 4 1 4 3 7 0.00668915
1979 4 1 5 2 0 0.033253
1979 4 1 5 2 1 0.0104826
1979 4 1 5 2 2 0.00372729
1979 4 1 5 3 0 0.0230232
1979 4 1 5 3 1 0.0113096
1979 4 1 5 3 2 0.00858689
1979 4 1 5 3 3 0.00796718
1979 4 1 5 3 4 0.00796718
1979 4 1 5 3 5 0.00692333
1979 4 1 5 3 6 0.00796718
1979 4 1 5 3 7 0.00796718
1979 4 1 6 2 0 0.0786796
1979 4 1 6 2 1 0.0301595
1979 4 1 6 2 2 0.0122912
1979 4 1 6 2 3 0.00930216
1979 4 1 6 2 4 0.00837211
1979 4 1 6 2 5 0.00837211
1979 4 1 6 2 6 0.00854659
1979 4 1 6 2 7 0.00663659
1979 4 1 6 2 8 0.00444968
1979 4 1 6 3 0 0.0466026
1979 4 1 6 3 1 0.0271189
1979 4 1 6 3 2 0.0216857
1979 4 1 6 3 3 0.0203896
1979 4 1 6 3 4 0.0203896
1979 4 1 6 3 5 0.0181501
1979 4 1 6 3 6 0.0203896
1979 4 1 6 3 7 0.0203896
1979 4 1 7 2 0 0.0571832
1979 4 1 7 2 1 0.0259333
1979 4 1 7 2 2 0.0118843
1979 4 1 7 2 3 0.00928793
1979 4 1 7 2 4 0.00845803
1979 4 1 7 2 5 0.00845803
1979 4 1 7 2 6 0.00861461
1979 4 1 7 2 7 0.00687571
1979 4 1 7 2 8 0.00480442
1979 4 1 7 3 0 0.0296157
1979 4 1 7 3 1 0.0199369
1979 4 1 7 3 2 0.0166694
1979 4 1 7 3 3 0.0158531
1979 4 1 7 3 4 0.0158531
1979 4 1 7 3 5 0.0144072
1979 4 1 7 3 6 0.0158531
1979 4 1 7 3 7 0.0158531
1979 4 1 8 2 0 0.110776
1979 4 1 8 2 1 0.0605329
1979 4 1 8 2 2 0.0315929
1979 4 1 8 2 3 0.025586
1979 4 1 8 2 4 0.0236051
1979 4 1 8 2 5 0.0236051
1979 4 1 8 2 6 0.0239814
1979 4 1 8 2 7 0.0197324
1979 4 1 8 2 8 0.0144342
1979 4 1 8 3 0 0.0494397
1979 4 1 8 3 1 0.0391161
1979 4 1 8 3 2 0.0343622
1979 4 1 8 3 3 0.0330957
1979 4 1 8 3 4 0.0330957
1979 4 1 8 3 5 0.0307759
1979 4 1 8 3 6 0.0330957
1979 4 1 8 3 7 0.0330957
1979 4 1 9 2 0 0.0509324
1979 4 1 9 2 1 0.0352835
1979 4 1 9 2 2 0.0217295
1979 4 1 9 2 3 0.0184141
1979 4 1 9 2 4 0.0172722
1979 4 1 9 2 5 0.0172722
1979 4 1 9 2 6 0.0174911
1979 4 1 9 2 7 0.0149608
1979 4 1 9 2 8 0.0116005
1979 4 1 9 3 0 0.0188097
1979 4 1 9 3 1 0.0182781
1979 4 1 9 3 2 0.017099
1979 4 1 9 3 3 0.0167362
1979 4 1 9 3 4 0.0167362
1979 4 1 9 3 5 0.0160246
1979 4 1 9 3 6 0.0167362
1979 4 1 9 3 7 0.0167362
1979 4 1 10 2 0 0.0187112
1979 4 1 10 2 1 0.0158795
1979 4 1 10 2 2 0.0112673
1979 4 1 10 2 3 0.0099258
1979 4 1 10 2 4 0.00944321
1979 4 1 10 2 5 0.00944321
1979 4 1 10 2 6 0.00953656
1979 4 1 10 2 7 0.008432
1979 4 1 10 2 8 0.00687242
1979 4 1 10 3 0 0.00587648
1979 4 1 10 3 1 0.0068085
1979 4 1 10 3 2 0.00672144
1979 4 1 10 3 3 0.00667014
1979 4 1 10 3 4 0.00667014
1979 4 1 10 3 5 0.00654825
1979 4 1 10 3 6 0.00667014
1979 4 1 10 3 7 0.00667014
1979 4 1 11 2 0 0.0101273
1979 4 1 11 2 1 0.0108262
1979 4 1 11 2 2 0.00902388
1979 4 1 11 2 3 0.00830797
1979 4 1 11 2 4 0.00803246
1979 4 1 11 2 5 0.00803246
1979 4 1 11 2 6 0.00808649
1979 4 1 11 2 7 0.00742462
1979 4 1 11 2 8 0.00640442
1979 4 1 11 3 0 0.00264541
1979 4 1 11 3 1 0.00374355
1979 4 1 11 3 2 0.00392889
1979 4 1 11 3 3 0.00396049
1979 4 1 11 3 4 0.00396049
1979 4 1 11 3 5 0.00400025
1979 4 1 11 3 6 0.00396049
1979 4 1 11 3 7 0.00396049
1980 1 1 2 3 1 0.0195245
1980 1 1 3 2 1 0.0132168
1980 1 1 3 3 1 0.0243337
1980 1 1 3 3 2 0.00791676
1980 1 1 4 2 1 0.0327569
1980 1 1 4 3 1 0.0428698
1980 1 1 4 3 2 0.018133
1980 1 1 4 3 3 0.0119682
1980 1 1 4 3 4 0.0109335
1980 1 1 4 3 5 0.0109335
1980 1 1 4 3 6 0.00923726
1980 1 1 4 3 7 0.0100305
1980 1 1 5 2 1 0.0395941
1980 1 1 5 2 2 0.0092554
1980 1 1 5 2 3 0.00645192
1980 1 1 5 2 4 0.00500367
1980 1 1 5 2 5 0.00500367
1980 1 1 5 3 1 0.0403777
1980 1 1 5 3 2 0.02069
1980 1 1 5 3 3 0.014734
1980 1 1 5 3 4 0.0136716
1980 1 1 5 3 5 0.0136716
1980 1 1 5 3 6 0.0118817
1980 1 1 5 3 7 0.0127266
1980 1 1 6 2 1 0.0603428
1980 1 1 6 2 2 0.0175822
1980 1 1 6 2 3 0.0128246
1980 1 1 6 2 4 0.0102532
1980 1 1 6 2 5 0.0102532
1980 1 1 6 2 6 0.007567
1980 1 1 6 2 7 0.0060238
1980 1 1 6 2 8 0.00474073
1980 1 1 6 3 1 0.0498525
1980 1 1 6 3 2 0.0300347
1980 1 1 6 3 3 0.0228055
1980 1 1 6 3 4 0.0214412
1980 1 1 6 3 5 0.0214412
1980 1 1 6 3 6 0.019084
1980 1 1 6 3 7 0.0202063
1980 1 1 7 2 1 0.044274
1980 1 1 7 2 2 0.015642
1980 1 1 7 2 3 0.0118706
1980 1 1 7 2 4 0.0097465
1980 1 1 7 2 5 0.0097465
1980 1 1 7 2 6 0.00744521
1980 1 1 7 2 7 0.00607535
1980 1 1 7 2 8 0.00490274
1980 1 1 7 3 1 0.0304241
1980 1 1 7 3 2 0.0211184
1980 1 1 7 3 3 0.0169607
1980 1 1 7 3 4 0.0161305
1980 1 1 7 3 5 0.0161305
1980 1 1 7 3 6 0.01466
1980 1 1 7 3 7 0.015366
1980 1 1 8 2 1 0.0944604
1980 1 1 8 2 2 0.0413353
1980 1 1 8 2 3 0.0327804
1980 1 1 8 2 4 0.027722
1980 1 1 8 2 5 0.027722
1980 1 1 8 2 6 0.0220022
1980 1 1 8 2 7 0.0184542
1980 1 1 8 2 8 0.0153128
1980 1 1 8 3 1 0.0529055
1980 1 1 8 3 2 0.042977
1980 1 1 8 3 3 0.0367346
1980 1 1 8 3 4 0.0353857
