par parNo species year quarter area age predator prey fleet idx1 idx2 idx3 used
log_rec 42 2 2015 -1 -1 0 -1 -1 -1 2 2015 -1 used
log_rec 43 2 2016 -1 -1 0 -1 -1 -1 2 2016 -1 used
log_rec 44 2 2017 -1 -1 0 -1 -1 -1 2 2017 -1 used
log_rec 45 2 2018 -1 -1 0 -1 -1 -1 2 2018 -1 used
log_rec 46 2 2019 -1 -1 0 -1 -1 -1 2 2019 -1 used
log_rec 47 2 2020 -1 -1 0 -1 -1 -1 2 2020 -1 used
log_rec 48 2 2021 -1 -1 0 -1 -1 -1 2 2021 -1 used
log_rec 49 3 1974 -1 -1 0 -1 -1 -1 3 1974 -1 used
log_rec 50 3 1975 -1 -1 0 -1 -1 -1 3 1975 -1 used
log_rec 51 3 1976 -1 -1 0 -1 -1 -1 3 1976 -1 used
log_rec 52 3 1977 -1 -1 0 -1 -1 -1 3 1977 -1 used
log_rec 53 3 1978 -1 -1 0 -1 -1 -1 3 1978 -1 used
log_rec 54 3 1979 -1 -1 0 -1 -1 -1 3 1979 -1 used
log_rec 55 3 1980 -1 -1 0 -1 -1 -1 3 1980 -1 used
log_rec 56 3 1981 -1 -1 0 -1 -1 -1 3 1981 -1 used
log_rec 57 3 1982 -1 -1 0 -1 -1 -1 3 1982 -1 used
log_rec 58 3 1983 -1 -1 0 -1 -1 -1 3 1983 -1 used
log_rec 59 3 1984 -1 -1 0 -1 -1 -1 3 1984 -1 used
log_rec 60 3 1985 -1 -1 0 -1 -1 -1 3 1985 -1 used
log_rec 61 3 1986 -1 -1 0 -1 -1 -1 3 1986 -1 used
log_rec 62 3 1987 -1 -1 0 -1 -1 -1 3 1987 -1 used
log_rec 63 3 1988 -1 -1 0 -1 -1 -1 3 1988 -1 used
log_rec 64 3 1989 -1 -1 0 -1 -1 -1 3 1989 -1 used
log_rec 65 3 1990 -1 -1 0 -1 -1 -1 3 1990 -1 used
log_rec 66 3 1991 -1 -1 0 -1 -1 -1 3 1991 -1 used
log_rec 67 3 1992 -1 -1 0 -1 -1 -1 3 1992 -1 used
log_rec 68 3 1993 -1 -1 0 -1 -1 -1 3 1993 -1 used
log_rec 69 3 1994 -1 -1 0 -1 -1 -1 3 1994 -1 used
log_rec 70 3 1995 -1 -1 0 -1 -1 -1 3 1995 -1 used
log_rec 71 3 1996 -1 -1 0 -1 -1 -1 3 1996 -1 used
log_rec 72 3 1997 -1 -1 0 -1 -1 -1 3 1997 -1 used
log_rec 73 3 1998 -1 -1 0 -1 -1 -1 3 1998 -1 used
log_rec 74 3 1999 -1 -1 0 -1 -1 -1 3 1999 -1 used
log_rec 75 3 2000 -1 -1 0 -1 -1 -1 3 2000 -1 used
log_rec 76 3 2001 -1 -1 0 -1 -1 -1 3 2001 -1 used
log_rec 77 3 2002 -1 -1 0 -1 -1 -1 3 2002 -1 used
log_rec 78 3 2003 -1 -1 0 -1 -1 -1 3 2003 -1 used
log_rec 79 3 2004 -1 -1 0 -1 -1 -1 3 2004 -1 used
log_rec 80 3 2005 -1 -1 0 -1 -1 -1 3 2005 -1 used
log_rec 81 3 2006 -1 -1 0 -1 -1 -1 3 2006 -1 used
log_rec 82 3 2007 -1 -1 0 -1 -1 -1 3 2007 -1 used
log_rec 83 3 2008 -1 -1 0 -1 -1 -1 3 2008 -1 used
log_rec 84 3 2009 -1 -1 0 -1 -1 -1 3 2009 -1 used
log_rec 85 3 2010 -1 -1 0 -1 -1 -1 3 2010 -1 used
log_rec 86 3 2011 -1 -1 0 -1 -1 -1 3 2011 -1 used
log_rec 87 3 2012 -1 -1 0 -1 -1 -1 3 2012 -1 used
log_rec 88 3 2013 -1 -1 0 -1 -1 -1 3 2013 -1 used
log_rec 89 3 2014 -1 -1 0 -1 -1 -1 3 2014 -1 used
log_rec 90 3 2015 -1 -1 0 -1 -1 -1 3 2015 -1 used
log_rec 91 3 2016 -1 -1 0 -1 -1 -1 3 2016 -1 used
log_rec 92 3 2017 -1 -1 0 -1 -1 -1 3 2017 -1 used
log_rec 93 3 2018 -1 -1 0 -1 -1 -1 3 2018 -1 used
log_rec 94 3 2019 -1 -1 0 -1 -1 -1 3 2019 -1 used
log_rec 95 3 2020 -1 -1 0 -1 -1 -1 3 2020 -1 used
log_rec 96 3 2021 -1 -1 0 -1 -1 -1 3 2021 -1 used
log_rec_older 97 2 1974 1 -1 1 -1 -1 -1 2 1 -1 used
log_rec_older 98 2 1974 1 -1 2 -1 -1 -1 2 2 -1 used
log_rec_older 99 2 1974 1 -1 3 -1 -1 -1 2 3 -1 used
log_rec_older 100 2 1974 1 -1 4 -1 -1 -1 2 4 -1 used
log_rec_older 101 2 1974 1 -1 5 -1 -1 -1 2 5 -1 used
log_rec_older 102 2 1974 1 -1 6 -1 -1 -1 2 6 -1 used
log_rec_older 103 2 1974 1 -1 7 -1 -1 -1 2 7 -1 used
log_rec_older 104 2 1974 1 -1 8 -1 -1 -1 2 8 -1 used
log_rec_older 105 3 1974 1 -1 1 -1 -1 -1 3 1 -1 used
log_rec_older 106 3 1974 1 -1 2 -1 -1 -1 3 2 -1 used
log_rec_older 107 3 1974 1 -1 3 -1 -1 -1 3 3 -1 used
log_rec_older 108 3 1974 1 -1 4 -1 -1 -1 3 4 -1 used
log_rec_older 109 3 1974 1 -1 5 -1 -1 -1 3 5 -1 used
log_rec_older 110 3 1974 1 -1 6 -1 -1 -1 3 6 -1 used
log_rec_older 111 3 1974 1 -1 7 -1 -1 -1 3 7 -1 used
F_y_ini 112 2 1975 -1 -1 -1 -1 -1 -1 2 1975 -1 used
F_y_ini 113 2 1976 -1 -1 -1 -1 -1 -1 2 1976 -1 used
F_y_ini 114 2 1977 -1 -1 -1 -1 -1 -1 2 1977 -1 used
F_y_ini 115 2 1978 -1 -1 -1 -1 -1 -1 2 1978 -1 used
F_y_ini 116 2 1979 -1 -1 -1 -1 -1 -1 2 1979 -1 used
F_y_ini 117 2 1980 -1 -1 -1 -1 -1 -1 2 1980 -1 used
F_y_ini 118 2 1981 -1 -1 -1 -1 -1 -1 2 1981 -1 used
F_y_ini 119 2 1982 -1 -1 -1 -1 -1 -1 2 1982 -1 used
F_y_ini 120 2 1983 -1 -1 -1 -1 -1 -1 2 1983 -1 used
F_y_ini 121 2 1984 -1 -1 -1 -1 -1 -1 2 1984 -1 used
F_y_ini 122 2 1985 -1 -1 -1 -1 -1 -1 2 1985 -1 used
F_y_ini 123 2 1986 -1 -1 -1 -1 -1 -1 2 1986 -1 used
F_y_ini 124 2 1987 -1 -1 -1 -1 -1 -1 2 1987 -1 used
F_y_ini 125 2 1988 -1 -1 -1 -1 -1 -1 2 1988 -1 used
F_y_ini 126 2 1989 -1 -1 -1 -1 -1 -1 2 1989 -1 not_used
F_y_ini 127 2 1990 -1 -1 -1 -1 -1 -1 2 1990 -1 used
F_y_ini 128 2 1991 -1 -1 -1 -1 -1 -1 2 1991 -1 used
F_y_ini 129 2 1992 -1 -1 -1 -1 -1 -1 2 1992 -1 used
F_y_ini 130 2 1993 -1 -1 -1 -1 -1 -1 2 1993 -1 used
F_y_ini 131 2 1994 -1 -1 -1 -1 -1 -1 2 1994 -1 used
F_y_ini 132 2 1995 -1 -1 -1 -1 -1 -1 2 1995 -1 used
F_y_ini 133 2 1996 -1 -1 -1 -1 -1 -1 2 1996 -1 used
F_y_ini 134 2 1997 -1 -1 -1 -1 -1 -1 2 1997 -1 used
F_y_ini 135 2 1998 -1 -1 -1 -1 -1 -1 2 1998 -1 used
F_y_ini 136 2 1999 -1 -1 -1 -1 -1 -1 2 1999 -1 used
F_y_ini 137 2 2000 -1 -1 -1 -1 -1 -1 2 2000 -1 used
F_y_ini 138 2 2001 -1 -1 -1 -1 -1 -1 2 2001 -1 used
F_y_ini 139 2 2002 -1 -1 -1 -1 -1 -1 2 2002 -1 used
F_y_ini 140 2 2003 -1 -1 -1 -1 -1 -1 2 2003 -1 used
F_y_ini 141 2 2004 -1 -1 -1 -1 -1 -1 2 2004 -1 used
F_y_ini 142 2 2005 -1 -1 -1 -1 -1 -1 2 2005 -1 not_used
F_y_ini 143 2 2006 -1 -1 -1 -1 -1 -1 2 2006 -1 used
F_y_ini 144 2 2007 -1 -1 -1 -1 -1 -1 2 2007 -1 used
F_y_ini 145 2 2008 -1 -1 -1 -1 -1 -1 2 2008 -1 used
F_y_ini 146 2 2009 -1 -1 -1 -1 -1 -1 2 2009 -1 used
F_y_ini 147 2 2010 -1 -1 -1 -1 -1 -1 2 2010 -1 used
F_y_ini 148 2 2011 -1 -1 -1 -1 -1 -1 2 2011 -1 used
F_y_ini 149 2 2012 -1 -1 -1 -1 -1 -1 2 2012 -1 used
F_y_ini 150 2 2013 -1 -1 -1 -1 -1 -1 2 2013 -1 used
F_y_ini 151 2 2014 -1 -1 -1 -1 -1 -1 2 2014 -1 used
F_y_ini 152 2 2015 -1 -1 -1 -1 -1 -1 2 2015 -1 used
F_y_ini 153 2 2016 -1 -1 -1 -1 -1 -1 2 2016 -1 used
F_y_ini 154 2 2017 -1 -1 -1 -1 -1 -1 2 2017 -1 used
F_y_ini 155 2 2018 -1 -1 -1 -1 -1 -1 2 2018 -1 used
F_y_ini 156 2 2019 -1 -1 -1 -1 -1 -1 2 2019 -1 used
F_y_ini 157 2 2020 -1 -1 -1 -1 -1 -1 2 2020 -1 used
F_y_ini 158 2 2021 -1 -1 -1 -1 -1 -1 2 2021 -1 used
F_y_ini 159 3 1975 -1 -1 -1 -1 -1 -1 3 1975 -1 used
F_y_ini 160 3 1976 -1 -1 -1 -1 -1 -1 3 1976 -1 used
F_y_ini 161 3 1977 -1 -1 -1 -1 -1 -1 3 1977 -1 used
F_y_ini 162 3 1978 -1 -1 -1 -1 -1 -1 3 1978 -1 used
F_y_ini 163 3 1979 -1 -1 -1 -1 -1 -1 3 1979 -1 used
F_y_ini 164 3 1980 -1 -1 -1 -1 -1 -1 3 1980 -1 used
F_y_ini 165 3 1981 -1 -1 -1 -1 -1 -1 3 1981 -1 used
F_y_ini 166 3 1982 -1 -1 -1 -1 -1 -1 3 1982 -1 used
F_y_ini 167 3 1983 -1 -1 -1 -1 -1 -1 3 1983 -1 used
F_y_ini 168 3 1984 -1 -1 -1 -1 -1 -1 3 1984 -1 used
F_y_ini 169 3 1985 -1 -1 -1 -1 -1 -1 3 1985 -1 used
F_y_ini 170 3 1986 -1 -1 -1 -1 -1 -1 3 1986 -1 used
F_y_ini 171 3 1987 -1 -1 -1 -1 -1 -1 3 1987 -1 used
F_y_ini 172 3 1988 -1 -1 -1 -1 -1 -1 3 1988 -1 used
F_y_ini 173 3 1989 -1 -1 -1 -1 -1 -1 3 1989 -1 used
F_y_ini 174 3 1990 -1 -1 -1 -1 -1 -1 3 1990 -1 used
F_y_ini 175 3 1991 -1 -1 -1 -1 -1 -1 3 1991 -1 used
F_y_ini 176 3 1992 -1 -1 -1 -1 -1 -1 3 1992 -1 used
F_y_ini 177 3 1993 -1 -1 -1 -1 -1 -1 3 1993 -1 used
F_y_ini 178 3 1994 -1 -1 -1 -1 -1 -1 3 1994 -1 used
F_y_ini 179 3 1995 -1 -1 -1 -1 -1 -1 3 1995 -1 used
F_y_ini 180 3 1996 -1 -1 -1 -1 -1 -1 3 1996 -1 used
F_y_ini 181 3 1997 -1 -1 -1 -1 -1 -1 3 1997 -1 used
F_y_ini 182 3 1998 -1 -1 -1 -1 -1 -1 3 1998 -1 used
F_y_ini 183 3 1999 -1 -1 -1 -1 -1 -1 3 1999 -1 used
F_y_ini 184 3 2000 -1 -1 -1 -1 -1 -1 3 2000 -1 not_used
F_y_ini 185 3 2001 -1 -1 -1 -1 -1 -1 3 2001 -1 used
F_y_ini 186 3 2002 -1 -1 -1 -1 -1 -1 3 2002 -1 used
F_y_ini 187 3 2003 -1 -1 -1 -1 -1 -1 3 2003 -1 used
F_y_ini 188 3 2004 -1 -1 -1 -1 -1 -1 3 2004 -1 used
F_y_ini 189 3 2005 -1 -1 -1 -1 -1 -1 3 2005 -1 used
F_y_ini 190 3 2006 -1 -1 -1 -1 -1 -1 3 2006 -1 used
F_y_ini 191 3 2007 -1 -1 -1 -1 -1 -1 3 2007 -1 used
F_y_ini 192 3 2008 -1 -1 -1 -1 -1 -1 3 2008 -1 used
F_y_ini 193 3 2009 -1 -1 -1 -1 -1 -1 3 2009 -1 used
F_y_ini 194 3 2010 -1 -1 -1 -1 -1 -1 3 2010 -1 used
F_y_ini 195 3 2011 -1 -1 -1 -1 -1 -1 3 2011 -1 used
F_y_ini 196 3 2012 -1 -1 -1 -1 -1 -1 3 2012 -1 used
F_y_ini 197 3 2013 -1 -1 -1 -1 -1 -1 3 2013 -1 used
F_y_ini 198 3 2014 -1 -1 -1 -1 -1 -1 3 2014 -1 used
F_y_ini 199 3 2015 -1 -1 -1 -1 -1 -1 3 2015 -1 used
F_y_ini 200 3 2016 -1 -1 -1 -1 -1 -1 3 2016 -1 used
F_y_ini 201 3 2017 -1 -1 -1 -1 -1 -1 3 2017 -1 used
F_y_ini 202 3 2018 -1 -1 -1 -1 -1 -1 3 2018 -1 used
F_y_ini 203 3 2019 -1 -1 -1 -1 -1 -1 3 2019 -1 used
F_y_ini 204 3 2020 -1 -1 -1 -1 -1 -1 3 2020 -1 used
F_y_ini 205 3 2021 -1 -1 -1 -1 -1 -1 3 2021 -1 used
F_q_ini 206 2 1974 1 -1 1 -1 -1 -1 1 1 -1 used
F_q_ini 207 2 1974 2 -1 1 -1 -1 -1 1 2 -1 used
F_q_ini 208 2 1974 3 -1 1 -1 -1 -1 1 3 -1 used
F_q_ini 209 2 1989 1 -1 1 -1 -1 -1 2 1 -1 used
F_q_ini 210 2 1989 2 -1 1 -1 -1 -1 2 2 -1 used
F_q_ini 211 2 1989 3 -1 1 -1 -1 -1 2 3 -1 used
F_q_ini 212 2 2005 1 -1 1 -1 -1 -1 3 1 -1 used
F_q_ini 213 2 2005 2 -1 1 -1 -1 -1 3 2 -1 used
F_q_ini 214 2 2005 3 -1 1 -1 -1 -1 3 3 -1 used
F_q_ini 215 2 1974 1 -1 2 -1 -1 -1 4 1 -1 used
F_q_ini 216 2 1974 2 -1 2 -1 -1 -1 4 2 -1 used
F_q_ini 217 2 1974 3 -1 2 -1 -1 -1 4 3 -1 used
F_q_ini 218 2 1989 1 -1 2 -1 -1 -1 5 1 -1 used
F_q_ini 219 2 1989 2 -1 2 -1 -1 -1 5 2 -1 used
F_q_ini 220 2 1989 3 -1 2 -1 -1 -1 5 3 -1 used
F_q_ini 221 2 2005 1 -1 2 -1 -1 -1 6 1 -1 used
F_q_ini 222 2 2005 2 -1 2 -1 -1 -1 6 2 -1 used
F_q_ini 223 2 2005 3 -1 2 -1 -1 -1 6 3 -1 used
F_q_ini 224 2 1974 1 -1 3 -1 -1 -1 7 1 -1 used
F_q_ini 225 2 1974 2 -1 3 -1 -1 -1 7 2 -1 used
F_q_ini 226 2 1974 3 -1 3 -1 -1 -1 7 3 -1 used
F_q_ini 227 2 1989 1 -1 3 -1 -1 -1 8 1 -1 used
F_q_ini 228 2 1989 2 -1 3 -1 -1 -1 8 2 -1 used
F_q_ini 229 2 1989 3 -1 3 -1 -1 -1 8 3 -1 used
F_q_ini 230 2 2005 1 -1 3 -1 -1 -1 9 1 -1 used
F_q_ini 231 2 2005 2 -1 3 -1 -1 -1 9 2 -1 used
F_q_ini 232 2 2005 3 -1 3 -1 -1 -1 9 3 -1 used
F_q_ini 233 3 1974 1 -1 1 -1 -1 -1 10 1 -1 used
F_q_ini 234 3 1974 2 -1 1 -1 -1 -1 10 2 -1 used
F_q_ini 235 3 1974 3 -1 1 -1 -1 -1 10 3 -1 used
F_q_ini 236 3 2000 1 -1 1 -1 -1 -1 11 1 -1 used
F_q_ini 237 3 2000 2 -1 1 -1 -1 -1 11 2 -1 used
F_q_ini 238 3 2000 3 -1 1 -1 -1 -1 11 3 -1 used
F_q_ini 239 3 1974 1 -1 2 -1 -1 -1 12 1 -1 used
F_q_ini 240 3 1974 2 -1 2 -1 -1 -1 12 2 -1 used
F_q_ini 241 3 1974 3 -1 2 -1 -1 -1 12 3 -1 used
F_q_ini 242 3 2000 1 -1 2 -1 -1 -1 13 1 -1 used
F_q_ini 243 3 2000 2 -1 2 -1 -1 -1 13 2 -1 used
F_q_ini 244 3 2000 3 -1 2 -1 -1 -1 13 3 -1 used
log_F_a_ini 245 2 1974 -1 -1 1 -1 -1 -1 2 1 1 used
log_F_a_ini 246 2 1989 -1 -1 1 -1 -1 -1 2 1 2 used
log_F_a_ini 247 2 2005 -1 -1 1 -1 -1 -1 2 1 3 used
log_F_a_ini 248 2 1974 -1 -1 2 -1 -1 -1 2 2 1 used
log_F_a_ini 249 2 1989 -1 -1 2 -1 -1 -1 2 2 2 used
log_F_a_ini 250 2 2005 -1 -1 2 -1 -1 -1 2 2 3 used
log_F_a_ini 251 2 1974 -1 -1 3 -1 -1 -1 2 3 1 used
log_F_a_ini 252 2 1989 -1 -1 3 -1 -1 -1 2 3 2 used
log_F_a_ini 253 2 2005 -1 -1 3 -1 -1 -1 2 3 3 used
log_F_a_ini 254 2 1974 -1 -1 4 -1 -1 -1 2 4 1 used
log_F_a_ini 255 2 1989 -1 -1 4 -1 -1 -1 2 4 2 used
log_F_a_ini 256 2 2005 -1 -1 4 -1 -1 -1 2 4 3 used
log_F_a_ini 257 2 1974 -1 -1 5 -1 -1 -1 2 5 1 used
log_F_a_ini 258 2 1989 -1 -1 5 -1 -1 -1 2 5 2 used
log_F_a_ini 259 2 2005 -1 -1 5 -1 -1 -1 2 5 3 used
log_F_a_ini 260 3 1974 -1 -1 1 -1 -1 -1 3 1 1 used
log_F_a_ini 261 3 2000 -1 -1 1 -1 -1 -1 3 1 2 used
log_F_a_ini 262 3 1974 -1 -1 2 -1 -1 -1 3 2 1 used
log_F_a_ini 263 3 2000 -1 -1 2 -1 -1 -1 3 2 2 used
log_F_a_ini 264 3 1974 -1 -1 3 -1 -1 -1 3 3 1 used
log_F_a_ini 265 3 2000 -1 -1 3 -1 -1 -1 3 3 2 used
log_F_a_ini 266 3 1974 -1 -1 4 -1 -1 -1 3 4 1 used
log_F_a_ini 267 3 2000 -1 -1 4 -1 -1 -1 3 4 2 used
qq_ini 268 2 -1 -1 -1 1 -1 -1 1 1 1 -1 used
qq_ini 269 2 -1 -1 -1 2 -1 -1 1 1 2 -1 used
qq_ini 270 2 -1 -1 -1 3 -1 -1 1 1 3 -1 used
qq_ini 271 2 -1 -1 -1 4 -1 -1 1 1 4 -1 used
qq_ini 272 2 -1 -1 -1 1 -1 -1 2 2 1 -1 used
qq_ini 273 2 -1 -1 -1 2 -1 -1 2 2 2 -1 used
qq_ini 274 2 -1 -1 -1 3 -1 -1 2 2 3 -1 used
qq_ini 275 2 -1 -1 -1 4 -1 -1 2 2 4 -1 used
qq_ini 276 3 -1 -1 -1 1 -1 -1 1 3 1 -1 used
qq_ini 277 3 -1 -1 -1 2 -1 -1 1 3 2 -1 used
qq_ini 278 3 -1 -1 -1 3 -1 -1 1 3 3 -1 used
qq_ini 279 3 -1 -1 -1 4 -1 -1 1 3 4 -1 used
qq_ini 280 3 -1 -1 -1 1 -1 -1 2 4 1 -1 used
qq_ini 281 3 -1 -1 -1 2 -1 -1 2 4 2 -1 used
qq_ini 282 3 -1 -1 -1 3 -1 -1 2 4 3 -1 used
qq_ini 283 3 -1 -1 -1 4 -1 -1 2 4 4 -1 used
qq_ini 284 3 -1 -1 -1 1 -1 -1 3 5 1 -1 used
qq_s2_ini 285 2 -1 -1 -1 1 -1 -1 1 1 1 -1 used
qq_s2_ini 286 2 -1 -1 -1 4 -1 -1 1 1 2 -1 used
qq_s2_ini 287 2 -1 -1 -1 1 -1 -1 2 2 1 -1 used
qq_s2_ini 288 2 -1 -1 -1 2 -1 -1 2 2 2 -1 used
qq_s2_ini 289 2 -1 -1 -1 6 -1 -1 2 2 3 -1 used
qq_s2_ini 290 3 -1 -1 -1 1 -1 -1 1 3 1 -1 used
qq_s2_ini 291 3 -1 -1 -1 2 -1 -1 1 3 2 -1 used
qq_s2_ini 292 3 -1 -1 -1 4 -1 -1 1 3 3 -1 used
qq_s2_ini 293 3 -1 -1 -1 1 -1 -1 2 4 1 -1 used
qq_s2_ini 294 3 -1 -1 -1 2 -1 -1 2 4 2 -1 used
qq_s2_ini 295 3 -1 -1 -1 4 -1 -1 2 4 3 -1 used
qq_s2_ini 296 3 -1 -1 -1 1 -1 -1 3 5 1 -1 used
SSB_R_alfa 297 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 used
SSB_R_alfa 298 3 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 used
catch_s2_ini 299 2 -1 1 -1 1 -1 -1 -1 2 1 1 used
catch_s2_ini 300 2 -1 1 -1 2 -1 -1 -1 2 1 2 used
catch_s2_ini 301 3 -1 1 -1 1 -1 -1 -1 3 1 1 used
catch_s2_ini 302 3 -1 1 -1 2 -1 -1 -1 3 1 2 used
catch_s2_ini 303 3 -1 1 -1 3 -1 -1 -1 3 1 3 used
catch_s2_ini 304 3 -1 1 -1 6 -1 -1 -1 3 1 4 used
catch_s2_ini 305 3 -1 2 -1 1 -1 -1 -1 3 2 1 used
catch_s2_ini 306 3 -1 2 -1 2 -1 -1 -1 3 2 2 used
catch_s2_ini 307 3 -1 2 -1 3 -1 -1 -1 3 2 3 used
catch_s2_ini 308 3 -1 2 -1 6 -1 -1 -1 3 2 4 used
catch_s2_ini 309 3 -1 3 -1 1 -1 -1 -1 3 3 1 used
catch_s2_ini 310 3 -1 3 -1 2 -1 -1 -1 3 3 2 used
catch_s2_ini 311 3 -1 3 -1 3 -1 -1 -1 3 3 3 used
catch_s2_ini 312 3 -1 3 -1 6 -1 -1 -1 3 3 4 used
catch_s2_ini 313 3 -1 4 -1 1 -1 -1 -1 3 4 1 used
catch_s2_ini 314 3 -1 4 -1 2 -1 -1 -1 3 4 2 used
catch_s2_ini 315 3 -1 4 -1 3 -1 -1 -1 3 4 3 used
catch_s2_ini 316 3 -1 4 -1 6 -1 -1 -1 3 4 4 used
SSB_R_s2_ini 317 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 used
SSB_R_s2_ini 318 3 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 used
vulnera 319 -1 -1 -1 1 -1 1 2 -1 2 -1 -1 used
vulnera 320 -1 -1 -1 1 -1 1 3 -1 3 -1 -1 used
init_stl_other_suit_slope 321 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 used
init_pref_size_ratio 322 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 used
var_size_ratio_ini 323 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1  used
init_season_overlap 324 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 used
init_season_overlap 325 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 used
init_season_overlap 326 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 used
init_season_overlap 327 -1 -1 -1 -1 -1 -1 -1 -1 4 -1 -1 used
init_season_overlap 328 -1 -1 -1 -1 -1 -1 -1 -1 5 -1 -1 used
Stom_var 329 -1 -1 -1 -1 -1 1 -1  -1 1 -1 -1 used
other_pred_noise_fac 330 -1 -1 -1 -1 0 1 -1  -1 1 -1 -1 used
other_pred_noise_fac_s2 331 -1 -1 -1 -1 0 1 -1  -1 1 -1 -1 used
avg_F 332 2 1974 -1 -1 -1 -1 -1 -1 2 1974 -1 used
avg_F 333 2 1975 -1 -1 -1 -1 -1 -1 2 1975 -1 used
avg_F 334 2 1976 -1 -1 -1 -1 -1 -1 2 1976 -1 used
avg_F 335 2 1977 -1 -1 -1 -1 -1 -1 2 1977 -1 used
avg_F 336 2 1978 -1 -1 -1 -1 -1 -1 2 1978 -1 used
avg_F 337 2 1979 -1 -1 -1 -1 -1 -1 2 1979 -1 used
avg_F 338 2 1980 -1 -1 -1 -1 -1 -1 2 1980 -1 used
avg_F 339 2 1981 -1 -1 -1 -1 -1 -1 2 1981 -1 used
avg_F 340 2 1982 -1 -1 -1 -1 -1 -1 2 1982 -1 used
avg_F 341 2 1983 -1 -1 -1 -1 -1 -1 2 1983 -1 used
avg_F 342 2 1984 -1 -1 -1 -1 -1 -1 2 1984 -1 used
avg_F 343 2 1985 -1 -1 -1 -1 -1 -1 2 1985 -1 used
avg_F 344 2 1986 -1 -1 -1 -1 -1 -1 2 1986 -1 used
avg_F 345 2 1987 -1 -1 -1 -1 -1 -1 2 1987 -1 used
